headline,body
Pakistan: Air pollution causing respiratory diseases,"QUETTA, July 4 -- Stakeholders were not playing their due role to reduce air pollution that making a large number of people suffering from respiratory and skin diseases in Quetta. This was said by experts who were talking to media, here on Wednesday. Dr Munir Ahmed Raisani, chest specialist and former programme manager TB Control Programme Balochistan said "" ongoing construction work on bridges and roads, installation of crushing machines on mountains surrounding Quetta valley and plying of old vehicles were damaging air quality"". He said that thousands of carbon emitting vehicles that was called little Paris in past but now not only causing air pollution but noise pollution too that making citizens suffering from depression and respiratory diseases. A large number of patients suffering from respiratory disease, asthma, Tuberculosis and other, daily visit hospitals and private clinics he said adding that carbon, nitrogen, smoke and dust particles in the air causing diseases among people. /He revealed that presently, every third person of the city was suffering from respiratory disease because of non-availability of healthy air and environment. He said that Provincial TB Control Programme conducted a contacted observation survey that unveiled that every 10 to 15 persons out of total 100 might be vulnerable to TB and other fatal respiratory diseases due to air pollution. He said that air pollution could be controlled and improved if attention paid to complete ongoing work on road and bridge construction as early as possible, making the vehicles in dilapidated condition off road, and implementation of rules and regulations strictly to control road traffic. When contacted, renowned scientist and former manager of International Union of Conservation of Nature (IUCN) Balochistan chapter, Zabardast Khan Bangash said that Quetta is narrow valley surrounded by mountains and air enters the city through narrow passage of mountains with speed that also brings dust. "" When carbon dioxide mixes with dust particles and it hovers on the city with rising of temperature at daytime while it could not leave the city because of surrounding high mountains and resultantly, at evening time, it comes down, causing respiratory, skin and lungs diseases,"" Bangash said. He said that Government Vehicular Examiner System had totally failed as the official concerned were allegedly issuing vehicle fitness certificates from their office instead of testing the fitness of vehicle whether it was meeting the standard or emitting carbon, contributing into surging level of air pollution. He alleged that bribe culture had affected the performance of vehicle fitness test system and causing the air pollution. He also blamed Environmental Protection Agency (EPA) for not playing its due role in controlling air pollution."" It seems that EPA has lack of Will power or it deliberately, does not want to take action against the elements responsible for air pollution,"" he said. He said that according to rules and regulation, it was responsibility of the EPA to register cases against vehicles owners whose vehicles emit carbon and dispatch the cases to Environmental Tribunal for trial. He said that unfortunately, civil society was also not playing practical role to raise awareness among citizens about damages of air pollution those creating and increasing fatal diseases. Muhammad Ali Batur, Deputy Director, Environmental Protection Agency (EPA), Government of Balochistan told this scribe that causes of air pollution in the city include slow moving traffic, old vehicles, emission of carbon dioxide from diesel vehicles and nitrogen oxide from petrol vehicles and chopping of trees. He said that most of people do not pay attention to arrange tuning and maintenance of their vehicle those continue emitting carbondioxide, nitro oxide sulphur and poisonous gases. He said that EPA found out that sub-standard fuel was being sold out in several gasoline stations. He emphasised the need to check whether all petroleum service stations have certificates that the petrol and diesel being sold out there was meet standard. He underlined the need to ensure issuance of fitness certificates to vehicles after their practical examination instead issuing it only from office. He said that it is need of hour to make Motor Examiner Department functional if the stakeholders were sincere to reduce air pollution. When asked whether EPA was not responsible to test the vehicles on road. He replied,"" Keeping in view the current law and order situation of Balochistan, whether it would be not life risky to stand on roads and test the vehicles,"" he said. He, however, sought integrated efforts of all stakeholders including EPA, Traffic Police, District Management, and Motor Examiner Department to test the vehicles. There should be enforcement of law that vehicle found emitting carbon dioxide would be made off road or confiscated, he said. He said that his department had registered cases against several vehicles owners for violation of environmental laws adding that however, EPA lonely could not resolve the issue and other stakeholders especially district management and Traffic Police would have to extend their cooperation to EPA/Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: Various types of pollution increasing allergic asthma patients in city,"HYDERABAD, July 6 -- The increasing air pollution, vehicle smoke/and dust put the number of allergic asthmatic patients high in urban areas of Hyderabad and there is need of formation of an effective strategy to control air pollution./Eminent pulmonologist and Head of the Department of Pulmonology,/Liaquat University of Medical and Health Sciences (LUMHS) Jamshoro Dr./Rashid Ahmed Khan expressed his concern over the increasing allergic/asthmatic disease in Hyderabad in an interview with this scribe on Friday./He said that the smoke of increasing number of new and unfit vehicles/as well as dust, which go into air because of development work, were the main reasons for increasing allergic asthmatics among the residents of/urban localities./Dr. Rashid Ahmed said the cigarette smoke, animal dander, mold spores,/house dust, feather pillows, some foods, or any other sensitive substance,/infections, emotional stress, fatigue, endocrine and climate changes are also the main sources of eruption of the disease among the people./He said that asthma is an allergic disorder that is characterised by/spasm of the muscles in the walls of the small air passages to the lungs, which results in the shortness of breath and wheezing./About symptoms, he informed that an attack may begin gradually;/resulting in increasing respiratory distress and it could also begin dramatically with the onset of severe multiple symptoms such as tightness/in the chest, difficulties in inhaling and exhaling and coughing. Feelings of suffocation and difficulty in speaking could also occur, he added./Dr. Rashid said that asthma sufferers rarely die from an asthma/attack, but the feeling of suffocation as their airways begin to close/often makes them fear that they have already gasped their last breath./He said that asthma is a disorder of the respiratory system in which/the passages that enable air to pass into and out of the lungs/periodically narrow, causing coughing, wheezing, and shortness of breath./This narrowing is typically temporary and reversible, but in severe/attacks, asthma may result in death and most commonly refers to bronchial asthma, an inflammation of the airways, but the term is also used to refer to cardiac asthma, which develops when fluid builds up in the lungs as a complication of heart failure and this article focuses on bronchial/asthma, Dr. Rashid Ahmed added./He said that asthma attacks occur when the bronchi and bronchioles/become inflamed, reducing the space through which air can travel through/the lungs and this causes the asthmatic to work harder to move air in and/out of the lungs./Dr. Rashid Ahmed said frequency of asthma attacks varies considerably/among asthma sufferers and some people have daily attacks, while others/can go for months or even years without having an attack./He said that common causes of asthma attacks are extremely small and/lightweight particles transported through the air and inhaled into the/lungs and when they enter the airways, these particles, known as environmental triggers, cause an inflammatory response in the airway/walls, resulting in an asthma attack, he added./He said that asthma also occurs among those people who do not have/allergies and in these persons, chemical irritants trigger an inflammatory/response that is initiated in a different way than in allergen-triggered asthma and for example, some people are sensitive to certain common/chemical irritants, such as perfume, hairspray, cosmetics, and household/cleaners/Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: Polluted air linked to autism risk,"LAHORE, July 10 -- Pregnant women who live in smog-filled areas may be twice as likely to have children with autism, a new study suggests./""The study does not prove that pollution increases risk for autism. It found an association,"" cautioned lead author Andrea Roberts, a research associate at the Harvard School of Public Health in Boston. ""It adds to the weight of the evidence that there may be something in air pollution that increases risk for autism."" Researchers compared exposure to air pollution among 325 women who had a child with autism and 22,000 women who did not. The women were participants in the Nurses' Health Study II. Pollutants measured included diesel particulate matter, lead, manganese, mercury, methylene chloride, and a combined measure of metal exposure./Twenty percent to 60 percent of the women lived in areas considered highly polluted. And the study showed that: those women who lived in the 20 percent of locations that had the highest levels of diesel particulates or mercury in the air were twice as likely to have a child with autism, compared to those who lived in the 20 percent of areas with the lowest levels of these pollutants. In addition, those who lived in the 20 percent of locations with the highest levels of lead, manganese, methylene chloride, and combined metal exposure were about 50 percent more likely to have a child with autism than those who lived in the 20 percent of areas with the lowest concentrations./The findings held even after the researchers took into account other factors known to affect autism risk, such as income, education and smoking during pregnancy. Overall, the association was stronger for boys than it was for girls, but the number of girls included in the new study was too low to draw any firm conclusions. The findings, which were published June 18 online in Environmental Health Perspectives, do add to a growing body of research that suggests the air women breathe while pregnant is one of many factors linked to autism risk. Previous studies have shown that pregnant women who live in polluted areas or close to freeways are more likely to have a child with autism, but the studies were done regionally. The new data is nationwide. Exactly how, or even if, air pollution affects the developing brain is murky. ""By definition, pollution is stuff that is not good for us,"" Roberts said./Still, the overall increase in autism risk that may be attributed to pollution is low. ""Let's say a woman's risk for having a child with autism is one in 100, women who live in the most polluted cities have a risk that is about one in 50, which means that 49 children would not have autism,"" Roberts said. ""Even if the risk is doubled, it's still low,"" she explained. The U.S. Centers for Disease Control and Prevention now estimates that about one in 50 children aged 6 to 17 in the United States has an autism spectrum disorder, the name for a larger group of disorders that can range from the mild to the severe, and affect social and communication skills. Other experts also urged caution in interpreting the new findings./""There many genes, probably hundreds, and many environmental factors, probably hundreds, that increase risk of autism,"" said Alycia Halladay, senior director for environmental and clinical sciences at the advocacy group Autism Speaks. ""The real message is that a lot of things cause autism, namely genetics and the environment and their interaction."" Laura Anthony, the associate director of the Center for Autism Spectrum Disorders at Children's National Medical Center in Washington, D.C., said that these risks accrue during pregnancy, delivery and within the first month of a newborn's life. ""Everything points to that as the critical period. This is the time when the brain is most sensitive because it is still developing,"" she said. The new findings don't mean that pregnant women should head for the hills to avoid smog, Anthony added. ""Even if you live someplace rural, you may be exposed to pollution while driving or you could live in a rural place right next to a plant [or factory],"" she said. ""We all need to campaign for cleaner air for a lot of reasons./Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: Air pollution harmful for people with weak hearts,"ISLAMABAD, July 11 -- Air pollution is harming people with weak/hearts - even killing them, a big international study reveals./Air pollution, largely from traffic fumes, has previously/been linked to heart attacks but not heart failure. This happens when/the heart muscle becomes weak and less good at its job of pumping/blood around the body, BBC News reported./The Lancet research looked at 35 studies with data for thousands of/patients in 12 countries, including the UK, the US and China./The strongest link was found with gases such as carbon monoxide and/nitrogen dioxide, as well as fine particulate air pollution - fumes from buses, taxis and lorries that can get deep into the lungs and, from there, into the bloodstream./People with already weakened hearts, who were exposed to high levels, by living near to or travelling along busy roads, for example, were particularly susceptible./And the increased risk seems to be strongest on the day of exposure./Dr Anoop Shah and colleagues who carried out the work say moderate/reductions in air pollution could avoid 8,000 US hospital admissions for heart failure each year./He said people should be alerted when pollution levels are high so that they can take measures to protect themselves, by staying indoors when possibleand avoiding busy roads./According to the World Health Organization, air pollution in towns and/cities kills 1.3 million people globally each year./UK estimates suggest nearly 30,000 people die prematurely each year as a direct result of exposure to air pollution. Air pollution has been linked to asthma and other lung diseases, including cancer, as well as heart problems/Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: Air pollution linked to over 2 million deaths each year: study,"ISLAMABAD, July 14 -- U.S. researchers claimed Friday that human- caused outdoor air pollution may be responsible for over two million deaths worldwide each year. The study, published in the journal Environmental Research Letters, estimated that around 470,000 people die each year because of human-caused increases in ozone. It also estimated that around 2.1 million deaths are caused each year by human-caused increases in fine particulate matter, tiny particles suspended in the air that can penetrate deep into the lungs, causing cancer and other respiratory disease. /""Our estimates make outdoor air pollution among the most important environmental risk factors for health,"" co-author of the study, Jason West, from the University of North Carolina, said in a statement. ""Many of these deaths are estimated to occur in East Asia and South Asia, where population is high and air pollution is severe."" According to the study, the number of these deaths that can be attributed to changes in the climate since the industrial era is, however, relatively small. It estimated that a changing climate results in 1,500 deaths due to ozone and 2,200 deaths related to fine particulate matter each year. Climate change affects air quality in many ways, possibly leading to local increases or decreases in air pollution, it said. For instance, temperature and humidity can change the reaction rates which determine the formation or lifetime of a pollutant, and rainfall can determine the time that pollutants can accumulate. Higher temperatures can also increase the emissions of organic compounds from trees, which can then react in the atmosphere to form ozone and particulate matter, said the study. ""Very few studies have attempted to estimate the effects of past climate change on air quality and health. We found that the effects of past climate change are likely to be a very small component of the overall effect of air pollution,"" West added/Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: Diesel fumes pose high risk to diabetics,"ISLAMABAD, July 14 -- Exposure to diesel fumes, for even a few hours, is putting diabetics at a higher risk of developing respiratory and cardiovascular diseases, a study has found. Nano Diesel Exhaust Particles (DEP) enter the blood stream of diabetic patients through the nasal/respiratory tract and cause systemic inflammation (swelling) of heart tissues and other vital organs, proves the study, Health News reported. Exposure of between 24-48 hours can have an acute effect on the patients by causing a risk of developing cardiovascular and respiratory issues, while long-term chronic effects can lead to the development of cancer cells in the human body. /Though harmful environmental particles affect healthy humans as well, the effect is greater on diabetic patients, said Prof Abderrahim Nemmar who carried out the two-year study at the UAE University's Department of Physiology, College of Medicine and Health Sciences. The experiment was carried out on mice with Type 1 (genetically inherited) diabetes with the dose of particle exposure comparable to human exposure. According to the professor, similar international environmental studies have proved that pollutants can affect the heart and brain. ""Our studies demonstrate an increase in susceptibility to the respiratory and cardiovascular effects of DEP in Type 1 diabetic mice compared to healthy ones,"" said Prof Nemmar. ""We found that acute exposure (24 hours) of mice to DEP induced pulmonary and systemic inflammation and oxidative stress, liver dysfunction and thrombotic (clotting) events in cerebral micro vessels and that these effects were aggravated in diabetic mice."" ""Upon observation, small aggregates of carbonaceous particles and a substantial amount of ultrafine (nano)-sized particles (less than 100 nanometres) were seen,"" he explained. ""The inhaled nano-sized particles can penetrate deeply into the respiratory tract, pass into the systemic circulation and reach various organs,"" added the professor.Concluding from the study Professor Nemmar said that it would be advisable for diabetics to avoid peak traffic hours and extreme heat. ""Face masks can be worn but even then these nano-particles get through."" ""Doctors should also pass on this advice to their patients,"" he added. ""It proves that pollutants from heavy trucks that use diesel because it is cheaper than other kinds of fuel, have a bad impact on our health,"" he said. ""The particles not only affect the lung functions but all parts of the body,"" he added. ""Concerted efforts are needed to reduce the air pollution with such dangerous elements either by working on reducing the rates of the consumption of diesel by using other kinds of fuel, or by reducing heavy truck traffic in the residential areas,"" he said/Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: Two mln deaths yearly worldwide linked with air pollution: Study,"ISLAMABAD, July 16 -- Air pollution may be responsible for/more than 2 million deaths worldwide - a large number of them in/South Asia and East Asia - each year, according to a new study./A study, published in the journal Environmental Research/Letters, has estimated that around 470,000 people die each year/because of human-caused increase in ozone, BBC reported./It also estimated that around 2.1 million deaths are caused/each year by human-caused increases in fine particulate matter, tiny/particles suspended in the air that can penetrate deep into the/lungs, causing cancer and other respiratory disease./""Our estimates make outdoor air pollution among the most/important environmental risk factors for health,"" said study/researcher Jason West, from the University of North Carolina./""Many of these deaths are estimated to occur in East Asia and/South Asia, where population is high and air pollution is severe.""/In the study, the researchers simulated the concentrations of/ozone and fine particulate matter in 1850, when the industrial era/began, and in the year 2000./A total of 14 models simulated levels of ozone and six models/simulated levels of fine particulate matter./According to the study, the number of these deaths that can be/attributed to changes in the climate since the industrial era is,/however, relatively small./It estimated that a changing climate results in 1,500 deaths/due to ozone and 2,200 deaths related to fine particulate matter/each year./Climate change affects air quality in many ways, possibly/leading to local increases or decreases in air pollution, it said./For instance, temperature and humidity can change the reaction/rates which determine the formation or lifetime of a pollutant, and/rainfall can determine the time that pollutants can accumulate./Higher temperatures can also increase the emissions of organic/compounds from trees, which can then react in the atmosphere to form/ozone and particulate matter, said the study./""Very few studies have attempted to estimate the effects of/past climate change on air quality and health. We found that the/effects of past climate change are likely to be a very small/component of the overall effect of air pollution,"" West added/Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: Air pollution harmful for those with failing hearts,"KARACHI, July 16 -- AIR pollution is harming people with weak hearts - even killing them, a big international study reveals./Experts estimate the toll includes thousands of Britons each year./The British Heart Foundation, which funded The Lancet work, says the UK must clean up its air - many of its cities often exceed safe levels set by the European Union./The government has already admitted that in 15 regions, air quality will breach EU limits until 2020./But Defra says it is committed to improving air quality and that most parts of the UK meet EU air quality limits for all pollutants./Air pollution, largely from traffic fumes, has previously been linked to heart attacks but not heart failure./This happens when the heart muscle becomes weak and less good at its job of pumping blood around the body. It is often the consequence of a heart attack and affects more than 750,000 people in the UK./The Lancet research looked at 35 studies with data for thousands of patients in 12 countries, including the UK, the US and China./The strongest link was found with gases such as carbon monoxide and nitrogen dioxide, as well as fine particulate air pollution - fumes from buses, taxis and lorries that can get deep into the lungs and, from there, into the bloodstream./People with already weakened hearts who were exposed to high levels, by living near to or travelling along busy roads, for example, were particularly susceptible./And the increased risk seems to be strongest on the day of exposure./Dr Anoop Shah and colleagues who carried out the work say moderate reductions in air pollution could avoid 8,000 US hospital admissions for heart failure each year./""There's no reason why the impact wouldn't be similar in the UK.""/Alan Andrews of the lobby group Client Earth said: ""The UK has a big problem with air pollution, particularly from road traffic, and the government response sadly has been worse than useless.""/He said people should be alerted when pollution levels are high so that they can take measures to protect themselves, by staying indoors when possible and avoiding busy roads./According to the World Health Organization, air pollution in towns and cities kills 1.3 million people globally each year./UK estimates suggest nearly 30,000 people die prematurely each year as a direct result of exposure to air pollution. Air pollution has been linked to asthma and other lung diseases, including cancer, as well as heart problems./The Chief Medical Officer recently highlighted the impact of air pollution in her first annual report on the state of the nation's health - air pollution was highlighted among the top 10 causes of mortality in the UK/Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
"Pakistan: Poor air quality boosts risk of lung cancer, heart failure","ISLAMABAD, July 16 -- European researchers have warned that air pollution, largely from traffic fumes significantly increases risk of developing lung cancer and heart diseases. An international team of research observed 35 studies with data for thousands of patients in 12 countries, including some European states, the US and China, Press Tv reported. /The study of 300,000 people over a period of 13 years shows that areas where traffic increased, residents had a higher risk of developing lung cancer and heart failure, according to the paper published in the international medical journal The Lancet. Some 2095 people from among the total participated number have been diagnosed with lung cancer. In patients involved in heart failure, the pollution leads the heart muscle to become weak and less good at its job of pumping blood around the body. This condition is regarded as the consequence of a heart attack. The danger highly threatens those people exposed to high levels of pollution where gases such as carbon monoxide, sulfur dioxide and other gaseous pollutants can get deep into the lungs and, from there, into the bloodstream. According to the World Health Organization, air pollution in towns and cities kills 1.3 million people globally each year. While nearly 30,000 people die prematurely each year as a direct result of exposure to air pollution in the UK, poor air quality has been placed among the top 10 causes of mortality in the state/Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: COPD explained,"KARACHI, July 19 -- COPD is a progressive disease that makes it hard to breathe. ""Progressive"" means the disease gets worse over time./COPD can cause coughing that produces large amounts of mucus, wheezing, shortness of breath, chest tightness, and other symptoms./Cigarette smoking is the leading cause of COPD. Most people who have COPD smoke or used to smoke. Long-term exposure to other lung irritants-such as air pollution, chemical fumes, or dust-also may contribute to COPD./The air that you breathe goes down your windpipe into tubes in your lungs called bronchial tubes or airways./Within the lungs, your bronchial tubes branch into thousands of smaller, thinner tubes called bronchioles. These tubes end in bunches of tiny round air sacs called alveoli./Small blood vessels called capillaries run through the walls of the air sacs. When air reaches the air sacs, oxygen passes through the air sac walls into the blood in the capillaries. At the same time, carbon dioxide moves from the capillaries into the air sacs. This process is called gas exchange./The airways and air sacs are elastic. When you breathe in, each air sac fills up with air like a small balloon. When you breathe out, the air sacs deflate and the air goes out./In COPD, less air flows in and out of the airways because of one or more of the following: the airways and air sacs lose their elastic quality, the walls between many of the air sacs are destroyed, the walls of the airways become thick and inflamed or the airways make more mucus than usual, which can clog them/Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
