headline,body
"Pakistan: Samsung introduces ""Virus Doctor"" air-conditioners","Karachi, July 21 -- Samsung Electronics, a global market leader and award-winning innovator in consumer electronics, semiconductors and telecommunications, has unveiled the revolutionary Plasma Ionizer ""Virus Doctor"" air-conditioners which improve indoor air quality and enhance consumer well-being. It features Samsung's latest SPi (Super Plasma ion) technology, which kills more than 99 percent of harmful micro-organisms including SARS and H1N1, to guarantee contamination-free indoor air./Samsung Electronics Pakistan MD, Hee Chang Yee said, ""Samsung has a strong commitment towards creating a higher Quality-of-Life and Health for customers and their families. This commitment has led to the creation of the Micro Plasma Ionizer (MPi) technology. Recent outbreaks of infectious diseases such as Avian Influenza, SARS and H1N1 have brought increasing attention to the health hazards posed by indoor air pollution. Samsung has therefore invested heavily in R&D and leveraged our technological innovation to develop the Virus Doctor to address consumers' growing need for protection against airborne infections,""/The effectiveness of MPi technology against airborne pathogens has been tested and duly acknowledged by the Chungnam National University, Seoul, South Korea and Samsung's research engineers. It is the first air conditioner to use Bacteria-eradication (Virus Doctor) technology to ensure healthy breathing and act as the first line of defence against deadly viruses like SARS and Swine Flu within your home./The ""Virus Doctor"" lets consumers enjoy healthy and clean air indoors by eliminating various airborne biological pollutants such as common cold and influenza viruses, bacteria, fungi and allergens. For children and adults with allergies, it removes common home allergens such as dust mites and micro organisms. It is especially useful in eliminating allergens which trigger rhinitis and asthma. The device also protects the skin by defusing OH radical which causes premature skin-agin Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: Pakistan faces $4.3b loss annually over environment issues,"LAHORE, July 23 -- Pakistan is facing a number/of environment problems such as degradation of natural/resources and industrial and vehicular pollution which in/monetary terms costs the country about $ 4.3 billion/annually and accounts for 4.3 percent of gross domestic/product (GDP)./This was disclosed in a report of Department of/Pharmacology and Toxicology of the University of Veterinary and Animal/Sciences (UVAS) on hazards of environmental pollution./Specific examples in this regard are: air,land and water/degradation, drought and desertification, waterlogging, forest/depletion, loss of biodiversity, vehicular and industrial/pollution and climate change, the report says./According to the report, air pollution appears to be a/contributing factor to bronchitis, obstruvtice pulmonary/disease and lung cancer./Chemical compounds that contribute to environmental/pollutants include polychlorinated biphenyl, dioxins,/asbestos and heavy metals./It has been observed that increase in sulphur dioxide affects human health causing irritation of eyes, nose, throat, damage to lungs when inhaled, acute and chronic asthma, bronchitis and emphysema and lung cancer./It also creates acid rain which can erode buildings, kill/aquatic organisms, destroy crop lands and damage natural/habitats, the report maintaine Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: Air pollution increases heart risk,"ISLAMABAD, July 24 -- High-pollution days may trigger heart/attacks among some people, elderly and people with existing heart or lung/disease are most vulnerable./It is recommended that people with heart disease and others at risk -/including the elderly and people with diabetes or high blood pressure - stay/clear of congested roadways and spend less time outside on days when air/quality is poor,a private news channel reported on Saturday./Researchers from Cambrige University, UK looked at data on 11,450/hospitalisations for heart attack. They used local air-quality monitors to see how those hospitalisations correlated with changes in air pollution levels./Overall, it was found that for each fine-particle increase of 10/micrograms per cubic metre of air, heart attack hospitalizations inched/up 0.01 percent over the next two days. There was a similar pattern when/the researchers looked at two other traffic pollutants: carbon monoxide and/nitrogen dioxide./The association between pollution spikes and heart attack was/strongest among the elderly , those with the lung diseases , and those with high blood pressur Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: COPD symptoms,"ISLAMABAD, July 25 -- Chronic obstructive pulmonary disease (COPD) is an umbrella term for chronic lung diseases that can severely undermine breathing. Examples include chronic bronchitis or emphysema./The National Heart, Lung and Blood Institute offers these suggestions for helping you manage COPD symptoms:/* Avoid things that are irritating to the lungs, such as cigarette smoke, air pollution, chemical fumes and dust./* Work with your doctor for ongoing care and treatment. Continue to take COPD medications exactly as prescribed./* Be prepared for a health emergency. Contact your doctor if symptoms worsen Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: Air pollution and dust causing throat allergies,"LAHORE, Aug. 01 -- Throat allergies and throat/infections have now become common disease in city due to high/level of air pollution,rapid industrialisation process,ever/increasing automobile smoke,in which throat membrane is badly/affected./Renowned ENT specialist and Head of ENT Ward,Jinnah/Hospital Dr.Shahid Imran Ali told Right Vision News here Sunday that nose/and throat were two gateways for the germs to get into body./He said that tonsils were body guard standing on the either/sides of the throat which protect the body from infections.If/they were affected,then their role becomes opposite thus their/role may cause complications like ear discharge,kidney/infection,appetite loss, particularly among the school going/children./He said that children suffer from repeated fever and/growth retardation. He said, its permanent treatment was/removal of tonsil with the help of latest techniques after/which all types of symptoms vanish and patient was relieved of/all sorts of antibiotics./Dr.Shahid Imran said that the parents must consult/qualified ENT specialists if the child do not respond till six/months after his birth. He advised the people to take care of/their ear like eyes and never ignore the ear complications.He/said that best way to get relief of throat allergy and/infection is to wash twice or thrice their nostril with warm/water which will keep infection away for time bein Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: Pakistan faces $4.3b loss annually for environmental degradation,"LAHORE, Aug. 22 -- Pakistan is confronted with a number of/environmental problems such as degradation of natural/resources, industrial and vehicular pollution, summarizing in/monetary terms the annual cost of environmental degradation in/the country is about US $ 4.3 billion which is 4.3 percent of/Gross Domestic Product (GDP)./This was disclosed in a report of Department of Pharmacology/and Toxicology of the University of Veterinary and Animal/Sciences (UVAS) regarding the hazardous of the environmental/pollution./Specific examples in this regard are air, land and water/degradation, drought and desertification, water logging, forest/depletion, loss of biodiversity, vehicular and industrial/pollution and climate change, the report added./Major air pollutants in industrialized countries include/carbon monoxide (50 percent of the total air/pollutants), sulphur dioxide (18 %), Hydrocarbon (12%), particular/matter (Smoke,pesticide (10 %) and nitrogen(6%).Air pollution/appears to be a contributing factor in bronchitis, obstruvtice/pulmonary disease and lung cancer./Chemical compounds that contribute to environmental pollutants/include the polychlorinated biphenyl, dioxins, asbestos and/heavy metals./In populated areas especially urban areas, the breathing air is/harmful for the health as it has been confirmed through/different studies that the harmful pollutants usually exceed/the allowable limits./It has been observed that increase/sulphur dioxide affects human health causing irritation of/eyes, nose, throat, damage to lungs when inhaled, acute and/chronic asthma bronchitis and emphysema and lung cancer./It also creates acid rain which can erode buildings,kill/aquatic organisms,destroy crop lands and damage natural/habits, the report maintained Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: Particulate matter air pollution emerges as factor contributory to CVD,"KARACHI, Sept. 28 -- Particulate matter air pollution is fast/emerging as a major factor contributory to cardiovascular (heart)/diseases in the country, said senior cardiologist, Prof. Asadullah/Kundi here on Monday./In his presentation on Prevention of Coronary Artery Disease,/during a seminar organized by National Institute of Cardiovascular/Diseases (NICVD) to commemorate World Heart Day, he said people/inhaling toxic fumes are at grave risk to develop coronary/complications./The cardiologist identified fumes discharged by power generators,/vehicles, garbage burning as some of the commonest sources of/particulate matter disbursement in the atmosphere./This leads to environmental degradation and exposes people to/ailments including heart disease./The speaker discussed relevance of life style modifications/for prevention as well as management of heart diseases./Dr Ghazala Naeem in her presentation focussed on relevance of/""Diet"" in the management of CVD./Patients, she said are advised to adopt a balanced combination of/food with fats comprising poly unsaturated that are easily available/through sun-flower oil and other cost effective sources./""People must realize the hazards associated with hidden fats that/are found in confectionery items,"" she said./The cardiologist referred to saturated fats used by road side/food stalls and many of the restaurants as a danger to public health./As for carbohydrates, she said these with rich fibre content are/highly recommendable and so is the case with potassium and other/nutrients that are found in abundance in vegetables and fruits./Dr Ghazala Naim also discussed hazards of smoking, both active/and passive for the smokers and those expose to the smoke./""The fume is extremely harmful for people,"" she said./In her elaborate presentation, she highlighted/importance of exercise in management of heart diseases./Dr Faisal Qadri and Dr Zahid Jamal made their presentations on/available medical gadgets and intervention to treat and monitor/cardiovascular disease Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: Cities in South Asia worst for air pollution: WHO,"ISLAMABAD, Sept. 28 -- Cities in Iran, India,/Pakistan and the capital of Mongolia rank among the/worst on the planet for air pollution, while those in/the US and Canada are among the best, according to the/first global survey, released by the World Health/Organization (WHO) in Geneva./The southwest Iranian city of Ahvaz walked away/with the distinction of having the highest measured/level of airborne particles smaller than 10/micrometers, Saudi Gazette reported./WHO released the list to highlight the need to/reduce outdoor air pollution, which is estimated to/cause 1.34 million premature deaths each year./The global body said investments to lower/pollution levels quickly pay off due to lower disease/rates and, therefore, lower healthcare costs./The list, which relies on country-reported data/over the past several years, measures the levels of/airborne particles smaller than 10 micrometers - so-/called PM10s - for almost 1,100 cities./WHO recommends an upper limit of 20 micrograms for/PM10s, which can cause serious respiratory problems in/humans./They are mostly sulfur dioxide and nitrogen/dioxide from power plants, auto exhausts and industry./Ahvaz's annual average of PM10s was 372 micrograms/per cubic mete Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pakistan: Cement Factories emitting poisonous smoke in Kalar Kahar,"KALAR KAHAR, Sept. 29 -- Smoke emitting from cement factories situated in Kalar Kahar is causing air pollution in the area./Talking to this news agency here on Tuesday the residents of Kalar Kahar complained the cement factories in the district are emitting poisonous smoke which is spreading breath, throat and skin diseases among the residents of the area./The residents said that they could not breathe in the polluted air. The residents have demanded from the higher authorities to take notice of the situatio Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
"Pakistan: Despite ban, 2-stroke rickshaws are running in twin cities","RAWALPINDI, Sept. 30 -- Despite ban imposed by the government of Punjab on two-stroke rickshaws, they are running freely in the twin cities./The government of Punjab has imposed ban on two-stroke rickshaws but the provincial Administration has failed to implement the ban as large number of two-stroke rickshaws continue to emit smoke, which is causing air pollution in the area that leads to respiratory and various other ailments./The residents have demanded of the provincial Administration to implement on the ban as soon as possibl Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
