headline,body
Buses without PUCs will not be allowed in Delhi's bus terminals,"NEW DELHI, Sept. 18 -- The Delhi government has decided to crackdown on 'visibly polluting buses' and those without pollution under control (PUC) certificates./Authorities have decided to bar buses that create visibly create pollution or those without PUC certificates from entering Delhi's inter-satte bus terminals from October 1./The Delhi Transport Infrastructure Development Corporation (DTIDC) Limited said the crackdown had been necessitated to control air pollution which sees a spike during winters./""Any bus not having a PUC certificate will not be allowed to take passengers from the ISBTs and will be challaned. Buses that have pollution under control certificates, but are visibly polluting will also be treated the same way,"" said KK Dahiya, managing director of DTIDC./Out of over 5,400 buses that daily ply from Delhi's three ISBTs in Anand Vihar, Kashmere Gate and Sarai Kale Khan, nearly 3,400 are buses that come from outside the city./Officials say local buses are mostly CNG-run, but it is the diesel run buses coming from neighbouring states like Rajasthan, Uttar Pradesh and Haryana that are most polluting./The Delhi government is also going to write to these states urging them to conduct a drive in two week's time to check PUCs of buses entering Delhi and also phase out old ones as they emitted more smoke./While the move already should have been a usual practice seeing Delhi's failing air quality, Dahiya explained enforcement was going to be a problem due to the staff crunch. Till now, the task of checking PUCs was being done only by traffic police and enforcement teams of the transport department, which was not enough, Dahiya said./""Therefore, additional teams of DTIDC officials will be deployed specifically at ISBTs. The PUCs and the health of the buses would be checked at the entrance of the terminal at the time of collection of the parking fee,"" he said./Out of the three ISBTs, the one at Anand Vihar, which is on the Uttar Pradesh side of Delhi's border, is the most crowded terminal witnessing a daily footfall of 1.25 lakh passengers./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:content.services@htlive.com"">content.services@htlive.com</a>"
Nothing religious about poisoning air and water,"NEW DELHI, Sept. 24 -- It's that time of the year. Time to look forward to misty mornings, early evenings, festivities, food, celebrations, holidays. And by the end of it, a littered cityscape, a dirtier river, and stubborn air pollution that will refuse to subside till the end of winter./Yes, it is that time of the year when along with ads on festival discounts, newspapers are awash with public advisories on the ills of chemical-laced idol immersions and bursting of crackers. Every year, this pitch falls on deaf ears./Hundreds of half-melted chunks of Ganesha idols are still floating around in the Yamuna. Since last month, their noxious chemicals have made the polluted waters more poisonous. This week, the Durga Puja will culminate in hundreds of immersions into the Yamuna./The air will not be spared either. Last Diwali, fireworks fouled up Delhi's air so much that it broke three years' pollution record. The thick smog was compared to the world's worst, leaving people gasping for breath for days on end./For a culture that reveres its rivers, mountains, trees, animals and the earth, how did Indian festivals become so reckless?/There is no tradition of using chemicals and heavy metals in idol making. On the contrary, customs specify clay and straw as the main ingredient, and that too for a reason./Clay gives form to the formless and dissolves with immersion, merging with the elements and thus, completing the circle of life./But now with idol-making reaching an industrial scale, statues are modelled out of plaster of paris, which takes years to fully dissolve in water. Instead of natural vegetable dyes, they are now coloured in paints containing heavy metals such as mercury, cadmium and lead, which poison the water for good./Last year's idol immersions shot up Biochemical Oxygen Demand (BOD), which indicates the level of organic pollution, to 38 mg/l at some ghats on the Yamuna. The Delhi Pollution Control Committee says that for any aquatic life to survive, the BOD must not exceed 3 mg/l./Yet, Delhi is again set to conclude the celebrations in the Yamuna. A proposal to conduct visarjan of all the idols at Chittaranjan Park in a temporary pond in the neighbourhood was shot down because of lack of space and will./Many play down these risks by justifying a festival as a one-off phenomenon. But they add up. Anyway, can one of the world's most polluted capitals afford such indulgence?/No religious excuse can justify environmentally disastrous rituals like clogging and polluting water bodies with idols or turning the air foul with sulphur and gunpowder smoke./Even the Delhi high court made it clear. ""Diwali, though called a festival of lights, has religious context only in illuminating the buildings traditionally with diyas. There is nothing to suggest that bursting of firecrackers is related to any religious tenet,"" the court noted two years ago./But why do we need so much coaxing to stop doing something we know is bad for us? The Yamuna's toxic water is not just an assault on the olfactory system, it also poisons the groundwater and any fruit and vegetable that grows on its floodplain./The lethal fumes from Delhi's massive fleet of vehicles, emissions from coal-fired power plants, and dust from numerous construction sites are already filling up our lungs. We have to be suicidal to add smoke from Diwali crackers to this list./In 2010, the Central Pollution Control Board issued guidelines on idol immersion, a complete user's manual to make the process eco-friendly. Two years ago, the National Green Tribunal banned dunking of non-biodegradable idols into water bodies. But these instructions are hardly followed./Authorities must help by building dedicated idol immersion tanks but that won't make the festivals less toxic. As long as there is demand for cheaper, chemically coated statues, the market will thrive./The same is true for the sale of crackers. Last November, the Supreme Court had suspended all licences to sell fireworks within the National Capital Region./Two weeks ago, it permitted resumption of sale, on certain conditions and by reducing the number of licenses. But as enforcement records of such bans show, there is no point in issuing orders that cannot be implemented./Unless, of course, citizens themselves commit to greener and cleaner festivals./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:content.services@htlive.com"">content.services@htlive.com</a>"
Machine that turns 'waste into wealth',"Patiala, Sept. 25 -- To reduce air pollution in Mandi Gobindgarh, also known as the steel town of Punjab, the Punjab Pollution Control Board (PPCB) has set up a zinc recovery plant in collaboration with a private firm. The plant will recover waste (metal particles) from the smoke (having metal dust) emitted by iron furnace units and recycle it./This will also help check pollution, said PPCB chairman, who inaugurated the plant set up at a cost of 2.5 crore by Madhav Alloys Pvt Ltd. Pannu said the plant was a result of consistent efforts of the board to persuade industrial units across the state to adopt waste minimisation techniques by way of recovery of useful products from hazardous waste./Induction furnace units in Mandi Gobindgarh and Ludhiana produce hazardous dust as air emission, which is collected in air pollution control device (APCD). ""Every furnace unit has to pay 5,000 per tonne to dispose of this waste in underground cemented blocks at a plant in Zirakpur,"" said DS Mangat, adviser of the project./The plant, set up near Gobindgarh, has a capacity to handle 10 tonnes of waste dust released by induction furnaces per day from which four tonnes of zinc will be retrieved. The process involves calcinations, precipitation of iron, lead and copper in the form of sludge and electrolysis. Industrialist can reuse the recovered metal or sell it./""It's a first of its kind unit in India. We have applied for patent. It will turn waste into wealth by reusing hazardous waste,"" said Sudhir Madhav, owner of company. He claimed that the unit will reduce hazardous waste by 70%./There are 102 induction furnaces in Mandi Gobindgarh of which 60 are operational. The town also has 245 operational rolling mills. Of the 1 tonne (1,000kg) iron produced, 5kg is hazardous industrial waste./The plant runs on a technology for utilisation of flue gas cleaning residue generated from steel scrap melting induction furnace for zinc extraction. The company has planned to install such plants in other industrial towns of the state. The Central Pollution Control Board has also and asked other state boards to set up such units to check pollution./Pannu said the board was making efforts to develop a technology to recover zinc from effluents of electroplating industries. He said that board is in advanced stage of setting up units for recovering ferrous and ferric chloride from hydrochloric acid based effluent of pickling units manufacturing engineering goods based in Ludhiana, Jalandhar and Mohali. The board has also started research for recovering zinc from effluent of electroplating industry in Ludhiana./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:content.services@htlive.com"">content.services@htlive.com</a>"
"Recycling metal dust, turning waste into wealth at zinc recovery plant in Punjab","PATIALA, Sept. 25 -- To reduce air pollution in Mandi Gobindgarh, also known as the steel town of Punjab, the Punjab Pollution Control Board (PPCB) has set up a zinc recovery plant in collaboration with a private firm. The plant will recover waste (metal particles) from the smoke (having metal dust) emitted by iron furnace units and recycle it./This will also help check pollution, said PPCB chairman, who inaugurated the plant set up at a cost of Rs.2.5 crore by Madhav Alloys Pvt Ltd. Pannu said the plant was a result of consistent efforts of the board to persuade industrial units across the state to adopt waste minimisation techniques by way of recovery of useful products from hazardous waste./Induction furnace units in Mandi Gobindgarh and Ludhiana produce hazardous dust as air emission, which is collected in air pollution control device (APCD). ""Every furnace unit has to pay Rs.5,000 per tonne to dispose of this waste in underground cemented blocks at a plant in Zirakpur,"" said DS Mangat, adviser of the project./The plant, set up near Gobindgarh, has a capacity to handle 10 tonnes of waste dust released by induction furnaces per day from which four tonnes of zinc will be retrieved. The process involves calcinations, precipitation of iron, lead and copper in the form of sludge and electrolysis. Industrialist can reuse the recovered metal or sell it./""It's a first of its kind unit in India. We have applied for patent. It will turn waste into wealth by reusing hazardous waste,"" said Sudhir Madhav, owner of company. He claimed that the unit will reduce hazardous waste by 70%./There are 102 induction furnaces in Mandi Gobindgarh of which 60 are operational. The town also has 245 operational rolling mills. Of the 1 tonne (1,000kg) iron produced, 5kg is hazardous industrial waste./The plant runs on a technology for utilisation of flue gas cleaning residue generated from steel scrap melting induction furnace for zinc extraction. The company has planned to install such plants in other industrial towns of the state. The Central Pollution Control Board has also and asked other state boards to set up such units to check pollution./Pannu said the board was making efforts to develop a technology to recover zinc from effluents of electroplating industries. He said that board is in advanced stage of setting up units for recovering ferrous and ferric chloride from hydrochloric acid based effluent of pickling units manufacturing engineering goods based in Ludhiana, Jalandhar and Mohali. The board has also started research for recovering zinc from effluent of electroplating industry in Ludhiana./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:content.services@htlive.com"">content.services@htlive.com</a>"
"Hadapsar, Navi peth, Mandai have the worst air quality in Pune","India, Sept. 26 -- In an alarming revelation, the Pune Municipal Corporation's environment status report (ESR) 2016-17 claimed that Hadapsar has been recorded as one of the most polluted regions in the city followed by Navi peth./PMC's environment status report 2016-17 shows that air pollutants like Nitrogen Dioxide (NO2), Nitrogen Oxide (NO) and particulate matter were seen to have crossed the standard permissible limit set by the Central Pollution Control Board./As per the data released by Pune Municipal Corporation, the areas where Nitrogen Oxide was found to have been above the average level includes Hadapsar, Navi peth and Mandai. The standard permissible limit for Nitrogen Oxide is said to be 40ug/m^3 (micrograms per cubic metre of air) while in Hadapsar area it is found to be 60ug/m^3./Apart from this, Nitrogen Dioxide, too, is found to be above the standard permissible level in areas including Pashan, Lohegaon, Shivajinagar, Katraj and Hadapsar. This increase in Nitrogen Dioxide was recorded especially during the month of November./According to the report, the other important factor which is above the standard average level is the dust particulate matter present in the air./The report states that dust particles of up to 10 microns and 2.5 microns are found to be more in the air. The report added that even as their levels were found to be decreasing since 2011, they are still above the standard permissible level laid down by the Central Pollution Control Board./The presence of Carbon Monoxide (CO) in the air was found to be below the standard value of 2ug/m^3 in the city. Yet in January and February this year its presence was more compared to last year. However, Carbon Monoxide was found mainly in areas like Shivajinagar, Hadapsar and Katraj./Similar to Carbon Monoxide, the proportion of Sulphur oxides in the air is also said to be rising. Although, it is still found to be below the standard level laid down by the Central Pollution Control Board, the increasing number of vehicles is inturn increasing the levels of Sulphur-based pollutants in the air./According to Dr Mahendra Kawedia of Jehangir hospital, the rise in air pollutants is affecting the health of citizens in various ways. He said, ""Over the years, cases of bronchitis and asthama have been on the rise. With rising air pollution, people who are more susceptible to it start suffering from lung problems and sometimes these diseases become chronic.""/Dr Sanjay Gaikwad from Sassoon General Hospital, too, said that rising air pollution level is a serious concern as the percentage of airborne diseases is significantly growing in the city, thus putting the lives of the residents at risk./Rising number of wheels worsen city health/With over 40 lakh vehicles registered in Pune, the city is also witnessing rise in factors contributing to its increasing air pollution levels./The Pune Municipal Corporation's (PMC) environment status report for 2016-17 clearly shows that air pollutants, including Nitrogen Oxide, Nitrogen Dioxide, Sulphur Dioxide, Carbon Monoxide and particulate matter in the air are constantly increasing./Many of these pollutants, including particulate matter, Nitrogen Oxide and Nitrogen Dioxide, are found to be above the standard set by the Central Pollution Control Board. Other pollutants, including Sulphur Dioxide and Carbon Monoxide, are below the standard permissible levels, but are still rising./According to the statistics available with the Regional Transport Office (RTO), Pune, close to two lakh new vehicles are seen on city roads every year. The total number of vehicles registered in Pune till July this year is 43,30,635. Out of these 25,07,428 are two-wheelers while 6,07,886 are four-wheelers./Speaking about this rising air pollution in the city, PMC's environment officer Mangesh Dighe told Hindustan Times that this rise in air pollutants is mainly because of the rise in the number of vehicles in the city./""Pollutants like Nitrogen Oxide, Carbon Monoxide and Sulphur are a result of the smoke emitted from the vehicle's exhaust. With rising number of vehicles on the roads, these pollutants are also rising,"" added Dighe./He further stated that even as various industries also contribute to rise in air pollutants, those kind of industries are not there in the vicinity of Pune in large numbers./""Pune mainly has assembling industries or service industries which do not release pollutants like Sulphur, Nitrogen Oxide or Carbon Monoxide. Hence, the only major factors for rising air pollution are the vehicles, "" he added./He further stated that with this rise in number of vehicles, the dust also does not settle and keeps floating in the air, thus increasing levels of particulate matter in the air./Dighe stated that the Bharat Stage IV vehicles are seen to cause less pollution compared to the older vehicles which are still seen in large numbers on the roads./""If vehicles use alternate fuels like CNG or LPG, then this rise in air pollution can be controlled as these are clean fuels. Hence, the use of CNG and LPG needs to be popularised in the city,"" he added./Environmentalist Vinod Bodhankar stated that apart from the air pollution caused due to vehicles, a significant component in the particulate matter present in the air comes from burning of plastic. He stressed on the need to reduce plastic consumption as only seven per cent to nine per cent of the plastic is genuinely recycled./The number of vehicles in the city has seen a constant rise with growing population. The population of Pune, whihc was 35 lakh in 211 has increased to 45 lakh in 2017. The absence of a proper public transport system in Pune has propelled the number of private vehicles, particularly two-wheelers./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:content.services@htlive.com"">content.services@htlive.com</a>"
School curriculum to include climate change,"NEW DELHI, Sept. 27 -- Climate change and its impact on human health will soon be made part of the school curriculum, so children can learn how to protect themselves from climate sensitive illnesses such as heat stroke and respiratory diseases./The proposal is a part of the ministry of health and family welfare's National Action Plan on Climate Change and Human Health (NAPCCHH) that is aimed at protecting women, children and marginalized sections of the society./""We are planning to include climate sensitive illnesses and related mitigation and adaption measures in students' curriculum. We are working in tandem with the ministry of human resource development (HRD) to integrate climate change with nutritional status and health into school and college curricula,"" said Jagdish Prasad, director general of health services (DGHS), ministry of health and family welfare./The health ministry, working with the HRD ministry, plans to integrate the health effects of extreme heat events in students' curriculum./Teachers will be trained in first aid measures for heat waves. Schools and colleges would be advised to prevent outdoor activities during heat waves, according to the proposal./Apart from heat waves, air pollution-related diseases would also be a focus in lessons./""We have also proposed the inclusion of harmful health effects of environmental pollution in the school curriculum, including current policies and mitigation practices that are designed to reduce air pollution,"" said Prasad./""Communication interventions in schools are effective approaches to disseminate important information. We are in the process of developing materials for teachers' training so that they can educate children,"" he said./The health ministry has said children should be regularly screened for climate sensitive illnesses and provided a pollutionfree environment in schools and colleges./""We have proposed regular screening of school children for early detection of diseases, which can be attributed to the existing air pollution. We have also urged the HRD ministry to improve indoor air quality of educational institutions nationwide,"" said Prasad./""Walkability and access to educational institutions by nonmotorized transport should also be improved, thus minimizing the air pollution in the school surroundings. We have proposed that students and teachers should be sensitized to use the Air Quality Index (AQI) in planning outdoor school activities,"" he said./Research studies across the world have shown that climate change may have negative health effects. A rise in heat-related illnesses and deaths, increased precipitation, floods and droughts are costing lives./With climate change, there is an increase in transmission and spread of infectious diseases due to changes in the distribution of water-borne, food-borne and vector-borne diseases, experts say./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:content.services@htlive.com"">content.services@htlive.com</a>"
Doctors link heart diseases to pollution in Gurgoan,"Gurgaon, Sept. 29 -- With around 2.5 to 3 lakh people suffering from heart diseases in Gurgaon, doctors have warned against the effects of air pollution in the city on the occasion of the World Heart Day on Friday./Air pollution in Gurgaon remained high for most part of the year and particulate matter(PM) 2.5 touched 500 microg/m3 on February 6, 2017, against a permissible limit of 60 microg/m3./PM2.5 is suspended particulate matter 2.5 micrometres or less in diameter and is a major component of what constitutes air pollution. As it is very fine, it can settle in the lungs and worsen asthma and other respiratory problems./""Auto exhaust pollutants that include sulphur dioxide (SO2 ), nitrogen oxides (NOx), carbon monoxide (CO), diesel and sulphate particulates, hydrocarbons, including polycyclic aromatic hydrocarbons (PAH), and volatile organic compounds such as benzene in the air can cause heart diseases. In the past two decades, the numbers of patients in the city are increasing mainly because of poor air quality,"" said BK Rajora, chief medical officer, Civil Hospital, Gurgaon./Doctors were of the opinion that air pollution clubbed with lifestyle disorders are the reason that more young people are complaining of heart issues./Dr. DK Jhamb, director & HOD,cCardiology, Paras Hospitals Gurgaon, said, ""I have been attending to 40 to 50 heart patients on a daily basis. It has been observed that air pollution is significantly worsening cardiovascular health as has been reported in recent studies. Particulate matter and nitrogen oxides have long-term adverse effects on your heart. Along with other lifestyle factors, pollution is now believed to be playing a significant role in causing heart diseases.""/While pollution extends its fangs to the heart directly, factors such as obesity, blood sugar levels, lack of physical activity and hypertension continue to put the human heart at risk./""Long commuting time, in addition to stressful sedentary working hours, are leaving people with less time for rest and healthy activities. Inactive lifestyle increases the incidence of developing obesity, high blood pressure, cholesterol, type 2 diabetes, stress levels and all these cause various heart diseases. They increase the chances of getting a heart attack,"" said Dr Sanjat Chiwane, heart specialist, interventional cardiologist, Columbia Asia Hospital, Gurgaon./Doctors advised people to have an active lifestyle with plenty of exercise and fresh air, followed by healthy dietary habits, which includes avoiding food with high fat, sugar and salt content. They have also advised increasing intake of vegetables, fruits and fibre in the daily diet./""Lifestyle modifications such as regular blood pressure monitoring, maintaining cholesterol levels, diabetes, non-smoking, weight management and regular exercises can contribute to a healthy heart,"" Dr Sanjeev Chaudhary, director cardiology, Fortis Memorial Research Institute, said./Steps to be taken for healthy heart/* 30 minutes of activity a day can help prevent heart attacks and stroke/* Strength and stretching exercises are best for overall stamina and flexibility/* Reducing stress - do meditation/yoga/* If one stops smoking, the risk for coronary heart disease is reduced by half/* Learn how to swap unhealthy food with healthier alternatives/* Keeping a healthy weight and limiting your salt intake to control blood pressure/* Make sure that your blood pressure, cholesterol and glucose levels are checked regularly and maintained within the normal range/* Increase intake of food such as green vegetables, fruits, grain/cereals, polyunsaturated oils such as mustard, olive, fish/seafood, blueberries, legumes, flax seeds and green tea./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:content.services@htlive.com"">content.services@htlive.com</a>"
Docs link heart diseases to bad air,"Gurgaon, Sept. 30 -- With around 2.5 to 3 lakh people suffering from heart diseases in Gurgaon, doctors have warned against the effects of air pollution in the city on the occasion of the World Heart Day on Friday./Air pollution i n Gurgaon remained high for most part of the year and particulate matter(PM) 2.5 touched 500g/m on February 6, 2017, against a permissible limit of 60 g/m./PM2.5 is suspended particulate matter 2.5 micrometres or less in diameter and is a major component of what constitutes air pollution. As it is very fine, it can settle in the lungs and worsen asthma and other respiratory problems./""Auto exhaust pollutants that include sulphur dioxide (SO2), nitrogen oxides (NOx), carbon monoxide (CO), diesel and sulphate particulates, hydrocarbons, including polycyclic aromatic hydrocarbons (PAH), and volatile organic compounds such as benzene in the air can cause heart diseases. In the past two decades, the numbers of patients in the city are increasing mainly because of poor air quality,"" said BK Rajora, chief medical officer, Civil Hospital, Gurgaon./Doctors were of the opinion that air pollution clubbed with lifestyle disorders are the reason that more young people are complaining of heart issues./Drs DK Jhamb, director & HOD,cardiology, Paras Hospitals, Gurgaon, said, ""I have been attending to 40 to 50 heart patients on a daily basis. It has been observed that air pollution is significantly worsening cardiovascular health as has been reported in recent studies. Particulate matter and nitrogen oxides have long-term adverse effects on your heart. Along with other lifestyle factors, pollution is now believed to be playing a significant role in causing heart diseases.""/While pollution extends its fangs to the heart directly, factors such as obesity, blood sugar levels, lack of physical activity and hypertension continue to put the human heart at risk./""Long commuting time, in addition to stressful sedentary working hours, are leaving people with less time for rest and healthy activities. Inactive lifestyle increases the incidence of developing obesity, high blood pressure, cholesterol, type 2 diabetes, stress levels and all these cause various heart diseases. They increase the chances of getting a heart attack,"" said Dr Sanjat Chiwane, interventional cardiologist, Columbia Asia Hospital, Gurgaon./Doctors advised people to have an active lifestyle with plenty of exercise and fresh air, followed by healthy dietary habits, which includes avoiding food with high fat, sugar and salt content. They have also advised increasing intake of vegetables, fruits and fibre in the daily diet./Published by HT Digital Content Services with permission from HT Gurgaon. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:content.services@htlive.com"">content.services@htlive.com</a>"
Reap the benefits of barley,"India, Sept. 30 -- Among the treasure trove of herbs and spices that ancient humans used to treat their illnesses, barley grass reigned supreme./Much like the wheat plant, barley is a kind of grass. We call its grains jau. Barley grass shoots are a storehouse of Vitamins B, B2, B6, and C, folic acid, pantothenic acid, calcium and iron. In fact, the calcium content in barley grass is far more than in milk, and its Vitamin C content is far more than oranges. This makes barley grass an excellent addition to the diet of menopausal women and sports people./Barley's nutrients help in healing several problems caused by air pollution, water pollution, pesticides in food, fast foods and stress. Combined, these issues lead to the rise of dangerous free radicals in the body, which might cause diabetes, ageing, high cholesterol and heart disease./Here are the many benefits of barley grass:/Skin and hair: The minerals and enzymes in barley grass help heal skin and hair, and make them stronger./Patients with liver issues: Barley grass powder or juice is an excellent source of 18 amino acids. This is useful for people who have liver problems and hence cannot digest animal protein. Being easy to absorb, it's also a good source of protein for vegetarians./Patients with ulcers and digestive disorders: Many digestive disorders like stomach ulcers and Crohn's disease, which are caused due to stress, improve when barley grass juice is added to the diet of the patients./Patients with tumours: A combination of wheat grass and barley grass is recommended due to its powerful antioxidant and cell repairing properties. Tumours thrive in an acidic milieu, but slow down when the body becomes alkaline. The same property of barley grass and wheat grass slows down the ageing process./Diabetes patients: Barley grass juice mixed with a vegetable juice can be an excellent tonic for diabetics./Heart patients: Barley grass reduces cholesterol. This works best when combined with a plant-based diet that is free of trans-fats./From HT Brunch, October 1, 2017/Follow us on twitter.com/HTBrunch/Connect with us on facebook.com/hindustantimesbrunch/Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:content.services@htlive.com"">content.services@htlive.com</a>"
TOP TEN REASONS FOR DEATH IN INDIA,"Mumbai, Oct. 1 -- Do you worry about your airplane crashing each time you take a flight? Don't be. There is one in a 1,000,000 chance of a traveller being harmed in an aircraft. Your risk of being harmed during medical treatment is one in 300./Most of us have misplaced fears about what is most likely to kill us, but those who fear heart disease have got it right, shows data for India from The Global Burden of Disease, which is an observational epidemiological study of risk to health and life from diseases, injuries and risk factors, such as bad diets, tobacco use and high blood pressure. Unhealthy diets alone are a risk factor in one in five global deaths, raising the risk of heart disease, diabetes, obesity, high blood pressure, among others./HEART DISEASE/Heart disease has remained the leading cause of death In India for more than two decades fuelled by unhealthy diets, leading to high blood pressure and the build up of blood fats (plaque) inside the walls of the arteries; inactivity, obesity and smoking./CHRONIC OBSTRUCTIVE PULMONARY DISEASE/Chronic obstructive pulmonary disease, including pulmonary hypertension, occupational lung disease, and interstitial lung disease, cause irreversible damage to the airways and other lung structures to lower breathing capacity. Lung diseases are not curable, but can be managed using treatments that dilate major air passages and improve shortness of breath. Smoking, air pollution, occupational chemicals and dust can aggravate lung conditions./DIARRHOEA/Diarrhoeal diseases are one of the biggest causes of under-5 deaths, killing between 800,000 and one million kids, hospitalising 900,000 and causing 327,000 visits to clinics each year. Adding Rotavirus vaccine to India's universal vaccination programme in 2016 to protect children against the leading cause of severe diarrhoea in young children, helped lower numbers rapidly./STROKE/Stroke, which was ranked as the sixth biggest cause of death in 2005, rose to become the fourth biggest killer in India. The risk factors for stroke, which is also known as cerebrovascular disease, are the same as heart disease, but the disability caused by a brain attack is often higher as it may cause partial or full paralysis./LOWER RESPIRATORY INFECTIONS/With improved diagnosis and infection management, lower respiratory infections such as pneumonia, lung abscess and acute bronchitis have slipped one position down to become the fifth biggest cause of death. It's among the most common infection in older adults and people with lowered immunity. Symptoms including shortness of breath, weakness, fever, coughing and fatigue that persist for more than a week must be investigated./TUBERCULOSIS/India accounts for 2.8 million of the 10.4 million new tuberculosis (TB) cases globally, according to the World Health Organization's Global TB Report 2016. India's national programme provides free medicines and treatment to all but many patients do not complete the full course, which lasts six to eight months. This leads to drug resistant infection, which takes longer to treat using more toxic and expensive medicines./NEONATAL PRETERM BIRTH/With 80.8% of India's 226 lakh annual births taking place in hospitals, health centres and clinics, deaths from premature birth-related complications such as low birthweight have dropped since 2005, when it was the fourth cause of death./SELF HARM/Ranked the 10th cause of death in 2005, self harm or suicide is now India's eighth biggest killer. Data from the National Crime Records Bureau has recorded a corresponding increase of 17.3% - 1,33,623 in 2015, up from 1,13,914 in 2005 - in suicides over the past two decades./ROAD INJURIES/Death from traffic accidents rose three points over two decades. Road accidents rose by 3.1% in one year - from 4,50,898 in 2014 to 4,64,674 in 2015 - with deaths going up by 5.1%, from 1,41,526 to 1,48,707 during the same period, shows NCRB data. States that show the sharpest increase are Kerala, Uttar Pradesh and Chhattisgarh./OTHER NEONATAL CONDITIONS/Breastfeeding, vaccination against common infection and neonatal care is helping more babies thrive and survive neonatal infections such as septicaemia, birth asphyxia and birth trauma./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:content.services@htlive.com"">content.services@htlive.com</a>"
