headline,body
"Indoor, outdoor pollution puts women at higher risk: Studies","MUMBAI: Women, especially in lower income countries like India, bear the brunt of air pollution due to the dual exposure to indoor as well as outdoor pollutants. This was the gist of a discussion on 'Women's Health and Air Pollution' organized by the Columbia Global Center on Tuesday.""Many research studies conducted in the marginalized sectors of India show that women who use biomass are exposed to brown carbon that is dangerous,"" said Dr Jeanine D'Armiento from Columbia University in New York. Her colleagues Dr Mary Beth Terry and Dr Jasmine McDonald participated in the discussion along with Dr Qamar Rahman from Amity University in Lucknow.The speakers highlighted the current state of research regarding particulate matter and the rising cases of early onset breast cancer and the impact of burning fossil fuels on health. /As exposure to environmental toxins could lead to cardiovascular and neurological diseases and various types of cancer, the experts underlined the need to spread awareness about the link between health and air pollution.Dr Terry said her studies underlined the need to understand the effect of exposure to air pollutants, pesticides and other toxins on women's health during pregnancy and menopause. ""The early onset of breast cancer in Indian women is a cause of serious concern,"" said Dr McDonald.""There is a need to include occupational health courses in universities to educate young women who are the future of the nation,"" said Dr Rahman.The event was attended by students, representatives from NGOs and civil society organisations, doctors and researchers from institutions such as The Gender Lab, KEM Hospital, Cancer Institute (WIA), Asia Society India Centre, World Bank, King George's Medical Institute, among others. For Reprint Rights: timescontent.com"
"After food safety, city gets ready to tackle pollution","Bhopal: Collector Tarun Pithode, on Wednesday, announced the administration's place to tackle air pollution in the state capital.A drive against adulteration is already underway in the city and the district administration now wants to club it with air pollution to launch - 'Pure Food, Pure Air' campaign.Talking to TOI after a review meeting of all departments involved in the execution of the 'District Environment Plan, Pithode said all petrol pumps have been asked to necessarily install PUC machines by December 15. In case the instructions are not followed, the petrol pumps would be sealed and their licenses would be suspended.The official said, mining department has been asked to ensure that a sprinkler is installed in all crushers to reduce the amount of dust generated by them.The collector also said that RTO would launch a campaign to ensure that all vehicles have PUC certification and action is taken on modified vehicles plying on the roads. He said that parents of minor children driving vehicles will be penalised. Directions have also been given to cancel permits of all 'unfit' vehicles.RTO would also hold joint camps with Madhya Pradesh Pollution Control Board (MPPCB) for pollution check in vehicles.Pithode said, officials of the school education department have been asked to organise workshops on sanitation and air pollution in schools and motivate students to promote cleanliness and help in curbing pollution.He said, instructions to stop burning of tyres, tubes, plastic, stubble and tar on the roadside, have been issued.The collector said, in order to reduce presence of dust in environment, roads should be repaired at the earliest, water should be regularly sprinkled on the roads, green net should be necessarily put up on construction sites and solid waste should not be disposed of by burning.Instructions have also been issued for regular check on smoke and effluents discharged by factories and plants. /Use of ripper in harvesters has also been made compulsory.Under the plan, Capital PROJECT Administration (CPA) and forest department will undertake intensive afforestation programme, all the marriage gardens would be motivated for eco-friendly marriages where there is less sound pollution.He said people from all walks of life, NGOs, unions of bus drivers, auto drivers, traders, contractors, builders, students and all the other stakeholders should be brought on board in efforts to improve air quality in the city and MPPCB would undertake intensive campaigning to motivate them for the purpose.  For Reprint Rights: timescontent.com"
Remote-sensing tech to check on stubble burning,"Kolkata: The state pollution control board has signed a deal with ISRO and IIT-Delhi to collect images and data of stubble burning from the space so that SPs and DMs can take immediate action against errant farmers. With PCB's study showing trans-border emission contributing to degradation of Kolkata's air, the agency wants realtime preventive measures. /Remote sensing (RS), geographic information system (GIS) and global positioning system (GPS) technology would be used to collect the data so that immediate action could be taken against errant farmers, said WBPCB chairman Kalyan Rudra. ""Stubbles are often set on fire owing to the narrow gap between two crops cycles. Bengal can have three crop cycles. Despite a sustained campaign by the agriculture department, stubble burning takes place. National Oceanic and Atmosphere Administration data shows burning of crop residual in rural Bengal is significant and adversely affects the ambient air."" This move would help authorities control pollution, said a WBPCB official.NASA, US, has been keeping a watch on burning of crops since 2012 and has been releasing satellite images each year. Two years ago, NASA's imagery captured by the Moderate Resolution Image Spectroradiometer (MODIS) on NASA's aqua satellite showed large tracts of land shrouded in smoke.Using the data, WBPCB will also create probability maps to alert government agencies about areas, where chances of stubble burning were high. The system can also track pollution load from stubble burning in places neighbouring the national capital, using satellite data. It can predict the air pollution level for the next 72 hours and forecast the levels of pollutants, coming from sources other than stubble burning. For Reprint Rights: timescontent.com"
WHO contradicts Javadekar's views on pollution and lifespan,"Nagpur: The World Health Organization (WHO), a specialized agency of the United Nations working on international public health, has rebuked Union environment minister Prakash Javadekar for stating that there is no linkage between air pollution and reduced lifespan. ""We wish it didn't kill people but unfortunately it does,"" said WHO officials. The minister, while speaking in the Parliament on Friday, strongly stressed that there was no Indian study to prove the impact of air pollution on public health. Javadekar further told the house not to ""create fear psychosis among people"".Speaking to TOI from the ongoing COP 25 meet in Madrid, WHO director (public health) Dr Maria Neira asserted that strong scientific evidences show exposure to pollution has a major impact on people's health.""Independent of which methodology is used or what are the estimates, it is urgent to take action because the levels of air pollution in certain cities in India are very high and this is definitely having an impact on the health of citizens. /The evidence is available and so are the interventions, the expertise is there and so is the plan of action. We urge the Indian government, which has enormous amounts of expertise and competencies, to do its best in tackling the sources of air pollution and reducing toxic pollutants that citizens are exposed to at the moment,"" said Dr Neira.Also reacting to the minister's statement was WHO'S Climate Lead Diarmid Campbell-Lendrum. ""We have brought together and analysed tens of thousands of studies showing effect of air pollution on health from every population of the world. We are yet to find a study which shows any population, including India, which is immune from the health impacts of air pollution,"" he said.Questioning the reliability of the existing studies, Javadekar had also stated that they were not based on first-generation data. Reacting on this, a top doctor from the biggest government hospital in the country who did not want to be named, said, ""Taking first-generation data is next to impossible as it is a very long procedure. Though there are no long-term studies available in India, we can look at the global data and extrapolate it to the Indian population. While there can be few marginal errors in modelling studies, they can't be completely inaccurate,"" he said.The doctor added that various international studies show that long-term exposure to high-level air pollution can have an overall effect on the lifespan. Replying to a Lok Sabha query in 2015, Javadekar had himself cited an epidemiological study on 'Ambient air quality, respiratory symptoms and lung function of children in Delhi'. Jointly carried out by the Central Pollution Control Board and Chittaranjan National Cancer Institute, the results showed lung function reduction in 43.5% schoolchildren of Delhi as compared to 25.75% of the controlled group. ""High level of particulate pollution increases the risk of various diseases including respiratory and cardiovascular,"" Javadekar had stated.Highlighting more on the health impacts, top interventional pulmonologist Dr Sameer Arbat said, ""There is enough evidence that ambient air pollution is equally responsible for Chronic Obstructive Pulmonary Disease (COPD), which was only attributed to smokers. It is now the third-largest killer in the world.""A comprehensive study published by the Indian Council of Medical Research (ICMR) in December last year had highlighted that the average life expectancy in India would have been 1.7 years higher if the air pollution levels were less than the minimal level causing health loss. Stating that one in eight deaths in India in 2017 can be attributed to air pollution, the study said that there were 6.7 lakh deaths due to outdoor particulate matter air pollution and 4.8 lakh deaths due to household air pollution. HEALTH BULLETINWHO SAYSLevels of air pollution in India cities high, definitely impacting citizensYet to find a study showing any population is immune from pollution's health impactsDOCTORS SAYExtrapolating global data to Indian population is the right methodologyAmbient air pollution is equally responsible for Chronic Obstructive Pulmonary Disease (COPD)ICMR STUDY SAYSAverage life expectancy in India would have been 1.7 years higher if the air pollution levels were less than the minimal level causing health lossOne in eight deaths in India were attributable to air pollution in India in 20176.7 lakh deaths due to outdoor particulate matter air pollution and 4.8 lakh deaths due to household air pollution For Reprint Rights: timescontent.com"
"Riding bicycles to work, carpooling and using public transport:Celebs bat for green travel to fight pollution","Even as northern India battles with severe air pollution, on the occasion of National Pollution Control Day (December 2) celebrities tell us about the measures they have taken to curb pollution and how they are doing their bit for a greener tomorrow.'We should adopt a green lifestyle'Sonu Sood believes that keeping urban India green is important. He says, ""We need to start planting more trees and stop cutting down the existing ones. I think we should adopt an eco-friendly lifestyle, ride a bicycle to work, use public transport, opt for car pooling and have more private vehicles operating on CNG. The Metro rail also helps cut down pollution to a large extent.""Sonu Sood'I always make sure my car's fuel-efficient' Aparshakti Khurana, who was in Delhi last month, says the poor air quality caught him unawares. He says, ""The problem of air pollution is severe in urban India, especially Delhi, where I saw people in pollution masks. /It was a scary sight. We should opt for carpool, encourage CNG in vehicles and have fuel-efficient cars. He adds that he makes ""sure that my car is fuel-efficient and maintained. We should be responsible citizens and keep our environment pollution-free. Clean air is our birthright.""Aparshakti Khurana'I like to carpool with my family or friends' Like his celeb counterparts, Vijayendra Kumeria also thinks it's important to plant trees and not cut them down. ""Most urban households have at least 2-3 cars. One must try to minimise the use of vehicles and opt for carpooling. Electric cars are the future, provided we get smooth and adaptable services and infrastructure,"" he says. Vijayendra adds that on a personal level, he's ensured that the housing society he lives in has ""installed a biodegradable machine to dispose of waste. We do not burn leaves or trash. Also, I prefer to carpool with my family or friends, when we are headed to the same location.""Vijayendra Kumaria'Use public transport to work'Avinash Mishra, who has lived in both Delhi and Mumbai, feels that most millennials don't like to walk and instead take pride in flaunting latest models of cars and bikes. He says, ""Parents must encourage their kids to use public transport."" Avinash also recommends use of ""public transport to work. Whenever I get time, I join social events, rallies on streets, be it for Aarey, tree plantation, where I do my bit to generate awareness among the youth. Recently, along with some activists, I planted trees on an entire street of Goregaon.""Avinash Mishra'Burning waste should be banned'Sophie Choudry, who had been to Delhi recently, admits that she hadn't ever imagined that she'd be walking in and around CP ""wearing a mask!"" ""I think every one of us needs to take strict measures to bring pollution levels down. Burning of waste or any trash in open should be made a punishable offence. Crackers should not be burst even during weddings,"" she says. Sophie also suggests using ""more fuel-efficient cars and adopting car pooling, sharing cars, taxis with friends and family. I try to walk as much as I can (especially when I have to cover a smaller stretch). When I am going out, I try to travel with my friends in the same car, and do car-pooling when going out of town, which gives me time with my friends and is my bit in being conscious about my environment.""Sophie Choudry'Electric cars are need of the hour' Mrunal Thakur thinks it's sad that even a basic essential like fresh air is a luxury in urban India. She says, ""Vehicles emitting smoke should be banned. I think the need of the hour is electric cars with proper charging and servicing facilities. As a celeb and as a responsible citizen, Mrunal believes in keeping her surroundings clean. ""Segregating waste must be a part of our habit,"" she says.Mrunal Thakur'I prefer walking to cars'Debina Bonnerjee takes her role as a responsible citizen seriously. She says, ""What we give is what we get back, because nature does not take anything from us. We have contributed to the pollution in our cities."" As a fitness enthusiast, Debina says, ""If you can't go for a morning jog, walk. Whenever I'm vacationing, I walk all the way from my hotel to the destination, wearing my sports shoes. I love walking and avoid using cars - it keeps me healthy and I am also doing by bit for environment.""Debina Bonnerjee'Fighting pollution is a collective effort' Shashank Vyas is of the opinion that celebs need to create more awareness about preserving the environment. ""Fighting pollution is a collective effort. It's not just about making a statement. I'm worried about the well-being of the next generation."" On a personal level, Shashank doesn't drive at all and prefers taking ""public transport, especially Metro"". ""For smaller distances, I prefer taking a rickshaw or even pedalling, which is a great cardio workout for me,"" he says.Shashank Vyas'It seriously breaks my heart to see the condition of Delhi when I visited two weeks back'Aashka Goradia is of opinion that this is not about anyone, but our children.""Sometimes I feel that there is nothing that a person can say or do , which will change or help the situation, when we are living in the times of orchestrated callousness. And it seriously breaks my heart to see the condition of Delhi when I visited two weeks back. I wonder what kids are growing up inhaling. Health for now is challenged and so is for the future. All we need is to take collective measures like stop burning crackers, car-pooling, more CNG vehicles and fuel efficient cars on the road that will have a great impact. And burning crackers is something that I have given up. It seems just unnecessary now. Spreading awareness is half if certain level of grave concern and fear of losing health is not instilled in people's minds. I strongly feel that this is not about anyone; this is about our children; so let's behave well for them. Also, if each one of us starts behaving more consciously towards nature and resources, things can be changed for better.""Aashka Goradia'Endorsing a life close to nature, sensitizing parents through kids is the immediate need''Viineet Kumar Singh encourages people to cycle and use public transport.""We need to get together to control pollution at all levels that can't be done overnight, because this condition, especially in Delhi, has not emerged suddenly. It's extremely sad that we need to put a mask and step out of our houses, and I am afraid that time doesn't come that we need to wear a mask inside our homes. Small things like planting more trees stop cutting down of existing trees, adopting alternate of diesel and petrol vehicles, and taking care of vehicles emitting smoke while running on roads in whooping numbers, use of public  transport and cycle more, should become our habit. Most importantly, topics related to all kinds of pollution, harmful use of plastics, saving the planet etc must be introduced in kids syllabus, with an aim to educate and generate awareness and sensitizing parents, who can contribute in giving a green clean and pollution free planets to their kids to survive. Also, village life must be endorsed to encourage people to get close to nature.""Viineet Kumar Singh'I have made walking quite often in my routine'Mrunal Jain says that one should walk often that keeps one fit and healthy""First thing first, there is a dire need to keep a stern check on the POC and CO2 levels of vehicles emitting fuel, and they must be immediately banned. Then comes, burning of trash that's causing immense air pollution and smog in the air. Also, water pollution needs to be checked as throwing of trash into the water adds to existing pollution. I have a basic and common principle that I religiously follow and that is-things that I do not do inside my house, I ensure not to do it outside too. A lot of infrastructure has built up in Mumbai and Delhi that might bring these cities on top in terms of infrastructure and layout, but it's a big blow to our environment as well as upcoming generation. If I'm going out on longer distances, I ensure that I am going in for pooling. Also, I am a fitness freak, so I don't' mind walking to the gym, which is a kind of great fitness exercise for me. If I have to go from one building to another or even for 1-2 km stretch, I walk quite often. What all I do is that I call up and talk to some friend or anyone over the phone and start walking continuously to my destination, and before I realize, I reach the destination. I just love to do this.""Mrunal Jain For Reprint Rights: timescontent.com"
WHO to Javadekar: No study shows pollution spares Indians,"NAGPUR: The World Health Organization (WHO), a specialized agency of the United Nations working on international public health, has rebuked Union environment minister Prakash Javadekar for stating that there is no link between air pollution and reduced lifespan. ""We wish it didn't kill people but unfortunately it does,"" said WHO officials.The minister, while speaking in the Parliament on Friday, strongly stressed that there was no Indian study to prove the impact of air pollution on public health. Javadekar further told the house not to ""create fear psychosis among people"".Speaking to TOI from the ongoing COP 25 meet in Madrid, WHO director (public health) Dr Maria Neira asserted that strong scientific evidences show exposure to pollution has a major impact on people's health.""Independent of which methodology is used or what are the estimates, it is urgent to take action because the levels of air pollution in certain cities in India are very high and this is definitely having an impact on the health of citizens. The evidence is available and so are the interventions, the expertise is there and so is the plan of action. /We urge the Indian government, which has enormous amounts of expertise and competencies, to do its best in tackling the sources of air pollution and reducing toxic pollutants that citizens are exposed to at the moment,"" said Dr Neira.Also reacting to the minister's statement was WHO'S Climate Lead Diarmid Campbell-Lendrum. ""We have brought together and analysed tens of thousands of studies showing effect of air pollution on health from every population of the world. We are yet to find a study which shows any population, including India, which is immune from the health impacts of air pollution,"" he said.Questioning the reliability of the existing studies, Javadekar had also stated that they were not based on first-generation data.Reacting on this, a top doctor from the biggest government hospital in the country who did not want to be named, said, ""Taking first-generation data is next to impossible as it is a very long procedure. Though there are no long-term studies available in India, we can look at the global data and extrapolate it to the Indian population. While there can be few marginal errors in modelling studies, they can't be completely inaccurate,"" he said.The doctor added that various international studies show that long-term exposure to high-level air pollution can have an overall effect on the lifespan.Replying to a Lok Sabha query in 2015, Javadekar had himself cited an epidemiological study on 'Ambient air quality, respiratory symptoms and lung function of children in Delhi'. Jointly carried out by the Central Pollution Control Board and Chittaranjan National Cancer Institute, the results showed lung function reduction in 43.5% schoolchildren of Delhi as compared to 25.75% of the controlled group.""High level of particulate pollution increases the risk of various diseases, including respiratory and cardiovascular,"" Javadekar had stated.Highlighting more on the health impacts, top interventional pulmonologist Dr Sameer Arbat said, ""There is enough evidence that ambient air pollution is equally responsible for Chronic Obstructive Pulmonary Disease (COPD), which was only attributed to smokers. It is now the third-largest killer in the world.""A comprehensive study published by the Indian Council of Medical Research (ICMR) in December last year had highlighted that the average life expectancy in India would have been 1.7 years higher if the air pollution levels were less than the minimal level causing health loss.Stating that one in eight deaths in India in 2017 can be attributed to air pollution, the study said that there were 6.7 lakh deaths due to outdoor particulate matter air pollution and 4.8 lakh deaths due to household air pollution.  For Reprint Rights: timescontent.com"
"Curb graft and pollution, bus commuters tell mayor","Nagpur: Mayor Sandip Joshi on Monday warned Aapli Bus programme manager - DIMTS - of action if it did not take remedial measures to curb corruption by conductors who are pocketing bus fares. The mayor also directed DIMTS to keep buses emitting black smoke off roads.He issued the instructions after interacting with commuters at a couple of bus stops - Akashwani Square, near Vidhan Bhavan Square and Mor Bhavan. The mayor was accompanied by transport committee chairman Bunty Kukde, deputy municipal commissioner (NMC) and transport manager Rajesh Mohite, administrative officer Ravindra Page and representatives of red bus operators and DIMTS.Commuters told Joshi that maintenance of city buses has taken a back seat and it is resulting in a lot of air pollution. /""Despite many complaints, neither the operators nor the programme manager have taken any measures to curb the black smoke,"" was the general complaint of the commuters. ""Commuters also pointed out that conductors in most buses do not issue tickets despite collecting fares,"" Kukde told TOI. The transport panel's chairman admitted that corruption by conductors has increased manifold and it is resulting in financial loss to the already cash-strapped NMC.Kukde informed the mayor that the programme manager has failed to increase the number of commuters using Aapli buses. Even revenue collected from commuters in the form of fares has not increased since the NMC took over the city bus operation.Commuters also complained about the rude behaviour of conductors and drivers. At times, buses do not halt at designated stops, they alleged. After getting first hand information from commuters, the mayor instructed the transport department to conduct a programme to enhance the soft skills of the Aapli Bus staff.At the Mor Bhavan city bus terminus, the functioning of the NMC's public works department irked the mayor after passengers drew his attention towards eight damaged and incomplete platforms. The transport department officials informed the mayor that the PWD left the construction of eight platforms midway two years ago. Later, the mayor directed the PWD to complete the construction of platforms within a month.Bus conductors and drivers also aired their grievances. They requested the mayor for a salary hike by urging him to hold meetings with the three bus operators and two ticketing agencies. The mayor assured them that a meeting would be convened soon. While interacting with commuters, the mayor also travelled with them in Aapli Buses on two routes - Vidhan Bhavan Square and Mor Bhavan, Sitabuldi. For Reprint Rights: timescontent.com"
Solo flight turns into a combined effort,"Who better than a pilot would know the dirty picture of air pollution produced by waste burning. During my tenure as a wing commander in the Indian Air Force, I would often get a top view of places shrouded in smoke emitted from burning of trash.The only mitigation strategy I started contemplating upon was waste minimization. When I shifted to Nagpur in 2014, the first thing I did was to make a compost pit near the common garden area of our residential society in Seminary Hills area.I started filling it up with wet kitchen waste and leaf litter. /After some coaxing, few other families too started doing the same. When the compost was ready, we started using it for plants and our flower pots. Apart from this, I also utilize my kitchen waste for preparing natural fertilizers using earthen pots. The process is quite simple - first, make three holes at the bottom of the pot and put it on a container. Fill it with an initial four-inch layer of dry leaves, followed by biodegradable waste items like food, citrus fruits, vegetable peels etc. After sprinkling two spoons of decomposer powder on the mixture, cover it properly and leave it for 15 days. Organic and chemical-free compost would be ready.Plastic continues to be the most hazardous for humans as well as environment. To tackle it at an individual level, I have started collecting empty bottles of mineral water and cold drinks. I fill up these bottles with light-weight plastic items like used milk pouches and wrappers. During my walks in Seminary Hills, I collect all the plastic waste littered road side.Taping all this together, I make sitting stools which can be kept indoors as well as in gardens. Though most cities are struggling to treat piles of unsegregated waste, there continues to be a lack of consciousness among citizens. To make certain that our dumping yards do not get over-burdened with municipal solid waste, we need to reduce the waste generated at our homes.Don't throw away papers or cardboards, instead sell them off to recyclers. Target utilizing and recycling as much as domestic waste as you can. Only then we can clean up the trash mountains.  For Reprint Rights: timescontent.com"
"Air that we breathe getting worse by the day, NGT warning goes up in smoke","Bhopal: More than a year after the principal bench of National Green Tribunal (NGT) asked all the states and Union territories to prepare an action plan to improve air quality in 102 'non-attainment' cities across the country, including Bhopal, air quality in the state capital has only been deteriorating.As on Monday (December 9, 2019), air quality index (AIQ) at Bhopal according to Central Pollution Control Board (CPCB) data at 12 noon was 277 (poor) and at 6 pm, 274 (poor). CPCB boards displaying air quality index (AQI) in the city showing the reading in the range of 200 to 280 is not a rare occurrence for Bhopal, but a regular feature. Once it goes beyond 300, Bhopal, whose air quality and greenery were once the pride of its people, would be rated ""very poor"" in AQI and quite close to Delhi in terms of air pollution.The four-member NGT bench comprising its chairman Justice A K Goel, while talking about the necessity to urgently execute an action plan to reduce air quality in 102 cities across the country identified as ""non-attainment"" cities, had also referred to health hazards of exposure to polluted air. ""According to a survey, 15000 persons died prematurely in Delhi in 2016"", observed the principal bench of the NGT while issuing orders for the long term and short term plans to reduce the pollution level. /Premature deaths in Mumbai, Kolkota, Bangalore and Chennai are between 5000 to 10,000 in 2016, the NGT had observed. ""Altogether 102 cities were identified as non-attainment cities, which means these cities which do not meet the national ambience air quality standards (NAAQS)"", said a TOI report while referring to NGT order of October 8, 2018. Agreeing with the fears expressed by the NGT over serious health hazards that exposure to polluted air may pose, head of department of chest medicine at Gandhi Medical College Dr Lokendra Dave said, ""The respiratory system is the first to be hit by exposure to polluted air. There will be more asthma and pneumonia cases if the air quality in the city is poor. Prolonged exposure to polluted air may lead to cancer. If there is more suspended particulate matter in the air as is the case with Bhopal, incidence of cardiac arrest also rises as the particulate matter penetrates through the lungs to inner vital organs, leading to cardiac arrest and paralysis. It is not only the body, even the brain is affected by exposure to polluted air. It's dangerous both for the physical and mental health"". The NGT had asked all states to formulate an action plan within two months for the most polluted cities in their respective state, but it was only recently that Bhopal administration started showing some concern towards rising air pollution in Bhopal. A couple of meetings have been held at the district collectorate over the past fortnight involving officials of all the departments concerned to decide on action to be taken to ensure that air quality index comes to ideal level-below 50, a task which appears to be ""impossible"" at present.District collector Tarun Pithode, when asked about the district administration's campaign for pure air which they are calling ""Shudh Hawa Ke Liye"" (For the sake of pure air), said: ""Our objective is to sensitise all stakeholders- not only common people, but also developmental agencies, Bhopal Municipal Corporation (BMC), traffic police, RTO, petrol pumps, farmers - regarding the deteriorating air quality and ways it can be improved. It's possible if all stakeholders come together and take up the task with a missionary zeal. This is what we are aiming at"", he said. A senior scientist at MP Pollution Control Board (MPPCB), on the condition of anonymity, said that municipal commissioners of all the six cities have been invited to attend a review meeting on pollution on December 13. ""The pollution levels in the cities will be reviewed"", he said. He said that MPPCB can't formulate or execute any action plan for reducing pollution on its own, but all the agencies responsible for reducing the pollution level, including the municipal bodies, the traffic police and the transport department among others, should also pitch in.  For Reprint Rights: timescontent.com"
"Traffic gives Pune hazy mornings, shallow fog only around Sunday","Pune: Mist and haze during the early mornings these days make it feel more like winter, but India Meteorological Department (IMD) officials said it could be associated with air pollution in areas with heavy traffic. Anupam Kashyapi, head of weather, IMD, Pune told TOI on Wednesday that the city did not record any instances of fog this winter or post monsoon season except one in November. ""There was fog on November 9, when both Shivajinagar and Lohegaon had their visibility dropping to 4km and 200m, respectively. /Since then, the city has had only mist or haze in isolated areas,"" he added.On Wednesday morning, some locations in Pune recorded mist and haze associated with a drop in the ambient temperature and minimum temperature, as well as the presence of moisture in the air accompanied by pollutants from dense traffic, he said. The minimum temperature in Shivajinagar and Lohegaon was on the higher side on Wednesday morning, at 16 degrees celsius and 17.1 degrees celsius, over four degrees above the normal.""However, we expect shallow fog development to occur in Pune around December 15-16, after the passage of the western disturbance over north India. Once a western disturbance passes, it is associated with a drop in the ambient as well as minimum temperature, which can cause fog in the presence of remnant moisture in the air,"" said Kashyapi.Fog is when small droplets suspended in air allow visibility for less than one km. ""Haze is traditionally an atmospheric phenomenon where dust, smoke and other dry particles obscure the clarity of the sky. Like fog, mist is still the result of the suspension of water droplets, but simply at a lower density with visibility more than or equal to one kilometre,"" Kashyapi said.Frost occurs when the temperature of the air in contact with the ground, or at thermometer-screen level, is below the freezing-point of water, 'ground frost' or 'air frost', respectively.. For Reprint Rights: timescontent.com"
