headline,body
"Among 10 most polluted places in the Rajasthan, 3 are in Jaipur: Study","JAIPUR: In an indication that people of the state breathe polluted air for most part of the year, the cities in Rajasthan have recorded a particulate matter (PM) 2.5 concentration more than the Central Pollution Control Board's (CPCB) safe limits of 40 ug/ m3 with only a few exceptions.For the first four months (January-April) of this year too, all the monitored cities of -Ajmer, Alwar, Bhiwadi, Jaipur, Jodhpur, Kota, Udaipur and Pali have seen a PM 2.5 concentration of more than safe limits of 40 ug/m3 and more than triple the WHO limits of 10 ug/m3, according to National Clean Air Programme (NCAP), the country's flagship programme for better air quality in 122 cities, launched in 2019.Out of the 10 most-polluted locations, three are in Jaipur - police commissionerate, Shastri Nagar and Adarsh Nagar.Sahil Singal, a naturopathy doctor and environmentalist, said, ""The burning of garbage and diesel vehicles without pollution checks are a major contributor of air pollution in cities. There should be strict regulation and implementation to stem air pollution. Besides, non-motorised vehicles should be promoted to reduce carbon footprint.""""In 2020, while the country was in a complete lockdown from March-June, the cities of Jodhpur and Bhiwadi did not see pollution levels within permissible limits even once,""said the report.The city of Bhiwadi, which is part of Delhi-NCR and home to a range of large, medium and small-scale industries, from steel mills and furnaces to automobile and electronics manufacturing, is among the most polluted in the state with high PM 2.5, PM 10 and NO2 concentration throughout the three years (2019- June 2021).Among the operational Continuous Ambient Air Quality Monitoring Stations (CAAQMS) in the state, the highest monthly average PM 2.5 concentration of 103 ug/ m3 was reported at Rajasthan State Industrial Development and Investment Corporation in Bhiwadi.According to an assessment by Centre for Science and Environment (CSE) and the Rajasthan Pollution Control Board in December 2020, the Bhiwadi Industrial Area contributes around 65% to the industrial pollution load of the region (Jaipur-Alwar-Bhiwadi air shed). Bhiwadi has a total of 328 air polluting industries.A source apportionment study done by IIT-Kanpur in Jaipur in January 2020 showed that while 47% of the PM 2.5 consists of road dust, vehicular emissions and industries contribute 20% and 19% respectively.According to Global Burden of Disease 2017, Rajasthan recorded the maximum number of child mortality which is 126 per lakh due to air pollution. /For Reprint Rights: timescontent.com"
"Among 10 most polluted places in the Rajasthan, 3 are in Jaipur: Study","JAIPUR: In an indication that people of the state breathe polluted air for most part of the year, the cities in Rajasthan have recorded a particulate matter (PM) 2.5 concentration more than the Central Pollution Control Board's (CPCB) safe limits of 40 ug/ m3 with only a few exceptions.For the first four months (January-April) of this year too, all the monitored cities of -Ajmer, Alwar, Bhiwadi, Jaipur, Jodhpur, Kota, Udaipur and Pali have seen a PM 2.5 concentration of more than safe limits of 40 ug/m3 and more than triple the WHO limits of 10 ug/m3, according to National Clean Air Programme (NCAP), the country's flagship programme for better air quality in 122 cities, launched in 2019.Out of the 10 most-polluted locations, three are in Jaipur - police commissionerate, Shastri Nagar and Adarsh Nagar.Sahil Singal, a naturopathy doctor and environmentalist, said, ""The burning of garbage and diesel vehicles without pollution checks are a major contributor of air pollution in cities. There should be strict regulation and implementation to stem air pollution. Besides, non-motorised vehicles should be promoted to reduce carbon footprint.""""In 2020, while the country was in a complete lockdown from March-June, the cities of Jodhpur and Bhiwadi did not see pollution levels within permissible limits even once,""said the report.The city of Bhiwadi, which is part of Delhi-NCR and home to a range of large, medium and small-scale industries, from steel mills and furnaces to automobile and electronics manufacturing, is among the most polluted in the state with high PM 2.5, PM 10 and NO2 concentration throughout the three years (2019- June 2021).Among the operational Continuous Ambient Air Quality Monitoring Stations (CAAQMS) in the state, the highest monthly average PM 2.5 concentration of 103 ug/ m3 was reported at Rajasthan State Industrial Development and Investment Corporation in Bhiwadi.According to an assessment by Centre for Science and Environment (CSE) and the Rajasthan Pollution Control Board in December 2020, the Bhiwadi Industrial Area contributes around 65% to the industrial pollution load of the region (Jaipur-Alwar-Bhiwadi air shed). Bhiwadi has a total of 328 air polluting industries.A source apportionment study done by IIT-Kanpur in Jaipur in January 2020 showed that while 47% of the PM 2.5 consists of road dust, vehicular emissions and industries contribute 20% and 19% respectively.According to Global Burden of Disease 2017, Rajasthan recorded the maximum number of child mortality which is 126 per lakh due to air pollution. /For Reprint Rights: timescontent.com"
"Smoking, climate change may trigger risk of lung cancer: Doctors","BHOPAL: Climate change, smoking and long term impact of Covid-19 pandemic could spurt an increase in lung cancer cases, according to experts. World Lung Cancer Day is August 1, a movement to defeat lung cancer and educate people on the risks and importance of early detection through screenings is vital.During the pandemic, many patients were hit with pulmonary fibrosis. In such patients, the probability of lung cancer has increased. /However, it takes over a decade for the fibrosis to become cancerous, said Gandhi Medical College (GMC) HoD medicine, pulmonologist and Hamidia hospital superintendent, Dr Lokendra Dave.The danger that causes lung cancer is environmental exposure to tobacco, radiation and cold dust. ""People with poor lung condition due to tobacco and smoking and later diagnosed with Covid-19 should be extremely cautious,"" he added.Stringent measures to tackle air pollution, one of the main factors causing lung damage, have to be addressed. Bhopal has over 100 real time air pollution testing devices installed through Bhopal smart city project. The information from these towers should be publicly available and youngsters in school and colleges, be educated on using these tools, said Dr Rajiv Singh.The Global Youth Tobacco Survey, India indicates that 14.6% of 13 -15 year-old students in India use tobacco. According to the MoHFW, nearly 37% children in India initiate smoking before the age of 10, and, each day 5500 children begin tobacco use and consequently may become addicted.A state level workshop on 'Big Tobacco Tiny Targets Study' is being held in Bhopal on August 3 to present the outcome of the study and to discuss possible action to prevent children from becoming tobacco users. For Reprint Rights: timescontent.com"
Pandemic control efforts leads to less pollution: ESR,"Pune: Reduced vehicular traffic and other measures introduced for controlling Covid-19 pandemic have helped in checking air pollution too, bringing down the PM10 (by 38%) and PM2.5 (by 25%) levels to a decade low, stated the 2020-2021 Environmental Status Report (ESR) of the Pune Municipal Corporation (PMC). Both PM10 and PM2.5 dropped below the permissible standards prescribed by the Central Pollution Control Board (CPCB) in PMC limits in 2020-2021, the report showed.""Though a dip was expected due to the lockdown, it was mostly based on mathematical models. The actual closure has led to real-time quantification of the drop. It was significant,"" said Mangesh Dighe, environment officer of PMC, while speaking to TOI. /The ESR was presented before the general body on Friday.The data shows PM10 has seen a 30 g/m3 drop as it has gone down from 80 g/m3 to 50 g/m3. The decline in PM2.5 was from 40 g/m3 to 30 g/m3. The standard for PM10 and PM2.5 are 60 g/m3 and 40 g/m3, respectively. The comparison was done between PM levels in April-May 2019 and April-May 2020.As per heath experts, high presence of suspended particulate matter makes the air polluted. These particles are dangerous for the respiratory systems as they cause many air borne diseases.The report states a 39% dip in the number of vehicle registration in 2020 as compared to 2019. This too has contributed to the drop in vehicular pollution.The report states that there was a decline in the consumption of electricity due to the closure of industrial estates and commercial places during the lockdown and has contributed to reducing pollution. For Reprint Rights: timescontent.com"
Centre accepts PGI inputs on ways to counter illnesses caused by air pollution,"<a href=""mailto:Shimona.Kanwar@timesgroup.comChandigarh"">Shimona.Kanwar@timesgroup.comChandigarh</a>/: The ministry of health and family welfare has accepted the ""National health adaptation plan on air pollution,"" prepared for states/UTs by PGI, which was recently recognised as the centre of excellence on air pollution related illnesses. The plan envisages identification of vulnerable areas (using AQI) and vulnerable population, besides preparing a disease calendar. Union minister of health and family welfare, Mansukh Mandaviya and Dr Bharati Pawar, minister of state, unveiled the 'National health adaptation plans on air pollution"" along with infographics on air pollution and health during the 112thannual day celebrations of the National Centre for Disease Control. /The Health Adaptation Plan on Air Pollution and infographics were developed under the ""National programme on climate change and human health."" Institutions which played a key role in development of the plan and infographics include the department of community medicine and school of public Health, PGIMER; department of environment studies, Panjab University, Chandigarh; AIIMS, New Delhi and V P Patel Chest, New Delhi along with the Centre of environmental and occupational health, climate change and health at NCDC, New Delhi. Through graphic visual representation, the plan has been prepared as a handbook that outlines the role of health professionals in tackling air pollution related health problems. ""We have been able to convey through visuals the impact of air pollution on health and how the health sector should be prepared for it,"" said Dr Ravindra Khaiwa from PGI. He prepared the handbook along with Dr Suman Mor from Panjab University. Expressing his appreciation, Mandaviya said in his message, that the documents focus on addressing health issues due to air pollution-related illnesses, including cardiopulmonary and allergic health problems. He mentioned that these documents would help and guide states/UTs on how the health sector could coordinate with non-health sectors while addressing challenging health problems arising due to exposure to air pollution and at different levels of air quality index (AQI).The plan suggests setting up of a committee on air pollution and health in the hospital, to preferably involve health officials from the departments of medicine, respiratory, medicine, paediatrics, cardiology, neurology, endocrinology etc, including emergency and nursing department. It also highlights the need for preparations for logistics, drugs and equipment that may be required to address such health problems, particularly respiratory and cardiovascular emergencies. The plan highlights the need for identification of vulnerable areas, selection of air pollution hotspots as per AQI levels, vulnerable population less covering peoople less than five years of age, adolescents, pregnant women and the elderly. It also recommends surveillance on illness to help understand health problems in the area, conduct vulnerability mapping and prepare a disease calendar. For Reprint Rights: timescontent.com"
"Air pollution doubles in Aug, thanks to dry spell, road dust","Bhopal: Absence of showers and flying of dust due to damaged roads increased air pollution to more than double in a fortnight in major cities of Madhya Pradesh.Air quality index of Bhopal on August 1 was 47 that rose to 94 on August 16. In Indore AQI was also 47 on August 1 that went up to 83 on August 16.In Gwalior the AQI was 32 on August 1 that went up to 96 on August 16 while in Jabalpur AQI was 41 on August 1 that rose to 78 on August 16, as per the central pollution control board. Air quality index between 0 and 50 is termed as good with minimal possible health impacts while air quality between 51 and 100 is satisfactory but may lead to minor breathing discomfort to sensitive people. Air quality above 100 is moderate and leads to breathing discomfort to the people with lungs, asthma and heart diseases. /AQI above 200 leads to breathing discomfort to most people on prolonged exposure. Officials said the air quality remained best during the showers.Officials said, dust gets heavy in showers and does not fly in the air. The vehicular pollution also gets down as tyres could not lead to flying of pollutants and dust in air, as it settles down on ground. It is the reason why pollution levels come down during rains.Air quality is measured taking into account the levels of sulphur dioxide (SO2), nitrogen oxide (Nox), RSPM10 and fine particulate matter (PM2.5) in the air. While the rise in sulphur dioxide is due to vehicle emissions, the increase in nitrogen oxide is due to human activity, including vehicles and sewage, among others.Officials said PM 10 is due to dust, construction, including building of roads while PM2.5 is due to dust, human activity and climatic conditions. Of the four, officials said, PM2.5 is the most harmful to health since it causes severe lung diseases. For Reprint Rights: timescontent.com"
Average PM10 level this August highest in 3 years,"Noida: Although the overall pollution levels this month have remained low, the average PM10 levels for August have been higher compared to the past two years.PM10 is a determining pollutant in calculating Air Quality Index (AQI) of a place. While the average level was 78 g/m3 in August 2019, it went down to 66 last year. But from August 1 to 24 this year, the average PM10 level has been 110. For PM10, the safe level is below 100 g/m3.PM10 is made of particulate matter in the air that includes smoke and dust. /The other determining factor is PM2.5 that includes emissions from power plants and automobile exhaust.In the past two weeks, PM10 levels rose on the days it did not rain. At Sector 62 and Knowledge Park 3 monitoring stations, the PM10 levels were in the safe limits for three days in the past one week (August 21-23).""Usually, it stops raining by the end of August. But this time, we are still getting some rain. Pollution levels dip when it rains as the dust settles. Although the monsoon has stretched over a longer period this time, we have hardly seen days with heavy showers. That is the reason why the overall pollution level has been higher this monsoon compared to the past few years,"" said a senior official from the Uttar Pradesh Pollution Control Board (UPPCB).According to officials, in order to understand the pollution levels, airshed (dispersion of emissions) data has to be analysed, along with rainfall. ""Studying the source of pollution in airsheds will tell us why the levels are so high in this region and which specific pollutants need to be controlled. Source determination can be the key to reduce pollution levels,"" said Praveen Kumar, the regional officer, UPPCB, Noida. He added that the state government is planning to hire an independent agency that will determine the sources of air pollution in Gautam Budh Nagar and some other districts. The agency is likely to be finalised by next month.On Wednesday, the AQI in Noida was 115 (moderate). Between August 20 and 23 when it rained, the city's AQI remained in the good or moderate levels.Usually, pollution levels go up from September and they remain high through the winter.  For Reprint Rights: timescontent.com"
People in Maharashtra can lose 2.5-2.9 years of life expectancy due to air quality: Report,"MUMBAI: Since 1998, the average annual particulate pollution in India has increased 15 per cent, cutting 5.9 years off the life of the average resident over those years. Now, nearly 40 per cent of India's population is exposed to pollution levels not seen in any other country, with 510 million residents of northern India on track to lose 8.5 years of life expectancy on an average, if pollution levels persist, reveals an air quality life index (AQLI) report released by Energy Policy Institute, University of Chicago (EPIC) this morning. India is listed as the most polluted country in the world with 480 million living in the indo-gangetic plain (IGP) as the most impacted as air pollution levels ""exceed those found anywhere else in the world by an order of magnitude"". As per the report, 40 per cent of the country's population is expected to lose more than 9 years of their life if pollution levels persist as they were in 2019, including residents of megacities like Delhi and Mumbai. Pollution has now expanded beyond the IGP to states like MP, Maharashtra where average people are losing additional 2.5-2.9 years of life expectancy relative to early 2000, said the report.The AQLI is a pollution index that translates particulate air pollution into perhaps the most important metric that exists: its impact on life expectancy. /Developed by the University of Chicago's Milton Friedman Distinguished Service Professor in Economics Michael Greenstone and his team at the Energy Policy Institute at the University of Chicago (EPIC), the AQLI quantifies the causal relationship between long-term human exposure to air pollution and life expectancy. The Index also illustrates how air pollution policies can increase life expectancy when they meet the WHO or national AQ standards.It may be recalled that a recent study by Utkal University, Bhubaneswar, IITM-Pune, National Technology Institute Rourkela and IIT Bhubaneswar published in the Elsevier Journal had stated that cities such as Mumbai, Pune, Delhi, and Ahmedabad experienced the highest number of Covid-19 cases and casualties between March and November 2020 owing to higher pollution levels involving PM 2.5 emission loads.According to the report, an average life expectancy would be higher by 5.6 years in the four South Asian countries -- India, Pakistan, Bangladesh and Nepal -- if they complied with WHO standards, the report pointed out. In comparison, threats from other health risks like smoking, for instance, reduces life expectancy in these countries by as much as 1.8 years; unsafe water and sanitation by as much as 1.2 years; and alcohol and drug use by about a year of lost life years in the South Asian countries.In 2019, India's average particulate matter concentration was 70.3 g/m 3 -the highest in the world and seven times the WHO's guideline of 10 g/m3 . Air pollution shortens average Indian life expectancy by 5.9 years, relative to what it would be if the World Health Organization (WHO) guideline was met; and 3.0 years relative to what it would be if pollution were reduced to meet the country's own national standard of 40ug/m3. Some areas of India fare much worse than average, with air pollution shortening lives by 9.7 years in Delhi and 9.5 years in Uttar Pradesh, the most polluted state. All of India's 1.3 billion people live in areas where the annual average particulate pollution level exceeds the WHO guideline. What is particulate pollution?Air has suspended particulate matter (PM) of different sizes. Many of these are a complex mixture of dust, pollen, soot and smoke and they are hazardous. Of this, PM 2.5 is the smaller kind, with a diameter not more than 2.5 micrometers (fine particles). The carcinogenic PM2.5 is considered to have a very significant health impact as it can stay in the air for days or weeks, and is small enough to invade the lung airways. For Reprint Rights: timescontent.com"
Five tonnes of used cooking oil to power vehicles of Tamil Nadu govt,"CHENNAI: The oil that's used to fry your evening fritters in that eatery nearby might soon power government vehicles including public buses, food safety officials have said.The food safety wing has collected five tonne of used cooking oil from various hotels and eateries over 15 days between August 16 and September 1 as part of a national campaign to repurpose used cooking oil.The used oil - toxic to health and hazardous to the environment -will be converted into more than 4,500 litres of biodiesel that will be used along with diesel in government vehicles including cars, vans and public buses.""It is a small beginning,"" said designated food safety officer (Chennai) Dr P Satheesh Kumar. ""The aim is to stop resale of cooking oil from big food and beverage operators to smaller units. It will prevent heart diseases and cancer among consumers, stop soil and water pollution as it will be disposed of in a secure pathway, reduce air pollution due to vehicular emissions and bring down diesel cost for the government,"" he said.The city is estimated to generate up to 500 tonne of used oil every month, which can produce up to 4.2lakh litres of biodiesel. /In festive months, the collections can increase up to 600 tonnes, said B Chandrasekar, who has been appointed as an aggregator for re-used oil for the city.His team collects re-used oil from food and beverage operators at periodic intervals. The team pays up to ??34 per litre of used oil, which is then handed over to biodiesel manufacturers. At least 85% of the volume is retained when the used oil is converted into biodiesel.Chandrasekar's team has started collection of used cooking oil in Tiruvallur. They collected 5 tonnes of oil in March, 3 tonnes in April and 300kg in May due to increase in Covid-19 cases. But in June, his team collected six tonnes, which increased to 13 tonnes in July and 19 tonnes in August.Over the next six months, the food safety wing aims to increase collection of reused oil to at least 100 tonnes a month. For Reprint Rights: timescontent.com"
"In a first, traffic police to launch anti-pollution drive","Kolkata: The traffic police on Wednesday asked traffic guards to conduct pollution tests on vehicles at random, especially since there has been an explosion of private cars and bikes on the roads to avoid jostling on public transport in Covid times. The task to keep a check on toxic fumes from vehicles was so far restricted to the anti-pollution cell of Lalbazar but Kolkata Traffic Police decided to step in for the first time. A Lalbazar source said the drive is being launched following complaints from environmentalists, who pointed out that several vehicles claimed to have pollution certificates but were flouting the norms and wreaking havoc on the environment. /The smoke meters that 20 of the 25 traffic guards had bought almost two years ago and had been lying idle will finally come to use, probably from Wednesday. ""We decided to train our men in using the devices. We took help of Pollution Control Board officials and also,  sent the equipment for servicing. The few guards-Garia, Southwest, Bhowanipore and Metiabruz-which do not have the devices will procure them, too,"" said a Lalbazar officer. DC (Traffic) Arijit Sinha confirmed that an instruction had been passed to ensure the drive started  from Wednesday. ""Several guards have already carrying out checks and the others will follow suit. The force should be concerned about the environment, especially when there has been a boom of private four-wheelers and two-wheelers. We want to ensure these checks are carried out extensively,"" said Sinha.Environment activists, like Subhas Datta and S M Ghosh, welcomed the move, saying there was no point arguing over jurisdiction. They agreed on the fact when the transport department lacked enough manpower, allowing highly polluting vehicles to go scot free, some police action to curb pollution was always necessary. Police also pointed out that since their personnel, who were constantly out on roads, inhaled the toxic fumes, they were ready to control it.  ""The traffic guards undertake a number of drives, they can carry out this additional responsibility,"" said an officer. In a bid to ensure a clean environment, Kolkata Police had planned to set up a database of drivers in the city to ensure they procured their Pollution Under Control (PUC) certificates on time. The police also have two other proposals to check rising air pollution: First, they may not allow renewal of PUC certificates if traffic challans are pending and secondly, efforts are on to centrally preserve  the PUC certificates of all trucks entering the city. ""Many PUC certificates, especially those issued to trucks outside Kolkata, have turned out to be fake. In some cases, the carbon deposit tests are carried out with accelerators pressed at 60-70 km/hr, though the standard is 90 km/hr,"" said an officer. For Reprint Rights: timescontent.com"
