headline,body
Telangana pride flew high and how!,"The end of 2018 is here, and before it does, here's a final thought: What a bombaat year it was for Telangana! For the uninitiated, bombaat is Telangana slang for spectacular, and perfectly sums up the go-getting spirit of India's youngest state and it's trailblazing youth icons who made the world sit up and take notice of our path-breaking achievements. Here's to 2018!Bathukamma and Bonalu found a place in the Oxford dictionaryTelangana's state festivals, Bathukamma and Bonalu garnered worldwide attention as they debuted in the English dictionary, quite literally. It was a matter of pride for the whole state as Bathukamma and Bonalu festivals found a mention in the Oxford English Dictionary. /And what's more, this year, Bathukamma celebrations scaled a new high as four bikernis made history by playing Bathukamma up in the air. Hyderabadi girl pipped Rohit, Virat to set new T20 record She is the poster girl of Indian women's cricket and boy, did she have a fabulous year! Mithali Raj added another feather to her hat by becoming India's highest run-getter in the T20 format, surpassing Rohit Sharma and Indian men's cricket skipper Virat Kohli. The Hyderabadi girl achieved the feat on November 15 when she scored an elegant 51 against Ireland. With 2283 runs in 85 matches at an average of 37.43, the 35-year-old is also the first women to score the most number of half centuries in the T20 format in the year. In June, during the T20 Asia Cup, Mithali became the first Indian to breach the 2000 run mark in the shorter format of the game. Need we say more!Make way for India's highest-paid female athlete!This year has been phenomenal for badminton ace PV Sindhu. The Hyderabadi may have fallen seven positions from 13th in 2017 to 20th in the 2018 Forbes India Celebrity 100 list, but the 23-year-old's medal tally across tournaments grew remarkably in 2018. The Olympic silver medalist not only bagged a gold and silver in the mixed team and women's singles event in the 2018 Commonwealth Games in Gold Coast, Australia but also made history to become the first Indian woman to win the season-ending BWF World Tour Finals tournament in China. The current World No. 3 also bagged a silver in Asian Games 2018 and with an earning of USD 8.5 million, became the 7th and only Indian female athlete to be in the august company of 10 highest-paid female athletes in the world.Hyderabad ranked best city to live in India For the fourth continuous year, Hyderabad was ranked the best city in India, in the Mercer's Quality of Living rankings 2018. Hyderabad ranked 142 in the list of all the countries in the world, sharing a spot with Pune. The relatively low crime rate and pleasant weather conditions have helped it hold on to its top rank among Indian cities in the survey. A separate ranking on sanitation, which analysed cities' waste removal and sewage infrastructure, levels of infectious disease, air pollution, water availability and quality - all important aspects of a city's attractiveness for both talent and businesses, was also introduced this year. In this list, Hyderabad was ranked at 209 in the world. Guess there is always scope to improve.Telangana's first Sangeet Natak Akademi awardeeKuchipudi danseuse Deepika Reddy made Telangana proud with her Sangeet Natak Akademi award win earlier this year. It was a fitting honour for her dedicated efforts to make Kuchipudi relevant to the younger generation by discussing social and women centric issues through her productions.Telangana's first transwoman to contest in assembly electionsIt was the first ever time that a transwoman from Telangana got a ticket from a party to contest in a legislative assembly election. Muvva Chandramukhi, representing the Goshamahal constituency as a member of the Bahujan Left Front, was nothing short of an inspiration and epitome of hope to her fellow LGBTQI+ counterparts in the State by taking the political plunge. Despite losing out to BJP's Raja Singh, her desire to be a change maker in the society was well appreciated.Hyderabad boy who made a splash in HollywoodIndian-American filmmaker Aneesh Chaganty, who is originally from Hyderabad, made waves internationally with his debut film Searching. The Hollywood thriller enjoyed both critical acclaim and commercial success, and created quite a buzz at the Sundance Film Festival. In India too, Searching went on to become a huge success and Telugu boy Chaganty won a whole new set of fans. First Telangana man to win royal fellowshipOne of the finest photographers of Telangana, Kusuma Prabhakar made the state proud when he bagged one of the most coveted fellowships in the field of the photography - Fellow of The Royal Photographic Society (FRPS) of Great Britain. Prabhakar became only the second photographer from the Telugu states to be awarded the fellowship, 31 years after the legendary Late Bandi Ranjan Babu. The native of Warangal was conferred the prestigious fellowship for a set of 20 black-and-white photographs that he shot 24 years ago at the Mother Teresa Destitute Home in Warangal. Prabhakar, who gave an interview to Hyderabad Times before he passed away due to a cardiac arrest on November 22, said, ""I wasn't awarded this honour for some routine photographs that everyone clicks in Ladakh, Jaisalmer or at Kumbh Mela, showing camels and chillum-smoking babas. My pictures show emotions, be it of living beings or objects. Everyone can click a photograph these days, but only a few can show emotion in it.""T'wood stars raked in the moolah like never beforeIn a first, as many as 11 Telugu celebrities featured in the coveted 2018 Forbes India Celebrity 100 List. While badminton powerhouse PV Sindhu topped the list among mana celebs at 20th position with earnings of `36.6 crore, Power Star Pawan Kalyan sat pretty at 24th spot with `31.33 crore. The others who made it to the coveted list included NTR on 28th, Mahesh Babu on 33rd, Nagarjuna on 36th, Koratala Siva on 39th followed by others. This year the list had two first timers from Tollywood - actor Vijay Deverakonda and director Koratala Siva. Medals, titles and records galoreLike Sindhu, Saina too had one of her best years in her career, clinching medals galore and etching her name in the annals of badmintion history. Winning gold and bronze medal at the 2018 Commonwealth Games (CWG) and Asian Games in Gold Coast and Indonesia, respectively, she pushed the envelope higher for excellence in the sport. Saina Nehwal became the first Indian shuttler to have won two singles gold medals in Commonwealth Games after she beat PV Sindhu in the final. She also became the first female Indian shuttler to win a medal at the Asian Games, when she won a historic bronze at Asian Games 2018 in Indonesia. Saina also reached the finals of Indonesia Masters, Denmark Open and Syed Modi Internationals. And lastly, her shaadi with Parupalli Kashyap made national headlines too. For Reprint Rights: timescontent.com"
5 new sensors to monitor air quality,"PATNA: The air quality index (AQI) at Muzaffarpur was the worst in the country at 477 on Friday, followed by Patna at 452. The air quality in both cities were under ""severe"" category, which can affect healthy people and seriously impact those with existing diseases.But, the PM2.5 (suspended particulate matter less than 2.5 microns) concentration in Patna remained the highest in the country for the third consecutive day with the maximum recorded in Kankarbagh at 717 micrograms per cubic meter (?g/m3), followed by Mithapur (535), Phulwarisharif (508) and Boring Road (444) areas. The findings were based on the monitoring of air quality by sensors installed at different places in Patna by Bihar State Pollution Control Board (BSPCB), in association with the Centre for Environment, Energy and Climate Change (CEECC) at ADRI.The sensors have been installed in Boring Road, IGSC planetarium, Phulwarisharif, Kankarbagh and Mithapur areas to measure PM1, PM2.5 and PM10, in addition to temperature and humidity in the air of the particular location.BSPCB officials said the air quality assessment in Patna was being done so far only by the monitoring station at planetarium, which was not enough to give a holistic picture of the pollution level in the city.""Since the planetarium is located in the heart of the city, the vehicular density there is also quite high, which escalates the PM2.5 figures. /This further translates into higher level of AQI. In order to make a wider assessment of city air quality, we have installed five small-intensity pollution monitoring sensors at different locations and they are functioning,"" BSPCB chairman Ashok Kumar Ghosh told TOI.The findings of the sensors oscillates between 'very poor' to 'severe' at all times in a day. However, the air pollution remains under 'very poor zone' during noon (2-5pm) at Boring Road, Phulwarisharif, Kankarbagh and Mithapur. The pollution level escalates during 5-10pm.CEECC experts said high level of air pollution can lead up to 15% increase in household budget. ""The neighbourhood monitoring clearly depicts that traffic congestion leading to higher emission of black carbon during the peak hours, open littering of garbage, along with road dust and biomass burnings are major sources of air pollution in the city. Most of the vehicles plying in Patna are more than 15 years old. The other unique feature is the fuel used in the commercial eateries are coal and other biomass, which substantially contribute to the PM level in the city,"" said Abinash Mohanty, director-cum-ENVIS-coordinator at CEECC. For Reprint Rights: timescontent.com"
'Higher air pollution levels linked to Hypersensitivity Pneumonitis',"Jaipur: Rising level of air pollution is proving to be increasingly hazardous to the lungs. Toxic gases emitted by vehicles and sources of indoor and outdoor pollution are making people more susceptible to Hypersensitivity Pneumonitis (HP), which is an interstitial lung disease (ILD). The odds of developing HP were 7% greater for every 10 g/m3 increase in the air pollution (PM2.5 level), shows a study spearheaded by a Sawai Man Singh (SMS) Hospital doctor, which was presented at Rajpulmocon 2019 in the city on Saturday.""Higher proportion of patients diagnosed with HP lived in cities with higher levels of air pollutants,"" says the national-level study, 'Hypersensitivity pneumonitis and its correlation with ambient air pollution in urban India', which has been accepted for getting published in the European respiratory journal. Out of the 842 patients included in the study, 202 belonged to Jaipur. In Jaipur, the percentage of ILD cases diagnosed with HP was more than 48%, which indicates that higher pollution levels in the city is making people more susceptible to HP. /ILD is an umbrella term for a large group of disorders that cause scarring (fibrosis) of the lungs. Dr Sheetu Singh, assistant professor (Institute of respiratory disease), SMS Medical College, presented her study on association of ambient air pollution and hypersensitivity pneumonitis (HP) at Rajpulmocon 2019 in Jaipur on Saturday. ""In our study, it was found that cities, in which there was more pollution indicated by PM2.5 levels, the percentage of HP cases was more. One-unit increase in PM2.5 levels lead to 0.7% more chances of developing HP, rather than any other form of ILD,"" Dr Singh told TOI. HP is a type of ILD which causes shrinkage of lung. The symptoms of the disease are, dry cough and difficulty in breathing while walking or climbing stairs. The disease is caused due to trigger factors such as birds like pigeons and parrots, mold growth, contaminated air coolers and air conditioners. She further elaborated that the proportion of new-onset ILD cases clinically diagnosed as HP increased with higher levels of air pollution in several Indian cities. ""This is a striking hypothesis which needs further substantiation with studies with longitudinal design and comparison groups,"" she said. The study was conducted in 19 centres across 11 cities in India, patients with all types of ILD were recruited. In the ILD India registry, 842 out of 1,084 (78%) patients diagnosed with ILD were residing in cities with high PM2.5 levels during the study period available for analysis. Among those ILD patients, 386 out of 842 (45.8%) were diagnosed with HP. The annual mean PM2.5 levels were obtained retrospectively from data provided by the state pollution control boards to the World Health Organization.The study talked about the increasing levels of air pollutants in urban areas over the past decade, including particulate matter less than 2.5m in diameter (PM2.5), which can reach the alveoli. ""Among measures of air pollution, PM2.5 levels have the greatest health impact; higher PM2.5 levels are associated with early mortality. Recently, the role of particulate matter less than 10m in diameter (PM10) has been associated with increased rate of decline of lung functions in patients with idiopathic pulmonary fibrosis (IPF),"" says the study. For Reprint Rights: timescontent.com"
Kolkata chokes as Dhapa fire rages unchecked for five years,"KOLKATA: A fire raging continually for at least five years at various locations in the city's largest dump yard, Dhapa, has been identified as the biggest contributor to Kolkata's spiking air-pollution levels.This fire - out of sight and, therefore, out of mind - may be even more dangerous to the city's long-term health than the practice of stubble-burning across farms in Punjab, Haryana and Uttar Pradesh, which has been blamed for Delhi's rising pollution levels, say environmentalists. Stubble-burning may have a greater geographical reach but the Dhapa fumes contain a far more potent cocktail of toxic pollutants because of the vast range of waste materials that go on burning in this open-air incinerator throughout the year.Smoke from burning waste at Dhapa dumpyard.Fish farm workers and rag pickers living on the edges of Dhapa say they saw smoke emerging from the dump for the first time around 2013. But the footprint of the fire has gone on increasing over the years and the emerging smoke has grown denser and more acrid. ""The smoke is an almost all-year phenomenon except for the two heavy-monsoon months. The fire is raging constantly deep in the dump's core,"" Gour Das, a resident of Unchopota village to the east of the mountain of rubbish, said. /""It's just that the burning core expands and the smouldering flames become visible in the dry season. The acrid smoke spews out and smothers the entire locality, making breathing difficult, round the year,"" he added.Dumpyard fumes worse than vehicular emission: ScientistsThe damage to human lungs is not confined to people staying on Dhapa's fringes. A wide swathe of Kolkata's population - on EM Bypass's western flank from Ultadanga to Chingrighata to Ruby and beyond - is affected by this cocktail of noxious gases. Many have to taken to just keeping their windows shut throughout the year. But the situation deteriorates in winter, when the dipping temperature and the fog keep pollutants close to the ground, making it difficult for people staying in this belt to even step out after dusk.""The entire EM Bypass stretch gets enveloped in a thick of layer of smoke - unbreathable and suffocating - nearly every evening this season. We just run to catch a bus to escape the foul air,"" said Ankita Sharma, an employee of an FMCG firm located near Ruby crossing.Environment scientists at the National Environmental Engineering Research Institute (Neeri), who are conducting a pollution apportionment study in Kolkata and Howrah, say the effect is not restricted to just this belt but contributes significantly to the city's worsening air quality. There is no air quality monitoring station on EM Bypass to measure pollutants spewing out of Dhapa, but West Bengal Pollution Control Board chairman Kalyan Rudra admitted they get swept across the city, especially when the northerly winds blow into Kolkata in winter.""The effect of air pollution is far more widespread, unlike noise pollution that impacts the immediate surroundings,"" Rudra said. He has written to the Kolkata Municipal Corporation on the need to douse the fire. KMC officials admit there has been no attempt to control the fire yet, which would be a mammoth challenge given the volume of garbage that has been dumped at the site for decades.All this has contributed to the city's ever-worsening pollution levels. The daily average air quality index at the Victoria Memorial monitoring station touched 389 in December despite being located in the middle of the city's largest green belt, the Maidan. ""The smoke emitted from Dhapa is responsible for the unusual spike in air pollution recorded at the Victoria Memorial Hall station more than 10km away,"" said emission expert Somendra Mohan Ghosh.Environment activists say the debilitating effect of the fire raging under the surface has been most pronounced in 2018, indicating that it has gained critical mass. ""For the first time, I have had to wind up the car's window whenever it hit EM Bypass in December 2018. The air is choking. It turns the air toxic for rest of the city as well,"" said environmentalist Subhas Datta, who has been the main mover behind many of the city's green norms.The fire will never be short of fuel, given that 4,500 tonnes of unsegregated garbage are dumped at Dhapa daily and the putrefying mass releases the highly inflammable methane. Locals corroborate this expert view, saying the fire has spread to multiple locations within the the 23-acre yard.Inhaling fumes from the dump 24x7 is far worse than exposure to vehicular emission, say scientists. ""The garbage at Dhapa is everything that we should never burn. The white smoke contains ultra-fine particulate matters like dioxins and furans,"" said Calcutta University chemical engineering professor Amitava Bandyopadhyay.""Air containing such harmful chemicals can cause chain reactions in our bodies, right from disrupting our endocrine system (causing sexual disorder) to cancer,"" explained preventive care expert Debasish Basu. For Reprint Rights: timescontent.com"
'34 lakh homes got clean fuel in 3 years in Maharashtra under PM scheme',"MUMBAI: Santosh Nivendkar, state level coordinator (oil industry), Maharashtra, said on Saturday that Prime Minister's Ujjwala Yojana (PMUY) was a revolution which removed smoke from kitchens of poor households in the country by providing them access to clean cooking fuel. Air pollution due to smoke from firewood, coal or kerosene burnt by over 34 lakh homes or families in slums, semi-urban and rural areas of the state had been ""taken away"" in the past three years, as six crore homes/families had adopted clean fuel LPG cylinders in the country, he said. /Launched in May 2016 by Prime Minister Narendra Modi, PMUY has provided six crore LPG connections, of which 34 lakh are from Maharashtra. Experts claimed better quality of air we breathe now in the state since the two-and-half-year-old initiative has started bearing fruits. The state is now 96% LPG-connected and the rest is expected this year. Around 88% of 34 lakh refilled cylinders after availing of connections. Around 78% opted for loans while availing cylinders. Following the overwhelming response to the scheme, the ministry of oil, petroleum and natural gas has set a fresh target of another three crore LPG connections, which is expected to virtually make the country 100% complaint in using clean fuel for cooking.In Maharashtra, BPCL has released 12.40 lakh connections, HPC 14.0 lakh and IOCL 8.22 lakh till December 2018. For Reprint Rights: timescontent.com"
'Bucket challenge' to thwart Bhogi pollution,"Madurai: The city municipal corporation, which is planning to celebrate an environment-friendly Bhogi festival this year, has thrown up a 'bucket challenge' for residents. The corporation will place buckets at 50 places for a period of 11 days where public dump waste, which they are planning to burn for the upcoming Bhogi festival falling on January 14. People can collect cloth bags for the waste they deposited.The buckets would be placed between January 11 and January 22 on all working days at the 50 designated places. According to the corporation officials, tonnes of waste is being burned during Bhogi every year. /It not only creates respiratory problem for children and elderly people but also damages the environment. Various old things including clothes, plastic waste, mat and electronic wastes are being burnt. The initiative is being taken in association with Kuppaikaran, an organization which deals with trash. According to officials, all the waste which people are supposed to keep aside to burn on Bhogi could be deposited. Cloth bags, which are in great demand after the state government banned single use plastics from January 1, will be issued to those who deposit. The buckets would be kept at the following places: Corporation zone I office on TB Road, Arappalayam bus terminal, Velliveethiyar girls higher secondary school, UPHC Sellur, Arappalayam Cross Road at Kalaivanar Hospital, Bypass Road (Subramaniyapillai Irakkam), Ansari Nagar ward office, near Income Tax Residence on Kulamangalam Main Road, ward office on Koodalnagar Main Road, bus terminal at Thabal Thanthi Nagar, Sundar Residential Association at Sammatipuram road. Zonal Office on Race Course Road, MRG bus terminal, ward office on Sellur Palam Station Road, Ilango School in Shenoy Nagar, Uthangudi ward office, Kannanendal ward office, Singarayar Colony ward office, ward office in Vandiyur, Munichalai corporation school, Keelmadurai railway junction, ward office in Sungam Pallivasal, RC School in Iravathanallur, fire station at Anupanadi, UPHC Anupanadi, Ramakrishna Madam at Bangajam Colony, Mela Perumal Maistry Street, Zone IV Office, Periyar bus terminal, EVR corporation school, Rani Mangammal Chatram, Yaanaikkal ward office, Tirunagar ward office, Harveypatti ward office and corporation park in East Chithirai Street. Meanwhile, the district collector has called upon the people to ensure that Bhogi festival is celebrated in a smoke-free, dust-free manner. He said that burning of plastics, rubber and clothes could lead to emission of dangerous gases such as sulphur dioxide, nitrogen dioxide and others which could cause health hazards. It could also lead to air pollution and smog.  For Reprint Rights: timescontent.com"
TNPCB plans surprise checks in city to prevent Bhogi bonfires,"Trichy: Tamil Nadu Pollution control board (TNPCB) has decided to carry surprise inspection across city on Monday to prevent people from burning things as part of Bhogi festival that would lead to pollution.Bhogi bonfire is one of the rituals where useless household articles are thrown into fire. But in recent times, this ritual of bonfire has become the cause of immense air pollution due to burning of plastic items and rubber tyres.Trichy district environmental engineer, R Lakshmi said that teams have been formed to carry inspection to prevent such happenings in the city. Some of the locations have been identified in the city where officials would carry inspection to prevent incidents of burning pollutants like plastic or rubber, Lakshmi added.""While there are no plans to penalize people as of now, however, they will be instructed not to indulge in such activities,"" she said.Smoke emitting due to the bonfire remain in atmosphere for the next few days and as it is winter season, visibility remains low during the early hours due to fog and it will be further affected if smoke from bonfire remains in the atmosphere, she added.The fundamentals of Bhogi festival are to eliminate the old and unused materials but that can also be done in other ways. /People can donate their unused articles like clothes and other material to people in need, she said. K C Neelamegam, secretary of Thaneer - a city-based environmental organization, said that such incidents have come down in the recent time. This is mainly because most of the houses do not have tyres or unused plastic materials, which have already been removed as part of the anti-dengue initiatives.Students are being made to take oath in the morning assembly against burning of pollutants as part of Bhogi festival, said chief educational officer, M Ramakrishnan. For Reprint Rights: timescontent.com"
Watch lungs on billboard pump and choke on bad air,"LUCKNOW: An artificial pair of lungs was installed in Jhandi park opposite Lucknow Municipal Corporation on Thursday to monitor the air pollution level in the city.To make people visualise the quality of air and the impact of air pollution on health, the artificial lungs installed for 10 days will inhale and exhale ambient air round the clock.Two exhaust fans blow the air into the lungs made of white high-efficiency particulate air (HEPA) filters which trap the pollutants while the air passes out. The artificial lungs will turn black on the presence of high particulate matter.""The HEPA filters and fans used in the structure make these lungs work like human respiratory system. When these lungs start changing colour, it will make people understand the impact of air pollution,"" said head of respiratory department, King George's Medical University, Dr Surya Kant.He said earlier only lungs of smokers were found with black or grey spots during examination, but now most patients suffering from respiratory problems have dark lungs due to high pollution levels.In New Delhi, the artificial lungs had turned black in just six days. The number of days in which the pair turns black will indicate the level of air toxicity in the state capital. For Reprint Rights: timescontent.com"
"As winter smog increases, Mumbai gears up for an air battle","Love winter? If you are someone who heads out in the morning for that early walk or run, you may feel breathless and it's not just from the fitness exertion. As the city sees a rise in pollution levels - with alarming increase in smog - Mumbaikars are left struggling to breathe right. For those who can't avoid the outdoors, it's a bleak situation, pun intended!/ For morning walkers and runners, there's no escapeKranti Salvi, city-based runner and international marathoner, says, ""These days the level of smog is high and visibility is also poor during the early hours at about 6 am. Though the weather is cooler, it is a pain to get outdoors and exercise. In fact, we runners dread this 'pollution season'. But since our training cannot be missed as we have everyday schedules, some of us wear anti-pollution masks at this time. I wish we had a greener cover in Mumbai to help protect us from the level of pollution."" Adds Savio D'Souza, who heads a runners group in South Mumbai, ""There is not much escape from the pollution in Mumbai. What choice we do have? Some areas like Chembur are worse. And runners do get up with coughs and colds as a result of the pollution, but nobody gives up their fitness regimen. I would say running by the sea is a better option due to the breezes, so we to Priyadarshini Park at Breach Candy and to Marine Drive once a week. When you want to run you run, pollution or not.""City-based baker Manish Gadia has been suffering from bronchitis owing to the high pollution levels. ""My daily travels are in rickshaws from Malad to Andheri and owing to the smog levels in winter, it gets very bad. One cannot avoid traffic pockets, especially on this route, so it's a complete health horror. I developed bronchitis a few months ago and it has gotten worse since winter started. Unfortunately, the city's brown infrastructure overtaking the green has led to this."" Richa Awasthi, who takes a bus to Marol from Dadar every day, recounts her distress. ""I leave home by 8 am and I wear a scarf around my face though the smog exposure is unavoidable. It's the same when I return in the evening. This situation is scary and we can't avoid taking public transit, so it's only at the individual level that we can take steps to protect ourselves. What else can we do?"" she asks. City docs sound a warning Chest specialist Dr Aditya Agrawal, says, ""Fog, pollution and cold air create a deadly cocktail at this time. This is especially worse for the very young and old, patients with chronic lung and heart diseases and diabetics. The cold dry winter months may mean frequent attacks and severe breathing difficulties. Stay indoors as much as possible during early morning hours and if you cannot do so, have lots of citrus fruits, drink milk and have lots of water."" Adds pulmonologist Dr Sushil Jain, ""There has been an increase in viral infection cases, over the last 10 days with people suffering from coughing and wheezing. Smog is unsafe; it's a mix of fog and pollution. And though it is inevitable part of life in the city, you have to be careful if you are outside walking or running. Do not venture outside to exercise during heavy smog. Try using an anti-pollution mask. Avoid main arterial roads and head to opens spaces and gardens."" Fitness expert's advice: Take the exercise indoorsIf you can't beat it, find a way around it, is the mantra! Says fitness expert, Madhuri Ruia, ""This season, when it the smog levels are high and you get unhealthy air pollution readings on the phone all the time! There are also with strange viruses doing the rounds. So, coming to the gym is a good idea now more than ever. Indoors, you can do things to suit the upper and lower body, from lunges to jumping rope, agility ladders, and even marathon training.If you are at work, try stair fitness workouts, such as stairwell running and brisk walking.""Hampers work productivityApart from its serious affecting implications, prolonged exposure to air pollution is said to reduce an employee's productivity. A definite drop in work output was witnessed when measured for more prolonged exposures of up to 30 days, said researchers. Working in a heavily polluted environment for long periods of time was also seen to affect the mood.Heard about the masked crusaders?On the eve of World Environment Day, a few months ago, residents of Mahul, Chembur, wore unique masks to protest against undergoing a daily ordeal due to air pollution by a refinery.DID YOU KNOW?- A report by the Indian Council of Medical Research states, 'Around 77% of India's population is exposed to outdoor air pollution levels above the National Ambient Air Quality Standards safe limit'.- Air quality in Mumbai slipped into 'very poor' category in December, bringing it on par with the National Capital. For Reprint Rights: timescontent.com"
"Phase out BS-III vehicles, induct electric buses: KSPCB to BMTC","Bengaluru: To reduce air pollution in the city, the Karnataka State Pollution Control Board (KSPCB) has directed Bangalore Metropolitan Transport Corporation (BMTC) to phase out BS-III vehicles in its fleet and induct electric buses.Currently, BMTC has 3,067 BS-III and 3,423 BS-IV vehicles. However, the corporation's long-pending proposal to induct electric buses has been delayed after DC Thammanna, who's been pushing for the purchase of these buses over the more feasible lease option, took charge as transport minister. Responding to KSPCB, the BMTC said all BS-III buses would be scrapped in a phased manner when they are eligible for scrapping as per norms. /While the Centre implemented BS-III norms across the country in 2010, BS-IV is now in place for all new vehicles from April 2017.While the state government in 2017-18 announced the addition of 3,000 buses (1,500 on purchase basis and 1,500 on lease model), the National Green Tribunal (NGT) asked the BMTC to induct only environment-friendly vehicles like CNG buses to reduce pollution level in the city. However, operational and maintenance cost of CNG buses are much higher than the electric ones. BMTC cannot induct new diesel BS-IV buses because of the NGT ruling. The delay in taking a decision on electric buses is also affecting both the BMTC and the passengers.Further, the BMTC stated that the Union ministry of heavy industries has sanctioned financial assistance of Rs 1 crore for AC electric buses and Rs 74.7 lakh for 80 non-AC electric buses. ""These buses are proposed for operation on gross cost model (lease model) and the tender process is finalised. The letter of intent was issued to the successful tenderer for operating 60 AC premium and 20 non-AC electric buses,"" said BMTC in its response to KSPCB. The transport minister has given the nod to procure these buses. However, the government is yet to decide on whether to lease or purchase them, it added.BMTC officials said their operational jurisdiction has been extended up to 25km beyond BBMP limits. ""BMTC is operating 1,024 schedules, with 16,078 trips to city areas and 5,152 schedules, with 53,125 trips to suburban areas,"" they said.""BMTC buses are being subjected to emission checks on a monthly basis, for which all depots are equipped with computerised smoke-testing facilities. Action will be taken to withdraw buses from operation if they emit smoke beyond permissible limit,"" they added. For Reprint Rights: timescontent.com"
