headline,body
Wear masks for protection from air pollution: Doctors,"PATNA: As the city's air quality index (AQI) level continues to remain in the ""very poor"" zone, health experts have advised people to wear masks to protect themselves from both Covid and pollution. ""Polluted air can have a major impact on respiratory health, especially on people with lung, heart diseases, asthma and those who suffered serious ailments during the second wave of Covid pandemic,"" they said.The number of patients experiencing respiratory problems has increased at the outpatient departments (OPDs) of different health facilities in the city due to the deterioration in air quality.Dr Sanjiv Kumar, nodal officer for Covid-19 at All India Institute of Medical Sciences-Patna (AIIMS-P), said deterioration in air quality would affect people's respiratory system and cause cardiovascular diseases.""Exposure to particulate matters can affect lung and heart. With the rise in pollution, the level of carbon dioxide has also increased, causing breathlessness especially to those suffering from comorbidities. /It can also affect heart because of acidosis (build-up of acid in the bloodstream), which occurs when kidneys and lungs cannot keep body's pH in balance. In this situation, people get easily fatigued (respiratory) and it also causes depression in cardiovascular. Those whose lungs are already compromised during the second wave of pandemic will be more affected,"" Dr Kumar said.Dr Mukul Kumar Singh, an epidemiologist at Nalanda Medical College and Hospital-Patna, said there has been a rise in number of patients suffering from asthma, lung and heart diseases as well as tuberculosis due to rise in pollution level. ""If we compare with the previous year, the number of patients with respiratory problems is more in the OPD this year,"" he said, adding people should wear face masks to keep diseases at bay.Dr A K Ashu, joint director of Indira Gandhi Institute of Cardiology, said poor air quality could also affect healthy individuals. ""People should use mask to avoid respiratory and other health problems. The society should also contribute to control the rising level of pollution. In Patna, there is very little paving. If paving is not possible, there should be grass over it, which is the natural way of controlling air pollution. Just sprinkling water on roads will not help much,"" he added. For Reprint Rights: timescontent.com"
Lawyer seeks Rs 15L as bad-air compensation from govts,"New Delhi: A lawyer has moved the Delhi High Court seeking Rs 15 lakh as compensation and medical insurance of Rs 25 lakh in view of the poor air quality in the capital.On Tuesday, justice Yashwant Varma posted the plea for December 6, after the petitioner did not appear initially when the case was called.""Please understand, the high court is not a playground and you should desist from using it as one,"" the judge advised the petitioner, who appeared when the case was called for hearing once again in the end.The court also asked the petitioner to approach the Supreme Court if he was concerned with the capital's air quality, as the apex court is already looking into the issue. However, the advocate submitted that he has sought health insurance for himself from the Centre and the AAP government on account of the air quality. /In his petition, he has also sought Rs 15 lakh as compensation for ""specific and exemplary damages"" caused to him. The plea has also claimed that air pollution can also cause serious lung diseases and cancer.It said the SC already expanded the scope of Article 21 of the Constitution of India by holding the ""Right to clean pollution-free environment"" as a fundamental right. The petitioner has also prayed for a direction to the authorities to immediately seal the factories that are manufacturing firecrackers in the Delhi-NCR and the shops selling them. For Reprint Rights: timescontent.com"
National Pollution Control Day: Tips to maintain a healthy environment at home,"As the modern lifestyle continues to evolve; a phenomenon that has been further accelerated during the pandemic, is that of 'staying at home.' The fact that so many of daily our tasks today can be performed efficiently without stepping out of our homes, has given rise to the 'indoor generation', that is now spending almost 90% of the time indoors. Hence, what is surprising, especially in India, is that the awareness about the menace and hazards arising out of indoor pollution is hardly proportionate to what one is being exposed to for most part of the day.  The air in your home can contain a myriad of substances, from particles like dust, pet dander and allergens to gases, VOCs (Volatile organic compounds), NO2 and benzene. /These are a result of regular human behaviour and activities that we follow in our everyday life like cleaning homes using disinfects, use if incense sticks; cooking, especially deep frying, smoking etc; are a major source of airborne particles that contribute to pollutants in households. These pollutants are often not visible to the naked eye and can create an unhealthy indoor environment. Dyson Engineer Sam Taylor has following tips to keep your hope free of pollution Use cleaning products wiselySome of the VOCs found in our homes can come from the chemicals in cleaning products we use on kitchen surfaces, bathrooms, and windows. Limonene is one of the compounds that makes cleaning products smell like citrus, but it can react with naturally-occurring ozone in the home to create Formaldehyde. Using natural cleaning products can help lower the amount of VOCs in your indoor air. Vacuum regularlyA research conducted in Indian households and associate cars shows that bacteria, dust mite and dog and cockroach allergens were found where we sleep, sit and play. Keep your carpets, hard floors, upholstery and surfaces free of dust and pet hair - most effectively by vacuuming. When you sit on the sofa or plump up a cushion, you might also notice a dust cloud. This dust will remain in the air and can be breathed in but vacuuming regularly is an easy way to decrease particulate pollution at home. Use scented products in moderationSome of the things we might enjoy at home, like scented candles, can also be sources of indoor air pollution. Rather than avoiding them completely, try lighting candles only in moderation - for example in the evening - and ensuring that you ventilate the room, or use a purifier afterwards to help remove any remaining VOCs or particulate matter from the air. Be wary when letting in ""fresh air"": If you live next to a busy road or train line, opening the window can allow outdoor pollution, gases like NO2 and sulphur dioxide, into your home. Watch what you are cooking Be aware that when you are cooking at home, some cooking methods can create pollution. Frying with oil can create particulate pollution and using a gas stove can also create gaseous pollutants like NO2. When cooking, make sure to use suitable ventilation, or a purifier or open a window if the outdoor air pollution is suitable.Buy an air purifierAir purifiers come in various shapes and sizes, remove different kinds of air pollutants in your homes, come with an array of specifications, and offer different features. Keep in mind the following tips when you buya. In real life, the only way to truly know how well an air purifier is working is to monitor the air quality. Some air purifiers offer sensing capabilities and are smart enough to respond by purifying the air automatically when pollutants are detected. To be able to sense, a purifier needs on-board air quality sensors. It should also have software and electronics that will allow it to process that information and react intelligently to purify the air. b. There are multiple methods of filtration in purifiers to consider. Ultraviolet light uses electromagnetic radiation to destroy bacteria, viruses and mould. However, it does not remove dust, allergens or particles in the air. Some machines have fully-sealed filters - that don't allow the airflow to bypass the filter media, so you can be sure the machine is properly filtering the air of particles and gases. Dual filters - HEPA or other types of particle filter remove particle pollutants from the air, like dust, pollen and pet dander. If you can, also look for a machine with an activated carbon filter that will absorb VOCs, NO2 and other gases.c. Finally, projection is an important consideration. Aside from sensing and capturing pollutants, some purifiers can help circulate purified air across the room. This can help in situations where purifiers are placed in the far corner, or the far end of a room. In order to support air circulation and to distribute purified air to people who are some distance away from the machine, some purifiers also double up as fans, that project clean air across the room, not just in the corner where the machine is sitting. For Reprint Rights: timescontent.com"
"How Tackling Pollution Can Help Delhi Save Rs 1,000cr/yr","New Delhi: The advisories and precautions by System of Air Quality and Weather Forecasting and Research (SAFAR) can save Delhi Rs 1,096 crore per year on health expenditure, claims a study. Co-authored by the central forecasting agency's founder project director, Gufran Beig, the study asserts that even if only 5% of the population suffering from air pollution-related ailments uses SAFAR's advices and precautions, over a thousand crore can be saved per year. ""Our findings support the notion that public knowledge and early warning remain critical components of health and economic growth. /SAFAR is credited with saving 11-14% of total money spent by such residents, according to this research,"" said Beig. ""Impact of SAFAR Air Quality Forecasting Framework and Advisory Services in Reducing the Economic Health Burden of India"", published in the international journal ""Regional Economic Development Research"", is written by Suvarna Tikle, Ishika Ilme and Beig, and talks of pulmonary disease linked with air pollution, allergic rhinitis, asthma and chronic obstructive pulmonary disorder. It considers the total population of Delhi at 2.2 crore, percentage of people suffering from pulmonary illnesses and the cost they bear at hospitals. The study estimates that besides basic treatment, costs of hospitalisation and ICU can be saved. It talks of prevention by intervention through an early warning about the pollution situation. The warning includes suggesting people to avoid going out or prolonged exposure, barring outdoor activities, on the predicted polluted days. ""A crucial finding indicates that the yearly average total cost of all ailments caused by air pollution in Delhi and Pune is around Rs 7,694 crore and Rs 948 crore, respectively. Allergic rhinitis OPD treatment costs the highest (Rs 1,449 crore), followed by asthma (Rs 1,001 crore), and COPD (Rs 514 crore) in Delhi."" For Reprint Rights: timescontent.com"
"Is winter ""heart failure season""?","Studies show that hospitalization and mortality rates of heart failure patients are higher during winter season. This is majorly because the rapid drop in temperature causes various physiological changes that leads to worsening of disease.Heart failure can be effectively managed through timely treatment at an early stage, following treatment schedules, lifestyle modifications and regular check-ups with the cardiologist.According to Dr. Vishal Rastogi, Additional Director, Cardiac Sciences, Fortis Escorts Heart Institute, New Delhi, ""During winter season, there is a rise in incidence of conditions like chest infection, increased heart rate and blood pressure that can worsen heart failure. Low temperatures can cause blood vessels to narrow and restrict blood flow adding more strain to the heart. In our clinical observation, we see around 20-30% of heart failure patients getting hospitalized during winter season. /Therefore, for heart failure patients, timely treatment is crucial for effective management of their condition, especially in winters. One should follow their prescribed treatment regularly along with healthy lifestyle and dietary modifications.""Here are few risk factors for Heart Failure, especially in winters:High Blood Pressure: Cold weather can cause fluctuation in blood pressure levels and an increase in the heart rate. Consequently, this can lead to hospitalizations in Heart Failure patients.Air pollution: During winters, smog and pollutants tend to settle closer to the ground thereby increasing the chances of chest infections and breathing problems. Heart failure patients normally experience shortness of breath and pollutants can worsen their symptoms, which can lead to hospitalization in severe cases. Lack of perspiration: Low temperatures reduce perspiration. As a result, the body might not be able to get rid of the extra water and it can cause fluid build-up in lungs, worsening the cardiac function in heart failure patients.Lack of Vitamin D: Vitamin D prevents the build-up of scar tissues in the heart which protects against heart failure, post a heart attack. In winters, due to lack of proper exposure to sunlight, low Vitamin D levels tend to increase the risk of Heart Failure.Take care of your heart during winterAwareness about the 'winter effect' should encourage patients and their families to pay closer attention to symptoms of heart failure and manage the condition with proper medication and lifestyle changes. Heart Failure patients and people with pre-existing heart conditions should be particularly careful during winter season and incorporate the following regime:Visit your cardiologist and keep your blood pressure in checkReduce consumption of water and salt as we do not perspire much during winters Heart Failure patients should exercise regularly, however, indoor exercises are recommended to avoid extreme weather conditionsDon't forget / skip your medication, even if you are feeling betterProtect yourself against winter ailments - cough, cold, flu etc.-By Dr Vishal Rastogi, Additional Director, Cardiac Sciences, Fortis Escorts Heart Institute, New DelhiDisclaimer: The views and opinions expressed by the doctors are their independent professional judgment and we do not take any responsibility for the accuracy of their views. This should not be considered as a substitute for physician's advice. Please consult your treating physician for more details. For Reprint Rights: timescontent.com"
"Madhya Pradesh: Winter here, air quality worsens","BHOPAL: The air quality of major Madhya Pradesh cities has turned poor. Pollution levels have sharply gone up after clearing of the monsoon in the state. The pollution levels of major MP cities had gone up to at least 100 points compared to last year.Among the four main cities, pollution in Jabalpur increased almost double while there was no major change in the pollution level of Gwalior. /<a href=""https://timesofindia.indiatimes.com/india/pollution-news"">Track the pollution level in your city</a>/In Bhopal and Indore, the air pollution level turned from moderate to poor in the past one year.Officials said pollution levels go up after monsoon. Dust gets heavy in showers and does not fly in the air. The vehicular pollution also gets down as tyres could not lead to flying of pollutants and dust in air, as it settles down on ground.It is the reason why pollution levels come down during rains. But damaged roads, flying dust from vehicles and increase in construction activities after showers leads to increase in the pollution levels.Air quality is measured taking into account the levels of sulphur dioxide (SO2), nitrogen oxide (Nox), RSPM10 and fine particulate matter (PM2.5) in the air. While the rise in sulphur dioxide is due to vehicle emissions, the increase in nitrogen oxide is due to human activity, including vehicles and sewage, among others. PM 10 is due to dust, construction, including building of roads while PM2.5 is due to dust, human activity and climatic conditions. Of the four, officials said, PM2.5 is the most harmful to health since it causes severe lung diseases.Air quality index between 0 and 50 is termed as good with minimal possible health impacts while air quality between 51 and 100 is satisfactory but may lead to minor breathing discomfort to sensitive people. Air quality above 100 is moderate and leads to breathing discomfort to the people with lungs, asthma and heart diseases.AQI above 200 leads to breathing discomfort to most people on prolonged exposure. AQI between 300 and 400 is very poor and leads to respiratory illness on prolonged exposure.Officials said the air quality remained best during the corona restrictions when the AQI of major MP cities was around 50. For Reprint Rights: timescontent.com"
Track the pollution level in your city,'Very poor' air quality in Patna poses health threat to people,"PATNA: The city continued to witness ""very poor"" air quality for the second day in a row on Monday with rise in pollutants like particulate matter (PM)10 and PM2.5 in the air.The air quality index (AQI) level of Patna stood at 301 on Monday due to calm wind, haze and other meteorological conditions which are unfavourable for dispersion of pollutants in the air. On Sunday, the city's AQI was recorded at 304. However, the air quality is likely to improve marginally over the next two days due to winds coming from west.As per the Central Pollution Control Board (CPCB) bulletin, the overall AQI of 301 for Patna was the average of AQI level at DRM office-Khagaul (363), Eco Park (356), BIT-Mesra, Patna (350), Planetarium (347), S K Memorial Hall (281) and Patna City (108). A ""very poor"" AQI essentially means that people may suffer respiratory illnesses on prolonged exposure to such air and it may have more pronounced effect in people with lung and heart diseases.An AQI between zero and 50 is considered ""good"", 51 and 100 ""satisfactory"", 101 and 200 ""moderate"", 201 and 300 ""poor"", 301 and 400 ""very poor"", and 401 and 500 ""severe"".Apart from Patna, the AQI of Bettiah rose to 350, Bhagalpur 332, Biharsharif 414, Buxar 359, Chhapra 353, Darbhanga 376, Katihar 343, Kishanganj 355, Muzaffarpur 369, Purnia 335, Saharsa 352 and Sasaram 319. Of 20 most polluted cities in the country on the CPCB list, most were from Bihar.Ankita Jyoti, senior programme officer at Centre for Environment and Energy Development, said the minimum temperature has declined by few notches in Patna, leading to rise in air pollution. /""Low temperature and moisture in the air trap pollutants close to the surface. Seasonal sources of pollution, such as farm fires and bonfires also lead to rise in temperature. Besides, other human-made activities lead to smog,"" she added.On Saturday, 98 farmers were caught for stubble burning in Patna during a raid by the district officials. So far, 100 farmers have been caught for stubble burning in the district this year.Naveen Kumar, an environment scientist and analyst at Bihar State Pollution Control Board (BSPCB), said several contributory sources were responsible for rise in air pollution in the region, including sudden drop in temperature, low wind velocity and formation of thermal inversion condition which trapped the pollutants in the air. For Reprint Rights: timescontent.com"
"At 4.2 degrees, Meerut coldest city in UP","Agra/Meerut: Meerut was the coldest city in Uttar Pradesh on Saturday, registering a minimum temperature of 4.2 degrees, 4 degrees below normal. In Agra, the minimum temperature was a notch higher at 6.5 degree Celsius. According to the meteorological department, following the western disturbance in Himalayan along with its induced circulation over north Rajasthan and adjoining Haryana, the western parts of Uttar Pradesh will witness cold winds with shallow fog in the morning. /However, there is no indication of rainfall, especially in the Agra region. Principal scientist N Subhash at Meerut-based Sardar Vallabh Bhai Patel Agriculture University said, ""Saturday's maximum temperature was 15.6 degrees Celsius, which is 7 degrees lower than the normal, while minimum was 4.2 degrees. On Sunday, the intense cold will persist as minimum temperature is expected to fall to 2-3 degrees Celsius accompanied by cold winds while maximum will hover around 15-16 degrees."" Chilly winds blowing at the speed of 12 km per hour made people shiver on Saturday in the Agra region. While the minimum temperature was 6.5 degree Celsius, the maximum temperature was 19.6 degree Celsius, four notches less than the normal. People lit bonfires to get some relief from the extreme weather.Neighboring districts of Firozabad, Mathura, Etah, Aligarh and Mainpuri were also cooled by chilly winds. At many places, people lit bonfires to get some relief from the extreme weather. The change in weather has resulted in an increase in the number of patients suffering from cardiovascular and respiratory diseases visiting hospitals. Firozabad medical college principal Dr Sangeeta Aneja said, ""Following extreme weather conditions, the number of patients having cardiovascular and respiratory issues has increased. However, our major concern is the increase in the cases of children suffering from pneumonia and hypothermia. At present, 20 infants are under treatment at the newborn care unit. In case of rapid breathing or fever, parents should immediately take the child to the doctor."" Additional director of the health department, Agra, Dr AK Singh, said, ""People need to follow some basic precautions in the current weather conditions. Direct exposure to cold winds should be avoided. All body parts, especially feet and head, should be properly covered."" He advised that people should consume a calorie-rich diet, but oily and spicy food should be avoided. Lukewarm water should be taken at frequent intervals. Early morning walks and exercise in open spaces should be avoided for a few days. Wearing a face mask when going out is recommended. Children, senior citizens need special care, and patients of diabetes, blood pressure and cardiovascular diseases are advised to see a doctor immediately in case of health issues,"" Singh added. Meanwhile, cold winds helped in lowering air pollution levels in Agra. As compared to 208 or ""poor"" category on Friday, the air quality index (AQI) in Agra on Saturday was recorded at 117 or ""moderate"" category by the Central Pollution Control Board.  For Reprint Rights: timescontent.com"
94% in Chandrapur feel pollution taking toll on health: Study,"Chandrapur: Pollution in Chandrapur has reached an alarming level and it has adversely affected people's health, feel 94.2 % of citizens who responded to a sample survey carried out by a group of medical practitioners and environmentalists. While 75.1% people have attributed the cause of their ailment to high pollution, 60% citizens feel that they are irritated by high air and noise pollution leading to early exhaustion, sleeplessness, lack of focus on work, spark of anger and headaches.Environmentalist Dr Yogeshwar Dudhpachare along with medical practitioner Dr Ashok Wasalwar and Dr Saurav Rajurkar conducted this online survey with the help of 22 point questionnaire to understand the effects of pollution, especially air pollution, on people's health. ""The survey received responses from 430 persons. /Of them, 64% people feel that their life spanhas decreased by some years due to pollution,"" said Dr Wasalwar and added that even those who don't smoke have the effect of smoking 10 cigarettes a day on their lungs in Chandrapur. As per the study findings, 67.3% people claimed they are suffering from one or other skin diseases and high acidity while 29.5% said they have at least one patient and 20% said they have got 2 patients with skin diseases at home. Those suffering from cold, frequent sneezing and runny noses constituted 77%. Contracting a disease due to high water pollution is a concern for 83% respondents. Investing in real estate would give returns in the negative, feel 69% people. In fact, 70% agreed to leave Chandrapur for better opportunities elsewhere.Pulmonologist Dr Saurabh Rajurkar said high pollution responsible for higher cases of respiratory disorders and heart and lungs ailments in children as well as adults. ""There are a high number of patients with asthma or chronic obstructive pulmonary disease. The number of heart failure patients too is rising,"" he said and added that there is high number of newborn to 12 years of age children with asthma or some pollution related allergy in Chandrapur. Dr Dudhpachare claimed that they are going to publish a research paper based on the outcome of the survey and apprise the state government, people's representatives, Maharashtra Pollution Control Board of their analytical findings. For Reprint Rights: timescontent.com"
Patna's air quality continues to remain in 'very poor' zone,"PATNA: Residents of Patna woke up to a ""very poor"" air quality for the second day in a row on Wednesday as cold wave conditions continued in the city. The air quality index (AQI) level of Patna was recorded at 311 owing to low temperatures and calm winds which resulted in stagnant weather conditions, not allowing enough ventilation for dispersion of pollutants.According to the bulletin of Central Pollution Control Board (CPCB), the overall AQI of Patna was based on the readings of continuous ambient air quality monitoring centres - Eco Park (380), Planetarium (369) DRM office-Khagaul (329) and Patna City (152), where the prominent pollutant was PM2.5 (particulate matter less than 2.5 micron). S K Memorial Hall (320) and BIT-Mesra, Patna (315) were also in ""very poor"" zone.An AQI between zero and 50 is considered ""good"", 51 and 100 ""satisfactory"", 101 and 200 ""moderate"", 201 and 300 ""poor"", 301 and 400 ""very poor"" and 401 and 500 ""severe"". A ""very poor"" AQI essentially means that people may suffer respiratory illness on prolonged exposure to such air and it may have more pronounced effect in people with lung and heart diseases.Ashok Ghosh, chairman of Bihar State Pollution Control Board (BSPCB), said climatic condition and anthropogenic activities were responsible for deterioration in air quality. /""Sudden rise in temperature, low wind velocity and smog in the environment have led to rise in air pollution. We are working on the clean air action plan with the departments concerned and a committee has also been formed at chief secretary-level to monitor the situation,"" he said.Ghosh added at a recent meeting, the Union ministry of environment, forest and climate change had assured financial support to all states. ""They also reviewed the utilization of funds by the states for the action plan. Bihar has fared well with 90% utilization. We have allocated the funds to different departments and municipal corporations. They are in the process of procurement of equipment, machines and CNG buses,"" Ghosh said.He added, ""The air quality has not deteriorated in a day or two. We have continuously abused the environment over the years. It will now take time to restore the quality of air. The Centre and the state have taken this issue seriously and we will see the improvement in year or two. However, it should be a collective effort of all states as the pollutants also come from the neighbouring states."" For Reprint Rights: timescontent.com"
