headline,body
"Despite green court order, waste goes up in smoke","Faridabad, May 16 -- Despite the National Green Tribunal's (NGT) order of April 28, banning burning of dry leaves and other waste in the open, the burning of such waste is a common sight in different parts of this industrial township with no serious effort from the implementing agencies./Though, the NGT order clearly specifies the 'authorities' responsible to deal with any violation of its order in their jurisdiction, some officials have said they are 'yet to receive the order'./""Garbage burning has been taking place in our campus. Even after the NGT order, this has been continuing,"" said Goldie Srivastava, a resident of the YMCA university residential campus, Faridabad./""We were expecting the NGT orders will be followed to effectively check air pollution, but burning of leaves and other waste material continues to date,"" Srivastava added./""The tribunal order is aimed at the well being of people who breathe the polluted air. This is the reason we, as common citizens, want the appropriate authorities to take this order seriously and not allow burning of waste in the open,"" said another resident./""I have not received the green court's order yet,"" said Mahinder Singh, the SHO at Sector 7 under which the YMCA falls./NGT, in its order, said deputy commissioners, the director of horticulture, area SHOs, assistant commissioners and sanitary officers would be held responsible if there was any violation of its order./Burning waste at Neighbourhood Four (NH4), a central government residential area, is a common sight. The concerned SHO seemed to be ignorant of the NGT order on being asked what action he takes when such reports reach him./Safai karamcharis say burning is the easiest way to get rid of garbage they collect from the residential campus. ""What's strange is there seems no change in their attitude. We believe their bosses have not made them aware of the new order,"" said a resident of the NH4 residential area./""I have not received any complaint about burning of leaves or garbage. If we see it or any one comes with a complaint, we will take action,"" said SHO SGM Nagar under which the NH4 residential area falls./Meanwhile, municipal authorities are of the firm belief their awareness campaign about the NGT order would yield results in the days to come. ""I have asked health officers to launch awareness campaigns about the NGT order and if anyone does not follow the NGT order, action will be slapped against defaulters,"" said Ashok Shar ma, commissioner of Municipal Corporation of Faridabad (MCF)./As part of its efforts to check air pollution in Delhi and NCR, the tribunal on April 28 banned the burning of waste in open. The tribunal also announced a fine of ' 5,000 on any one who is caught burning dry leaves, plastic, rubber or other waste material in NCR. The bench headed by NGT chairperson justice Swatanter Kumar made it clear that all authorities are duty bound to oblige with the tribunal's orders./The bench said it had data to support the view that waste burning is responsible for a major portion of emissions in the city. Nearly 29.4% of PM10 (coarse, pollution particles) are from waste burning, the bench had said./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Indore's Devguradiya trenching ground plays dirty games with locals,"India, May 19 -- For Suman Goswami and thousands who live in Devguradiya - a hamlet on the outskirts of Indore best known for its age-old temple dedicated to Lord Shiva - every change of season is marked by the emergence of new allergies or illnesses./The ailments are not due to any industrial emissions, but because of hundreds of thousands of tonnes of waste generated by residents of Indore that have been lying unprocessed at a dumping ground for the past four decades./Spread over 40 acres, the Indore Municipal Corporation's trenching ground in Devguradiya has suppressed the fame of the 900-year-old Shiva temple, its stench and thick smoke spreading over more than two kilometres in all directions./Goswami, an inhabitant of Devguradiya, says people are at the mercy of winds bearing highly toxic particulate matter from the garbage dump on the edge of their hamlet./""Winters bring with them respiratory problems and severe chest congestion caused by alarming levels of toxicity in the air. The rainy season comes with an upsurge in the number of houseflies and insects, accompanied with a powerful stench. And in summers, it's life shut indoors, bereft of air coolers or fans,"" she told Hindustan Times./""Every day of the year is difficult for us. The smoke and stench which comes from the trenching ground makes life completely miserable for us.""/Kishore Kodwani, an Indore-based social activist, said about 900 metric tonnes (MT) of garbage is dumped at the Devguradiya trenching ground every day. ""Only about 250 MT of waste is processed every day, leaving the rest 650 MT to pile up in the area every day,"" he said./According to the Indore Municipal Corporation and the state pollution control board, about 4 lakh MT of garbage has accumulated at the site over four decades. The wastes have taken the shape of a small hillock that is always emitting smoke./It is not just original residents of Devguradiya like Goswami who face problems because of the pollution. City dwellers who bought villas and flats within a three-kilometre radius of the garbage dump are equally troubled./""Respiratory problems, allergies and skin diseases are extremely common here,"" said a resident of Kalindi Township./""Almost every second person in our township has lung problems, asthama or COPD (chronic obstructive pulmonary disease). Those who survive respiratory problems face other problems like skin allergies, premature graying of hair or other diseases,"" said Chitra Mathur, a housewife and a resident of the same colony./Dr AN Jaiswal, an orthopaedic surgeon living in the area, said almost everyone who attended a recent health camp had some health problems./""These were people who are very young, in the age bracket of 25 to 40. Moreover, when we took the reports of the water and air to health experts, all of them, from a gynaecologist to an oncologist, said we are in deep water,"" he said./The regional office of the Madhya Pradesh Pollution Control Board (MPPCB) in Indore has already warned people from using groundwater in Devguradiya as it has reached a ""critical"" state and is unfit for drinking without adequate treatment./A recent analysis of water collected from a tube well near the Devguradiya trenching ground revealed that various factors determining the quality of groundwater had worsened in the past two years./Dr DK Wagela, head of the MPPCB's local laboratory, said, ""The Total Dissolved Solids (TDS) present in groundwater near the trenching site is a major cause of worry. The TDS level has touched the maximum permissible mark.""/He added, ""Tonnes of garbage lying dumped in the trenching ground is the major contributor in polluting groundwater and rising air pollution levels in the area.""/But the two lakh residents of this area are almost completely dependent on groundwater as they get no piped water from the municipal body. Only a lucky few purify the water with special equipment installed in posh colonies but others have no choice but to drink the polluted water./'Breathing toxic air can give one bronchial infection'/The levels of toxicity are alarmingly high in the area, feel pulmonologists./""If a person continuously inhales air with a toxic level of 300 to 400 rcpm, he has high chances of getting bronchial infection, COPD and severe congestion,"" Dr Sanjay Londhe, chest physician says./The situation gets worse among children, who continuously face the problem of throat infection./At a place like Devguradiya, the situation is more harmful as the level of toxicity increases depending on the trash and garbage burned here./It is very difficult to identify what harmful substances are causing this kind of increase in the toxic levels in the air./But in the long term, it could damage the lungs immensely./As the particles get settled in lungs, they stop blood flow to the organ and make it more susceptible to other diseases./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
India to join WHO effort to curb air pollution,"New Delhi, May 28 -- With several cities reeling under increasing air pollution, India has agreed to be part of a global effort to put a check on increasing toxicity in the air at the general assembly of the World Health Organisation (WHO)./This comes at a time when Central Pollution Control Board (CPCB) data shows an increase in air pollution - especially increased levels of ozone - in most cities, including Delhi./The Air Quality Index in 11 cities in India shows a high level of particulate matter pollution in most cities despite the fact that high temperatures, evident almost all over India now, is said to improve the dispersal of particulate matter, unlike in the winter./This summer, air pollution levels are higher than in previous years. Places like Dwarka and Anand Vihar in Delhi are worst off with particulate matter pollution measuring thrice the national standard on Wednesday. The figure was twice the standard figure for Faridabad, Kanpur and Chennai on the same day./As per the WHO, air pollution was responsible for over seven million premature deaths in 2012, one million more than tobacco. Of these, around 88% occur in low to middle income countries, a WHO report released in April said./As air pollution is a global problem, the WHO assembly of over 150 countries including India resolved to fight it through collaboration. The countries agreed to initiate joint scientific collaboration and monitoring to improve awareness and implement effective ways to reduce air pollution./""The risks from air pollution are now far greater than previously thought or understood, particularly for heart disease and strokes,"" says Dr Maria Neira, Director of WHO's De par tment for Public Health, Environmental and Social Determinants of Health. ""...the evidence signals the need for concerted action to clean up the air we all breathe.""/Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Noida chokes on dust pollution as developers dump waste in open,"Noida, June 2 -- Residents and commuters complained of pathetic air quality here as a result of developers not following construction norms in the bulk of construction activities happening in the city, leading to several pulmonary diseases./Commuters said that all roads were full of dust and construction debris. ""We can't open windshields of car for fresh air because all roads are full of dust. The quality of air is deteriorating with each passing day. Dumpers laden with sand never follow norms and sand flies of the dumper during motion./It causes eye and skin irritation to two-wheeler commuters,"" said Pankaj Tandon, a motorist./According to the Noida authority, they kept tab on construction sites and monitored the activities so that guidelines of NGT should be followed. Many developers were warned and some were fined for not disposing construction debris as per norms./NGT has directed every builder and owner to put tarpaulin sheets around area of construction and said no person would be permitted to throw construction material on the roads ./SP Gupta, project engineer with the public health department of the Noida authority said, ""We keep monitoring construction sites in the city that no safety and pollution norms were flouted. "" Meanwhile, the district hospital authorities said that there was significant rise in cases of pulmonary disease in the city. Every day around 50 patients with lung infection visited the hospital, a doctor said./""Shortness of breath, production of mucus and cough are the initial symptoms of pulmonary infection. Growth of lungs gets affected in case of children exposed to severe air pollution./Every day we take in 80,000 litres of air with pollutants. Particles bigger in size get deposited in lungs and result in serious diseases,"" said Dr. Deepak Talwar, director of pulmonary and critical care with Metro group of Hospitals./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pollution continues to haunt Delhi's children even when indoors,"New Delhi, June 5 -- The risk of air pollution does not end for kids in the Capital even after they move indoors, medical experts on respiratory ailments in New Delhi say. In most homes air is, in fact, almost as polluted as it is outside, often triggering trouble for children with respiratory troubles and allergies./""Rising air pollution poses serious health risks for everyone, but, it is most worrying for children because their bodies are still developing and are not physiologically mature to deal with the toxins in the air,"" says Dr Raj Kumar, head of respiratory allergy and applied immunology department at the Vallabhbhai Patel Chest Institute in Delhi./A survey conducted across Delhi, Kolkata, Mumbai and Bengaluru last month, suggests that children in Delhi are most vulnerable to respiratory troubles, with more than 40% school-going children suffering from weak lungs./With more people moving to poorly ventilated high-rise apartments, kids, in the Capital, are particularly at risk with toxins emitted from cooking fumes, smoking, suspended particulate matter, mould, dust-mites and scruff from pets./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Even Kejriwal not safe from ozone pollution: CSE,"New Delhi, June 5 -- Even Delhi's high and mighty, including chief minister Arvind Kejriwal, are not safe from the deadly ozone pollution, says the Centre for Science and Environment (CSE)./Analysis of real-time air quality data from key monitoring locations of the Delhi Pollution Control Committee (DPCC) during April-May shows that the neighbourhoods of the rich and the powerful are highly vulnerable./The ozone level in Civil Lines - where chief minister Kejriwal lives - is more than twice the standards, has fared the worst in terms of number of days exceeding the standard, and falls in the ""poor"" category of the National Air Quality Index (NAQI)./""Heat waves and sunshine have increased the frequency of days with unhealthy levels of o zone with serious public health consequences. Also known as bad ozone, it is formed when oxides of nitrogen and other volatile gases, especially from vehicles, are exposed to each other in sunlight Warm and stagnant air increases ozone formation This could have been worse this summer if intermittent rains had not cooled down the weather occasionally,"" a CSE release said./""The high ozone level has made the cocktail of toxic pollutants deadly. Without a timebound implementation strategy and preventive action, this can deepen into a serious public health crisis. It will spare neither the rich nor the poor,"" said Anumita Roychowdhury, executive director, head of CSE's air pollution programme./The safe standard of ozone is 100 microgramme/cubic metre. It is extremely harmful and just a few hours of exposure can worsen symptoms of asthma, damage lung tissues Intensifies bronchitis, emphysema, heart diseases Children and senior citizens are at high risk In RK Puram, the eight-hour average was 240 microgramme/ cubic metre./In Mandir Marg, the peak level was close to three times the standard, and in Punjabi Bagh the number of days violating the standards was very high./Near AIIMS, the peak onehour average was 266 microgramme/cubic metre between noon and 1pm, CSE said./At Lodi Estate, the peak one-hour average frequently crossed the standards during the day./The Lutyen's Bungalow Zone is also at high risk, said CSE./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
"Air pollution down this year, but still too high","LUCKNOW, June 6 -- Indira Nagar, considered to be the most planned area of the state capital, now has a dubious distinction-air pollution has been found to be higher here than in any other residential locality of Lucknow./Respirable Suspended Particulate Matter (RSPM) has been recorded at 197.5 microgram/cubic metre in Indira Nagar, nearly four times from the World Health Organisation's safe limit of 50 microgram/cubic metre and almost double the National Ambient Air Quality Standards (NAAQS) of 100 microgram/ cubic metre./And following Indira Nagar closely is the posh Gomti Nagar area, with 183.2 microgram/ cubic metre, according to a premonsoon report on Lucknow's air pollution released by the Indian Institute of Toxicology Research (IITR) of the Council for Scientific and Industrial Research on Thursday./While t he good news i s that all areas registered a fall in RSPM levels compared to last year, pollution is still high and damaging. The fall, which experts say might be the result of control in construction activity, is not much of a relief, though monsoon showers may bring down visible air pollution further over the next few weeks/""RSPM are of size 4 to 5 micron that settle inside human organs such as lungs,"" said Dr AA Mahdi, head of KGMU's biochemistry department./Dr Rajendra Prasad, former director of Delhi's Vallabh Bhai Patel Chest Institute, warned, ""Air pollution can be directly linked to diseases such as chronic obstructive pulmonary disease (COPD), asthma and other respiratory distress. Higher RSPM is known to damage sensitive body organs. It causes severe irritability in the eyes too.""/For past several years, Lucknowites have been inhali ng deadly par t i cles with almost every breath in the open, living with higher pollution levels than considered safe by NAAQS./Among commercial areas, Charbagh recorded the highest levels of RSPM at 240.9 microgram/cubic metre while Chowk recorded 209.1 microgram/cubic metre, Alambagh 224.8 microgram/cubic metre and Aminabad 174.7 microgram/cubic metre./Amausi is the only industrial area where equipment has been set up to record pollution levels. It too registered a decline in RSPM level, which was 199.4 microgram/cubic metre compared to last year's 217.3 microgram/cubic metre./The study of air pollution was carried out during April and May to assess the status of air quality by monitoring levels of some selected pollutants./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Residents take a vow to stop use of plastic,"Noida, June 6 -- On the occasion of World Environment Day, the federation of Noida RWA and the pollution department joined hands and appealed to the Noida residents to stop using polythene bags. The officials also urged residents to use jute bags instead. The move comes amid alarming reports of rising levels of air pollution in the city, causing health problems, including respiratory diseases./The FONRWA said that inappropriate dumping of plastic waste increases pollution./Sanitation workers often burn plastic waste that releases harmful gases or dump it in the drains that choke them./NP Singh, president of FONRWA said, ""We request residents to avoid using plastic bags since they are harmful to the eco system. We should properly dump plastic waste otherwise they choke the drains. If we pledge not to use polythene bags, the supply will automatically fall. Though burning of plastic waste is completely ban in sectors, it is still rampant."" He added that burning of plastic waste and municipal solid adds a great deal towards environmental pollution by reducing ambient air quality./The pollution department said that they are continuously in touch with various NGOs and resident bodies to promote usage of cloth or jute bags. ""We are witnessing a downfall in usage of polythene bags because a section of people have decided not to use them. We keep organizing awareness programmes in the localities to educate people and save the eco system,"" said Atulesh Yadav, regional officer with the Pollution Control Board./Smoke from burned plastic waste contains hazardous chemicals such as carbon monoxide and other harmful gases, which can severely affect the health of people coming in contact with it./T h e N a t i o n a l G r e e n Tribunal (NGT) had recently directed authorities in the NCR to impose a fine of '5,000 on anyone caught burning waste - garbage, leaves, plastic, rubber or other items - in open areas./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
"'Don't ban old diesel vehicles, fit filters in them to check pollution'","Noida, June 6 -- While the National Green Tribunal (NGT) has banned 10-year-old diesel vehicles, a former member of the Central Pollution Control Board says that instead of banning the vehicles, a diesel particulate filter (DPF) can be fitted in the vehicle to decrease emissions and hence decrease air pollution./A diesel particulate filter is a device designed to remove diesel particulate matter or soot from the exhaust gas of a diesel engine ./Dr B Sengupta, environmental scientist and former member of the Central Pollution Control Board speaking at Amity University said, ""Rather than phasing out diesel vehicles in Delhi and NCR, DPFs could be fitted into older vehicles to reduce emissions, but this is possible only if less than 50 parts per million (ppm) sulfur fuel is available."" He further added, ""Power availability in Delhi and NCR has to be improved by providing grid supply, new commercial DG sets in Noida and Delhi should be based on CNG and existing DG sets should be retrofitted with requisite pollution control system to reduce nitrogen oxides and soot particles."" Dr Sengupta said, ""The most harmful pollutant in the air is PM2.5 and the major contributors of PM 2.5 in the environment are combustion sources like vehicles, coal, biomass, garbage combustion."" ""The levels of benzene and PM2.5 are very high in Noida which is a matter of grave concern since an average adult inhales 12,000-15,0000 litres of air everyday and PM2.5 easily enters into respiratory track and blood. Continuous and excessive inhaling of PM2.5 could cause dire problems such as premature deaths, lung cancer, heart attacks and development of chronic lung diseases,"" said Sengupta./Meanwhile on Friday, Noida MLA Vimla Bathm speaking at Marwah studios on World Environment Day said, ""Natural calamities are a cause of environmental imbalances caused by man. Water harvesting systems should be installed in all buildings so as to increase the water table. All residents have to contribute to make the environment pollution free.""/Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Construction activities add to pollution mess,"New Delhi, June 6 -- Construction activities in the Capital add huge amounts of noxious waste to Delhi's already polluted air./The construction of new buildings, the extension of existing structures or a new building replacing an old structure are adding high amounts of pollutants to the air every day, enough to harm you and your young ones beyond comprehension./Anumita Roychowdhury, executive director for research and advocacy, Centre for Science and Environment (CSE), said the rising number of construction activities in nooks and corners of the city needs to be looked into immediately if pollution is to be curbed./""There is a need to adopt good construction practices and control measures to reduce dust generation. Step by step demolition, covering the site while demolition is on, sprinkling water and other dust reduction technologies are some of the methods that are adopted across the world,"" Roychowdhury told Hindustan Times. She said the Delhi government should ensure these measures are in place in the Capital and implemented./The CSE expert warned of the impact of construction and demolition waste - the debris generated when houses or buildings are constructed or demolished. As much as 4,000 tonnes of debris is generated in Delhi every day./Jamia Millia Islamia and the Central Pollution Control Board released a study last year on 19 construction sites in Delhi and found that areas where the air pollution index for PM10 was higher, there were more people suffering from respiratory diseases./Construction dust affects the respiratory system and damages lung tissues. Construction workers are at risk of developing silicosis if they breathe high quantities of concrete and rock dust. Demolition sites may release dust from asbestos which is known to cause Mesothelioma cancer and is banned in more than 50 countries. So what can we do? After renovation work at home, make sure that the debris is dumped in designated community bins and not pavements and roads. Institutions and builders should attempt to re-use as much inert waste as possible. If recycling starts, damage can be contained. Municipal laws to fine those who dump debris on public land need to be invoked. There also needs to be monitoring of construction sites to check pollution./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
