headline,body
"After 50,000 deaths a year, UK panel for scrapping diesel vehicles","London, April 27 -- Scrapping diesel vehicles more than 10 years old and introducing a congestion charge in cities across Britain are among key recommendations made by a British parliamentary committee concerned by 50,000 air pollution-related deaths a year./In a new report on air quality, the Environment, Food and Rural Affairs Committee of parliament wants the government to have new ""Clean Air Zones"" in dozens of towns and cities to cut the risk of cardiac, respiratory and other diseases caused by polluted air./The congestion charge is currently applicable only in central London, where vehicles have to pay &#163; 11.50 a day for entering a zone marked ""C"". It was introduced in 2003 to reduce congestion and raise funds for London's transport system./Neil Parish, chair of the committee, said: ""Only five cities (Birmingham, Leeds, Nottingham, Derby and Southampton) will have new powers to charge polluting vehicles to enter new clean air zones./""Councils in the dozens of other English cities currently exceeding EU pollution limits must also be given the option of using such powers if their communities support action. Communities must be given legal powers to set controls that meet their own circumstances - for example, some might want to charge polluting vehicles to access zones at certain times of day or to target specific bus routes.""/The committee urged the government to consider introducing a diesel scrappage scheme for older vehicles./Parish said: ""Government funding for new refuelling infrastructure and grants to help buy cleaner vehicles such as electric or hybrid cars is welcome. But more action is needed if we are to get older, more polluting diesel vehicles off the road quickly.""/Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
"Difficult to rein in, construction dust a major air polluter in Delhi","New Delhi, May 3 -- A plume of dust rises up from a house under construction as a steady breeze blows. Construction workers at the site and passersby break into a fit of coughs. The latter hurriedly walk away./The scene could be from any neighbourhood - big or small - in the city. Construction dust is among the big air polluters in the Capital, but measures to rein it in are woefully inadequate./Dust is the biggest component of air pollution in the city, says an IIT Kanpur study. Of the total Particulate Matter 10 (PM 10) concentration in the city, 56% is caused by road dust. Dust is also source for 38% of the finer PM 2.5 load./The National Green Tribunal (NGT) ruled last year that every builder and owner will have to cover construction sites using tarpaulin sheets to prevent construction dust from spreading. The order was passed to ensure compliance of the environment ministry's construction guidelines./The municipal bodies have since been slapping fines on builders and owners for not adhering. So far 1,447 of them have been fined./But monitoring construction sites is a gargantuan task in a vast city like Delhi with numerous construction sites - big and small, authorised and unauthorised./Delhi corporations clear 300 building plans every month. Additionally, construction is carried out on plots smaller than 105 square metres, which don't require approval as per the unified bylaws. And construction in unauthorised colonies is not regulated./A research paper released by the Johns Hopkins Bloomberg School of Public Health in November 2015 says higher levels of coarse particles in the air was leading to an increase in cardiovascular-related hospital stay for people 65 years and older in the US./The researchers said this by far the strongest evidence to show that coarse particulate matter (sized 2.5 to 10 microns in diameter) released into the air from construction projects among other things were dangerous to humans./The US has stricter implementation of laws that ban construction without covering the area. In India, the implementation is very low./Health experts say that if a person is constantly exposed to dust and construction waste, he or she runs the risk of inhaling silica which escapes the filter mechanism of the nose and the throat. This reduces lung capacity and makes the person vulnerable to diseases such as tuberculosis and other respiratory and cardiovascular problems./The Delhi government started vacuum -cleaning of roads in April as a pilot project. The concept, implemented in NDMC areas as well as several countries, says that vacuum cleaning will help clear the roads of dust instead of redistributing it./PWD officials, however, say they encounter problems because the roads are not level. ""The machines do not work effectively if the road is not level. We have to think about how the project will be expanded and made more effective,"" said a PWD official who did not want to be named./NDMC also encountered similar problems and levelled roads under its jurisdiction./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Task cut out in curbing dust,"New Delhi, May 3 -- A plume of dust rises up from a house under construction as a steady breeze blows. Construction workers at the site and passersby break into a fit of coughs. The latter hurriedly walk away./The scene could be from any neighbourhood - big or small - in the city. Construction dust is among the big air polluters in the Capital, but measures to rein it in are woefully inadequate./Dust is the biggest component of air pollution in the city, says an IIT Kanpur study. Of the total Particulate Matter 10 (PM 10) concentration in the city, 56% is caused by road dust. Dust is also source for 38% of the finer PM 2.5 load./The National Green Tribunal (NGT) ruled last year that every builder and owner will have to cover construction sites using tarpaulin sheets to prevent construction dust from spreading. The order was passed to ensure compliance of the environment ministry's construction guidelines./The municipal bodies have since been slapping fines on builders and owners for not adhering. So far 1,447 of them have been fined./But monitoring construction sites is a gargantuan task in a vast city like Delhi with numerous construction sites - big and small, authorised and unauthorised./Delhi corporations clear 300 building plans every month. Additionally, construction is carried out on plots smaller than 105 square metres, which don't require approval as per the unified bylaws. And construction in unauthorised colonies is not regulated./A research paper released by the Johns Hopkins Bloomberg School of Public Health in November 2015 says higher levels of coarse particles in the air was leading to an increase in cardiovascular-related hospital stay for people 65 years and older in the US./The researchers said this by far the strongest evidence to show that coarse particulate matter (sized 2.5 to 10 microns in diameter) released into the air from construction projects among other things were dangerous to humans./The US has stricter implementation of laws that ban construction without covering the area. In India, the implementation is very low./Health experts say that if a person is constantly exposed to dust and construction waste, he or she runs the risk of inhaling silica which escapes the filter mechanism of the nose and the throat. This reduces lung capacity and makes the person vulnerable to diseases such as tuberculosis and other respiratory and cardiovascular problems./The Delhi government started vacuum cleaning of roads in April as a pilot project. The concept, implemented in NDMC areas as well as several countries, says that vacuum cleaning will help clear the roads of dust instead of redistributing it./PWD officials, however, say they encounter problems because the roads are not level. ""The machines do not work effectively if the road is not level. We have to think about how the project will be expanded and made more effective,"" said a PWD official who did not want to be named./NDMC also encountered similar problems and levelled roads under its jurisdiction./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Doctors report 20% increase in cases of respiratory ailments,"Gurgaon, May 4 -- In April, city hospitals saw a 20% increase in cases of people suffering from respiratory problems./According to several senior doctors, suspended particles in the air because of air pollution and construction and demolition waste are reasons behind the sudden rise in such cases./According to a senior official of the Haryana State Pollution Control Board, the level of particulate matter, nitrogen dioxide and sulphur dioxide has increased nearly three times during the last month./Doctors in leading hospitals across the city say there has been 15-25% increase in the number of patients with respiratory issues./""Unregulated construction, dumping of malba (C&D waste), vehicular and industrial emissions, burning of leaves and garbage is leading to toxic gases, suspended particles and a variety of micro-organisms circulating in the ambient air, Children and the elderly are prone to developing respiratory disorders, which are difficult to treat and may permanently impair the lung function,"" said Dr Manoj K Goel, director & unit head of pulmonology & sleep medicine, Fortis Healthcare./""We are receiving more patients with rhinitis, sinusitis, bronchitis, throat and chest infections, pneumonia and bronchial asthma. There is also an increased risk of lung cancer and heart attacks because of air pollution,"" Dr Manoj said./Dr Peeyush Goel, consultant pulmunology, Columbia Asia Hospital, Gurgaon, also shared the same view. Dr Peeyush said, ""We are reporting an increase of 20% in cases of respiratory illness this season. Prominent factors are poor air quality and the ongoing construction work that has created an alarming situation especially for patients suffering from asthma, COPD (Chronic obstructive pulmonary disease), or immune suppress conditions.""/Dr Neeraj Gupta, senior consultant, chest physician, Paras Hospitals, Gurgaon, said that burning of mosquito coil is also contributing significantly to indoor pollution and leading to respiratory problems./The rise in respiratory cases has also inversely led to a rise in people purchasing air purifier machines ranging between ' 40,000 to ' 3 lakh./Vijay Kannan, India head of Blueair said there has been an increase of 10% in sales of air purifiers in the last two months./Published by HT Syndication with permission from HT Gurgaon. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Mumbai breathes cleanest air in 11 months on Friday,"Mumbai, May 7 -- Mumbai's air was the cleanest since June 2015, when air quality monitoring and forecasting began, on Friday. Weather experts said strong winds and higher temperatures helped the dispersal of airborne pollutants./The System of Air Quality Weather Forecasting and Research (SAFAR) recorded an air quality index (AQI) - pollutant measuring indicator - of 64 on Friday morning. The AQI was 65 in the evening, falling under the 'good' category. SAFAR estimated the clean air to continue over the weekend as an AQI of 64 was predicted for Saturday./Before Friday, Mumbai had its cleanest air on April 18 when AQI levels were recorded at 89; it was 95 on April 17. However, throughout April and the first week of May, pollution levels were seen fluctuating between the 'good' and 'moderate' categories./As compared to Mumbai, other cities like Delhi and Pune recorded AQI levels at 116 (moderate) and 73 (good), respectively./""Air quality is satisfactory and air pollution poses little or no risk. No caution required for people sensitive to air pollution,"" read the health statement from SAFAR on Friday. Experts said that owing to high mercury levels in Mumbai, pollution levels during this time of the year are at its lowest. ""From most of the data sets that we have got, it has been observed that air quality in Mumbai is good and likely to continue until a sudden drop in temperature is observed. With humidity levels above 60%, high temperatures and fast moving winds, majority of pollutant particles are dispersed from the air,"" said Rakesh Kumar, chief scientist, National Environmental Engineering and Research Institute (NEERI)./For the first time this year, nine out of 10 locations in Mumbai recorded 'good' air quality. The most polluted location was Bandra Kurla Complex that recorded an AQI of 145 on Friday evening, falling under the 'moderate' category. On the other hand, the cleanest air in the city was recorded at Worli with an AQI of 35./Meanwhile, even as interior parts of the state continue to reel under high temperatures, Mumbai recorded the maximum temperature below normal levels on Friday. While the weather station at Santacruz recorded 32.9 degrees Celsius, 0.4 degree Celsius below normal, 33.5 degrees Celsius, 0.2 degree Celsius above normal was recorded at Colaba. Owing to a clear sky during the night, night temperatures were below normal levels in Mumbai./BOX/Nine out of 10 locations record 'good' air quality, first time this year/AQI in Mumbai on Friday morning: 64 (Good)/AQI in Mumbai on Friday evening: 65 (Good)/Expected AQI for Mumbai on Saturday: 64 (Good)/(All AQI levels are in PM2.5 values monitored by the System for Air Quality Weather Forecasting and Research)/AQI indicators/Good (0-100)/Health advisory: No cautionary action required/Moderate (101-200)/Health advisory: Unusually sensitive people should consider reducing prolonged or heavy exertion and heavy outdoor work/Poor (201-300)/Health advisory: People with heart or lung disease, older adults and children should reduce prolonged or heavy exertion./Very poor (301-400)/Health advisory: People with heart or lung diseases, older adults and children should avoid prolonged or heavy exertion, everyone else should reduce prolonged or heavy exertion/Severe (401- above)/Health advisory: Everyone should avoid all physical activity, outdoors, people with heart or lung disease older adults and children should remain indoors and keep activity levels low./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Pollution major cause of rising asthma cases,"Faridabad, May 7 -- Pollution has been the biggest cause of rising asthma cases in Faridabad, said experts on the occasion of World Asthma Day on May 3./""In Faridabad alone there has been rise of 15 to 20 per cent in asthma patients because of rising pollution and lifestyle changes,"" said Dr Manav Manchanda, senior consultant respiratory medicines, Asian Institute of Medical Sciences, Faridabad./""Eating healthy food, exercise, doing things that gives a feeling of happiness and relaxation can make asthma patients healthy,"" said Dr Pankaj Chabbra, senior consultant Sarvodaya Hospital and Research Center, Faridabad./Around 300 million people worldwide are reported to suffer from asthma and nearly 10 per cent are in India. According to the Asthma Society of India, approximately 25% of Indians suffer from some form of allergy or the other, 5% of these are triggers for asthma./Due to rising pollution levels in urban cities in India, along with other factors, the number of people suffering from asthma is expected to grow further in India./Industrial pollution, vehicular pollution and burning of garbage and dry leaves also deplete the air quality leading to asthma cases./To check air pollution in Delhi and NCR, National Green Tribunal on April 28 last year banned burning of waste in the open./The Tribunal also announced a fine of '5,000 on any one caught burning dry leaves, plastic, rubber or any other waste material in NCR. However, the civic agency in Faridabad has taken little action despite the NGT order and burning of garbage is still a common sight in the city./On the occasion of World Asthma Day, Fortis Healthcare initiated an awareness campaign on management and prevention of asthma by distributing free anti-pollution face masks to the public across the Delhi NCR./The masks were distributed under the 'Let Me Breathe' campaign that covered 12 major traffic intersections and some Metro stations in the Delhi-NCR region. This was accompanied by dissemination of messages through placards on reducing pollution, preventing asthma attacks and tips to manage the disease./Speaking on the occasion, Col Harinder Singh Chehal, Chief Operating Officer (COO), Fortis said, ""Asthma is a serious health issue that is affecting us as a society. Our initiative is aimed at engaging with people to prevent and manage this chronic disease. We are hopeful that this awareness will yield some change on ground for a better, healthier tomorrow.""/Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
HOW AIR TOXINS HURT IN INSIDIOUS MANNER,"Kolkata, May 8 -- Have you been feeling tired lately? Or irritable? Listless? It's the toxic air you're inhaling. It makes you feel sick and depressed. Air pollution, mostly caused by transport, power generation, industrial and agricultural emissions and heating and cooking at home, raises risks of several illnesses, such as asthma, heart attack and stroke. But it also hurts you in far more insidious ways./DEPRESSION/Air pollutants contain suspended chemicals, toxins and metals that penetrate into lungs and the brain, affecting mood and memory. Outdoor air pollution increases symptoms of depression, making people feel dissatisfied, worthless, bored, unhappy and hopeless, reports a study in the journal Environmental Health Perspectives. People who lived in neighbourhoods with high ambient levels of suspended dust and carbon particles (suspended particulate matter, or SPM10), nitrogen dioxide and ozone had disturbed sleep and were more prone to alcohol and substance abuse, the study found. Then there's the indirect link to mood degeneration. Studies have linked air pollution to an increased risk of heart attacks, strokes and chronic lung disorders, which are associated with dementia and poor brain health./DEMENTIA/Suspended particulate matter (PM10 and PM2.5) and ozone raise the risk of Alzheimer's disease and dementia, reports the Journal of Alzheimer's Disease. The study, of close to 1,00,000 people, showed that even shortterm exposure to particle pollution more than doubles the risk of developing Alzheimer's. Another study of close to 20,000 women living across the US published in the Archives of Internal Medicine showed that over time, breathing in polluted air speeds up brain decline and contributes to the equivalent of about a two-year decline in brain function. Air toxins are particularly damaging for young minds. They lower brain development in 7 to 10-year-old children. Children from schools in polluted neighbourhoods did worse in tests of working memory, superior working memory, and attentiveness, showed the year-long study of 2,715 primary school children across 39 schools in Barcelona, Spain./LOW IMMUNITY/Chronic exposure to pollution warps the immune system and makes it mistake airborne particles for hostile pathogens, such as virus or bacteria, and launch an attack to seek and destroy them. Fine carbon and dust particles (PM II) cause low-level inflammation that disrupts the body's immune response at several levels. A study in the Archives of Environmental and Occupational Health found that women exposed to outdoor pollution tested high for inflammation markers (C-reactive protein, serum amyloid A, interleukin-6) and functional tests of cellular immunity (natural killer cell cytotoxicity, T-lymphocyte proliferation). This constant state of pressure overworks the immune system and makes it too weak to fight infection when it really occurs, report researchers in Circulation Research./CANCER/Polluted air causes cancer, said the Francebased International Agency for Research on Cancer, after reviewing data that established outdoor air pollution caused 2.23 lakh lung-cancer deaths worldwide in 2012. This puts it at the same toxic level as tobacco, alcohol, ultraviolet radiation. Air pollution also increases the risk of bladder cancer. Particulate matter, a major component of air pollution, was classified as carcinogenic./GUT TROUBLE/Animal models show pollution lowers good bacteria and increase the bad ones in the gut, impairing liver function, causing intestinal swelling, and altering fat and glucose metabolism, leading to diseases such as the gastroenteritis, irritable bowel syndrome and early-onset of Crohn's disease, shows research in the journal Gut Microbes./The new study from Beijing in rats, which was published in The FASEB Journal found pregnant rats exposed to Beijing's polluted air are significantly fatter at the end of pregnancy than those exposed to filtered air. Their offspring exposed to unfiltered air in the womb and after birth were also heavier than those who inhaled clean air. In both continuous exposure to unfiltered air caused airway inflammation in the lungs, increased tissue and systemic oxidative stress, dyslipidemia (abnormalities in cholesterol and other blood fats), and changes in fat distribution, leading to belly fat that raises risk of diabetes and heart disease. With exposure to pollution being among the highest in India and China, with large populations going through rapid industrialisation, controlling it using policy, regulation and technology is the only way to lower disease and death./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Defiant farmers: Ban on stubble burning up in smoke in Patiala,"Patiala, May 8 -- The banned practice of burning wheat stubble to clear the fields for the next crop is on freely across the district./On March 30, the district magistrate had issued these ban orders that seem to have been implemented on paper only. For the past couple of days, burning crop residue can been seen from any road in the district and reduced visibility because of the smoke clouds has made driving risky./Last year American space research agency Nasa had alarmed the world by releasing satellite pictures of burning stubble in northern India, Punjab especially. One of the farmers who had set his field on fire said the stubble invited termites that could affect the next produce. The agriculture department claimed that unlike paddy stubble, wheat residue did not impede tilling and rather acted as fertiliser after decomposition in the soil./""Burning stubble not only kills microbes and destroys helpful nutrients in the soil but also causes air pollution. We have been creating awareness among farmers against it,"" said district agricultural officer Parminder Singh. One of the senior officers said the administration did not want to add to the woes of poor farmers by registering police cases against them, and ""with the assembly elections less than a year away, even the government wouldn't risk annoying them""./Deputy commissioner Ramvir Singh said he would ask the departments concerned to take some action to stop farmers from burning crop residue ""but it would be better to educate and inform them about the negatives of stubble burning""./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Iran's Zabol overtakes Delhi as world's most polluted city: WHO,"New Delhi, May 12 -- Delhi is not the world's most polluted city anymore, the World Health Organisation's urban air quality database shows./Zabol in Iran leaped ahead of the national capital, which is now ranked at number 9./Indian cities of Gwalior, Allahabad, Patna and Raipur are more polluted than Delhi in terms of PM 2.5 concentrations./The 2014 WHO report had said that Delhi was the most polluted in the world./The WHO's database has 3,000 cities from 103 countries on its list. In its 2014 report, WHO had included only 1,600 cities./The average PM 2.5 concentration in Delhi is 122 micro gram per cubic metre as per the latest report as opposed to 153 micro gram per cubic metre in the 2014 report./Tiny particulate matter can cause lung cancer, strokes and heart disease over the long term, as well as triggering symptoms such as heart attacks that kill more rapidly. The WHO says more than 7 million premature deaths occur every year due to air pollution, 3 million of them due to outdoor air quality./According to the report, 10 out of the top 20 most polluted cities are in India. In 2014, this number was 13./Maria Neira, head of public health, environmental and social determinants of health at the WHO, praised the government for developing a national plan to deal with the problem when others have been unable to./Track pollution in your city with this real-time air quality map/It is important to note that Delhi's data dates back to 2013, and is collected from 10 stations. Data from most other Indian cities dates back to 2012./""Probably some of the worst cities that are the most polluted ones in the world are not included in our list, just because they are so bad that they do not even have a good system of monitoring of air quality, so it's unfair to compare or give a rank,"" Neira said./WHO uses data from various government and research organisations for the database and uses an average from stations as the final measurement./On average, pollution levels worsened by 8% between 2008 and 2013, although most cities in rich countries improved the state of their air over the same period./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Breathe easy! Delhi no more world's most polluted city: WHO report,"New Delhi, May 12 -- Delhi is not the world's most polluted city anymore, the World Health Organisation's urban air quality database shows./Zabol in Iran leaped ahead of the national capital, which is now ranked at number 9./Indian cities of Gwalior, Allahabad, Patna and Raipur are more polluted than Delhi in terms of PM 2.5 concentrations./The 2014 WHO report had said that Delhi was the most polluted in the world./The WHO's database has 3,000 cities from 103 countries on its list. In its 2014 report, WHO had included only 1,600 cities./The average PM 2.5 concentration in Delhi is 122 micro gram per cubic metre as per the latest report as opposed to 153 micro gram per cubic metre in the 2014 report./Tiny particulate matter can cause lung cancer, strokes and heart disease over the long term, as well as triggering symptoms such as heart attacks that kill more rapidly. The WHO says more than 7 million premature deaths occur every year due to air pollution, 3 million of them due to outdoor air quality./According to the report, 10 out of the top 20 most polluted cities are in India. In 2014, this number was 13./Maria Neira, head of public health, environmental and social determinants of health at the WHO, praised the government for developing a national plan to deal with the problem when others have been unable to./Track pollution in your city with this real-time air quality map/It is important to note that Delhi's data dates back to 2013, and is collected from 10 stations. Data from most other Indian cities dates back to 2012./""Probably some of the worst cities that are the most polluted ones in the world are not included in our list, just because they are so bad that they do not even have a good system of monitoring of air quality, so it's unfair to compare or give a rank,"" Neira said./WHO uses data from various government and research organisations for the database and uses an average from stations as the final measurement./On average, pollution levels worsened by 8% between 2008 and 2013, although most cities in rich countries improved the state of their air over the same period./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
