headline,body
New Delhi vs Beijing: Whose air is worse?,"New Delhi, Feb. 1 -- A scientific and political battle has broken over reports that Delhi's air quality is worse than the global poster-child for pollution, Beijing. A Yale study reported by Hindustan Times concludes that it does, while local officials insist that it does not, citing their own data from monitoring stations on the ground./Which claim is true? And how can citizens and policy makers best navigate the crucial question of just how bad the air of the capital is? Much of it boils down to the quality of the available data and its interpretation./The Yale University study has used satellite-driven data to show peak levels for particulate matter regularly exceeding dangerous levels. Indian government officials, however, have been anxious to stress that according to their data, average levels are lower./Angel Hsu, lead author of Yale's Environment Performance Index 2014, said they used satellite data in absence of reliable ground station data, especially from Delhi. ""New Delhi's air quality reporting is not as consistent or transparent, making direct comparison on basis of on ground stations impossible,"" she said and added that Delhi has a hand in how it makes air quality information available to its citizens./Gufran Beig of the Indian Institute of Tropical Meteorology (IITM) contested the claim saying satellite data for India cannot be relied upon./""The satellite-based sensors cannot record particulate matter (PM) content during cloudy days. So, there will be no particulate matter data for three months of the monsoon. The PM pollution level during monsoon is lowest in the year because of the wash down effect of rains. From this we can say that Yale University reached its comparative conclusion on basis of data of nine worst pollution months for cities like Delhi,"" he added./Yale University officials were, however, not available for their reaction to this claim about limitations of the satellite data from Canada-based Dalhousie University. They had earlier expressed eagerness to study India's on-ground pollution data./Both Delhi and Beijing have on-ground particulate matter monitoring stations, except they disclose it in different formats. While Beijing reports PM 2.5 microns pollution on hourly basis, Delhi provides it either on minute-to-minute or daily basis./HT did a comparison of PM 2.5 pollution data of two national capitals provided by Beijing for the past two months and found that on some days Delhi had higher pollution levels and some other days Beijing's air quality was worse. On many days the two cities had similar level of average PM 2.5 pollution level. The Central Pollution Control Board on Friday, however, said that the comparison of pollution level between two cities may not reflect the correct picture./Although this may have triggered a debate on which city is more polluted but has also brought to fore the point that air quality in national capitals of two of the world's biggest economies are very bad. ""It is an issue of debate for us scientists. But, we cannot deny the fact that air quality in the two cities is bad and it needs to be improved,"" said Beig, whose institute runs pollution monitoring stations in the National Capital./While this debate would continue in the scientific corridors, health experts are unanimous that high pollution levels, irrespective of which city earns the dirty air tag, adversely impact's one health./""Prolonged exposure to polluted air, irrespective of the level, leads to inflammation of the airway, chest congestion, persistent cough, sore throat, burning sensation in the eye and cardiac diseases,"" said Dr Randeep Guleria, professor and head, department of pulmonology and sleep medicine, All India Institute of Medical Sciences (AIIMS)./Unlike Delhi, Beijing has woken up to the emerging health hazard and its steps have resulted in reduction in particulate matter pollution. On the other hand, Delhi's particulate pollution has risen by 20-15% since 2010 mostly because of increase in vehicles and expansion of the power general capacity of thermal power plants. ""We have failed to take corrective steps to check rising in air pollution,"" Anumita Roy Chaudhary of Centre for Science and Environment said./Two things are certain. Delhi's air quality is among the worst in the world, and the capital is urgently in the need of robust policy and enforcement solutions to clean the air./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Smoking stack and lady,"Chandigarh, Feb. 3 -- US regulations governing air and water pollution control are very stringent, perhaps more so for foreign ships, especially those flying the flags of developing countries, including ours. There is sort of impression among the shipping fraternity that the US pollution control authorities are not very impartial and look the other way even when any of their own ship's stack is belching black smoke./Once, after shifting my ship from Richmond to the nearby Oakland port in San Francisco Bay, I had gone to relax in my bedroom on board, when I heard a knock on my cabin door. The duty quartermaster had come to inform me that a 'Mem Sahib' had come on board and would like to see the chief engineer. After instructing the QM to escort the lady to my office, I hurriedly changed back to my uniform, all the time wondering about the visitor waiting in the adjoining office room. Walking into my office, I met a strikingly beautiful woman with a half-smoked cigarette daintily but expertly held in her hand. She introduced herself as a pollution control inspector and informed me that due to my ship's generator smoke visibly coming out from the ship stack, she has to cite our ship for violation of air pollution regulations./I knew from my experience with the US pollution control officials that any explanation regarding the quantum or cause of generator smoke would be useless. I vividly remembered an incident on my last ship in another US port. A deck crew member while painting the ship side, slipped and fell into the dock waters along with his painting brush. He was rescued by the other crew members but the paint brush could not be retrieved. The US pollution control people promptly were on board, and instead of enquiring about the rescued member, they were more worried about the 'oily sheen' on the dirty dock water near the ship, caused by the paint on brush, and they imposed a hefty penalty on the ship for violating the water pollution regulations. They did not bother to listen to our defending reasons. Their real aim was to penalise the ship so that they could impress their department bosses and get good remarks./So I readily said to her that I do agree to be the offender, but in a small way, so are you, ignoring the 'No Smoking' sign outside my office, and just to humour her and lighten the situation, I further added rather flippantly that 'Madam, if a beautiful and young lady can smoke, our generator is but poor 'old machinery'. To my great relief and surprise, she took the matter sportingly and promised to withdraw the dreaded citation, overlooking the unintentional violations of regulations, provided the offending generator was attended to as soon as possible. I sent the instructions to duty engineer and a standby generator was put in operation, no smoke visibly coming out of the ship was readily noted and recorded by the madam which brought a satisfied smile on her lovely face./Published by HT Syndication with permission from HT Chandigarh. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Your house is a major source of pollution,"New Delhi, Feb. 4 -- Contrary to public perception, air pollution is not just limited to outdoors. It remains even when you step inside. People living in poorly-ventilated homes face the added risk from indoor air pollutants - smoking, cooking fumes, suspended particulate matter, mould, dust-mites and animal dander./""Indoor air-pollution is almost as bad as outdoor air pollution and it affects as much a person who already suffers from respiratory illness as it affects a healthy person,"" said Dr Vikas Maurya, consultant, department of respiratory medicine, allergy and sleep disorder, BLK Superspecialty Hospital./Smoking at home is the biggest health hazard, especially in poorly-ventilated apartments. ""Passive intake of smoke is equally harmful and the bi-products linger on curtains and other articles in the house for very long. One should keep windows open while cooking and taking a shower to maintain healthy air circulation. One needs to be especially careful with pets as they shed hair and leave various micro-organisms in the air,"" he added./Those whose houses are located on the main road with heavy traffic movement can throw windows open very early in the morning for about an hour to let fresh air in, experts advise./Taking precaution is the only way out to stop developing serious respiratory or cardiac diseases./""There is a direct increase in incidence of heart disease and respiratory illness with increased exposure to pollutants in the air. There is a rapid decline in lung function and lung capacity among people who have had prolonged exposure to polluted air. It is a cause for serious concern as it could eventually turn fatal,"" said Dr Randeep Guleria, professor and head, department of pulmonary medicine, AIIMS./""As far as possible take preventive measures and don't delay seeing a doctor if symptoms like difficulty in breathing, wheezing and persistent cough appear,"" he said./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
"Despite heat and humidity, pollution stayed high in Jan","umbai, Feb. 5 -- Despite the unusually high temperatures and humidity levels recorded in January, ambient air pollution in the city remained well above the standard limits and the skies were consistently enveloped in haze and smoke./Date from the Maharashtra Pollution Control Board's (MPCB) ambient air quality monitoring stations at Sion and Bandra indicates that the handful of cold days during January, which is usually pleasant, have not reduced the concentration of nitrogen oxide (NOx) and respiratory suspended particulate matter (RSPM) in the city's air./At Sion, a maximum NOx level of 180 micrograms/metre cube (ug/m3) was recorded on January 29 (the standard limit is 80 ug/ m3), while a maximum RSPM level of 370 ug/m3 was recorded on January 30 (compared with a standard limit of 100 ug/m3). The average NOx level at Sion was 146.08 ug/m3 and the average RSPM level was 206.76 ug/m3, both well above normal/At Bandra, the highest NOx level recorded last month shot up to 267 ug/m3 on January 18, the coldest day of the season. The highest RSPM level (187 ug/m3) was recorded on January 7./The erratic weather, coupled with pollution, also took a toll on the health of residents, doctors said, and led to respiratory illnesses./Environmental experts said that more than temperature and humidity, wind patterns determine pollution levels. ""When the temperature and humidity is low, the pollutants tend to get concentrated in the atmosphere and they hold up close to the surface. But if there is considerable breeze, the pollutants are dispersed faster,"" said Rakesh Kumar, chief scientist, National Environmental Engineering Research Institute (NEERI)./""This month, even on days when the sky was clear and sunny, we could observe hazy conditions. This could be attributed to the dust from numerous construction sites in the city,"" said Kumar./Officials f rom the India Meteorological Department (IMD) said the month witnessed varying weather conditions within a short span./""The wind pattern has mainly been easterly and southeasterly bringing on hot winds from land towards the sea,"" KS Hosalikar, deputy director-general, IMD, western region. ""We are seeing a local greenhouse effect as cloudy conditions followed by high temperatures have trapped solar radiation and pollutants.""/Published by HT Syndication with permission from HT Mumbai. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Agri ministry to frame rules to check smog,"New Delhi, Feb. 12 -- The Union ministry of agriculture will prepare ""composite and complete guidelines"" to prevent and control smog in Delhi, which results from burning of agricultural remnants in open fields of adjoining states during winters./The National Green Tribunal asked the ministry to do so in consultation with states such as Punjab, Haryana and Uttar Pradesh, besides Delhi-based National Academy of Agricultural Sciences and Central Pollution Control board./The NGT has asked the ministry to submit, by March 21, modalities and also a time-frame for implementation of the guidelines. The tribunal was hearing a petition filed by environment enthusiast Vikrant Tongad. It claims burning of agricultural residue in these states pollutes the environment and causes smog in Delhi./Smoke particles billowing from burning of paddy stubble in farms between late October and early November move to Delhi and remain in the air because of low wind speed, typical of winters, resulting in reduced visibility. The situation gets aggravated when the haze gets mixed with Delhi's massive vehicular pollution and becomes heavier and deadlier./This November, a grey-brown cloud of toxic smog hid the sun and the sky from view for several days, causing breathing problems and other ailments. In 2013, Delhi saw a 12-day smog spell (October 26 to November 8), leading to increased respiratory and asthmatic complications, particularly among the elderly and children./A senior of ficial associated with the Supreme Courtappointed pollution control committee said, ""Burning of paddy stubble has been declared an offence in Haryana and Punjab. ""There are two power plants functional in Haryana where paddy stubble is being fed as fuel. Punjab will also follow suit.""/""The idea is to make fertiliser out of stubble. Burning of paddy stubble is not prevalent in western Uttar Pradesh but necessary instructions have been issued to state authorities,"" he said./The Supreme Court has issued notices to the Centre and governments of Delhi, Haryana, Rajasthan and Uttar Pradesh, acknowledging air pollution is a serious concern with severe public health consequences./The court has said Delhi has not been able to sustain its air quality gains and air pollution levels are rising again./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
India needs stringent norms to curb vehicular pollution: study,"umbai, Feb. 22 -- If India wants to keep health hazards at bay, it will have to implement stringent emission control guidelines on a par with those in the United States and European Union countries in view of the estimated five-fold increase in vehicles between 2011 and 2030, says a study./By the end of 2015, around 50 Indian cities are expected to adopt the Bharat IV guidelines ensuring stricter pollution control measures and use of cleaner fuel in vehicles. At present, only 17 cities, including the major metros, follow the Bharat IV norms. Other cities follow the Bharat III guidelines./But the study conducted by US-based Desert Research Institute (DRI) and the Indian Institute of Technology (IIT), Delhi says the country needs the enforcement of Bharat V standards, the equivalents of which are already in force in the United States and European Union countries./The number of vehicles is estimated to rise from 90 million in 2011 to 450 million in 2030 in India. Increase in annual emission of fine particles or particulate matter (known as PM2.5) is likely to go up from 2,53,000 to 3,50,000 million tonnes in the same period, adds the study, which was published in energy policy journal of Elsevier earlier this month./Exposure to particulate matter for a long time can lead to respiratory and cardiovascular diseases such as asthma, bronchitis, lung cancer and heart attacks./The Global Burden of Disease study for 2010 published last year had listed outdoor air pollution among the top 10 health risks in India, with an estimated 6,95,000 premature deaths taking place in the country annually because of PM2.5 and ozone pollution./Another study released by International Council on Clean Transportation in November last year had said particulate emission from vehicles was responsible for 40,000 premature deaths annually in Indian cities./In 2011, the World Health Organisation had named 27 Indian cities among the most-polluted cities in the world./The only way to arrest the rising pollution level, according to the DRI-IIT study, is nationwide implementation of Bharat V standards by 2015./The move, if implemented, would stabilise PM2.5 at the 2011 levels despite the five-fold rise in vehicular density./The government is scheduled to implement Bharat V guidelines in 2025./Clearing the air/Bharat norms pertain to fuel quality and engine emission standards in India. It mandates, for instance, use of cleaner fuel with low sulphur content and improved technology for combustion engines to reduce emission. The introduction of Bharat norms led to the phasing out of the polluting two-stroke engines./Emission norms were introduced in India in 1991 for petrol cars, followed by diesel cars in 1992. India introduced emission standards (Bharat norms) equivalent to European norms in 2000 starting with Bharat Stage II. BS 1 was the earlier Indian standard./Bharat IV fuel (50 parts per million, or ppm, sulphur) is supplied to some 30 cities at present. Bharat III fuel (150 ppm sulphur petrol, 350 ppm sulphur diesel) is used in the remaining parts of India./Moving to Bharat V would mean moving to 10 ppm sulphur fuel. Converting to higher versions of Bharat stage entails investment in better fuel refining process and more efficient motor engines. It is estimated that converting to Bharat Stage III and IV has cost Rs. 32,000 crore in refinery upgradation over the past few years./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Stricter emission norms needed to save lives: Study,"umbai, Feb. 23 -- If India wants to avoid millions of premature deaths owing to pollution, aggravated by a five-fold increase in vehicles between 2011 and 2030, the country will have to adopt advanced European Union (EU) standards of emission controls earlier than scheduled./This has been revealed in a study published by US-based Desert Research Institute (DRI) and the Indian Institute of Technology (IIT)-Delhi. By the end of 2015, 50 Indian cities will move to Bharat IV standards of cleaner fuel and more stringent pollution control measures. The DRI-IIT study says India will have to enforce the more stringent Bharat V, to reign in illnesses and deaths caused by pollution from vehicles./With the number of vehicles in India estimated to rise from 90 million to 450 million between 2011 and 2030, there is bound to be an increase in annual emission of fine particles - called PM2.5 - from 2,53,000 to 3,50,000 million tonnes during the same period./The 'Global Burden of Disease' study for 2010,listed air pollution among the top 10 health risks in India with an estimated 6,95,000 premature deaths as a result of PM2.5 and ozone pollution./The only way to arrest rising pollution levels, according to the, is through a nationwide implementation of Bharat V standards by 2015 instead of 2025, as is planned by the government. Bharat V will stabilise PM2.5 levels at 2011 despite the five-fold rise in vehicular density in 2030. If Bharat IV norms continue, PM2.5 levels will reach 3,50,000 million tonnes, the study said./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
India stares at rise in deaths due to vehicular pollution,"umbai, March 1 -- If India wants to avoid millions of premature deaths owing to pollution aggravated by a five-fold increase in vehicles between 2011 and 2030, the country will have to adopt advanced European Union (EU) standards of emission controls earlier than scheduled. This has been revealed in a study published by US-based Desert Research Institute (DRI) and the Indian Institute of Technology (IIT)-Delhi in the Energy Policy Journal of Elsevier. By the end of 2015, at least 50 Indian cities will move to Bharat IV standards of cleaner fuel and more stringent pollution control measures. The DRI-IIT study says India will have to enforce the more stringent Bharat V, equivalents of which are implemented in US and EU nations, to reign in illnesses and deaths caused by pollution from vehicles./With the number of vehicles in India estimated to rise from 90 million to 450 million between 2011 and 2030, there is bound to be an increase in annual emission of fine particles or particulate matter - called PM2.5 - from 2,53,000 to 3,50,000 million tons during the same period. Long term exposure to particulate matter can lead to respiratory and cardiovascular disease such as asthma, bronchitis, lung cancer and heart attacks. The 'Global Burden of Disease' study for 2010, published last year, listed outdoor air pollution among the top 10 health risks in India with an estimated 6,95,000 premature deaths as a result of PM2.5 and ozone pollution. The India Retrospective Study released by International Council on Clean Transportation (ICCT) in November stated that particulate emissions from vehicles are responsible for 40,000 premature deaths annually in Indian cities./The only way to arrest rising pollution levels, according to the DRI-IIT study, is through a nationwide implementation of Bharat V standards by 2015 instead of 2025, as is planned by the government. Bharat V will stabilise PM2.5 levels at 2011 despite the five-fold rise in vehicular density in 2030. If Bharat IV norms continue, PM2.5 levels will reach 3,50,000 million tonnes, the study said. A recent study by Delhi-bas-ed The Energy Resources and the ICCT, an independent research group, had also stated that progression on fuel quality norms could save more than 18,000 lives annually in India after 2030./Published by HT Syndication with permission from HT Kolkata. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Don't let the weather spring a surprise on you,"Kolkata, March 5 -- As winter makes its exit, spring bursts onto the scene with its warmth, colour and signs of new life. However, for a lot of people, spring comes with its own share of problems. With the rise in temperature, incidents of spring dermatitis also increase. Moreover, throat pain, fever, cough and cold are also very common during this time of the year./People, too, are less likely to protect themselves against the virus during mild weather. The vagaries of weather are combined with a rise in air pollution during the season. Toxins affect people with chronic lung ailments./""Take nasal drops for congested nose. Lozenges give relief from sore throat. Consult a doctor if the problem persists,"" Dr Kishore Gandhi, a paediatrician, said./A number of medicine experts say difficulty in breathing occurs when a person comes in contact with allergens. Since the pollen floats in the air, they are often the culprits for asthma attacks. Other diseases that are also causes for concern are chickenpox, measles and mumps./""People suffer from common cold and flu during this time. The aerosol virus spreads infections in the air,"" said general medicine expert Subir Banerjee./""One should not over indulge oneself while drinking during parties. Try to compensate by exercising and detoxifying to help maintain high immunity levels all through season,"" said Gandhi./""Patients could also experience swollen nose and cheeks, rashes and outbreak of acne or pimple. The main cause of having spring ailments is the presence of a lot of allergens in the air,"" added Banerjee./According to dieticians, one should balance his work and rest. Eat more vegetables and fruits and avoid cold and spicy food. Drink boiled water./A number of skin problems occur during this time. People have dry skin, chapped lips and acute dandruff problem. In order to keep skin healthy, one should consume a lot of liquid, especially, boiled water, fruit juice and lots of fresh fruits./""In such weather conditions, the worse affected are children. They suffer from viral infections, gastro intestinal infections and bronchiolitis,"" said Gandhi. Special care should be taken to supply children with sufficient ORS dosage. Babies should be given rotavirus vaccines as that reduces chances of becoming prone to diseases./Published by HT Syndication with permission from HT Kolkata. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Air pollution: Aamir launches campaign on Satyamev Jayate for south Delhi residents,"New Delhi, March 18 -- Residents of Okhla in south Delhi, who have been complaining that toxic fumes from a garbage-burning plant in their neighbourhood impair their health, have got a crusader in Bollywood superstar Aamir Khan./On his TV show Satyamev Jayate aired on Sunday, the 48-year-old actor said, ""This is very dangerous. We're destroying air, water and land meant for us as well as the next generations. We're turning garbage, which is actually an asset, into poison.""/Aamir ran a clip on the plant. It said, ""A big plant to deal with the problem of garbage has been operating in south Delhi for the last two years. It burns garbage. But since it started functioning, it has opened a floodgate of problems for local people.""/The actor himself said, ""Though there are so many simple and good options to manage waste, the government is trying to use a new technology.only god knows what havoc it will wreak."" He asked people to segregate waste at home reuse, recycle and treat the rest./Aamir said he had invited eight municipal commissioners, including three from Delhi. ""While seven didn't even respond, one said he cannot come,"" he said./The programme featured several affected residents. Bawa RP Singh, said, ""We have breathing problems because of the emissions."" Two women, Manju Dua and Sudha Garg, said, ""We suffer joint pain. We have itching in eyes. Cloths that we hang for drying turn black. There's a foul smell."" While Ranjit Devraj said there are days when ash falls on houses, cloths and cars, Arif said, ""Doctors say we face the threat of cancer.""/The main question that the programme raised was: ""Are these plants an option to deal with the problem of garbage?"" Delhi-based environmentalist Ravi Agarwal said on the show: ""This technology is much in use in the West. But incinerators cannot produce energy in India because 70 per cent of the waste is wet. Through these dangerous emissions, we are actually creating landfills in the skies.""/""Dioxins produced are very dangerous and can cause genetic damage to future generations. Heavy metals such as lead can permanently damage the IQ of children,"" he said. Aamir said he would take the matter up with government authorities./The current status of the plant/* A Parliament panel has sought closure of the plant./* National Green Tribunal has ordered surprise inspections at the plant./* The plant, set up in December 2011, is supposed to burn 1,950 tonnes of solid waste and produce 16 MW of electricity./* Residents say they have been protesting seeking relief from what they say smothering smoke and ash./* Residents claim burning of mixed waste produces toxic ash containing heavy metals such as lead and mercury./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
