headline,body
Brooms fuelling pollution," NEW DELHI, India, Dec. 23 -- THE AGE-OLD practice of sweeping roads with brooms significantly adds to morning haze in the Capital, reducing visibility that motorists struggle with almost everyday during winters, says a new study on air pollution./  Close to one lakh Municipal Corporation of Delhi workers sweep the streets of the Capital in the morning hours, contributing 25 per cent to the respirable suspended particulate matter (RSPM) in the air during that time, said Professor Arun Attri at Jawaharlal Nehru University's School of Environmental Sciences./  The presence of RSPM in excess of 50g in one cubic metre of air increases the risk of cardiopulmonary diseases, stressed respiratory physiology, mortality and morbidity. This winter, its level has hovered up to three times the 50g mark in Delhi's air. The study turns on its head the long-held belief that the main sources for morning smog were vehicle emission and industrial pollution./  The study, to be published in the next issue of global journal Atmospheric Environment, found a sudden jump in RSPM levels in the Capital's air at the time when the roads are manually cleaned in the morning. In cold winter mornings, the fine pollution particles remain suspended in the air we breathe for a longer time, causing low visibility and fuelling asthma attacks. ""It is only when the sun filters through the thick morning smog and it becomes little warmer that the RSPM level goes down,"" Attri said./  The Hindustan Times is provided through HT Syndication, New Delhi./For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
SOS! Delhi's polluted air is killing people," NEW DELHI, India, Dec. 25 -- Like all other girls her age, four-year-old Sanchali Srivastava goes to nursery school and loves her Barbies, the colour pink and Cartoon Network. Unlike most of her friends, however, she carries an inhaler in her schoolbag every day to control her frequent wheezing and asthma attacks./  Her wheezing keeps her parents Sanchal and Rupali up most nights. The mother has asthma as well. ""I cough a lot in class and all my teachers know I'm not well. At times, I can't breathe at all,"" said Sanchali, who studies in nursery class at the Aravalli International school in Faridabad. ""It is not nice but I can't help it. I don't like it when I can't swim like my friends,"" she says./  Delhi's air pollution did this to her. Across the national capital and its suburbs, polluted air is killing people, bringing down the quality of life, and leaving people feeling ill and tired. A survey by the Central Pollution Control Board and the All India Institute of Medical Sciences survey showed that a majority of people living in Delhi suffered from eye irritation, cough, sore throat, shortness of breath and poor lung functioning./  One in 10 people have asthma in Delhi. Worse, the winter months bring respiratory attacks and wheezing to many non-asthmatics who are old, who smoke, have respiratory infections or chronic bronchitis./  At Sanchali's home, there is something within quick reach, something more important than her Barbie - her nebulizer, a device used to deliver medication quickly into the lungs in the form of a liquid mist. ""She hasn't been sleeping well. The doctor used a nebulizer last night as the breathlessness was making it impossible for her to eat or sleep,"" says her father Sanchal Srivastava, who works as a human resources manager for Tata Consultancy Services in Gurgaon. He has informed the school about her asthma. The teachers keep a close watch. It is a constant battle./  ""She gets chest infections eight to 10 times a year which usually develop into full asthmatic attacks. Some doctors have told us she may get better once her lungs develop and her airways get bigger. Right now, we are keeping our fingers crossed,"" says Rupali./  The couple chose to shift to Faridabad from Delhi two years ago after their daughter was diagnosed with asthma. ""Delhi's air is very polluted, and Gurgaon is as bad. My wife developed asthma after she got married and moved to Delhi from Gorakhpur in Uttar Pradesh at the age of 23. We moved to the suburbs because we thought the air would be cleaner, but Faridabad's proximity to Delhi and the development boom is making things as bad here,"" says Sanchal, who drives three to four hours each day to reach his Gurgaon office. ""Commuting is a pain, but I think things would have been worse for her in Delhi or Gurgaon. My daughter's health is far more important.""/  Rupali is a full-time mom because she has to keep an eye on her daughter. ""I worked part-time for a while after Sanchali was born but had to give it up because I was needed at home to ensure she was okay. I don't really mind,"" she says./  According to the World Health Organisation, pollution causes 777,000 deaths worldwide every year, 531,000 of them in Asia. ""The cold combined with chest infection worsens symptoms of breathlessness and can cause respiratory failure even in people who are not chronic asthmatics,"" says Dr J.N. Pande, former head of the Department for medicine, AIIMS, and currently with the Sitaram Bhartia Institute./  ""The winter smog is back this year. What do you expect? Delhi has 4 million registered vehicles, with another 1,000 being added to the roads each day,"" says Sunita Narain, director of Centre for Science and Environment. Efforts to control air pollution by introducing tighter Euro II standards for vehicles, lowering of sulphur content in fuel, introducing compressed natural gas for public transport and re-routing trucks outside the city did make some difference, but not for long./  ""Despite all these moves, the sheer number of new vehicles drown all the gains. We need to \x85 address new challenges such as the boom in the number of private vehicles, and in particular, diesel vehicles,"" says Narain./  Until then, Ishan Jain, 5, will have to live with this at his Gurgaon home. He still cannot hold a pencil right but effortlessly uses an inhaler and a nebulizer. He began wheezing within days of his parents moving from Chennai to Delhi three years ago. ""I cannot breathe most of the time, it is as if an elephant is sitting on my chest,"" he says./  The Hindustan Times is provided through HT Syndication, New Delhi./For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Air Pollution reduces foetus size during pregnancy: Study," Washington, Jan. 8 -- Researchers from Brisbane have given the world yet another reason to curb pollution levels by finding that it plays an important role in shrinking the size of the foetus during pregnancy./  In the study, the research team led by Dr Adrian Barnett, senior research fellow Queensland University of Technology, based at QUT's Institute of Health and Biomedical Innovation, compared the foetus sizes of more than 15,000 ultrasound scans in Brisbane to air pollution levels within a 14km radius of the city./  ""The study found that mothers with a higher exposure to air pollution had foetuses that were, on average, smaller in terms of abdominal circumference, head circumference and femur length,"" said Dr Barnett./  According to Dr. Barnett, the 10-year-old study examined foetuses between 13 and 26 weeks duration. /  ""To our knowledge this is the first study of its kind as it uses ultrasound measurement as a direct estimate of growth, rather than using birth weight as a delayed measure of growth. When analysing scans from women at different distances to monitoring sites, we found that there was a negative relationship between pollutants such as sulphur dioxide found in diesel emissions, and ultrasound measurement. If the pollution levels were high the size of the foetus decreased significantly,"" said Dr Barnett.""/  He also said that foetus size during pregnancy was important as it was shown by research that bigger babies were healthier in childhood and adulthood,./  ""Birth weight is a major predictor of later health, for example, bigger babies have been shown to have higher IQs in childhood and lower risk of cardiovascular disease in adulthood,"" he said./  Dr. Barnett advised that it was wise for pregnant women to try to reduce their exposure to air pollution, most of which is caused by vehicles./  The study is published in the international journal Environmental Health Perspectives./  Published by HT Syndication with permission from Asian News International./For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Ultra fine particles in air pollution cause heart disease," Washington, Jan. 18 -- It's not only fatty foods and smoking that can be detrimental to your health, but air pollution as well, for a new study has revealed that the most minute particles of vehicle emissions may trigger plaque buildup in the arteries, which can lead to heart attack and stroke. /  The researchers also found a way in which pollutant particles can promote hardening of the arteries -- by inactivating the protective qualities of high density lipoprotein (HDL) cholesterol, known as ""good"" cholesterol. /  The study was led by Dr. Andre Nel, UCLA's chief of nanomedicine and a researcher at UCLA's California NanoSystems Institute. /  ""It appears that the smallest air pollutant particles, which are the most abundant in an urban environment, are the most toxic. This is the first study that demonstrates the ability of nano-sized air pollutants to promote atherosclerosis in an animal model,"" said first author Dr. Jesus Araujo, assistant professor of medicine and director of environmental cardiology at the David Geffen School of Medicine at UCLA./  Less than 0.18 micrometers, Nanoparticles are the size of a virus or molecule, or about one-thousandth the size of a human hair. These particles are too small to capture in a filter. /  ""We hope our findings offer insight into the impact of nano-sized air pollutant particles and help explore ways for stricter air quality regulatory guidelines,"" said Nel, principal investigator and a researcher at UCLA's California NanoSystems Institute.  / He added that air pollution and secondhand smoke had similar consequences on cardiovascular health. Pollution particles emitted by vehicles and other combustion sources contain a high concentration of organic chemicals that could be released deep into the lungs or even spill over into the systemic circulation. /  In the study, mice with high cholesterol were exposed to one of two sizes of air pollutant particles from downtown Los Angeles freeway emissions and compared them with mice that received filtered air that contained very few particles. /  It was found that mice exposed to ultrafine particles exhibited 55 pct greater atherosclerotic-plaque development than animals breathing filtered air and 25 pct greater plaque development than mice exposed to fine-sized particles. /  ""This suggests that ultrafine particles are the more toxic air pollutants in promoting events leading to cardiovascular disease,"" said Araujo. /  The findings of this research appear in the recent online edition of the journal Circulation Research./  Published by HT Syndication with permission from Asian News International./For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
"Mobiles, deodorants and coffee won't cause you cancer"," Melbourne, Feb. 4 -- People can now breathe a sigh of relief for a new report designed to combat urban myths has found that mobile phones, coffee and deodorants are not likely to cause cancer./  The report was compiled by Australian cancer specialist Professor Brendan Stewart at the University of New South Wales and has been published in the academic journal Mutation Research Reviews./  Titled ""Banding carcinogenic risks in developed countries: A procedural basis for qualitative assessment"", the article looked at all available research not only to determine which chemicals or activities were most likely to cause the dreaded disease, but also to find out which are the greatest risk to people./  Based on his findings, Professor Stewart said that coffee, artificial sweeteners, deodorants, dental fillings and breast implants were extremely unlikely to cause the disease./  However, those most likely to cause cancer are smoking, drinking alcohol and deliberate exposure to sunlight./  ""In terms of most deaths caused and the potential to save the most lives, cigarettes are number one,"" News.com.au quoted Prof Stewart, as saying./  ""Cigarettes are the only consumer product which are lethal when used in accordance with the manufacturer's intention. In terms of proven risk, tobacco smoking and asbestos are equal in terms of the nature of the evidence; but in terms of numbers of people dying, tobacco is far worse."" /  Also likely to cause the disease are air pollution, solarium tanning, smoking marijuana and some chemicals in processed meats./  He also said that the media reports were leaving people confused and alarmed unnecessarily./   ""People are incredibly confused. When they read stories in the media about different studies in isolation it is difficult for them to know how much concern they should attach to it,"" he said. /  ""I found a way of ordering the evidence in terms of carcinogenicity and the evidence of the circumstances of exposure. It is important to ensure that attention given to proven means of preventing cancer is not reduced by unnecessary public concern about risks that may have no impact at all.""/  Published by HT Syndication with permission from Asian News International./For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Satellite data to provide unparalleled air quality information," Washington, Feb. 6 -- In a move to provide 'state-of-the-art' information on air pollution causing millions of premature deaths around the world, The European Environment Agency (EEA) has finalised an agreement with an ESA-led conglomerate./  As per the agreement, EEA will use a service that combines and processes satellite data with surface measurements from 29 European countries to deliver accurate information on air quality everyday, to support the implementation of European air-quality policies./  ""Sophisticated processing and satellite data from ESA will combine to deliver state-of-the-art information on air quality. This will allow EEA to get the most from ground-based measurements collected through its networks. I am excited about the opportunity that this service creates to help us provide timely information on Europe's environment at an unprecedented level,"" said EEA Project Manager Tim Haigh. /  The 'Integrated Air Quality Platform for Europe' service, part of the ESA GMES (Global Monitoring for the Environment and Security) PROMOTE (PROtocol MOniToring for the GMES Service Element) project, was developed to provide end-users information about air quality and is currently providing forecasts for up to 72 hours at a resolution of 50 km. /  This service comprises of data on ozone, nitrogen dioxide and particulate matter (the sum of all particles suspended in air, including dust, smoke, pollen, etc.). According to Wold Health Organisation (WHO), exposure to these pollutants can lead to adverse health effects like decreased lung function, increased respiratory symptoms and allergic responses. /  The service takes into account an ensemble approach by combining three different and thoroughly validated air-quality models: MOCAGE (Meteo-France), EURAD (RIU), and CHIMERE (INERIS). All these models combine together with satellite data using different data assimilation techniques and generate consistent information about air quality./  The Service Level Agreement (SLA) was signed between EEA and the French National Institute for Industrial Environment and Risks (INERIS) and the German Space Agency (DLR). /  ""A median model ensemble provides air quality forecasts and analyses that are superior to any single model simulation, combining the strengths of different models, and allows [for the] representation of the range of variability of the model responses that is a part of their inherent uncertainty. Therefore, decision makers and regulatory-purpose applications will benefit from this PROMOTE service,"" said Laurence Rouil from INERIS. /  With supporting air quality policies, the service also offers the wider public ability for a better protection of their health by avoiding exposure and taking measures to reduce air pollution./  Published by HT Syndication with permission from Asian News International./For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Car exhaust fumes may damage the heart," London, Feb. 19 -- Breathing car exhaust fumes can trigger heart disease and increase the risk of strokes, say researchers./  The study found that the chemicals released during the burning of petrol and other fuels weakened the heart's ability to pump effectively and can lead to irregular heartbeats./  Dr John Incardona, a biologist and toxicologist at the West Coast Centre for Oceans and Human Health, in Seattle, said that the research suggests that millions of people living in large cities are effectively ""breathing an aerosolised oil spill""./  In the study, the researchers exposed zebrafish embryos to the most abundant PAHs found in oil and petrol, and found that smaller PAHs caused the developing heart to beat more weakly and with an abnormal rhythm. A failure to pump properly caused fluid build-up./  Polycyclic Aromatic Hydrocarbons (PAHs) are compounds released during the combustion of fossil fuels./  ""The available data suggests that these PAHs are present in burning oil in levels high enough to result in pharmacologically active levels in the human blood stream,"" the Telegraph quoted Incardona, as saying./  ""Once in the bloodstream, they are likely to be toxic to the human heart, and should be considered prime suspects for the health effects of urban air. In essence, people in big cities are breathing an aerosolized oil spill./  ""A physician who knowingly gave an aerosolised particle toxin to a patient with coronary artery disease or congestive heart failure would probably be sued for malpractice. But the air in our cities is doing just that to millions every day unknowingly,"" he added./  Dr Incardona added: ""It turns out that fish hearts even in the embryo function more like human hearts than even mice or rats, the usual test animals in human health studies./  ""Every time your burn something you generate PAHs. The smaller PAHs have been largely ignored because they are not carcinogenic./  ""Here is this relative mystery of how air pollution could possibly start a heart arrhythmia in humans. This is a very simple hypothesis and I think these compounds need to be looked at as a source of cardiovascular impacts of air pollution.""/  The study was presented at the Annual Association for the Advancement of Science (AAAS) conference in Boston./  Published by HT Syndication with permission from Asian News International./For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Diesel exhaust inhalation 'alters brain function'," Washington, March 11 -- An hour of sniffing diesel fumes in a busy city street may not just give you headache - it can alter the way your brain functions, says a new research which shows that inhaling exhaust induces a stress response in the brain's activity./  The research, led by Paul Borm from Zuyd University in The Netherlands, has for the first time demonstrtated that inhalation actually alters brain activity./  In the study, 10 volunteers were made to spend one hour in a room filled with either clean air or exhaust from a diesel engine. They were wired up to an electroencephalograph (EEG), a machine that records the electrical signals of the brain, and their brain waves were monitored during the exposure period and for one hour after they left the room./  The analyses after 30 minutes found that the diesel exhaust began to affect brain activity. The EEG data suggested that the brain displayed a stress response, indicative of changed information processing in the brain cortex, which continued to increase even after the subjects had left the exposure chamber./  The concentration of diesel exhaust that the subjects breathed was set to the highest level that people might encounter in the environment or at work, for example on a busy road or in a garage./   ""We believe our findings are due to an effect nanoparticles or 'soot' particles that are major component of diesel exhaust. These may penetrate to the brain and affect brain function. We can only speculate what these effects may mean for the chronic exposure to air pollution encountered in busy cities where the levels of such soot particles can be very high,"" Borm said./  One link to understanding the mechanism of this effect is that oxidative stress is one consequence of particles depositing in tissue and oxidative stress has also been implicated in degenerative brain diseases such as Parkinson's and Alzheimer's disease./   ""It is conceivable that the long-term effects of exposure to traffic nanoparticles may interfere with normal brain function and information processing,"" Borm said. /  ""Further studies are necessary to explore this effect, and to assess the relationship between the amount of exposure to particles and the brain's response and, and investigate the clinical implications of these novel findings,"" he added./  The study is published in the journal Particle and Fibre Toxicology./  Published by HT Syndication with permission from Asian News International./For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Using sunscreen can be injurious to health," NEW DELHI, India, March 30 -- Wearing sunscreen does not automatically protect you. At least that is what the American advocacy group, Environmental Working Group just discovered. The EWG studied the ingredients in sunscreens and found that 84% of the 588 branded sunscreen products they studied contain oxybenzone./  The problem with oxybenzone is that the CDC-Centre for Disease Control-has just recently found it toxic and linked it to hormone disruption, cell damage and allergies. In fact, a survey of 2500 Americans, released last week, showed that 97% of them had absorbed oxybenzone in their bodies. A related new study makes the impact more complex : it shows that women who absorbed this chemical actually give birth to girls who were underweight./  What compounds this problem is callousness- the chemical has not been studied for safety since the 1970s. Science of course, progresses and we learn new things over time. But policies have to keep up with that too. There is not much we can do at once, because it will take several years before we get safe sunscreen in the market. But we can read labels and use other devices to buffer the skin from the sun./  Earth Hour in absentia/  The good thing about Earth Hour, even in absentia in India was it forced a lot of people to talk about global warming. When my home page, which is google, opened on Saturday, the backdrop was inky black for an hour. The darkness reminded users to switch off the lights. In that instant, many of us realized how privileged we were to have electricity at all. In this peak summer season, we usually know that the power shortage can be as high as 15 per cent./  Google also spoilt the fun by informing us that the reason it didn't do this permanently was that it wouldn't matter at our end-screens use the same amount of power, whatever they display. But then, at home, you don't have to opt to switch off the lights. Powercuts do the job everywhere. Although most of us should cut down our use and protest against commercial decorations that use lights everywhere, we are enmeshed in a larger problem./  It is that we have a shortfall that will be made up for by setting up ultra mega coal run power plants. These plants are expected not only to displace a few million people, but create even more greenhouse warming, not to mention air pollution. But if we don't, then how can every village ever have electricity? It's not only a matter of demand, it's a need. What do you think are our options?/  The Hindustan Times is provided through HT Syndication, New Delhi./For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
NASA begins airborne probe into pollution's impact on arctic atmosphere," Washington, April 2 -- NASA is starting a field campaign to investigate the chemistry of the Arctic's lower atmosphere this week to discern how air pollution contributes to climate changes in the Arctic. /  The NASA Arctic Research of the Composition of the Troposphere from Aircraft and Satellites (ARCTAS) aircraft mission is the most extensive field campaign ever to investigate the atmosphere's role in the climate-sensitive Arctic region./  ""It's important that we go to the Arctic to understand the atmospheric contribution to warming in a place that's rapidly changing. We are in a position to provide the most complete characterization to date for a region that is seldom observed but critical to understanding climate change,"" said Jim Crawford, manager of the Tropospheric Chemistry Program at NASA Headquarters in Washington. /  During the campaign, which begins in Fairbanks, Alaska, NASA's aircraft will serve as airborne laboratories for the next three weeks. The aircraft will be equipped with instruments to measure air pollution gases and aerosols and solar radiation. /  Experts say that of particular interest is the formation of the springtime ""arctic haze"". The return of sunlight to the Arctic in the spring fuels chemical reactions of pollutants that have accumulated over the winter after travelling long distances from lower latitudes./  ""The Arctic is a poster child of global change and we don't understand the processes that are driving that rapid change. We need to understand it better and that's why we're going,"" said Daniel Jacob, an ARCTAS project scientist at Harvard University, Cambridge, Mass./  The researchers hope that the data collected during the project will help improve computer models used to study global atmospheric chemistry and climate, and, eventually, provide scientists with a better idea of how pollutants are transported to and around the Arctic and their impact on the environment and climate./  ""We haven't looked at pollution transport in a comprehensive fashion. We can see Arctic haze coming in but we don't know its composition or how it got there. One goal of ARCTAS is to provide a comprehensive understanding of the aerosol composition, chemistry and climate effects in the Arctic region,"" said Hanwant Singh, an ARCTAS project scientist at NASA Ames Research Center, Moffett Field, California./  The new aircraft observations will also help researchers interpret data from NASA satellites orbiting over the Arctic, and thus provide scientists with a better understanding of the atmospheric side of the climate question./  ""We're interested in data that will help models better characterize the current state of the atmosphere, to set a benchmark for them so we can gain confidence in their ability to predict future warming in the Arctic,"" Crawford said./  A second phase of the ARCTAS campaign takes place this summer from Cold Lake in Alberta, Canada, where flights will focus on measurements of emissions from forest fires./  Published by HT Syndication with permission from Asian News International./For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
