headline,body
"Breathing poison, dust in Gwalior","GWALIOR, Dec. 13 -- Earlier this summer, residents of Lakshman tailaya, a neighbourhood in front of the historic Gwalior fort, woke up to find hundreds of fish rotting in the pond./Devinder Sharma, who lives near the pond, said fish started to die in the pond for the first time around a year back./""We are unable to understand why fish have been dying now even though the water of this neglected pond has been polluted for a long time,"" he says./""Are we missing something? Has our city become one of the most polluted in the country?"" he questions./According to the Central Pollution Control Board's data, released earlier this year, Gwalior topped the list of polluted cities in the country in terms of suspended particulate matter./Data shows that against the permissible limit of 60 micrograms per cubic metre, particulate matter (PM) in Gwalior was 329 micrograms per cubic metre, which is over five times the permissible limit./A World Health Organisation report in 2014, put Gwalior among the 20 most polluted cities in the world. The report says that Gwalior has 144 micrograms of fine particles of less than 2.5 micrometres in diameter./MORE BAD NEWS/The state government is planning to set up a continuous ambient air quality monitoring system at Gwalior to study the reasons why the city was becoming highly polluted./According to experts, data shows that people in the city have been exposed to high levels of particulate matter for the last few years. Until now, the focus has been on the particulate matter between 2.5 microns and 10 microns (also called P10)./Till February this year, no measurements of fine particulate matter up to 2.5 microns, also called P 2.5, were being taken in Gwalior by the Madhya Pradesh State Pollution Control Board (MPSPCB)./According to health and environmental experts, the P 2.5 particulate matter is more harmful to people. Data collected from two places in the heart of the city-Maharaja Bada and MPSPCB's office at DD Nagar--show that fine particulate matter above the permissible limit./According to national ambient air quality standards prescribed by the Union ministry of environment and forest, the 24 hour average of fine particulate matter (P2.5) should not be beyond 60 micrograms and its annual average should be less than 40 micrograms per cubic metre./Data for October 2015, shows that fine particulate matter (P 2.5) in Gwalior was in the range of 72 to 89 micrograms per cubic metre, which is higher than the permissible limits./In case of P10 particulate matter also called Respirable Suspended Particulate Matter (RSPM), the situation over the last few years has not been good, though there has been some improvement recently./Against the permissible limit of 60 micrograms per cubic metre, P10 particulate matter in the city, according to official data, was 283.53 micrograms per cubic metre in 2011-2012, 309.57 in 2012-13, 205.26 in 2013-14 and 140.6 in 2014-15./Data for October 2015 shows that P10 in Gwalior was in the range of 123 to 101 micrograms per cubic metre./Even as the authorities say that it has come down recently, it is still over twice the permissible level./Looking at the previous data it becomes clear that P10 began to increase in the city from 2006 onwards, peaking around 2012./A Central Pollution Control Board report published in 2012 says, ""Analysis of seven year air quality data with respect to PM10 shows an increasing trend. The increasing trend for PM10 may be attributed to the increasing number of vehicles and re-suspension of natural dust.""/IT IS NOT JUST AIR POLLUTION/The city's only waste management plant that receives more than 300 tonne of garbage every day is lying idle since September 2013. The plant, one of the first to be built in the state, started operating in 2006. The Indian Air Force, worried about bird-hits, had provided ' 10 crore for its construction, said a senior civic official./DUSTY ALL THE WAY/To understand what has gone wrong in Gwalior, HT visited several parts of the city, interacting with residents, stakeholders, officials and environmentalists./According to civic authorities, more than 800 vans, most of which are old, had to be phased out following a National Green Tribunal order to reduce pollution levels. Most city roads are cluttered with building debris, garbage heaps and waste material. On the Gwalior-Bhind road near Govardhan Colony, large heaps of garbage was being burnt, adding to fumes and smoke to dust kicked up by heavy traffic./Most city roads do not have side drains due to which loose soil turns to dust and adding to the particulate matter. This apart construction activities, expansion and lying of sewerage network are on in the city, which adds to suspended particulate matter in the air, especially during the summer months./AUTHORITIES DEFENSIVE/State Pollution Control Board is trying to give various explanations to justify its own data. AK Jain, regional officer of the board in Gwalior, admitted that particulate matter in the city has increased over the years./The CPCB data collected in 2012, does not give a clear picture the entire city, he tells HT. ""In 2011-12, the road in front of our office was dug for a long time as there was some dispute with the contractor for this road stretch. Besides, sewer lines were being laid in city. Both these added particulate matter close to the measuring equipments,"" he says, adding that Old Gwalior had very little greenery./WHAT LOCAL STUDIES SAY?/Dr Harendra Sharma, an environmentalist at Jiwaji University, says that pollution levels in the city had increased with urbanization and vehicle congestion./A health survey conducted by his students sampling 400 commuters shows that there were increasing number of people with symptoms like sneezing (21.7%), sore throat (19.2%), shortness of breath (15.5%), wheezing (2.7%), chest tightness (14.2%), skin irritation (13.5%), nausea (13.2%) in city neighbourhoods./GOVERNMENT STRATEGY/Gwalior Municipal Corporation officials who do not dispute data of pollution levels in the city admitted that they know what went wrong. An civic official, who did not want to named, says in 2012, the civic body started a project to lay 68-km sewerage network in the city as part of which large stretches of roads were being dug. ""The project is almost complete. And then in 2013, we started developing 11 roads in the city under CM's infrastructure development scheme, as part of which many structures were demolished and roads expanded,"" he says. ""Nine roads are now complete. There is no doubt in my mind that these massive projects kicked off lot of particulate matter which data shows.""/Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
"Breathing poison, dust in Gwalior","Gwalior, Dec. 13 -- Earlier this summer, residents of Lakshman tailaya, a neighbourhood in front of the historic Gwalior fort, woke up to find hundreds of fish rotting in the pond./Devinder Sharma, who lives near the pond, said fish started to die in the pond for the first time around a year back./""We are unable to understand why fish have been dying now even though the water of this neglected pond has been polluted for a long time,"" he says./""Are we missing something? Has our city become one of the most polluted in the country?"" he questions./According to the Central Pollution Control Board's data, released earlier this year, Gwalior topped the list of polluted cities in the country in terms of suspended particulate matter./Data shows that against the permissible limit of 60 micrograms per cubic metre, particulate matter (PM) in Gwalior was 329 micrograms per cubic metre, which is over five times the permissible limit./A World Health Organisation report in 2014, put Gwalior among the 20 most polluted cities in the world. The report says that Gwalior has 144 micrograms of fine particles of less than 2.5 micrometres in diameter./MORE BAD NEWS/The state government is planning to set up a continuous ambient air quality monitoring system at Gwalior to study the reasons why the city was becoming highly polluted./According to experts, data shows that people in the city have been exposed to high levels of particulate matter for the last few years. Until now, the focus has been on the particulate matter between 2.5 microns and 10 microns (also called P10)./Till February this year, no measurements of fine particulate matter up to 2.5 microns, also called P 2.5, were being taken in Gwalior by the Madhya Pradesh State Pollution Control Board (MPSPCB)./According to health and environmental experts, the P 2.5 particulate matter is more harmful to people. Data collected from two places in the heart of the city-Maharaja Bada and MPSPCB's office at DD Nagar--show that fine particulate matter above the permissible limit./According to national ambient air quality standards prescribed by the Union ministry of environment and forest, the 24 hour average of fine particulate matter (P2.5) should not be beyond 60 micrograms and its annual average should be less than 40 micrograms per cubic metre./Data for October 2015, shows that fine particulate matter (P 2.5) in Gwalior was in the range of 72 to 89 micrograms per cubic metre, which is higher than the permissible limits./In case of P10 particulate matter also called Respirable Suspended Particulate Matter (RSPM), the situation over the last few years has not been good, though there has been some improvement recently./Against the permissible limit of 60 micrograms per cubic metre, P10 particulate matter in the city, according to official data, was 283.53 micrograms per cubic metre in 2011-2012, 309.57 in 2012-13, 205.26 in 2013-14 and 140.6 in 2014-15./Data for October 2015 shows that P10 in Gwalior was in the range of 123 to 101 micrograms per cubic metre./Even as the authorities say that it has come down recently, it is still over twice the permissible level./Looking at the previous data it becomes clear that P10 began to increase in the city from 2006 onwards, peaking around 2012./A Central Pollution Control Board report published in 2012 says, ""Analysis of seven year air quality data with respect to PM10 shows an increasing trend. The increasing trend for PM10 may be attributed to the increasing number of vehicles and re-suspension of natural dust.""/IT IS NOT JUST AIR POLLUTION/The city's only waste management plant that receives more than 300 tonne of garbage every day is lying idle since September 2013. The plant, one of the first to be built in the state, started operating in 2006. The Indian Air Force, worried about bird-hits, had provided ' 10 crore for its construction, said a senior civic official/DUSTY ALL THE WAY/To understand what has gone wrong in Gwalior, HT visited several parts of the city, interacting with residents, stakeholders, officials and environmentalists./According to civic authorities, more than 800 vans, most of which are old, had to be phased out following a National Green Tribunal order to reduce pollution levels. Most city roads are cluttered with building debris, garbage heaps and waste material. On the Gwalior-Bhind road near Govardhan Colony, large heaps of garbage was being burnt, adding to fumes and smoke to dust kicked up by heavy traffic./Most city roads do not have side drains due to which loose soil turns to dust and adding to the particulate matter. This apart construction activities, expansion and lying of sewerage network are on in the city, which adds to suspended particulate matter in the air, especially during the summer months./AUTHORITIES DEFENSIVE/State Pollution Control Board is trying to give various explanations to justify its own data. AK Jain, regional officer of the board in Gwalior, admitted that particulate matter in the city has increased over the years./The CPCB data collected in 2012, does not give a clear picture the entire city, he tells HT. ""In 2011-12, the road in front of our office was dug for a long time as there was some dispute with the contractor for this road stretch. Besides, sewer lines were being laid in city. Both these added particulate matter close to the measuring equipments,"" he says, adding that Old Gwalior had very little greenery./WHAT LOCAL STUDIES SAY?/Dr Harendra Sharma, an environmentalist at Jiwaji University, says that pollution levels in the city had increased with urbanization and vehicle congestion./A health survey conducted by his students sampling 400 commuters shows that there were increasing number of people with symptoms like sneezing (21.7%), sore throat (19.2%), shortness of breath (15.5%), wheezing (2.7%), chest tightness (14.2%), skin irritation (13.5%), nausea (13.2%) in city neighbourhoods./GOVERNMENT STRATEGY/Gwalior Municipal Corporation officials who do not dispute data of pollution levels in the city admitted that they know what went wrong. An civic official, who did not want to named, says in 2012, the civic body started a project to lay 68-km sewerage network in the city as part of which large stretches of roads were being dug. ""The project is almost complete. And then in 2013, we started developing 11 roads in the city under CM's infrastructure development scheme, as part of which many structures were demolished and roads expanded,"" he says. ""Nine roads are now complete. There is no doubt in my mind that these massive projects kicked off lot of particulate matter which data shows.""/Published by HT Syndication with permission from HT Indore. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
"Breathing poison, dust in Gwalior","Gwalior, Dec. 13 -- Earlier this summer, residents of Lakshman Tailaya, a neighbourhood in front of the historic Gwalior fort, woke up to find hundreds of fish rotting in the pond./Devinder Sharma, who lives near the pond, said fish started to die in the pond for the first time around a year back./""We are unable to understand why fish have been dying now even though the water of this neglected pond has been polluted for a long time,"" he says./""Are we missing something? Has our city become one of the most polluted in the country?"" he questions./According to the Central Pollution Control Board's data, released earlier this year, Gwalior topped the list of polluted cities in the country in terms of suspended particulate matter./Data shows that against the permissible limit of 60 micrograms per cubic metre, particulate matter (PM) in Gwalior was 329 micrograms per cubic metre, which is over five times the permissible limit./A World Health Organisation report in 2014, put Gwalior among the 20 most polluted cities in the world. The report says that Gwalior has 144 micrograms of fine particles of less than 2.5 micrometres in diameter./More bad news/The state government is planning to set up a continuous ambient air quality monitoring system at Gwalior to study the reasons why the city was becoming highly polluted./According to experts, data shows that people in the city have been exposed to high levels of particulate matter for the last few years. Until now, the focus has been on the particulate matter between 2.5 microns and 10 microns (also called P10)./Till February this year, no measurements of fine particulate matter up to 2.5 microns, also called P 2.5, were being taken in Gwalior by the Madhya Pradesh State Pollution Control Board (MPSPCB)./According to health and environmental experts, the P 2.5 particulate matter is more harmful to people. Data collected from two places in the heart of the city--Maharaja Bada and MPSPCB's office at DD Nagar--show that fine particulate matter above the permissible limit./According to national ambient air quality standards prescribed by the Union ministry of environment and forest, the 24 hour average of fine particulate matter (P2.5) should not be beyond 60 micrograms and its annual average should be less than 40 micrograms per cubic metre./Data for October 2015, shows that fine particulate matter (P 2.5) in Gwalior was in the range of 72 to 89 micrograms per cubic metre, which is higher than the permissible limits./In case of P10 particulate matter also called Respirable Suspended Particulate Matter (RSPM), the situation over the last few years has not been good, though there has been some improvement recently./Against the permissible limit of 60 micrograms per cubic metre, P10 particulate matter in the city, according to official data, was 283.53 micrograms per cubic metre in 2011-2012, 309.57 in 2012-13, 205.26 in 2013-14 and 140.6 in 2014-15./Data for October 2015 shows that P10 in Gwalior was in the range of 123 to 101 micrograms per cubic metre./Even as the authorities say that it has come down recently, it is still over twice the permissible level./Looking at the previous data it becomes clear that P10 began to increase in the city from 2006 onwards, peaking around 2012./A Central Pollution Control Board report published in 2012 says, ""Analysis of seven year air quality data with respect to PM10 shows an increasing trend. The increasing trend for PM10 may be attributed to the increasing number of vehicles and re-suspension of natural dust.""/It is not just air pollution/The city's only waste management plant that receives more than 300 tonne of garbage every day is lying idle since September 2013. The plant, one of the first to be built in the state, started operating in 2006. The Indian Air Force, worried about bird-hits, had provided Rs 10 crore for its construction, said a senior civic official/Dusty all the way/To understand what has gone wrong in Gwalior, HT visited several parts of the city, interacting with residents, stakeholders, officials and environmentalists./According to civic authorities, more than 800 vans, most of which are old, had to be phased out following a National Green Tribunal order to reduce pollution levels. Most city roads are cluttered with building debris, garbage heaps and waste material. On the Gwalior-Bhind road near Govardhan Colony, large heaps of garbage was being burnt, adding to fumes and smoke to dust kicked up by heavy traffic./Most city roads do not have side drains due to which loose soil turns to dust and adding to the particulate matter. This apart construction activities, expansion and lying of sewerage network are on in the city, which adds to suspended particulate matter in the air, especially during the summer months./Authorities defensive/State Pollution Control Board is trying to give various explanations to justify its own data. AK Jain, regional officer of the board in Gwalior, admitted that particulate matter in the city has increased over the years./The CPCB data collected in 2012, does not give a clear picture the entire city, he tells HT. ""In 2011-12, the road in front of our office was dug for a long time as there was some dispute with the contractor for this road stretch. Besides, sewer lines were being laid in city. Both these added particulate matter close to the measuring equipments,"" he says, adding that Old Gwalior had very little greenery./What local studies say?/Dr Harendra Sharma, an environmentalist at Jiwaji University, says that pollution levels in the city had increased with urbanization and vehicle congestion./A health survey conducted by his students sampling 400 commuters shows that there were increasing number of people with symptoms like sneezing (21.7%), sore throat (19.2%), shortness of breath (15.5%), wheezing (2.7%), chest tightness (14.2%), skin irritation (13.5%), nausea (13.2%) in city neighbourhoods./Government strategy/Gwalior Municipal Corporation officials who do not dispute data of pollution levels in the city admitted that they know what went wrong. An civic official, who did not want to named, says in 2012, the civic body started a project to lay 68-km sewerage network in the city as part of which large stretches of roads were being dug. ""The project is almost complete. And then in 2013, we started developing 11 roads in the city under CM's infrastructure development scheme, as part of which many structures were demolished and roads expanded,"" he says. ""Nine roads are now complete. There is no doubt in my mind that these massive projects kicked off lot of particulate matter which data shows.""/FIVE-POINT FORMULA TO REDUCE POLLUTION IN GWALIOR/HS Malwiya, executive engineer of Madhya Pradesh State Pollution Control Board, who has served as the regional officer in the city, shared his five-point formula to make Gwalior pollution free./Solid waste should be collected efficiently and disposed of scientifically/All the sewerage of Gwalior needs to be treated before it goes into rivers - Murar and Swarn Rekha. The present treatment plant with 50 million litres per day is insufficient/Open burning of garbage should be stopped/All roads should be developed properly, with drains on both sides. Dug roads should be restored properly and immediately/All polythene usage should be banned./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
"KGMU ties up with IITR for research on toxicity, environment","Lucknow, Dec. 15 -- If you live in the proximity of a fuel station, you could be getting exposed to harmful toxins released by petrol. To counter the adverse impact, you will need to cleanse your system by including food items like jaggery in your diet. Several such health tips, based on research in areas of toxicity and environment, will be made available to the general public and the policymakers of the city./An MoU, signed between King George's Medical University (KGMU) and the Indian Institute of Toxicology Research (IITR), on Monday, will look at research collaboration in such areas./Estimates show that lung ailments and allergies increase manifold after Diwali, when air pollution levels shoot up. A correlation between pollution and lung diseases has always been known but now with this tie-up, it can be scientifically established./""There's a close link between environment and human health. If there is high air pollution or heavy metal toxicity in water / soil, humans are impacted adversely. Such aspects that concern the health of people in Lucknow will be the focus of this collaboration,"" said Prof Ravi Kant, vice chancellor, KGMU./The medical university will provide clinical material for the research while IITR will give technical support./""For example if we want to study the impact of air quality on lungs, thr air quality data will be provided by IITR while its impact will be clinically correlated by our doctors,"" explained Prof Ravi Kant./IITR will work with different KGMU departments, such as, pulmonary medicine, paediatrics and gynaecology, for this project./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Air pollution kills 30K in Capital every year,"New Delhi, Dec. 16 -- Air pollution is responsible for 10,000-30,000 deaths in Delhi annually and is the fifth largest cause of death in the country, states the 'Body Burden 2015' report released by the Centre for Science and Environment (CSE) on Tuesday. Outdoor air pollution kills 6,20,000 people and indoor air pollution kills 1.5 million people in India annually./The report states that 53% of days in November were in the very poor air quality range and 47% were in the severe range, as per the National Air Quality Index./""The way forward would be to reduce the source of air pollution. Currently, 60% of people in Delhi uses public transport, cycles or walks. It is important to revamp our transportation system and add to these numbers,"" said Sunita Narain, director general of CSE./The report says the use of solid fuels needs to be avoided in order to reduce indoor air pollution. As of 2010, 700 million Indians use solid fuels to light chullahs, which release smoke equivalent to 400 cigarettes every hour./Non- communicable diseases (NCDs) are a major killer with 98,16,000 succumbing to a lifestyle disease in 2014. Noncommunicable diseases account for 40% of all hospital stays and 35% of recorded out-patient visits./The report says lack of clean drinking water facilities, climate change, degradation of forests, and use of fertilisers have taken a toll on the health of Indians./In India, 37.7 million people are affected by water-borne diseases annually and around 1.5 million children succumb to diarrhoea alone. In fact, on an average, every child below the age of 6 has 1.71 episodes of diarrhoea in rural India and 1.09 episodes in urban India./Climate change is another major problem leading to an increase in vector-borne diseases such as dengue and malaria. The report says the potential period of the spread of malaria has increased to 10-12 months, which is up from 4-6 months a year./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
"Air pollution kills 30,000 in Delhi every year","New Delhi, Dec. 16 -- Air pollution is responsible for 10,000-30,000 deaths in Delhi annually and is the fifth largest cause of death in the country, states the 'Body Burden 2015' report released by the Centre for Science and Environment (CSE) on Tuesday. Outdoor air pollution kills 6,20,000 people and indoor air pollution kills 1.5 million people in India annually./The report states that 53% of days in November were in the very poor air quality range and 47% were in the severe range, as per the National Air Quality Index./""The way forward would be to reduce the source of air pollution. Currently, 60% of people in Delhi uses public transport, cycles or walks. It is important to revamp our transportation system and add to these numbers,"" said Sunita Narain, director general of CSE./The report says the use of solid fuels needs to be avoided in order to reduce indoor air pollution. As of 2010, 700 million Indians use solid fuels to light chullahs, which release smoke equivalent to 400 cigarettes every hour./Non-communicable diseases (NCDs) are a major killer with 98,16,000 succumbing to a lifestyle disease in 2014. Non-communicable diseases account for 40% of all hospital stays and 35% of recorded out-patient visits./The report says lack of clean drinking water facilities, climate change, degradation of forests, and use of fertilisers have taken a toll on the health of Indians./In India, 37.7 million people are affected by water-borne diseases annually and around 1.5 million children succumb to diarrhoea alone. In fact, on an average, every child below the age of 6 has 1.71 episodes of diarrhoea in rural India and 1.09 episodes in urban India./Climate change is another major problem leading to an increase in vector-borne diseases such as dengue and malaria. The report says the potential period of the spread of malaria has increased to 10-12 months, which is up from 4-6 months a year./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Restrict diesel cars till Euro VI norms are enforced,"New Delhi, Dec. 17 -- Today, Delhi has got a landmark directive from the Supreme Court to reduce toxic emissions from diesel vehicles to reduce public health risk in the city. The environment compensatory charge on trucks has been doubled and entry of pre-2005 trucks banned./These trucks cause as much as 30% of particulate pollution from the transport sector in Delhi. The bench headed by the Chief Justice of India has also established an important principal: Rich car owners cannot misuse low-tax diesel for luxury consumption that adds to the health cost./Registration of luxury diesel cars and SUVs has been stopped across the national capital region until further orders after three months./These urgent measures are expected to be followed up with longer-term action on emissions standards for vehicles, power plant pollution and public transport strategy to clean up the air./What are the concerns around diesel? Diesel cars are legally allowed to emit three times more nitrogen oxides and seven times more particulate matter than petrol cars./These pollutants are rising in Delhi's air. Adding one diesel car is equal to adding three to seven petrol cars./The diesel car market, by shifting to bigger cars, is adding to toxic pollution. While the bulk of petrol car sales, 87%, sold in 2012 were below 1200 cc in engine capacity, more than 40% were above 1500 cc./The WHO has classified diesel emissions as class I carcinogen - putting them in the same class as tobacco smoking - for strong link with lung cancer./A new study by IIT Kanpur on air pollution sources has shown that diesel cars are a quarter of all cars responsible for 60- 70% of PM2.5 from vehicular sources across the city./The way forward is clear. Restrict diesel cars till the time Euro VI standards are enforced to close the gap between petrol and diesel emissions. Clean up diesel for other uses. Reduce the gap between diesel and petrol prices. Do not trade off cancer for profit./(The author is Executive Director - Research and Advocacy and head of the air pollution and clean transportation programme at the Centre for Science and Environment)/Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
"Patna HC to take up cases on air, noise pollution","PATNA, Dec. 19 -- A petition urging for judicial direction to the authorities concerned to maintain the quality of air in the state capital as per the parameters set under various environmental laws and regulation was filed in Patna high court on Friday by Samir Kumar./Pleading in the petition to maintain ambient air quality as mandated under National Ambient Quality Standards according to which particulate matter of 2.5 micron should be 60 microgram, the petitioner claimed that the present suspended particulate matter in the atmosphere has been assessed as 149 microgram, which caused severe health diseases and was dangerous to humans./He cited the WHO report for the year 2014 on 100 cities with worst air quality, including Patna on the list, while stating, ""It would be germane to mention that quality of air in the state, especially in Patna, is much worse than Beijing where alert had been sounded recently on parameters much less than what exist in Patna today""./The petitioner also sought the court's direction to prohibit burning of leaves, tyres, and plastics and rubber within the city of Patna and carrying of dust, building material and sand in open carriage and to force compliance of brick kilns to the environmental guidelines./The petition cited major causes of pollution in the city as emissions from the vehicles, running generator sets, carriage of dust and sand in open vehicles whose numbers are increasing day by day and reduction of greenery in the city with rising urban population, which he pleaded, has created tremendous pressure on the scarce habitable land, besides burning of city waste, which includes non-degradable materials like plastics./The complaint states, that air pollution is causing severe health problems like chronic obstructive pulmonary disease, lower respiratory infections, cerebro-vascular disease, ischaemic heart disease, cancers of trachea and lungs and resulting in premature mortality./He said, that if the present situation is allowed to remain in Patna, the result would be an exponential increase in the mortality rate./The air pollution matter was filed as an addition (interlocutory- application) to the public interest litigation already filed over noise pollution and both matters are expected to be heard on December 21 in the Patna high court./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
Abnormal Patna noise makes citizens aggressive,"Patna, Dec. 20 -- Honking of horns and piercing sounds of battered silencers have turned Patna into a noisy city./The unique feature of the noise pollution here is that it causes less damage to hearing, but much more to other body systems./The biggest concern to environmentalists and medical experts is that long exposure to high but fluctuating sound waves causes irritation and adds to aggressiveness that often results in road-rage or accidents./The findings are important in the context of the fact, that the Patna high court has now chosen to hear public interest cases over noise and air pollution, which so affect the state capital./S t u d i e s c a r r i e d o u t by researchers of environmental science department of A N College, Patna found that the average noise level in the state capital was between 85 and 92 decibel (dB) in many important localities like Exhibition road, Ashok Rajpath, Gandhi Maidan and Dak Bungalow crossing and more so on Bailey Road and Fraser Road, especially Patna station roundabout./""The permissible limit of Long exposure to high but fluctuating sound waves causes irritation and adds to aggressiveness that often results in roadrage or accidents/Average noise level in Patna is between 85 and 92 decibel in many important localities/None of the localities classified under silence zone, like important govt offices, hospitals, schools, colleges and places of worship have been declared no-horn zone/Frequent traffic jams with honking horns in congested areas raises duration of exposure to high decibel sound waves that cause psychological irritation and physiological abnormalities/Expert confirms increase in incisound levels in residential and commercial areas is 60-65 and 65- 70 dB respectively"", said Bihari Singh, head of the department and supervisor of the research works./The most startling fact is that none of the localities classified under silence zone, like the important government offices, hospitals, schools, colleges and places of worship, have been dents of road rage and ascribes it to stress- induced aggressiveness caused by long exposure to high level of sound range/Most common effects of noise declared no-horn zone nor have special arrangements been made to keep them free of noise pollution, he said./Students of environmental science who repeatedly studied status of sound on Patna roads found that frequent traffic jams with honking horns in congested areas, raised the duration of exposure to high decibel sound waves that caused psychological irritapollution are rise in blood pressure, especially among old aged persons, posing great risk for cardiac complications and also in infants tion and physiological abnormalities, said Neeraj Kumar, researcher who with his noise level meter recorded sound levels in Phulwarisharif, Anisabad, Bailey Road, Fraser Road, Boring road and several other localities./""We also found the level shooting up to 95 dB during long traffic jams and marriage parties (barat) around community halls and it was disturbing,"" added Kumar./""Noise affects human body in two ways, hearing loss and other physiological disturbances"", said Dr Rakesh Singh, head of the department of ear, nose and throat (ENT), Indira Gandhi Institute of Medical Sciences. Beginning with irritation, it leads to anxiety, intolerance and finally aggressive behaviour, he said./At IGIMS, the ENT department also received patients complaining of ear problems that were somehow related to noise pollution./However, the more alarming outcome of the noise pollution in Patna is the rise in road rage cases that often turned bloody, he added./Dr Mukesh Kumar, physician in Kankarbagh also confirmed increase in incidents of road rage and ascribed it directly to the stress- induced aggressiveness caused by long exposure to high level of sound range./""The most common effects of noise pollution are rise in blood pressure, especially among old aged persons. It posed great risk for cardiac complications and in infants"", said Kumar, adding that air pollution due to exhausts from automobiles added to the woes with chances of respiratory diseases and bronchitis. ""Days are not far when physicians and neurologists of Patna will begin writing their prescriptions for many ailments with humble advice to patients to shift to some peaceful locality for sometime to recoup the losses incurred due to noise pollution"", said professor and HoD of neurology, Patna Medical College Hospital, Dr AK Agrawal holding the additional post of vice chancellor of Aryabhatta Knowledge University./He said, apart from noise on roads, the state capital has become a silent victim of high frequency use of sound systems. Extreme sound on a sustained basis, he said, compromised mental peace. Such irritating attacks on the central nervous system led to sleep-disturbances, decrease in work efficiency and rise in stress level. Agrawal wondered why the local administrations remained a mute spectator to all this torture with human organs. Since these symptoms are not perceptible, people fail to realise their impact at early stages, he added./Head of the department of audiology and speech language pathology at Indian Institute of Health, Education and Research, Beur, Vikas Kumar Singh, said there has been continuous rise in the number of patients with hearing and speech impairment, largely due to regular exposure to high frequency sounds in Patna./""Long exposure to noise pollution leads to hearing impairment and we suggest people to use ear-plugs or ear-muffs to save their tympanic membranes from damage. The side effect of noise pollution is speech discrimination when the sufferers fail to coordinate with his mind and speech, he said./Children, according to Dr KK Rai, child specialist at Danapur Sadar hospital, suffered brain puzzlement due to long exposure to noisy road traffic on way to and from schools that led to mood disturbance and lack of concentration./""Watch, if your child returning from school through noisy roads behaves irritatingly and displays aggressive behaviour. Noise pollution could be one of its reasons,"" he said./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
"Bihar to ban old diesel vehicles, curb pollution","PATNA, Dec. 25 -- In a major step towards containing vehicular pollution and arresting climate change, chief minister Nitish Kumar ordered ban on all those diesel vehicles, which are more than 15 years old, besides clamp down on burning plastics, solid waste and rubber tyres within municipal limits./The orders came at a review meeting of the forest and environment ministry./Significantly, the chief minister directed officials to arrest sound pollution by way of curbing use of sirens, high pressure horns and educate people to curb unnecessary use of hooters and horns. He also advised that open carrying of sand and other building material, which adds to environmental pollution, be stopped forthwith./Raising concern over pollution in any form, the chief minister noted, that brick kilns along the Ganga river was an irritant, as it affected the city with smoke and air pollution, even as the water front was being eroded./H e s u g g e s t e d t h at s u b - divisional officers and forest officials should get together to plan a roadmap on curbing environmental and sound pollution, while the principal secretary, forest department, was directed to encourage social forestry under which fruit bearing and other trees like Bargad, Peeul, Pakar etc were taken up for afforestation on a large scale./He also instructed that a market should be created for sale of saplings of popular trees and that under agro- forestry an incentive be worked out to involve locals as stakeholders. He said, stakeholders, who would care for such trees planted under agro-forestry plan, could be paid ' 10 for the first two years and thereafter ' 15 from the third year to protect the plants./He said trees like Poplar were being planted in Bihar, but a market for it did not exist. Hence, steps should be taken to market them too./Acting on reports from districts affected by the monkey and elephant menace, he directed forest officers to find an immediate solution to save people and farmers and to set up a national dolphin centre in Patna on land available with Patna University, and if not possible, to locate it on the Ganga stretch between Sultanpur and Bhagalpur./The review meeting was attended by forest minister Tej Pratap Yadav, chief secretary AK Singh, development commissioner Shishir Sinha, principal secretary, finance, Ravi Mittal, principal secretary, forests and environment, Vivek K Singh, CM's secretaries Chanchal Kumar and Atish Chandra, besides others./Published by HT Syndication with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:htsyndication@hindustantimes.com"">htsyndication@hindustantimes.com</a>"
