headline,body
Homes more polluted than roads: Dr Salvi,"Nagpur: A mosquito repellent coil may give us a feeling of safety from many diseases. Similarly, we derive a feeling of great satisfaction when we light a incense (dhoop) stick while praying to God. But very few of us know that these two are the biggest sources of indoor pollution that can weaken lungs to an extent that may lead to various chronic diseases. /Research has shown that indoor pollution is much more harming and responsible for lung diseases than outdoor pollution.Dr Sundeep Salvi, director of Chest Research Foundation from Pune, said that ""Our homes are the biggest source of air pollution. Inhaling smoke from a mosquito repellent is like inhaling 100 cigarettes. Inhaling smoke from incense sticks is like inhaling ten times more polluted air. And exposure to snake tablet during Diwali is like inhaling three times more polluted air than dhoop stick. Unfortunately, neither people know about the extent of damage that these exposures can lead to in a person nor are the doctors aware of the severity of the impact of these indoor sources of pollution. Also, exposure to biomass-based fuels like a chullah is more dangerous than tobacco.""Dr Salvi was in the city to deliver a talk at NKP Salve Institute of Medical Sciences (NKPSIMS) and Lata Mangeshkar Hospital (LMH) titled 'The air we breathe: It's impact on our health', organized by the department of respiratory medicine at NKPSIMS.A recent study published in Chest Journal in March this year has shown that the closed-door pollution exposes a person to particulate matter of about 2,200 microgram/cubic metre whereas the safety limit is just 50. About 60% of population uses mosquito coils. Also, those who use liquid vaporizers are also exposed to highly toxic gaseous pollutant. Incense sticks of 4cm causes an exposure of 20,000 microgram/cubic metre. A research study in 50 temple priests in Pune showed that about 25% of them suffered from asthma and COPD of chronic obstructive pulmonary disorder. Another study showed that snake tablet releases 60,000 microgram/cubic metre of pollution. 70% of people in rural areas are exposed to biomass burning through chullah. ""Though the exposure time in all these cases is less, the intensity of exposure is dangerous. It is not surprising that India is considered as one of the most polluted countries in the world and Indians are known for less than 35% of lung capacity than the Caucasian population as they are exposed to both indoor and outdoor forms of severe pollution,"" said Dr Salvi.Dr Anil Sontakke, associate professor, Dr BO Tayde, professor and head of respiratory medicine and Dr Kajal Mitra, NKPSIMS dean, also spoke on the occasion. Dr Rajesh Swarnakar chaired the talk.InfoGhastly after-effects* Exposure to pollution starts in an individual much before birth. Babies born to women with exposure to both indoor and outdoor pollution are smaller in size and weight and are likely to die early* A child exposed to pollution has poor lung growth, weak lungs all his life and its lung function never touches the peak* Respiratory tract infections, asthma, COPD and lung cancer are the most common repercussions of compromised lungs/For Reprint Rights: timescontent.com"
"War on pollution begins, but only small battles won","Air pollution was a major talking point the whole of 2016. It kept both the Centre and the Delhi government on their toes, but couldn't move them enough to look for long-term solutions. But there were short-term measures. Such as the odd-even scheme, which was introduced in two phases-from January 1-15, and again from April 15-30. The road rationing, though, got a mixed verdict. /Many environmental experts believed it managed to bring down emissions because of fewer cars on the road and shorter stoppage times; conversely, concerns were raised about the efficacy of the system to curb air pollution when two-wheelers-that accounted for a third of vehicular emissions-were exempted.As November kicked in, both the Delhi government and the Centre had to deploy emergency measures when the capital witnessed the worst smog in its history. On November 5 and 6, the air quality index maxed out with PM 2.5 levels shooting up about 13 times the safe limit. The Delhi government closed down schools for three days, halted all constructions, shut down the Badarpur power plant and even sprinkled water on roads to keep dust down. It acknowledged that it was an emergency.The Centre also acknowledged that bad air posed a serious health threat. The Union health ministry included chronic obstructive pulmonary disorder under the non-communicable disease programme. On SC's prodding, CPCB submitted a ""graded response action plan"", detailing actions to be taken when air quality deteriorates. SC approved it and directed the environment ministry to notify it. CSE's Anumita Roy Chowdhury said, ""Air pollution got more traction this year. Centre should immediately enforce the graded response action plan. This year has been mostly about emergency response to smog. Public transport upgrade has been a non-starter, and there is no move on long-term policies either."" Making Delhi walking and cycling friendly was also more talk than action, as was the Centre's 42-point action plan for the satellite cities. But the Centre notified BS VI norms, while the SC imposed a 1% cess on diesel vehicles beyond 2,000 cc and mandated RFID tags for trucks entering the capital./For Reprint Rights: timescontent.com"
Air pollution level in Kolkata among country's highest,"KOLKATA: New Delhi may be reeling under severe air pollution, but Kolkata has not only touched the country's capital city but have also surpassed the city quite a few days in terms of air pollution.A joint study by the British Deputy High Commission, UKAID and Kolkata Municipal Corporation that was released last year had found that the city was already the fifth highest among major cities in the country emitting 14.8 million tons of Green House Gas (GHG) and also the second highest contributor in terms of per capita CO2 emission, producing 3.29 tonnes of CO2 per capita. The major sources of air pollution include automobile exhausts which is about 50%, industrial emissions that is almost 48% and the rest 2% from cooking. The findings have been mentioned in details in the book 'Roadmap For Low Carbon And Climate Resilient Kolkata'. It was during the visit of the former UK Prime Minister David Cameron in the city on November 14, 2013 that the UK government had signed a MOU with KMC on low carbon and climate resilient Kolkata.The study also finds that around 70% of the city's 15 million inhabitants suffer from some form of respiratory problems caused by air pollution. /The study specially mentioned that vector borne diseases like malaria and dengue as well as respiratory diseases will rise in the city due to the increasing pollution level. This proved to be true this year, with more than 50 persons have died from dengue and several thousand others affected.The study had come up with proposals as to how to combat and control the increasing air pollution in the city. It had suggested that KMC authorities should work together with the relevant state government departments to establish and enforce auto fuel quality guidelines and emission standards to lower pollution. According to former chief environment law officer Biswajit Mukherjee, a plan should be chalked out to control air pollution. ""There was a plan discussed way back in 2011 to do something to prevent air pollution caused by firecrackers but it did not materialise. The issue should be looked into seriously now,"" he said.State government officials said that the government has taken up a Green Cities mission stressing on developing low carbon urban township areas with special focus on environment. The plan is to stress on using pollution free solar power, battery and electric run vehicles and LED lights to have a low carbon output. State urban development and municipal affairs minister Firhad Hakim recently held a meeting with all municipal bodies of the state by the end of this month to discuss on coming up with measures to control air pollution./For Reprint Rights: timescontent.com"
Air pollution inside zoo as high as at industrial zones,"Hyderabad: It isn't just the toxic water seeping in from the adjacent Mir Alam Tank that is posing a threat to the lives of animals inside the Nehru Zoological Park. Also making it difficult for them to breathe is the densely-polluted air within the premises that is getting worse every passing day.Air pollution levels inside the Zoo Park are dangerously high, according to data available with the Telangana State Pollution Control Board (TSPCB). Classified as a 'sensitive' zone with a permissible Air Quality Index (AQI) of under 100, the zoo recorded an AQI of 241 in November last year. According to standards set by the Central Pollution Control Board (CPCB), an AQI between 201 and 300 is classified as 'poor' and can cause ""breathing discomfort to people upon prolonged exposure"". The pollution levels are worse than those recorded at some of Hyderabad's industrial zones.Take for instance its fine particulate matter (PM 2.5) level. /While the permissible limit for this is 60 \xB5g/m3, in November, the zoo recorded a PM 2.5 level as high as 103.6 \xB5g/m3. The PM 10 content too stood only second to that recorded at Pashamylaram, an industrial belt in the city outskirts), which was 194 \xB5g/m3. At the zoo, the count was 177 \xB5g/m3. Wildlife activists sound a word of caution. Pointing out how 'Anthracosis', a lung disease and an indicator of air pollution, has claimed many lives at the zoo in the past, Imran Siddique said, ""Anthracosis is seen when there is a high carbon presence in the lungs and many animals at the zoo fell prey to this disease around six years ago. Poor air quality can also cause breathing difficulties in animals and trigger hormonal changes which in turn affects their breeding pattern. It can also cause behavioural problems with animals showing symptoms such as pacing to and fro and drooping heads."" Officials made light of the issue. While blaming the location of the zoo for the rising pollution levels, they said that it wasn't a threat to animals. ""In 2016, five animals died due to water pollution. But no air pollution related illness has been detected among zoo animals so far,"" said a zoo official. According to in-house veterinarian, Abdul Hakim, authorities have been taking all precautions to keep animals safe. ""The pollution levels are such because the zoo is located right in the heart of the city. We are taking preventive measures and following protocol to ensure that the animals are protected. These include vaccination drives and ensuring access to protected water,"" he said./For Reprint Rights: timescontent.com"
Research links living near major roads to dementia,"NEW DELHI: A massive new study has found correlation between dementia and living near major roads. Over a 10-year period, researchers from Public Health Ontario looked at 6.6 million people staying at different distances from major roads. They found that those staying as close as 50 meters to a major road showed a 7 per cent higher risk of developing dementia, possibly due to a combination of air and noise pollution.The observational study is published in The Lancet. However, it found no link between traffic exposure and Parkinson's disease or multiple sclerosis.The study estimated that up to one in 10 (7-11%) cases of dementia among those who live within 50 metres of a major road could be attributed to traffic exposure.Previous research has suggested that air pollution and traffic noise may contribute to neurodegeneration, with one study finding that living near a road was associated with reduced white matter and lower cognition. /However, the paper in The Lancet is the first to investigate the link between living close to heavy traffic and the onset of major neurodegenerative diseases.The researchers tracked all adults aged between 20 and 85 living in Ontario, Canada - approximately 6.6 million people - for over a decade from 2001 to 2012. They used postcodes to determine how close people lived to a road and analysed medical records to see if they went on to develop dementia, Parkinson's disease or multiple sclerosis.Almost all people (95%) in the study lived within one kilometre of a major road and half lived within 200 metres of one. Over the study period, more than 243000 people developed dementia, 31500 people developed Parkinson's disease and 9250 people developed multiple sclerosis.While there was no association between living near a road and Parkinson's disease or multiple sclerosis, dementia was more common the closer people lived to busy roads. The risk of developing dementia reduced as people lived further away from a main road - with a 7% higher risk in developing dementia among those living within 50 metres, a 4% higher risk at 50-100 metres, a 2% higher risk at 101-200 metres and no increase in risk in those living more than 200 metres away.The researchers also found that long-term exposure to two common pollutants (nitrogen dioxide and fine particulate matter) was associated with dementia but this did not account for the full effect, meaning other factors are also likely to be involved. These could include other air pollutants or noise from traffic.""Despite the growing impact of these diseases, little is known about their causes and prevention,"" said lead author Dr Hong Chen, Public Health Ontario, Canada. ""Our study suggests that busy roads could be a source of environmental stressors that could give rise to the onset of dementia. Increasing population growth and urbanisation has placed many people close to heavy traffic, and with widespread exposure to traffic and growing rates of dementia, even a modest effect from near-road exposure could pose a large public health burden. More research to understand this link is needed, particularly into the effects of different aspects of traffic, such as air pollutants and noise.""The study estimated air pollution exposure based on postcode, so does not account for each individual's exposure. Because the study is observational it cannot establish causality, but the study was designed to control for socioeconomic status, education levels, BMI and smoking meaning the link is unlikely to be explained by these factors./For Reprint Rights: timescontent.com"
Zoo air toxic: No better than at industry zones,"HYDERABAD: It isn't just the toxic water seeping in from the adjacent Mir Alam Tank that is posing a threat to the lives of animals inside the Nehru Zoological Park.Also making it difficult for them to breathe is the densely-polluted air within the premises that is getting worse with every passing day .Air pollution levels inside the Zoo Park are dangerously high, according to data available with the Telangana State Pollution Control Board (TSPCB). Classified as a `sensitive' zone with a permissible Air Quality Index (AQI) of under 100, the zoo recorded an AQI of 241 in November last year. According to standards set by the Central Pollution Control Board (CPCB), an AQI between 201 and 300 is classified as `poor' and can cause ""breathing discomfort to people upon prolonged exposure"".The pollution levels are worse than those recorded at some of Hyderabad's industrial zones. Take for instance the fine particulate matter (PM 2.5) level at the zoo. /While the permissible limit for this is 60 gm3, in November, the zoo recorded a PM 2.5 level as high as 103.6 gm3. The PM 10 content too stood only second to that recorded at Pashamylaram, an industrial belt in the city outskirts), which was 194 gm3. At the zoo, the count was 177 gm3.Wildlife activists sound a word of caution. Pointing out how ` Anthracosis', a lung disease and an indicator of air pollution, has claimed many lives at the zoo in the past, Imran Siddique said, "" Anthracosis is seen when there is a high carbon presence in the lungs and many animals at the zoo fell prey to this disease around six years ago. Poor air quality can also cause breathing difficulties in animals and trigger hormonal changes which in turn affects their breeding pattern. It can also cause behavioural problems with animals showing symptoms such as pacing to and fro and drooping heads.""Officials made light of the issue. While blaming the location of the zoo for the rising pollution levels, they said that it wasn't a threat to animals.""In 2016, five animals died due to water pollution. But no air pollution related illness has been detected among zoo ani mals so far,"" said a zoo official.According to in-house veterinarian, Abdul Hakim, authorities have been taking all necessary precautions to keep animals safe. ""The pollution levels are such because the zoo is located right in the heart of the city. We are taking preventive measures and following protocol to ensure that the animals are protected. These include vaccination drives and ensuring access to protected water,"" he said./For Reprint Rights: timescontent.com"
Travelling in crowded metro every day? Here's what could be happening to your body,"Daily metro travel is an ordeal of sorts. We hang on to the grab handles, in an endless pursuit of a seat. And as soon as we see a miniscule of the bench peeping through the thighs of two people, we never hesitate to ask, “Can you please shift?” No one minds, or better, no one should mind. We all have the same plight; no one wants to reach office or home with aching backs and legs, a stressed out temperament and a tired mind./Almost 3 million passengers travel every day in Delhi metro. Have you given a thought to this that the daily travel you do mindlessly as part of your routine can be impacting your health in at least three ways?/We talked to three medical experts from Max Hospital, Saket, who helped us understand what these crowded metro rides, can be costing us./The Ortho Damage/While we travel long hours in metro standing our way to our offices, we harm our legs and back the most, says Dr Rajesh Bawari, Sr Consultant, Orthopaedics, Max Hospital, Saket. But the damage happens when we do not mind our postures. Wrong postures can include bending more on one side, carrying heavy bags on our back, bending our necks to fiddle with our phones, wearing heels every day, and so many more that stresses one particular organ of our body more than the others, says Dr Rajesh./Such wrongful habits can manifest themselves in the following ways:/- Pain in neck and back (Cervical Spondylosis)/- Tearing away of spinal disks (Lumbar spondylosis)/- Nerve related issues/- Varicose veins/- Muscle soreness/- Pain in heels and bottom of foot (Plantar fasciitis)/- Painful tender spots on bones/Some simple changes can help lessen the damage. Dr Rajesh says that there are two ways you can spend your time while travelling in metro – one is constructive, the other destructive. While you may or may not get a seat, there are certain things that you should not do and certain things you can do instead that can help you prevent the damage, such as follows:/- While you are standing, do not just stand. Keep moving your feet up and down to avoid pulling blood in your lower legs./- Try standing in a way that you put equal pressure on your big toes, little toes and heels./- Make your travel a double edged sword. Keep tightening your core muscles while you are travelling./- Rest your back against a pillar or metro wall./- Avoid wearing heels everyday. If at all you want to wear them, prefer platform heels./There are certain things that you can do when you reach home. These include:/- Resting your feet on a level above your body, such as keeping them on two pillows while you lie down. This will better the blood circulation in your feet./- Soak your feet in warm water with salt in it./The Mental Fatigue/""People develop a perpetual internal anger on overcrowded trains which they cannot easily displace,"" said Professor Cary Cooper, a psychologist at the University of Manchester Institute of Science and Technology./Overcrowded metros can cause stress much before people reach office and even after they reach their homes back. Travelling in metros can lead to a sense of claustrophobia, especially when you are travelling in underground metro, says Dr Sameer Malhotra, Director, Mental Health and Behavioural Sciences, Max Hospital, Saket. He explains the mental impact of metro travelling that can be put down as two ways:/Drop in serotonin levels: Serotonin is a brain chemical that can have a profound impact on your mood. Dr Sameer says that travelling daily in overcrowded metros can lead to a drop in the level of serotonin in your body making you feel pessimistic, worried and delving into the negative of ‘what ifs’./Cattle truck syndrome: This basically refers to the stress induced by a tiresome daily metro travelling that is crowded like a cattle truck. It can translate into anxiety symptoms that can make one feel that escape from a difficult situation is impossible. Unexpected halting of trains can lead to undue stress particularly when one has deadlines to meet./On the flip side of this, if metro is less crowded, a positive environment can reduce stress levels. But for most office goers, this hardly happens as they travel for the much traditional 9 to 5 shifts./To prevent these, you can do the following:/- Utilize your time well and do what you like. Read a book, watch a video, listen to music, but all this while, make sure that you do not harm your body. Keep your standing posture correct and do not keep your neck bent for too long./- Deep breathe 108 times while you are onboard./- Press these points on your neck and shoulder that help you relieve stress. Read them here ./- De-stress yourself when you reach your office/home by having your cup of coffee or tea or indulging in an activity that relaxes you./The Cardio Risk/Dr Viveka Kumar, Director, Cath Lab, Max Hospital, Saket, says that metro travelling can have both positive as well negative impacts on one’s heart health. On the healthier side is that when one travels by metro, he is exposed to less toxins and does not have to suffer the national capital’s much infamous air pollution./On the negative side of metro travelling impact on heart, Dr Viveka says, are majorly two kinds of risks. These are:/Hypertension: Most office goers are running behindhand almost every day. The unpunctual Delhiites have deadlines to meet and they start swearing against the metro services even for a few minutes’ delay. Such situations lead to stress and in turn can pump up one’s blood pressure./On the flip side, if one has not had a proper meal or is under hydrated before boarding a metro, one’s blood pressure could dip due to blood pooling in one’s legs due to standing. Low blood pressure can make people collapse. Dr Viveka said that he comes across one to two such cases of a collapse in metro every week./Contracting communicable diseases: Dr Viveka said that travelling in metro exposes one to infected droplets of bacteria that other people can be releasing and can lead to air borne diseases such as chest infections and tuberculosis. You also may become more prone to seasonal allergies, common cold and cough and viral fever./To prevent these, Dr Viveka gives the following advices:/- Before boarding a metro, make sure that you are well hydrated and not on an empty stomach./- Wash your hands and face every time you de-board a metro. Make it the first thing you do when you reach your office or home./- If you cannot wash them immediately, use sanitizers for your hands./- Do not repeat the clothes you wear once during a metro ride without washing them./- Take a bath in the evening when you reach back home after a day spent in a crowded metro./For Reprint Rights: timescontent.com"
"As mercury dips after rain, farmers cheer","RUDRAPUR: Mercury dipped 3-4 degrees Celsius after rain lashed Udham Singh Nagar district Saturday morning, bringing cheers to the farmers sowing Rabi crop. Rain started lashing the district, which otherwise remained dry thus far, early in the morning, and by evening, the meteorological department recoded a rainfall of 8.2 mm and wind speed of 10 kmph./This brought the maximum temperature down by 3 degrees, which settled at 14; and the minimum tumbled to 6 degrees, four notches down. The trend is likely to continue for the next three days, as the Met has predicted rain for the next 24 hours and more./According to Met, today’s rain was triggered by two successive western disturbances affecting Jammu and Kashmir, which have also induced a cyclonic circulation over northern India and is moving eastwards gradually. As a result of disturbances, intermittent rains have lashed the plains as well./Weather expert Anil Hafiz told TOI, “The rain will continue for the next 24 hours, leading to drop in day temperature on Sunday. Thereafter, the rain will cease as the disturbances will move away from the region and will pave way to cold northwesterly wind to sweep Jammu and Kashmir, Himachal Pradesh and hilly areas of Uttarakhand that received heavy snow. As a result, both day and night temperatures will start falling significantly after January 9.”/“We can expect mercury to be lowest between January 10 and 12 degrees, while the night temperature may settle below 5,” said Hafiz, adding that terai is likely to reel under severe winter chill next week, which could be marked as the coldest period of this winter./Normally, the region receives at least 2-3 rain spells between November and December./District agriculture officer (DAO) P K Singh said, “The rainfall will boost the rabi crop (also known as winter crops), which include wheat, barley, mustard, sesame and peas. Water-intensive sugarcane, the main cash crop in the district, which were sown in December, are at present in vegetative or pre-flowering stage. Watering at this point of time is very good for them, particularly drizzling that let soil to absorb maximum water,” said Singh, adding that the rain is good for those farmers who do not have irrigation facilities./Dr M K Tiwari, senior physician at the district hospital, however, said, “The rain will drastically reduce diseases like flu, viral infections, nasal and throat allergies, dry cough and skin allergies. Many diseases will disappear with the first rainfall of the winter. However, after the rain, the mercury will go down, and thus, I will suggest mothers to keep their kids, especially newborn, warm and to make proper heating arrangements in their rooms.”/The dry spell had led to increase in air pollution, causing chest and throat infections; however, the rain would wash away dust particles and make the weather pleasant, he added./For Reprint Rights: timescontent.com"
"You aren't alone Delhi, all 22 NCR districts are choking","NEW DELHI: New air pollution data derived from satellite imagery suggests that the severe levels of particulate matter (PM2.5, or respirable pollutants) seen in Delhi are also found throughout the 22 districts of the National Capital Region (NCR). These findings raise alarm about potentially serious adverse effects on the health and livelihoods of NCR residents outside of Delhi and underline the importance of a coordinated response to pollution across NCR. Till now the focus has been on the pernicious effects of pollution in the major urban centres, but the new data will help shine the light on exposure to contaminated air in rural areas and smaller cities. For instance, Rewari in Haryana, like other relatively sparse NCR districts far from Delhi, recorded annual PM2.5 levels several times higher than the World Health Organization standard of 10 micrograms per cubic metre between 1998 and 2014. And between 1998 and 2014, NCR districts in Uttar Pradesh to the southeast of Delhi - Bulandshahr, Gautam Budh Nagar and Ghaziabad - registered pollution levels comparable to or even higher than in the national capital. Rural populations tend to be more vulnerable to the effects of air pollution on their health and livelihoods since most residents work outdoors, where pollution levels are systematically higher than those indoors. /Rural populations also have comparably poorer health and poorer access to health care than their urban counterparts, making them more likely to get sick from pollution exposure and less likely to get better. Moreover, air pollutants associated with particulate matter have been show to harm crops and reduce agricultural yields, meaning that air pollution could contribute to deepening poverty. Until now, analyses of air pollution in NCR have relied primarily on a handful of permanent ground monitors run by the Central Pollution Control Board, the Delhi Pollution Control Committee and the US embassy, all located in or just outside the capital. The satellite data, in contrast, measure pollution levels for every square kilometre across India. The new data were made available by Aaron van Donkelaar, an atmospheric scientist from Dalhousie University, and coauthors, who produced the estimates based on observations from NASA satellites. The satellite imagery provides a measurement called aerosol optical depth (AOD), which is the degree to which aerosols, or particles in the air, prevent transmission of light in an area and is considered a proxy for air quality. Health ministry deputy commissioner Dr Damodar Bachani acknowledged the widespread impact of air pollution in rural areas. ""I have seen satellite images which show even rural areas are equally badly affected. The sources of air pollution may be different in rural areas but you cannot isolate urban air from rural air. The impact of air pollution also strongly dependent on wind direction because of which many rural areas are affected when wind brings pollution from other polluted areas."" While we dont know for sure what is causing severe air pollution in these districts of Uttar Pradesh, the sources identified by various research organisations include industries, brick kilns, vehicles, crop fires, waste burning and others. We also know that there are thermal power plants to the east of Delhi and the brick kilns are primarily to the northeast. The NCR's counter magnet areas, or towns and cities that act as alternatives to Delhi as centres of growth and attract migrants, among them Kanpur, Bareilly and Patiala, often suffer bad air, with pollution ranging from poor to severe. Despite this, the National Capital Region Planning Board's Regional Plan 2021 has no mechanism to address air pollution. It only states, ""The pollution impacts have to be identified through appropriate field research studies so that the levels and types of industrialisation can be established for different sub-regions."" Proper enforcement of the December 2, 2016, order of the Supreme Court on the MC Mehta petition against air pollution could reverse the trend. The court directed the notification and implementation of a graded response action plan for the entire NCR. Such a plan envisages action to reduce emissions from various sources depending on the air quality status. For example, when air quality is rated as 'emergency' (PM 2.5 levels higher than 300 micrograms per cubic metre persisting for 48 hours), the entry of trucks into Delhi, other than for essential commodities, is be stopped, vehicles on roads lowered through the odd-even scheme and other steps taken, like banning waste burning, closing brick kilns and controlling emissions from industrial units and hot mix plants. ""It has to be seen how stringently this graded response action plan is enforced in the NCR,"" said Anumita Roy Chowdhury, head of Centre for Science and Environment's clean-air campaign. ""To check industrial pollution, it's important to stop the use of polluting fuels like furnace oil and pet coke, transition to modern technology for brick kilns, change thermal power plants in Dadri and Jhajjar to natural gas and upgrade emission norms for commercial vehicles to Bharat Stage 4 at the earliest."" The union health ministry has recently included chronic obstructive pulmonary disorder (COPD) - a health condition closely associated with exposure to polluted air - in its non-communicable diseases programme. As Dr Bachani pointed out, ""We know of pollution's association with chronic respiratory diseases, some cancers, heart ailments, low birth weight of new-borns, early onset of cataract and other effects."" On December 20 last year, the NCR Planning Board reviewed the measures being taken by the four member states and Punjab to contain air pollution in the capital and has directed them to submit detailed action plans.(Kevin Rowe is a PhD student at Harvard University, a PhD Student Affiliate of Evidence for Policy Design, and a Vicki Norberg-Bohm Fellow.)/For Reprint Rights: timescontent.com"
"You aren't alone Delhi, all 22 NCR districts are choking","NEW DELHI: New air pollution data derived from satellite imagery suggests that the severe levels of particulate matter (PM2.5, or respirable pollutants) seen in Delhi are also found throughout the 22 districts of the National Capital Region (NCR). These findings raise alarm about potentially serious adverse effects on the health and livelihoods of NCR residents outside of Delhi and underline the importance of a coordinated response to pollution across NCR. Till now the focus has been on the pernicious effects of pollution in the major urban centres, but the new data will help shine the light on exposure to contaminated air in rural areas and smaller cities. For instance, Rewari in Haryana, like other relatively sparse NCR districts far from Delhi, recorded annual PM2.5 levels several times higher than the World Health Organization standard of 10 micrograms per cubic metre between 1998 and 2014. And between 1998 and 2014, NCR districts in Uttar Pradesh to the southeast of Delhi - Bulandshahr, Gautam Budh Nagar and Ghaziabad - registered pollution levels comparable to or even higher than in the national capital. Rural populations tend to be more vulnerable to the effects of air pollution on their health and livelihoods since most residents work outdoors, where pollution levels are systematically higher than those indoors. /Rural populations also have comparably poorer health and poorer access to health care than their urban counterparts, making them more likely to get sick from pollution exposure and less likely to get better. Moreover, air pollutants associated with particulate matter have been show to harm crops and reduce agricultural yields, meaning that air pollution could contribute to deepening poverty. Until now, analyses of air pollution in NCR have relied primarily on a handful of permanent ground monitors run by the Central Pollution Control Board, the Delhi Pollution Control Committee and the US embassy, all located in or just outside the capital. The satellite data, in contrast, measure pollution levels for every square kilometre across India. The new data were made available by Aaron van Donkelaar, an atmospheric scientist from Dalhousie University, and coauthors, who produced the estimates based on observations from NASA satellites. The satellite imagery provides a measurement called aerosol optical depth (AOD), which is the degree to which aerosols, or particles in the air, prevent transmission of light in an area and is considered a proxy for air quality. Health ministry deputy commissioner Dr Damodar Bachani acknowledged the widespread impact of air pollution in rural areas. ""I have seen satellite images which show even rural areas are equally badly affected. The sources of air pollution may be different in rural areas but you cannot isolate urban air from rural air. The impact of air pollution also strongly dependent on wind direction because of which many rural areas are affected when wind brings pollution from other polluted areas."" While we dont know for sure what is causing severe air pollution in these districts of Uttar Pradesh, the sources identified by various research organisations include industries, brick kilns, vehicles, crop fires, waste burning and others. We also know that there are thermal power plants to the east of Delhi and the brick kilns are primarily to the northeast. The NCR's counter magnet areas, or towns and cities that act as alternatives to Delhi as centres of growth and attract migrants, among them Kanpur, Bareilly and Patiala, often suffer bad air, with pollution ranging from poor to severe. Despite this, the National Capital Region Planning Board's Regional Plan 2021 has no mechanism to address air pollution. It only states, ""The pollution impacts have to be identified through appropriate field research studies so that the levels and types of industrialisation can be established for different sub-regions."" Proper enforcement of the December 2, 2016, order of the Supreme Court on the MC Mehta petition against air pollution could reverse the trend. The court directed the notification and implementation of a graded response action plan for the entire NCR. Such a plan envisages action to reduce emissions from various sources depending on the air quality status. For example, when air quality is rated as 'emergency' (PM 2.5 levels higher than 300 micrograms per cubic metre persisting for 48 hours), the entry of trucks into Delhi, other than for essential commodities, is be stopped, vehicles on roads lowered through the odd-even scheme and other steps taken, like banning waste burning, closing brick kilns and controlling emissions from industrial units and hot mix plants. ""It has to be seen how stringently this graded response action plan is enforced in the NCR,"" said Anumita Roy Chowdhury, head of Centre for Science and Environment's clean-air campaign. ""To check industrial pollution, it's important to stop the use of polluting fuels like furnace oil and pet coke, transition to modern technology for brick kilns, change thermal power plants in Dadri and Jhajjar to natural gas and upgrade emission norms for commercial vehicles to Bharat Stage 4 at the earliest."" The union health ministry has recently included chronic obstructive pulmonary disorder (COPD) - a health condition closely associated with exposure to polluted air - in its non-communicable diseases programme. As Dr Bachani pointed out, ""We know of pollution's association with chronic respiratory diseases, some cancers, heart ailments, low birth weight of new-borns, early onset of cataract and other effects."" On December 20 last year, the NCR Planning Board reviewed the measures being taken by the four member states and Punjab to contain air pollution in the capital and has directed them to submit detailed action plans.(Kevin Rowe is a PhD student at Harvard University, a PhD Student Affiliate of Evidence for Policy Design, and a Vicki Norberg-Bohm Fellow.)/For Reprint Rights: timescontent.com"
