headline,body
Crematorium smoke pollutes Kolkata,"KOLKATA: Crematoriums in the city seem to have become a major source of air pollution with the anti-pollution devices there lying almost defunct, triggering a blame-game between two key departments of the Kolkata Municipal Corporation (KMC)./In spite of spending Rs 21 lakh to install a pollution control device at the Garia crematorium, the civic body is flooded with complaints that it has stopped functioning resulting in massive pollution in and around the area. Some residents are even complaining that fly ash is entering their dining rooms./Sensing the gravity of the problem, municipal commissioner Khalil Ahmed visited some crematoriums in the city, along with senior KMC officials, recently. Ahmed has formed a committee to suggest steps to modernize the crematoriums./While KMC's electricity department officials are blaming the health department for not acting against the 'doms' - the caretakers of the crematoriums - 'responsible' for the malfunctioning of the devices, the latter has taken pot shots at the electricity section on maintenance ground./""We were expecting a respite from the thick black smoke, that billows out of the furnaces, when the KMC had installed the anti pollution device here six years ago. Within a couple of years, it developed snags and we started suffering again,"" said Pradip Roy, a Garia resident working in a government hospital at Barasat./""We don't even know how effective these devices are, since they have not undergone a rigorous test by the West Bengal Pollution Control Board,"" said a KMC health department official. Gautam Pattanaik, the director general, lighting department, however, said the state PCB had cleared the newly-installed anti pollution device at Garia subject to certain checks and modifications./Mousumi Pahari, a teacher and a resident of nearby Ramkrishnanagar, alleged that more than the black smoke and dust particles, the smell from the furnaces makes it difficult for her to live in the locality. ""The smell from the furnace Nasty smell which comes out of the furnace makes it difficult for us to stay in the locality,"" Pahari said./Similarly, those living adjacent to crematoriums like Keoratala, Birjunala in Garden Reach, Kashi Mitra, Nimtala and Siriti have been experiencing the same problem. They have registered complaints with the respective KMC borough offices seeking their immediate intervention./The municipal commissioner has asked an executive of the KMC electrical department and a sub-register of the crematoriums in the city to visit these polluting burning ghats and submit a report twice a month./Officials of the KMC electricity department blamed the civic body's health department for the mess./A report submitted to the municipal commissioner by Pattanaik alleged that the 'doms' were to be blamed for the defunct pollution devices. ""They let bodies enter the furnaces with clothes on, in lieu of money from the families of the deceased. They also put pressure on the KMC electric department staffers at the crematoriums to stop the furnace even before the bodies are completely burnt,"" the report said./Rubbishing the allegations, KMC's member, mayor-in-council (health) Atin Ghosh held the officials of the electricity department responsible. ""The furnaces are maintained by the electricity department. If the engineers fail to do their duty, what will we do?"" he asked./Crematoria in the city have become a major source of air pollution. Pollution control devices installed in a majority of Kolkata crematoria are malfunctioning, polluting localities adjoining them./Consider, for instance, the Garia Adi Mahasashan. This crematorium located in Boral is used by people in South 24 Parganas. The Kolkata Municipal Corporation (KMC) headquarters has been flooded with complaints from local residents alleging major air pollution. Though the KMC health department had spent Rs 21 lakh to install a pollution control device there, it isn't working. The result is obvious. Some residents complained that fly ash from the crematoria are entering their dining rooms too./For Reprint Rights: timescontent.com"
500MT of polluting carbon ash seized in Baleswar,"SURAT: A two-member vigilance team of Gujarat Pollution Control Board (GPCB) along with members of environment committee of Baleswar village in Palsana taluka of Surat district seized nearly 500 metric tonnes of carbon dust used as illegal fuel./The carbon dust was causing huge air pollution from industrial units located at Gujarat Eco Textile park and New Palsana industrial estate./GPCB will soon issue closure notices to these units/Following the initial non-action by GPCB, villagers of Baleswar who suffered health hazards due to air pollution took the matter in their own hands and formed a committee to take these industrial units head on. They called teams from GPCB and took them to these units in presence of local police officials and caught some of these units using this illegal fuel./Anil Patel, officer in-charge of Surat GPCB said, ""Many of these units were found using carbon powder or ash as fuel in their boilers, thus emitting large amount of black smoke. We have booked them under air pollution norm violation acts.""/Hemant Patel, a member of the environment committee said, ""We can't tolerate this pollution anymore. We will see to that all these industrial unit owners comply with the norms and stop polluting the air and water in the area.""/GPCB officials CC Patel and SK Vasava, along with villagers seized 25 MT of carbon ash from Radhekrishna Dyeing and Printing mill of Gujarat Eco Textile park, 100 MT from Khatushyam Dyeing and Printing mill, 21 MT from May Enterprise of Salim Fashion, 30 MT from Ravat-Kedia Dyeing mill, 50 MT from RatnaPriya Dyeing and 200 MT from Saumya Dyeing and Printing mills on Sunday evening./A huge amount of ash was stored in 19 rooms located near Palsana cross roads on national highway 8. The rooms were owned by one Damodar Poddar who is said to be a trader of carbon ash for these industrial units./""This carbon ash is by-product of illegal oil extractions from rubber tyres. We had taken action against 46 such units in the district some time ago. We feel Poddar is trading them to these units at Rs three per kg. It could also be coming to the area from places in Maharashtra,"" said a GPCB official./Pramod Chaudhary, president of South Gujarat Textile Processors Association, said, ""We will be calling a meeting and form a committee consisting of representatives of all the industrial areas and villagers to sort out all environmental issues in future.""/For Reprint Rights: timescontent.com"
'Discharge of effluents polluting Meghalaya',"SHILLONG: The Meghalaya State Pollution Control Board has revealed that about 80 per cent of the pollution in Meghalaya is caused by ""indiscriminate discharge"" or disposal of domestic sewage, trade effluents, urban solid wastes, bio-medical wastes and burning of domestic fuel and vehicular exhaust emissions./Since industrial development in the state has been slow, pollution from industrial sources has not been ""that significant"", the latest report of the board said, adding in recent years, the growth of industries has increased to a certain extent from small-scale stone crushing units to large-scale cement plants, leading to ecological imbalance./The report cited rapid population growth and fast urbanization as other reasons for increase in pollution. ""Exhaust emissions from vehicles are the major contributors to air pollution since road transport is the only mode of transport in the state,"" the report tabled in the state assembly read./""Mining activities are mostly in private hands and as such coal and limestone are being exploited in an unscientific and unplanned manner without any measures for reclamation of mined areas,"" the report noted. ""Such mining activities have been causing severe water pollution and environmental degradation in the mining areas,"" it pointed out./The board has identified 1,181 polluting industrial units and establishments in the state, most of which are small units. However, the report said 11 of these are cement plants under large-scale industrial sector, which also fall under the 17 categories of ""highly polluting"" industries./The report brought to light that most of the lime calcinations units in the state are coal-fired and kilns are of ""traditional type"", which do not have hoods and chimneys venting out smoke. ""So far, no cost effective pollution control system could be suggested for such units due to the peculiar nature of the kiln structures, type of coal used and climatic condition at places where these are located,"" it said. The report said the board was regulating discharge of effluents and air emissions from industries through issuance of 'consents to establish/operate' under Water and Air Acts/For Reprint Rights: timescontent.com"
A cracker of a celebration,"PANAJI: From the whizzing of chakras to the mighty explosion of dada bombs, firecrackers in all forms add pomp to all festivals./With the start of Ganesh Chaturthi, these explosive devices are being sold a dime a dozen./Firework stall-owners in the Panaji market were swamped with requests on the festival eve. Sanjay Mehta, a former government employee said, ""What celebration is complete without firecrackers? But we are learning slowly about their harmful effects, so we will try to limit the quantity of crackers.""/Traditionally, firecrackers are of seven types; flowerpots or fountains, sparklers, chakras, cylinders, rockets, crackers and bombs. People can also be seen splurging as much as 3,000 on different firecrackers. Flowerpots, chakras and rockets seemed to be the hottest items among buyers. A single jumbo-sized box of any type of cylinders or rockets can cost as much as 1,300, while a box of regular crackers are priced between 350 and 400./Prices have risen over the last few days. Shop owner Shanu Pankar explained, ""Prices have risen this year by 10 to 15 percent, mostly due to rise in diesel and labour prices. There has also been a decline in demand. Not because of the environment but because of the price.""/Following growing awareness about noise and air pollution caused due to firecrackers, Chinese firecrackers were banned some time ago due to smoke issues. Shops which still stocked them could only sell them, as one stall owner put it, 'under the table'. Indian firecrackers cannot be sold by anyone in India without obtaining a special licence and firecrackers which have passed inspection under the Explosives Act are assigned a class. Any material considered to be above class seven cannot be sold./There were still some who were firmly against the use of crackers. Timothy Gracias, a law student in Panaji said, ""People buy firecrackers due to unawareness. It's normal for them to burst crackers. Even if every person burst just one cracker, the overall result would be uncontrollable. To get people to stop would mean having to educate the general masses.""/For Reprint Rights: timescontent.com"
"Shifting wind conditions, sheer volume of garbage, water shortage and power outages add to the woes of fire fighters","COIMBATORE: Efforts are on to tame the raging flames at the Municipal Corporation's 24 acre sanitary landfill facility in Vellalore which became a burning inferno on Saturday evening./A team of fire-fighters, corporation officials and employees has been working hard to put out the flames but is facing some difficulties due to shifting wind conditions and the sheer volume of garbage dumped in the landfill without proper segregation and mandatory precautionary measures. A team of officials from the district pollution control board office also visited the site and installed four air sampling devices in neighbouring residential areas to detect the level of air pollution./""With 40 men on the ground and six fire tenders, we are still in the process of putting out the fire. It will take a minimum of two to three days for the fire to be brought under control. There is some improvement in the situation although the smoke is still very thick,"" said N Subramanian, Divisional Fire Officer, Coimbatore./The major issue the fire fighters are facing is the shortage of water and the delay by corporation authorities in arranging for water tankers to refill the fire tenders deployed. The fire department has been asking for 10 water tankers at the dump yard but only six tankers are available. More than 5 lakh litres of water has already been sprayed on the burning heap of garbage. The 12,600 litre capacity overhead water tank and an open well have been the primary sources of water. On Sunday, a public utility well in Konavaikkalpalayam was also made available to the fire fighters./Power outages are also adding to the delay in getting the situation under control, as energy is essential to pump water. A single water tanker with a capacity of 9000 litres takes about 45 minutes to get completely full. The tankers are also drawing water from Puliyakulam overhead water tank./""Dump yard fires can only be controlled using a combination of water and red soil. We are dumping construction debris on the garbage heaps to reduce the smoke,"" said Dinesh Patel, General Manager, Projects, UPL Environmental Engineers Ltd, the firm that has been entrusted with the Rs 96.5 crore municipal solid waste management project./Earth removers and bulldozers are also being deployed to create pathways so that the firemen and vehicles can approach the burning waster to spray water from close proximity. Minor showers occurred in the evening at Vellalore but it subsided within a few minutes and was of no major help claimed fire rescue personnel./Senior corporation officials visited the spot and took stock of the situation. Heavy police presence has been deployed in Konavaikkalpalayam and neighbouring areas since Saturday, after residents came out on the streets demanding the immediate shifting of the dump yard to an alternate site away from residential areas./For Reprint Rights: timescontent.com"
Report raises alarm over Jaipur’s air quality,"JAIPUR: With nearly 400 vehicles being added to the city’s burgeoning fleet of private cars and commercial vehicles, the level of air population has sharply gone up along with a corresponding rise in the number of people suffering from respiratory problems./In an alarming report prepared by the Centre for Science and Environment (CSE), the air pollution in Jaipur has reached a critical level. The report also highlighted the deteriorating air quality of Jaipur, and stated that the pollution level is 2.8 times higher than the normal. A citizen’s survey conducted by CSE found out that nearly 88% residents of Jaipur believe that the city’s air pollution levels have increased. Nearly 94% said the cases of respiratory diseases are on the rise./The data was part of the CSE survey report which was released on Tuesday at a meet to address the city’s rising air pollution level and transportation challenges. The session was conducted in association with the Jaipur Development Authority (JDA)./“It has been found that PM10 (particulate matter less than 10 micron in size) levels have been consistently rising in the city – these are now about 2.8 times higher than the standard,” pointed out the survey report./Maximum pollution is generated by motor vehicles as per the air quality classification of the Central Pollution Control Board (CPCB). “The city already has about 1.8 million vehicles and adds nearly 400 vehicles a day to its existing fleet,” it noted./The rise in number of private vehicles has also affected the traffic speed with the average speed plummeting to 21kmph or even slower at certain stretches./The city also witnesses an annual 10% increase in the number of vehicles, with cars outnumbering two-wheelers. Despite being a tier-2 city, the number of vehicles per 1,000 people in Jaipur is way above Delhi. While the National Capital has 332 cars per 1,000 persons, Jaipur has 551 cars./Talking to TOI, Anumita Roychowdhury, executive director- research and advocacy at CSE said, “In Delhi, the rate at which the traffic is increasing, a space of 310 footfall fields is required every year to accommodate it. The state government in Jaipur should make a policy to discourage buying private vehicles as required space is not available in the city.”/The report also highlighted that road availability in city is on the decline. Between 2007 and 20111, the road capacity has increased by 33% against a 58% increase in vehicle ownership. Such unequal development of infrastructure has led to massive congestion problems. The session stressed on less use of private vehicles and encouraged Jaipurites to reduce their carbon footprint. “Despite growing dependence on cars, the walking and cycling share – 27% and 13% respectively—is the highest compared to all other modes of transport in the city,” the report stated./A closely-built city, most trips in Jaipur are made on an average distance of less than 4km. This provides scope for residents to explore walking, cycling or using public transport to reach their destinations./For Reprint Rights: timescontent.com"
Students connect to science with their models,"MANGALORE: A smart security robot made by students of Delhi Public School (DPS) was in the spotlight at ""ENGIConnect,"" a science exhibition and competition for school students organized by the National Institute of Technology Karnataka (NITK), Surathkal on Sunday./This robot grabbed the attention of engineering students at NITK as the robot had an adjustable camera, FM transmitter, wind speed detector and also an adjustable arm, which works through a remote./""This robot was created by referring the internet and it can diffuse bombs and can be helpful for the Army,"" Glenitta, a student of DPS, said./ENGIConnect was organized as part of Engineer-12, a five-day tech fest of NITK, which will kick start from October 24.Over 300 students from 50 schools from different parts of undivided Dakshina Kannada district participated in ENGIConnect. During this event, students presented various working and non-working science models on sustainable energy, solar energy, water conservation and other models./Another innovative model of DPS students - 'electrostatic smoke precipitator' also caught the attention of visitors. According to students, this model is a solution to prevent air pollution caused by industries. The smoke precipitator filters harmful particles from smoke particles and lets out clean air./Students of Ramakrishna School explained different methods of producing energy using windmill, hydro electric project, solar power plant, biogas and nuclear plant models. During the programme, school students were exposed to the latest trends in technology like RC Aircraft, android application development and web designing at a workshop. ENGIConnect convenor Parushya said the objective is to generate interest about science among students and to make them to think about science and technology which are not covered in academic syllabus./The winners/Students of Little Rock Indian School, Brahmawar, and Canara High School, Ramakrishna School, Prestige International School in Mangalore and NITK English Medium School, Srinivasnagar emerged winners of the science competition./For Reprint Rights: timescontent.com"
Sesa Goa Limited given nod for coke plant operation,"PANAJI: The Goa State Pollution Control Board (GSPCB) on Saturday granted permission to Sesa Goa Limited to begin operating its coke oven plant on a trial basis for three months at Navelim in Bicholim taluka./The plant was ordered to be shut August-end this year following complaints of air pollution caused by soot emerging from it./Speaking to STOI, member secretary of the GSPCB Levinson Martins said, ""Permission has been given for a trial operation of three months under the strict supervision of the inspectorate of factories and boilers.""/The board, after the incident, had directed the chief inspector of the inspectorate of factories and boilers to conduct a comprehensive investigation of the incident and to submit a report to the GSPCB with its findings and recommendations. Martins said the inspectorate submitted the report with a recommendation, and after Sesa Goa complied with the recommendation, it was allowed to operate./""There are technical recommendations and Sesa Goa has been asked to adhere to them,"" said Martins./On August 28, Sesa Goa was directed to stop all activities at its coke oven plant by the GSPCB. The directions had been issued under Section 31(A) of the Air (Prevention and Control of Pollution) Act, 1981 and Section 33(A) of the Water (Prevention and Control of Pollution) Act, 1974./This was a few days after black dust powder entered people's houses triggering protests from the locals in the following week. A bandh was observed by the residentsfor a day. Sesa Goa had said that the high-capacity diesel burners had misfired during pre-heating, releasing black smoke in the air on August 17 and August 18./For Reprint Rights: timescontent.com"
"Keep walking to keep obesity at bay, study says","NEW DELHI: More and more Indians are using cars to travel distances which are short enough to walk. A survey of 13 countries have found that 13% Indian men and 15% women use vehicles for trips that could be covered by foot./In countries like the UK, Australia, New Zealand and Saudi Arabia, this figure, however, rises to around one-in-five. Globally, the number of people walking is in decline./The study says that rising car ownership in India is discouraging walking, while in China the reduction in walking has seen an increase in obesity levels among drivers./The proportion of children walking or cycling to school fell from 48% to 13% between 1969 and 2009 in the US, and from 62% to 50% between 1989 and 2004 among primary-school children in the UK./Doctors say walking just an extra 15 minutes a day can extend human life by up to three years. A recent study of 400,000 people found that every additional 15 minutes of daily exercise such as brisk walking reduced premature death rates by a further 4%./Even slow walking burns around 114 calories per mile for someone weighing 91kg. Researchers in US have found that each extra km walked per day was associated with a 4.8% reduction in an individual’s probability of becoming obese, whereas each hour spent driving was linked to a 6% increase in an individual’s probability of becoming obese./The study by Max Bupa says, “Cars are often used for very short journeys that could be walked. In the US, cars are used for 55% of trips of one-third of a mile (half a km) in length and 85% of trips that are two-thirds of a mile (1 km) in length. A car journey of one mile (1.6 km) emits around 574g of carbon dioxide – twice as much as the average emission of 287g of carbon dioxide per mile on longer journeys.”/Reducing motor vehicle use decreases air pollution levels, which can have significant benefits for health. The study says that pollution can be particularly harmful to the health of children and older adults, and a strong relationship has been shown between levels of airborne particles, sulphur dioxide and other fossil-fuel emissions, and risk of early death from heart disease and respiratory illnesses such as allergies, asthma and lung cancer. Adults usually walk between 4,000 and 18,000 steps per day. Children aged between the ages of six and 12 typically average between 10,000 and 16,000 steps per day, while adolescents only average 8,000–9,000 steps per day. Moderate-intensity walking is at least 100 steps per minute, equivalent to approximately 3,000 steps per half hour. The health benefits of physical activity begin to be seen at levels well below that of 30 minutes a day or 10,000 steps a day. A person walking at 3 mph (5kph) uses around 30% of their maximum energy consumption when they are 25, but this increases by 10% a decade, so that someone aged 75 walking at 3mph uses up 60% of their maximum energy. Lack of walking also explains the obesity epidemic gripping India./Data shows that the burden of overweight citizens increased by 20% in India between 1998 and 2005. Currently, almost one in five men and over one in six women are overweight. In some urban areas, the rates are as high as 40%, according to the Organization for Economic Co-operation and Development (OECD). Obesity is the root for several non-communicable diseases (NCDs). By 2030, nearly 70% of all global deaths will be from NCDs./A number of studies have shown that using pedometers – and counting steps – can help to encourage greater walking. The majority of pedometer-based projects result in an increase of 2,000–2,500 steps per day; while among older adults and individuals suffering from chronic conditions and disabilities they have shown an average increase of 775 and 2,215 steps per day, respectively./Cardiology society of India president Dr Ashok Seth says brisk walking of 5-6 km per hour is healthiest./“Physical activity is the single most important determinant of energy expenditure. Around 40 minutes of moderate-intensity physical activity five days a week, including five minutes of warm up and five minutes of cool down is a must. All risk factors of diabetes, cholesterol, obesity, stress and hypertension are controlled by a single activity, exercise,” Dr Seth said./He added, “If one can just about speak a single sentence, he is walking at the right pace. If he is able to talk comfortably, he is walking slowly. And if he cannot speak a single sentence, he is walking too fast.”/Indians aren’t sweating it out enough./The Planning Commission says a quarter of men (24%) and one-third of women (34%) of women report inadequate physical activity (defined as 1-149 minutes of activity in seven days). The proportion with inadequate physical activity is 39% and 27% in urban and rural areas, respectively. High income group is by and large more physically inactive (28.6% vs. 24.7%) as compared to low-income group./The Indian Council for Medical Research says work-related sedentary pattern is high in urban (64.1%) and peri-urban areas (44.8%) as compared to rural areas (39.0%). Leisure time physical inactivity was as high as 84.3% in urban, 87.9% in peri-urban/slum and 86% in rural areas./For Reprint Rights: timescontent.com"
"Climate change adding sting to mosquito bite, says WHO report","NEW DELHI: The warning is ominous — climate change and global warming will make vector-borne diseases like dengue and malaria – already causing havoc in the country more lethal./A landmark report on climate change and health, published by the World Health Organization on Monday, said that in the last 100 years, the world has warmed by approximately 0.75 degree Celsius. Over the last 25 years, the rate of global warming has accelerated, at over 0.18 degree Celsius per decade./Global health will suffer a loss of $2 billion-$4 billion per year by 2030 due to climate change./Global warming, which has occurred since the 1970s, caused over 1.4 lakh excess deaths annually by 2004./“Many of the major killers such as diarrhoeal diseases, malnutrition, malaria and dengue are highly climate-sensitive and are expected to worsen as the climate changes,” said WHO./It added, “Malaria is strongly influenced by climate. Transmitted by Anopheles mosquitoes, malaria kills almost one million people every year. The Aedes mosquito vector of dengue is also highly sensitive to climate conditions. Studies suggest that climate change could expose an additional 2 billion people to dengue transmission by the 2080s.”/WHO said over the last century, the surface area on which malaria remains a risk has been reduced from half to a quarter of the earth’s landmass, but due to demographic changes the number of people exposed to malaria has increased substantially over the same period./Estimates of cases and deaths differ greatly: the number of cases stands between 200 million and 500 million, while the death estimate is around one million per year./Dengue has become the most rapidly spreading mosquito-borne viral disease in the world./It is estimated to cause over 50 million infections and around 15,000 deaths annually in around 100 countries./“Infection could range from a mild flu-like fever to the potentially fatal severe dengue, which particularly affects individuals who are exposed to one of the four different strains of the virus as a secondary infection. Heavy rainfall can cause standing water, while drought can encourage people to store more water around the home, both providing breeding sites for Aedes mosquitoes. Warm temperatures increase the development rates of both the mosquito vector and the virus, fuelling more intense transmission,” the report said./Extreme high air temperatures contribute directly to deaths from cardiovascular and respiratory disease, particularly among senior citizens./High temperatures also raise the levels of ozone and other pollutants in the air that exacerbate cardiovascular and respiratory disease. Urban air pollution causes about 1.2 million deaths every year./Pollen and other aeroallergen levels are also higher in extreme heat./These can trigger asthma, which affects around 300 million people. Ongoing temperature increases are expected to increase this burden./WHO added that globally, the number of reported weather-related natural disasters has more than tripled since the 1960s./Every year, these disasters result in over 60,000 deaths, mainly in developing countries, it says./In 2011, 332 disasters from natural hazards were recorded in 101 countries, causing more than 30,770 deaths, and affecting over 244 million people./Recorded damages amounted to more than $ 366.1 billion. “Over the past 30 years the proportion of the world’s popu­lation living in flood-prone river basins has increased by 114% and those living on cyclone-exposed coastlines by 192%. Reports of extreme weather events and disasters have more than tripled since the 1960s,” it added./For Reprint Rights: timescontent.com"
