headline,body
Drive to rein in polluting vehicles,"ALLAHABAD: In a move to regulate traffic and bring down the rising air pollution levels, the traffic police on Monday launched a drive against vehicles emitting poisonous carbon mono-oxide beyond the stipulated limits./Traffic inspector Indrapal Singh told TOI that four teams equipped with smoke meters and gas analysers have been deputed at static locations of the city to check air pollution by vehicles. He further added that the drive was launched on the directives of the DGP and teams would be checking cases of air pollution by vehicles from August 12 to 19, 2013./Before this drive, a similar drive was held from July 17 to July 26 wherein as many as 1,066 vehicles were checked and 278 of them were challaned. The traffic police had realized Rs 34,000 in fine. The traffic inspector said, ""We have primarily been targeting three wheelers and heavy vehicles violating the norms.""/While environmentalists term carbon monoxide as a slow poison, Dr Anil Kumar, a physician said, ""Excessive inhalation of carbon monoxide restricts oxygen intake. It also affects the lungs' capacity and results in diseases like bronchitis, asthma, fibrosis and other respiratory ailments.""/A senior cop said that the nature and extent of pollutants being emitted by heavy vehicles, as well as tempos, will be minutely gauged during the campaign and drivers would also be briefed about the ill-effects of smoke emitted by vehicles. tnn/For Reprint Rights: timescontent.com"
"Take green report seriously, NGO tells civic body","PUNE: City-based NGO Parisar has urged the Pune Municipal Corporation (PMC) to take the annual Environment Status Report (ESR) seriously and make allocations in next year's budget to curb air, water and noise pollutions./In a statement issued after analyzing the ESR for 2012-13 recently released by the PMC, the NGO stated, ""The ESR has once again highlighted the fact that personal vehicles continue to increase at an explosive rate, indicating the failure of the PMC to implement its own comprehensive mobility plan (CMP). The resultant higher than danger levels of NOx, PM10 and PM2.5 is badly affecting the health of citizens. Unfortunately, the PMC has not reported the occurrence of respiratory diseases in the city.""/The NGO said that the RTO numbers mentioned in the ESR show that 400 two-wheelers and 127 cars are added to the streets of Pune per day. The annual growth rate of two-wheelers last year was 8.6% with cars growing at an astounding 14%. As per the census, the population of Pune increases by 2% per year./Parisar said there was lack of data regarding air pollution in the report, as only three locations in the entire city were mentioned. Measuring PM2.5 levels are especially important as they are most harmful to health due to the ability of very small particles to go deep inside our lungs, the NGO stated./Parisar has urged the PMC to allocate more resources to set up monitoring stations and develop a system by which this information can be conveyed to the public in an easy-to-understand manner on a regular basis./""While citing the CMP, the ESR has once again failed to report on the metrics, such as accidents per lakh population, network speed, buses per lakh population etc., which could be used to determine if the goals set in the CMP are being achieved,"" Parisar stated./The NGO said the ESR recommends creating more parking spaces as a solution, whereas it is a known fact that providing more and low-cost parking facilities will only increase the tendency of people to use their own vehicles, thereby creating more pollution. Most of the other recommendations of the CMP, which have been stressed in the ESR, continue to be ignored by the PMC, the NGO alleged./""While the PMC has failed to launch the 'share-a-bicycle scheme', we hope that the PMPML's business plan, the comprehensive bicycle plan and the street design guidelines being prepared by the PMC will improve the conditions in future,"" the NGO's press statement added./For Reprint Rights: timescontent.com"
Traffic cops reluctant to wear face mask,"KANPUR: Traffic department’s bid to protect its constables from pollution has failed. Most of the cops have rejected the pollution-mask describing them as uncomfortable and a hurdle in blowing whistle while managing the traffic./Realising that cops were exposed to high level of pollution during duty hours, the traffic department had decided to provide masks to those deployed at prominent crossings of the city./The Merchants Chamber had recently provided 300 masks to the department. These masks were provided to each and every traffic constable especially those handling traffic at Bada Chauraha, Tat Mill Chauraha, Narhona Crossing, Meghdoot Crossing and Rawatpur Crossing to name a few./Though the traffic cops know that these masks would protect them from severe health hazards like respiratory infections, heart disease, and lung cancer, they are not keen in wearing the same./“Sometimes, it is difficult to breathe through the mask. They are usually not good and make us feel uncomfortable. So, you hardly see any policemen wearing these masks,"" said a traffic cop./Another traffic constable said that mask’s belt was extremely tight and could not be worn through out the day. He also said “we have to take off the mask to whistle while controlling traffic which is a cause of inconvenience.”/The traffic cops also admitted that they often suffer from respiratory and skin-related problems and have hardly any solution to them. Health experts, however, said that traffic cops were exposed to toxic exhaust for long hours which posed a threat to their lungs./The experts further added that smoke of the vehicles, high decibel sound of horns and dust was a source of strain for the cops./Air pollution leads to respiratory problem, wheezing, coughing, asthma and aggravation of existing respiratory and cardiac conditions. These effects can result in increased medication use, increased doctor or emergency room visits and premature death./Rakesh Kumar Nayak, CO traffic department said “wearing mask is not mandatory. It has been given to cops for trial. If they are facing inconvenience, they should report it.”/For Reprint Rights: timescontent.com"
Ways to keep that flu at bay,"Seasonal change has increased the chances of catching a quick cold and cough to fungal infections. Viral fever, being the most common of all; almost every second person you talk to these days either has just got over or is having a viral fever./Monsoons call for a lot of care; here are a few ways to tackle or rather stay away from severe viral fever this season, as it drains you out completely. We give you a few tips to keep that flue at bay./The germs of viral fever travel in the air, which makes them even more obvious to contract. Monsoons make our body vulnerable and also trigger the spread of disease carrying germs in the air, says Dr. Sameer Kapadia, Mumbai based radiologist and general physician from Opera House. “The season beings in viral fevers since immunity goes down with the dampness and moisture in the air, pollution, rampant abuse of antibiotics without doctors being informed, etc.,” says Kapadia. “The best way to prevent viral fevers is to maintain high standards of hygiene, not eat roadside food or keep food outside for a long time after cutting them,” added Kapadia. Nayantara Singhdeo, Parel resident says that viral affected almost every single member of their family, including their domestic help. “First my son came home from school with a running nose, followed by my ever vulnerable daughter, who falls sick at the drop of a hat, due to low immunity levels. My husband suffered the most due to an excruciating body pain and headache. He couldn’t attend office for about a week,” said Singhdeo./While alternative medicine specialist Dr. BV Khare, Dadar, surgeon and urologist, also practicing acupuncture and acupressure all across the world says that virals cannot be prevented this season. The change climate conditions help the spread of these germs. “However, alternative medicine is one of the best remedies; Sujok (pressure points on hands and legs) helps cure viral fevers, cold, cough and body pain in a faster manner./Dripping nose stops in like 15 minutes; while patients who come to me with high fever are cured within a day or two. Alternative medicine can sure these ailments in no time and does not involve any medication life heavy antibiotics; it’s just a treatment that focuses on the relevant pressure points and cures them through magneto therapy on hand,” says Khare./While Malini Shah, a clinical psychologist mentioned that more than anything else, virals are extremely contagious. “Although virals are contagious; a lot of people contract viral fevers from family members because they are always thinking about it. After seeing your mom suffers from severe fever and cough for two days; you too start feeling sick; body aches especially at the limbs is very common. Virals need to be treated with the right medication; otherwise it is ought to spread,” mentioned Shah./For Reprint Rights: timescontent.com"
Incense smoke can choke asthma patients,"BANGALORE: That divine aroma emanating from the corners of your home can cause havoc for asthma patients. The good old agarbatti, once a part of every Indian home, is known to cause indoor pollution./Pulmonologists in the city are reporting patients with respiratory disorders complaining of discomfort after inhaling agarbatti smoke./A recent study by Gillings School of Global Public Health, University of North Carolina, at Chapel, found that burning incense gives rise to indoor air pollution that causes lung cell inflammation and other health problems./Researchers had tested incense sticks in the UAE, though no study was conducted on Indian incense sticks. Though the components of incense sticks in the UAE and India are completely different, there are cases where agarbatti smoke has infected the lungs of many patients with underlying asthmatic and other lung disorders./Indian agarbatti manufacturers, however, have debunked the study and say they use natural ingredients like camphor, clove, sandalwood and kasturi along with medicinal herbal ingredients. ""A study was conducted on incense sticks used in West Asian countries and not on Indian sticks. There is confusion because both are called incense sticks. In the UAE, the practice is to ignite charcoal briquettes approximately the size of a carrom coin. Fragrant resins such as 'bhakoor' and 'oud' are sprinkled on the embers, which produce heavy fragrant smoke that spreads through the air. One incense stick of the UAE is equal to 100 Indian agarbatti sticks. The ingredients are different and we don't use charcoal,"" says Saptagiri S Boggaram, president of the All India Agarabatti Manufacturers./Dr Vivek Padegal, pulmonologist from Fortis Hospital, says people with allergies and asthma are affected by the perfume and smoke from agarbattis. ""Pre-existing conditions like asthma can trigger lung infections if the person is exposed to this smoke,"" said Dr Padegal. ""It's good to have cross ventilation when incense sticks are lit at home. The smoke must spread and get exchanged with fresh air,"" the doctor said./Dr Padma Sundaram, consultant pulmonogist at Manipal Hospitals, agrees. ""Agarbatti smoke is known to irritate the mucus membrane, eyes and respiratory system, and can aggravate matters for asthma patients. For chain smokers, it can cause harm with more sputum production,"" she said./Doctors say the biggest lacuna is the lack of a yardstick and mechanism to measure indoor air pollution, like the way the government tests air quality outdoors./For Reprint Rights: timescontent.com"
"Indian lungs are weaker, rescue them!","Indian lungs are 30% weaker than those in the West, and Mumbai’s pollution doesn’t help. Here’s how you can rescue them/Before the show at the multiplex begins, the sight of two hands wringing liquid tar out of a sponge makes you queasy. You are told that’s what cigarette smoking does to your squishy pink pair of lungs. You feel better because you don’t smoke, or you can ‘control’. But it turns out you don’t need to puff on cancer sticks to paint your lungs black. In a study conducted across five cities on 10,000 healthy, non-smoking individuals, Pune’s Chest Research Foundation has found that we Indians have 30 per cent lower lung function as compared to Europeans, and air pollution is the villain./Lung stung/Our lungs literally introduce life into our system, with each of the 22,000 breaths we take in a day, pumping oxygen in, throwing carbon dioxide out, nourishing every cell of our bodies. Our lungs are so wellequipped that they can easily last us a lifetime if we don’t them to hell. “But once they are damaged, it’s a downhill course from there,” says Dr Sundeep Salvi, who along with Dr Rahul Kodgule, helmed the study./The lung strength of 10,000 individuals across Pune, Jaipur, Kolkata, Srinagar and Hyderabad, was assessed by measuring the Peak Expiratory Flow Rate (the rate at which a person exhales). Women had 30 per cent lower PEF values than men. “Such poor lung strength makes us susceptible to chronic lung diseases such as asthma and Chronic Obstructive Pulmonary Disease (COPD). Caused by air pollution or smoking, COPD happens to be the leading cause of death in Maharashtra, and in India, it’s second only to heart disease,” says Salvi. This study perhaps corroborates what Canadian researchers had already found in an international study across 17 countries — Indians’ lungs were the worst off./Dr Pralhad Prabhudesai, Consultant Chest Physician, Lilavati Hospital, says the city has witnessed a sharp spike in respiratory illnesses. “Not just the elderly and young adults, but children too have been increasingly getting respiratory problems related to viral infections and allergies. The trick is to not turn to antibiotics, because they will only worsen the condition. Instead, bronchodilators for COPD, and inhaled steroids for asthma, work well.”/Air concerns/Prabhudesai holds the city’s ridiculously high air pollution responsible for ruining Mumbaikars’ lungs. “Mumbai is choking with rampant construction and debilitating traffic jams. The resultant dust, Carbon Monoxide (CO), Carbon Dioxide (CO2), sulphur dioxide and suspended particulate matter wreak havoc on our lungs. This is why healthy, nonsmoking individuals are getting bronchitis and emphysema. The government must figure ways to provide us clean air,” he says./Salvi seconds him. “For instance, we can’t stop new vehicles hitting the road but we can set a quality standard for vehicles to regulate emissions. Trees are terrific at absorbing vehicular smoke. With CO2 and CO being nutrients for trees, it’s a give-and-take solution. Neem and Gulmohar are especially efficient in absorbing suspended particulate matter.”/Breathe right/You must consciously give up on shallow breathing. Deep belly breathing boosts lung strength. But if you want to do more, do what your favourite singer would do. Practising a technique like diaphragmatic breathing ups your lung capacity. It works by focussing on lowering the diaphragm (the muscle that separates the organs in the abdomen from the lungs) as you breathe in. Correcting your walking and sitting postures helps, and so does regularly having a good belly laugh. “If you can climb two flights of stairs without feeling short of breath, your lungs are in good shape,” says Salvi./Smoking is worse/The prime cause of lung ailments like lung cancer and COPD, smoking has no safe threshold. “Second-hand or third-hand smoke is just as bad,” says Prabhudesai. Smoking destroys your lungs’ natural cleaning and repair apparatus, trapping cancercausing chemicals in them. Smoking also paralyses cilia, the fine hairs that line the airways of the lungs and push toxins out of your lungs. “Smokers’ lungs degenerate at twice the rate of a non-smoker,” says Salvi./Food wise/Antioxidant-rich foods have been proven to enhance lung function. Make space in your plate for cruciferous veggies like cabbage, broccoli, cabbage and bok choy, green leafy ones, and all kinds of fruits. Omega-3 fatty acids are friends of the lungs too — so include more fish and walnuts in your diet. “You can’t stress enough on drinking more water, because good hydration keeps the airway mucus moist and hence clear of irritation,” says Prabhudesai./Powering your lungs/Since you need to do more to push your lungs to their fullest capacity, give them a tough time. Working out, running or cycling will work wonders, but Salvi recommends swimming over them all. “Swimming gives your lungs the ideal workout. Also, if you cycle or run in an open space that has high vehicular pollution, you are harming your lungs because by breathing faster, you are inhaling a higher volume of pollutants. Try and find greener pockets cut off from vehicular madness,” he says./For Reprint Rights: timescontent.com"
Countries to adopt 10 targets to combat non-communicable diseases,"MUMBAI: Health ministers from 11 South-East Asian countries are expected to adopt 10 targets to prevent and control non-communicable diseases by 2025./An estimated 7.9 million lives, 55% of all deaths in the region, are lost every year due to non-communicable diseases (NCDs) making it the biggest killer in WHO's South-East Asia Region. Four major NCDs - cardiovascular diseases, chronic respiratory diseases, cancers and diabetes together kill the largest number of people in the region. These NCDs share four behavioural risk factors: tobacco use, unhealthy diet, physical inactivity and harmful use of alcohol. The health ministers will meet at the sixty-sixth Ssession of the WHO Regional Committee for South-East Asia in New Delhi./The increase in NCDs is attributed to factors such as population ageing, rapid and unplanned urbanization, negative effects of globalization (such as trade and irresponsible marketing of unhealthy products), low literacy, and poverty./""Non-communicable diseases exact a huge toll on national economies. NCDs disproportionately affect poor, impoverished families and are a growing burden on health systems,"" said Dr Samlee Plianbangchang, WHO Rregional director for South-East Asia. ""These 10 targets are ambitious goals and they demonstrate that governments are serious about reducing the disease burden from NCDs,"" he added./The macroeconomic impact of NCDs is profound, resulting in loss of productivity and gross domestic product. Due to long-term treatment costs and high out-of-pocket costs, NCDs can result in catastrophic health expenditures and impoverishment. In India, for example, the share of out-of-pocket expenditure due to NCDs increased from 32% in 1995 to 47% in 2004; of this NCD-related expenditure, 40% was financed by household borrowing and sale of assets. In Thailand, the economic burden of the harmful use of alcohol was estimated to be equivalent to 2% of the gross domestic product in 2006. According to a recent analysis by Harvard School of Public Health, the cumulative economic loss due to the four major NCDs in India for 2012 - 2030 is estimated as 3.9 trillion dollars./The United Nations General Assembly galvanized global momentum and commitment to address NCDs at a high-level meeting in 2011. In May 2013 the World Health Assembly unanimously adopted a resolution endorsing the Global Action Plan for Prevention and Control of NCDs. The global action plan covers the period 2013-2020. The Assembly also adopted the global monitoring framework and a set of nine voluntary global targets. At the WHO Regional Committee Meeting, countries of the South-East Asian Region are expected to endorse all nine global targets. The region is also endorsing a tenth target to address household air pollution which remains a neglected issue especially affecting poor rural women. The target calls for a 50% reduction in households using solid fuels like wood, crop residue, dried dung, coal and charcoal, as the primary cooking source./Household air pollution (HAP), also known as indoor air pollution is a major contributor to death due to lower respiratory tract infections in children and chronic obstructive pulmonary disease in adults. Other adverse effects of HAP include tuberculosis, cataracts, cerebrovascular diseases and poor maternal outcomes including still birth. An estimated 3.5 million deaths in 2010 were attributed to household air pollution globally. According to WHO estimates, while 50% of the global population uses solid fuels for their energy needs, 61% of households in the Region use solid fuels, which is second only to Africa at 77%. Household air pollution is largely a problem of poverty and lack of access to clean fuels. Therefore it requires committed actions by multiple sectors including the governments, industry, NGOs and the private sector./The Regional Committee is expected to adopt a Regional Action Plan for Prevention and Control of NCDs. The action plan is intended to provide a roadmap of actions for developing and implementing policies and programmes to reduce the burden of NCDs. It also provides a roadmap to achieve a 25% reduction in deaths from cardiovascular diseases, cancers, diabetes, or chronic respiratory diseases by 2025. Implementation of the plan will be monitored through a set of indicators which are consistent with the global monitoring framework. Reports on progress in implementing the action plan will be submitted to the WHO Regional Committee sessions in 2016, 2018 and 2021./10 targets to be achieved by 2025/1. 25% relative reduction in overall mortality from cardiovascular diseases, cancers, diabetes, or chronic respiratory diseases./2. 10% relative reduction in the harmful use of alcohol./3. 30% relative reduction in prevalence of current tobacco use in persons aged over 15 years./4. 10% relative reduction in prevalence of insufficient physical activity./5. 30% relative reduction in mean population intake of salt/sodium./6. 25% reduction in prevalence of raised blood pressure./7. Halting the rise in obesity and diabetes./8. 50% of eligible people receive drug therapy and counselling (including glycaemic control) to prevent heart attacks and strokes./9. 80% availability of affordable basic technologies and essential medicines, including generics, required to treat major NCDs in both public and private facilities./10. 50% relative reduction in the proportion of households using solid fuels as the primary cooking source./For Reprint Rights: timescontent.com"
One-man panel to probe charges of pollution by VPT,"VISAKHAPATNAM: The Lokayukta has appointed a one-man commission to look into the allegations of pollution being caused by the Visakhapatnam Port Trust (VPT) in One Town area. The commission will submit its report before December 24 after visiting the city, said Dr Shireen Rahman, president, Chaitanya Sravanthi, a voluntary organization./According to her, the commission was appointed following Chaitanya Sravanthi's sustained agitation against pollution by VPT. ""We filed a petition with the Lokayukta on May 8 against VPT. The Lokayukta appointed a one-man commission after neither the VPT management nor AP Pollution Control Board officials turned up for the hearing on June 13,"" she said./""Scores of people are dying because of the pollution caused by VPT and many others are suffering from various lung diseases. Because of port pollution, around 60 people have died last year alone and hundreds of locals have developed various ailments,"" she alleged./According to Rahman, the VPT has failed to take proper measures to control pollution levels despite scores of representations and agitations by locals. ""As per the National Ambient Air Quality Standards, 60 micro grams per metre cube of pollution is permissible in the air. But the levels in One Town area hover between an alarming 80 to 110 and have only been increasing year by year. VPT has been showing false statistics,"" Dr Rehman alleged./""VPT has been saying that it has been sprinkling the water in the port area to avoid dust particles from spreading in the area. The port has even been misleading the Union environment ministry by giving assurances that it will plant 4.3 lakh saplings in the next five years. But so far, it has not planted even one lakh saplings,"" she alleged./She warned the port management that if they did not take any measures to control pollution levels, her organization would intensify its agitations. Chaitanya Sravanti took the help of AU civil engineering department's environmental engineering faculty Prof Dr S Bala Prasad in measuring the air pollution levels in select areas of One Town and submitted the report to the Lokayukta, she added./For Reprint Rights: timescontent.com"
Toxic cocktail choking Kolkata's traffic cops,"KOLKATA: Traffic constable A K Mondal, who does duty at Kidderpore-AJC Bose Road intersection, coughs frequently. Climbing a flight of stairs leaves him breathless. Occasionally, he gets restless at night. Though he has not consulted a doctor yet, these might be early symptoms of chronic obstructive pulmonary disease (COPD), a malfunction of lungs that turns crippling with advancing age./Mondal is a member of the 2,200-strong constabulary force at Kolkata traffic police that is extremely vulnerable to COPD. Inhaling a toxic cocktail of emissions for up to eight hours a day, their lungs are choked with pollutants, drastically reducing their capacity to function. A health check-up conducted by two hospitals on a section of the force revealed that 7 out of 10 suffer from lungs disorder./""The results of the check-up is alarming. Around 400 constables have undergone tests so far and lungs-related problems were detected in around 300 of them. In addition, many have bronchial and heart problems as well as diabetes. Though the lungs aren't majorly impaired at present, the constables run a high risk of developing COPD,"" said Tapas Das, chief manager of hospital services at Desun./DC (traffic) Dilip Adak acknowledged that some constables had been detected with bronchial and lungs problem. ""They have to stand on the road and are exposed to automobile emission and dust pollution,"" he said, adding that efforts would be made to minimize the health hazard./However, the force does not have any plan of action yet. In fact, Kolkata Police should have addressed the matter a decade ago when the findings of Twisha Lahiri of Chittaranjan National Cancer Institute had sounded the alarm bell on air pollution affecting the lungs of traffic cops. Wearing anti-pollution masks should have been made mandatory for constables, much as helmets are for those who ride two-wheelers./Lahiri's report was not acted upon./A decade on, another report has again raised the alarm the force is still thinking of giving out masks to traffic constables along with special shoes that make standing for long hours more comfortable, said a senior police officer. How long it will take for the thoughts to translate into action is anybody's guess./Home guard Raju Das, who is posted at Esplanade, has to stand at an extremely busy intersection where traffic density is extremely high. ""At times, pollution and dust make breathing difficult. Not only is my face layered with soot, when I spit the phlegm is dark gray. I suffer from persistent cough,"" he said./Pulmonary specialist Amitava Saha says these are symptoms of COPD. ""These are very early signs but unmistakable. As traffic constables are exposed to pollution, it is apparent that they will suffer from lungs and bronchial problems,"" said Saha./A person suffering from lungs disorder encounters a choking sensation in sleep, feels palpitations at the slightest pressure and gets irritated very easily. What's even more frightful is that once a person suffers from COPD, he or she is done for life. ""There is no cure yet for COPD. If proper medication is administered at the very initial stage, it can be stalled. But it can cripple a person at a later stage,"" Saha explained./The fate of constables in other cities isn't as bad as those of Kolkata though emission is a pollutant everywhere. In Delhi, where more vehicles ply than in Kolkata, Mumbai and Chennai put together, cops suffer from respiratory and heart diseases, cancer, musculoskeletal and neurological disorders. But Delhi Police conducts regular checks and if a person is found to suffer from a serious disease, he is taken off duty and treated. ""We have also asked constables to wear air filter masks on duty and are exploring all kinds of anti-pollution gadgets available in the market to enhance safety,"" Delhi Police special commissioner (traffic) Taj Hassan said./In Mumbai, the force is creating a health profile of the 3,000-odd constables at 25 traffic guards. ""We have found that a considerable number of traffic personnel suffer from sleep apnea, a sleep disorder caused by anxiety. They have also been detected with hypertension and diabetes,"" He, however, pointed out that efforts to hand out masks to constables had not been encouraging as the cops did not use the gadget./""We have kept oxygen cylinders at the chowkis so that constables could take in fresh air after duty. But particulate matter remains a concern,"" said Mumbai Police joint commissioner (traffic) Vivek Phansalkar./For Reprint Rights: timescontent.com"
Capital’s air quality monitoring best,"NEW DELHI: Bus ridership in Delhi has dropped from 60% in 2000 to 41% now. Every year, Delhi needs an area the size of 310 football fields for parking its vehicles. And Delhi has one of the highest particulate matter (PM10) levels in South Asia./These are some of the findings of a recent Centre for Science and Environment (CSE) assessment of air pollution and policies of different cities in dealing with it. That gives you a comprehensive picture of the growing vehicular population and the resultant pollution. However, bus ridership may have been affected by the switch to Metro./But it’s not all gloomy. Delhi has the most robust, real-time air quality monitoring system which in many ways is far ahead of other cities./The city has the largest capacity for continuous monitoring and reporting of tiny particles of less than 10 micron size (PM10) and less than 2.5 micron size (PM2.5), nitrogen oxide (NOx), sulphur dioxide (SO2), carbon monoxide (CO), ozone (O3), ammonia and air toxics, including benzene, xylene and toluene. It also reports data on toxics like polycyclic aromatic hydrocarbon (PAH), lead and nickel. It also provides historical data for the previous seven days with meteorological data, including wind speed and direction, ambient temperature, humidity and solar radiation. This helps both people and scientists keep track of everyday air pollution./CSE has also commended Delhi for reversing the cap on the number of auto-rickshaws. The Delhi government has managed to put auto-rickshaws on a GPS tracking system (still in the process) and the drivers are being issued smart cards for proper enforcement. Recently, the city prepared street design guidelines which incorporate vending zones, three-wheeler stops, road furniture and pedestrian-oriented lighting. The assessment was released at a day-long discussion on Thursday with stakeholders and environment department representatives from across the country./Sanjiv Kumar, environment secretary, Delhi, who made a brief presentation on Delhi’s policies, said that the pollution problem in the capital cannot be tackled just by taking steps in Delhi. “Delhi is also bearing the impact of pollution from sources outside Delhi in NCR,” he said./Sanjiv Kumar said Delhi government’s department of health is working on guidelines to brief people about the health impact of air pollution. “We are struggling with enforcement issues as a lot of non-commercial vehicles are entering Delhi from Gurgaon which also adds to air pollution,” he said./CSE executive director Sunita Narain said it’s time that India is considered as one air shed. “Its time all cities and towns across India had Euro 4 fuel norms. Smoke plumes and wind factors affect the entire country. Why should some cities have clean fuel while others don’t?” she asked./For Reprint Rights: timescontent.com"
