headline,body
Survey shows Indore ahead in awareness concerning environment,"BHOPAL: Surprising though it may appear, it is environment over development for Indoreans. The commercial capital of the state is much more environment conscious and ahead of Delhi where only 50% of citizens would like the government to prioritize environmental protection over its development objectives./Ahead of World Environment Day on June 5, a survey conducted by The Energy and Resources Institute (TERI) revealed that 65% of Indoreans put environment before development. Besides, 90% were in favour of banning polythene bags./TERI, an independent research institute, had conducted the survey on overall environment, water and waste management through interviews of 11,214 respondents across Delhi, Mumbai, Pune, Kanpur, Indore, Jamshedpur, Guwahati and Coimbatore between December 2013 and February 2014. Of this, 1,244 Indoreans were surveyed./On the issue of trade-offs between environment and development, majority of respondents either felt that the two went hand in hand like in Coimbatore and Guwahati or that the environment should be prioritized over development like in Mumbai (44%), Delhi, and Kanpur (45%). However, a higher percentage in Pune (37%) and Jamshedpur (42%) felt that development should be prioritized over the environment./More than 50% of Indoreans felt that air quality (51%), drinking water quality (48%), and groundwater availability (38%) had worsened in the last five years. In contrast, a considerable section of the respondents felt that green cover (35%), surface water quality and availability (43%), and drinking water availability (56%) had improved over the same span of time. 65% attributed a variety of respiratory diseases to poor environmental quality./Fewer women (26%) and (53%) perceived an improvement in drinking water quality and availability, respectively as compared to 33% and 57% of men./Besides, 80% and 69% of the citizens felt that temperature and rainfall had increased, respectively and 87% of the respondents felt that climate change and global warming was occurring./Around one-third of Indoreans felt that policies pertaining to air pollution (32%), water pollution (36%), water supply (32%), water conservation (41%), and waste management (31%) existed and were well implemented. However, as high as 55% and 45% citizens of Indore felt that there were no policies for climate change and groundwater usage, respectively. One-fourth felt policies concerning forest conservation were either inadequate or not implemented./Leakage of water during distribution was identified as the primary cause of wastage of water by 61% Indoreans followed by leakages from taps/faucets in homes (19%). Over 90% of the respondents were aware of the subsidized price of water, and 92% were of the opinion that users should be charged actual cost of water./Half of those surveyed conveyed the best strategy to manage the problem of solid waste was to improve waste recycling capacity followed by generating less waste at household level (27%) while 45% felt that mandatory laws pertaining to recycling can greatly promote re-use./Only 58% of the survey respondents expressed willingness to segregate waste before disposal. People were aware of the problem of e-waste. Very few respondents said they threw e-waste along with the household garbage./For Reprint Rights: timescontent.com"
Soaring heat wave leading to deadly ozone pollution: CSE,"LUCKNOW: Summer pollution curve has taken an ugly turn as ground-level ozone, a highly reactive and harmful gas, far exceeds the permissible limit. With heat wave raging in early June ozone has peaked to dangerous levels. Rising NOx levels and volatile gases in the air, primarily from vehicles, form the recipe for ozone when exposed to intense sunlight and high temperature./Ozone is a serious threat to those suffering from asthma and respiratory problems and can cause premature deaths if it is high even for a short duration during the day. Delhi has witnessed a significant ozone build-up this summer, says a latest analysis done byCentre for Science and Environment (CSE)./A study of the real-time air quality data available from the key monitoring locations of the Delhi Pollution Control Committee (DPCC) for the period January to early June 2014, shows rapid build-up of ozone and more frequent violation of standards this summer. CSE cautions Delhi needs to act fast to reduce the cocktail of gases that are forming ozone in the air. Its government must fast track pollution alert system and next generation air pollution control measures, says CSE./CSE experts saywarmer temperatures and the extreme heat waves are threatening to increase the frequency of days with unhealthy levels of ozone - with serious public health consequences./Ground-level ozone is not directly emitted by any source. This is formed when oxides of nitrogen (NO X) and a range of volatile gases, primarily from vehicles and other sources are exposed to each other in sunlight. Warm and stagnant air increases the formation of ozone, which is known to be extremely hazardous for human health./According to Anumita Roychowdhury, executive director, research and advocacy and head of CSE's air pollution programme, ""Ozone is the new generation public health threat and a difficult challenge. It must be curbed at the early stages with stringent controls on nitrogen oxide (NOx) and toxic and volatile gases, the major ingredients of ozone recipe.""/Ozone is an extremely harmful gas, particularly for those involved in outdoor activities. Just a few hours of exposure to it can trigger serious health problems, especially among those who are already suffering from respiratory and asthmatic problems. Ozone worsens symptoms of asthma, leads to lung function impairment and damages lung tissues. Chest pain, coughing, nausea, headaches and chest congestion are common symptoms. It can even worsen heart disease, bronchitis and emphysema./Ozone is included in the daily smog and health alert programmes in countries such as Mexico, the US and China. Roychowdhury says, ""Explosive increase in vehicle numbers, especially diesel vehicles that spew much higher levels of NOx and volatile organic compounds, can only worsen the deadly recipe needed for formation of ozone in the city with hot and extreme climate.""/The body said that the city government must prevent this trend by making serious efforts to control NOx and volatile organic compounds that largely come from vehicles. It must make efforts to reduce numbers of vehicles, especially diesel ones. The city government can also introduce a daily health alert system to inform the sensitive population about the high daily levels and enforce emergency pollution control measures such as reducing traffic volume, etc./For Reprint Rights: timescontent.com"
"Poisonous gases welcome subah-e-Banaras, joggers","VARANASI: The grandeur of the evening 'Ganga aarti' on the banks of the Ganga and the panoramic sunrise (Subeh-e-Banaras) attract scores of tourists from across the world. Prime Minister Narendra Modi has lived the evening and performed the Ganga aarti but he is still missing the morning charm./But the flip side is that the mornings apart from panoramic sunrise bring along the pollution caused by the burning the municipal waste along the roadside.Therefore, the morning walkers who go out for fresh air are instead exposed to toxic gases emanated from the solid waste burning on the roads./It is a common practice followed by safai workers in many parts of the city here. Instead of proper disposal of solid waste, the safai workers of the city burn it in open on roadside and narrow lanes flouting the Municipal Solid Waste (Management and Handling) Rules, 2013./This unscientific disposal of waste increases air pollution and causes health problems. ""Burning municipal wastes in open adds toxic gases in the atmosphere. Besides, burning waste in narrow lanes is more dangerous and health hazardous as there is no free flow of air due to high rising buildings,"" said Prof BD Tripathi, environmental scientist at Banaras Hindu University (BHU). According to him, biomass waste can be found in municipal waste and agricultural waste. Burning biomass creates black carbon, which is soot, smoke, and particulate matter resulting from the incomplete combustion of biomass. It is the responsibility of the municipal corporation to take care of city's environment as well as people's health, he said./The report of Jawaharlal Nehru National Urban Renewal Mission (JNNURM) on city's solid waste management suggests that the bio-medical waste is also disposed off along with the municipal solid waste, which goes unmonitored. Inefficient burning of garbage also leaves behind a huge quantity of toxins including dioxins and heavy metals both in the form of fly out ashes and residue left behind./But, no action has been taken yet by the municipal authorities to stop safai workers from burning swept waste in open. Mayor Ram Gopal Mohale admitted that many safai workers are indulged in burning garbage in open./He, however, added that FIR would be lodged against the erring employees. ""The municipal supervisors have been asked for strict monitoring and taking appropriate action to stop this practice,"" he told TOI. Efforts are also being made to make people aware people of their rights./For Reprint Rights: timescontent.com"
"Garbage yard fumes again, residents choke","TRICHY: Firefighters are struggling to put down smoke that is billowing from the garbage yard at Ariyamangalam from Sunday morning. The billowing smoke has engulfed nearby residential areas, causing inconvenience to people who faced a similar ordeal last year as well./Air pollution from the garbage yard situated on 40-acre land on Thanjavur Road is an old and recurring issue. Occasionally, the problem worsens when the garbage catches fire./Nearly 400 tonnes of garbage collected from 65 wards within the municipal corporation area are dumped in the yard. On Sunday morning, the smoke started rising from the yard. Corporation officials are yet to ascertain the reason for the latest incident, though it is assumed burning garbage in the pile is the factor./Meanwhile, residents are struggling to evade smoke. ""We are cursed to breathe the smoke which causes health hazards. But we have no other alternative, except stay in the area. We are accustomed to inhaling the smoke,"" said H Syed, a resident of Ariyamangalam./On Sunday morning, the fire service personnel quickly rushed to the spot with two fire tenders. As the smoke intensified in a few hours the fire brigade brought six more vehicles from Srirangam, Navalpattu, Manapparai,/Keeranur, Iluppur and Pudukkottai to douse the smoke. ""We are trying to extinguish the fire within a couple of days. We learnt a lesson from the bitter experience we had last year. Hence, we have intensified efforts to contain the smoke at the earliest,"" said divisional fire officer S Syed Mohammed./It may be recalled that the area adjoining the yard experienced severe air pollution. Smoke from the yard had engulfed the entire stretch from Ariyamangalam to the oil mill area on Thanjavur Road for several days last year in May and August. Subsequently, residents even launched protests against the corporation while demanding the shifting of the yard elsewhere./Fire service department had also advised the corporation to take some measures to contain the smoke soon. However, the corporation is yet to take any initiative in this regard./For Reprint Rights: timescontent.com"
Ariyamangalam fumes refuse to die,"TRICHY: All garbage vehicles coming to the garbage yard at Ariyamangalam were stopped by the residents on Tuesday as a mark of protest. Meanwhile, firefighters are struggling to control the fumes which are arising from the burning garbage pile for the third consecutive day./Angry residents compelled the corporation commissioner V P Thandapani to arrive at the spot to find a solution to the problem. The protest was carried out amid the deployment of large contingent of police. The commissioner pacified the irate locals by assuring that the entire issue will be sorted out in a few months. ""Scientific capping of the entire yard will be done. A consultative meeting in this regard will be held with all civic officials very soon,"" Thandapani said./Residents urged the commissioner to at least stop vehicles from dumping garbage in the ground till fire is contained./Protesters demanded the relocation of the garbage dump considering air pollution and consequent health hazards. They were seen holding their noses considering the stench from the 47-acre dump yard./Manjula S, a protesting resident from Kalyanaraman Street, spoke about the health troubles due to air pollution. ""Many nearby residents have breathing troubles as smoke pervades the area for the third day. Our demand to shift the dumping yard to an alternative site has been falling only on deaf ears. With recurring fires a permanent solution is a must,"" she said. Some residents doubted that they have developed scabies, a contagious skin infection. Even skin is wearing away, they said. Scabies is an extremely itchy skin disorder that leads to a rash. It is caused by an infestation with a parasite -- the scabies mite./Meanwhile, motorists plying on the road near the garbage yard face visibility issues with the smoke resembling a fog./Smoke has been billowing continuously from the garbage pile, though about 60 fire personnel have been deployed to contain the fire./For Reprint Rights: timescontent.com"
"One in 68 children autistic, US study says","NEW DELHI: Till about 20 years ago, autism was considered a rare neuro-developmental disorder with one in over 1,000 children being diagnosed with it. Not anymore. Recent data released from USA's Center for Disease Control and Prevention quoted the prevalence of autism at an alarming one in 68 children in March 2014. In year 2012, the figures stood at one in 88./Autism clinics run by Delhi hospitals, including the All India Institute of Medical Sciences (AIIMS), have also reported a sharp rise in cases./According to Dr Sheffali Gulati, professor and chief, division of child neurology at the premier medical institute, from year 2002-05, they (AIIMS autism clinic) used to get approximately 2-3 cases of autism every month. ""Between years 2005 and 2008, it went up to approximately 4-5 cases per month. And from 2008 till date, a total of 492 children (7-8 cases per month) have been identified with autism spectrum disorder and are under follow-up. Additionally, 8-10 cases are diagnosed every month but are not under regular follow up because they are far-off or suffer from other co-morbidities,"" Dr Gulati said./It is estimated that close to 10 million people in India suffer from autism and related disorders-for which there is no cure. Behavioural intervention is the mainstay for treatment./A recent study published in the journal Environmental Health Perspectives said exposure to air pollution damages the brain, affecting the same area of the brain that is known to play a role in autism and schizophrenia in human beings. Their study was based on experiments conducted on animal models./AIIMS, Dr Gulati said, has conducted several studies to know the reason behind this alarming increase but no conclusive evidence has been found. ""We looked into the role of heavy metals and depression in mothers of children with autism but the results were inconclusive,"" the doctor added./However, researchers confirm that increased numbers cannot be linked to awareness and better diagnostics only./Professor V K Paul, head of the department of paediatrics at AIIMS, said addressing the problem of autism is the need of the hour especially as the global public health community is now moving to prepare for the post-Millennium Development Goal (MDG) 2015 agenda wherein such disorders will have an important priority./Dr Praveen Suman Mehta, director of Child Development Clinic at Sir Ganga Ram Hospital, said till about 10 years ago autism was a rare disorder. ""We rarely saw patients suffering from the condition. But now, we see 3-4 patients every OPD day,"" she said. Dr Mehta added there is no cure for autism but early identification of such cases can help in improving the deficits through targeted therapies./AIIMS doctors say while there are several treatment methods being experimented with, including stem cell therapy, only behavioural intervention has proved successful in controlling symptoms such as impairment in eye-to-eye contact, facial expression, body posture and gestures which are displayed by those with autism./The global prevalence of autism, according to a Center for Disease Control (CDC) report, has increased twentyfold to thirtyfold since the earliest epidemiologic studies were conducted in the late 1960s and early 1970s. At that time, prevalence estimates from European studies were one in 2,500 children in the population, and by the 2000s prevalence estimates from large surveys were 1%-2% of all children."
"Delhi tops the country in fatal road accidents and pedestrians and cyclists falling victim, claims CSE","LUCKNOW: About 16 people die and 58 are injured every hour in India due to road accidents – the death rate, in fact, is equivalent to wiping out about 40 per cent of the population of a small nation like Maldives in a year. And Delhi has the highest number of fatal accidents among all cities, with five deaths per day./The share of fatal accidents in the total is up from 18 percent in 2003 to 25 in 2012. Delhi records an average of five road accident deaths per day – four of these are of pedestrians and two-wheeler riders. Every week, two cyclists and one car rider dies in Delhi. The worst accident hotspots have been detected near flyovers and junctions./Metro cities record very high rates, but numbers are increasing in smaller cities as well: Highly motorised cities like Mumbai, Chennai, Delhi and Bengaluru top the list with the highest numbers of injuries and deaths as recorded by the Union ministry of road transport and highways. Mumbai has the highest number of all types of accidents, while Delhi records largest number of fatal accidents among all cities. Studies now indicate that smaller cities that have newly built highways, show increasing vehicle conflict and accident risks— Lucknow, Vadodara and Agra are some examples./CSE claims that cities are designing roads to increase speed of motor vehicles but at the same time neglecting infrastructure and rights of walkers, cyclists and public transport users. “If road safety is compromised, cities cannot increase the share of sustainable modes such as walk, cycle and public transport for clean air and public health”, cautioned the organization./The assessments indicate that despite the nominal reduction in total number of accidents over the last two decades, the share of fatal road accidents have increased phenomenally as Indian cities are giving more importance to high speed roads for vehicles – and not to ensuring safe access for all, say CSE researchers. CSE released its analysis at a recent workshop titled ‘Our Safe Right to Way – Addressing safety and accessibility in Indian cities.”/Tragic statistics are piling up and several recent gruesome incidents have sent shock waves, necessitating immediate intervention for zero tolerance. The untimely death of the rural development minister Gopinath Munde in a road accident was a grim reminder of the dangerous trend in the city. Even children going to school are not spared. The brunt of this harsh fate falls on the very large number of people cycling and walking on the city’s roads, as well as those who use public transport./Sunita Narain, director general says: “Unsafe roads are a warning against the goals of sustainable mobility practices. Walk, cycle, and public transport will not work if people are not safe, and are injured or die while traveling.” She adds that the assessment becomes necessary at a time when cities are trying to increase their share of public transport along with walking and cycling with the aim of getting clean air, protecting public health, and reducing fuel guzzling and climate impacts./The recent estimates of Global Burden of Disease (GBD) has changed the way health impacts of motorisation are conventionally understood, by including deaths and illnesses from road accidents as well as air pollution within its ambit. The GBD report ranks road injuries as the world’s eighth leading cause of death and the number one killer of young people aged 15 to 24. If deaths due to road injuries and air pollution from vehicles are combined, then they exceed the tally from HIV, tuberculosis or malaria. The World Health Organization (WHO) now classifies disability, unproductive life years, and premature deaths related to road injuries as a significant health impact of motorisation./Explosive trend in Indian cities: As much as 11 per cent of the global road injury deaths occur annually in India alone. India also displays a very disturbing trend -- over the last two decades, while the total number of accidents and injury shows only a small downward dip, fatalities have increased very sharply. The proportion of fatal accidents in total road accidents is up from 18 per cent in 2003 to 25 per cent in 2012 (as per official data). More people are dying now as cities allow vehicles to have more speed on roads, while depriving people of safe access to these same roads./For Reprint Rights: timescontent.com"
Kids under severe allergy attack,"KOLKATA: Ten-year-old Sreyas Jain has been suffering from a skin rash that got worse despite treatment. His parents took him for an allergy profile test after no conventional medicine worked. The small, red pimple-like eruptions couldn't be linked to anything specific, though. Much to the relief of Sreyas and his parents, they vanished just as suddenly as they had appeared./Several students of a school in south Kolkata have been suffering from dry cough and breathing difficulty. Even though the symptoms are close to asthma, doctors examining the children felt it was a virulent, contagious allergic condition. Around a dozen students were asked to stay at home till they have recovered completely./A large number of kids, especially those in primary schools, are suffering from pollution-related allergies forcing them to stay off school. While for some it is breathing distress, some have skin lesions. Many have throat infection leading to voice loss, others have indigestion leading to frequent vomiting. Still others have an acute eye infection causing redness and watering. Fever is an added problem./While most would tend to think that these would be viral attacks, in reality they are not. The doctors' certificates that schools are receiving say that the kids have fallen victims to allergens that can be directly linked to air or water pollution. A large number of kids are also allergic to certain food varieties. Earlier one would hear only of milk or lactose intolerance, or allergies induced by brinjal or prawn. Now there is an increasing number suffering from wheat allergy, many who are intolerant to some vegetable groups like spinach or citrus fruits and certain kinds of fish. Even fruits have been leading to severe allergy attacks./""Pesticides, colouring agents and preservatives used on fruits, vegetables and even fish could be triggering these. But what could be more dangerous is air pollution. We are not aware of the pollutants that we are breathing in. Children are being affected more severely and more often than adults,"" said Shantanu Ray, paediatrician./Atopy or skin allergy induced by dryness was largely a western disease, he pointed out. ""It only happened to white children and we rarely encountered the disease in the sub-continent. But now, it is quite common among children in Kolkata. It has been affecting those in the age group of six months to five years,"" said Ray./""Monsoon is the time when primary school kids suffer from cold, cough and fever. But this year we have noticed that many are also suffering from breathing distress and rashes. These kids do not otherwise have asthma and so the complaint was worrying. Later doctors have detected dust allergen related breathing distress to be the cause,"" said TH Ireland, principal of St James School./In some schools, children have complained of contact dermatitis. Initially schools, inexperienced about such allergies, asked parents to keep the affected kids at home, fearing that these might be contagious. Consultant dermatologists have however assured schools that these are not contagious but will take time to subside./Allergic cough and cold, too, have been very frequent this season. Paediatricians pointed out that number of cases has been on the rise over the past few years. It could be linked to pollution. There has been a phenomenal rise in the number of children suffering from allergies, according to paediatrician Ashok Mittal. ""It is a matter of concern since it increases the risk of potentially fatal respiratory diseases or severe allergic reactions (Anaphylactic reactions). The more common forms of allergic diseases in children are atopic dermatitis (eczema), food allergy (nut, gluten), allergic rhinitis (hay fever) and asthma. A combination of genetics and the environment are responsible for this""/In recent years, allergies triggered by food or the environment have risen sharply all across the globe, including Indian children, especially among more affluent families, pointed out Mittal. ""The reason behind is not known. One of the most popular explanations is the ""Hygiene Hypothesis,"" which suggests the cleanliness of urban lifestyles has taken away many of the infectious agents that strenghthens a child's immune system, making it prone to allergic overreaction. Other possible culprits include pollen increases from global warming, environmental toxins, common medications and changes in diet,"" he said./For Reprint Rights: timescontent.com"
Study confirms threat from chem units,"KOLKATA: A TOI report on the health hazards faced by the people of Ganganagar Katakhal area owing to mushrooming chemical units had prompted the state health department to conduct a survey. The study, which found an alarming rise in pollution levels and its direct impact on health, has proved to be major help for the residents who have now started a major campaign against pollution./Residents of a 6sqkm area next to the eastern wall of the airport are suffering from a host of pollution-related ailments, thanks to the illegal factories that have sprouted in the area over the last 15 years. The health team studied 209 permanent residents, aged between one and 74 years, staying within 200 metres of the factories./""We found that cough was the most common health problem in 44.5% of the people, followed by skin diseases in 11.5%. In most of the people (91%) cough was of less than 2 weeks' duration. Other common health problem included asthma (5.7%), anaemia (2.4%) fever (2%) and diarrhoea (1.4%),"" said the report that was submitted in April this year./""Most of the people subjectively complained that the effluent coming out of the ASG Biochem factory was highly obnoxious in smelling. The effluent was being discharged in the Ganganagar Khal. Besides, the fumes discharged from the chimney of Delta Fabrics Pvt Ltd and the Unistar Galvanisers and Fabricators Pvt Ltd now named Industrial Perforation are alleged to contain heavy particulate carbonaceous materials which are deposited inside the rooms of the residents. This cause discomfort even in living indoors,"" the report said./The health survey report recommended an environmental survey to assess the outdoor air and water quality of the area, especially pertaining to suspended particulate matter (SPM) in the air and quality of the underground water. The assistant chief medical officer of health, Barasat, wrote this in the report./Former state pollution control board law officer and now a legal aid activist, Biswajit Mukherjee, wrote a latter to the additional chief secretary of the environment department and member secretary of the Pollution Control Board for taking necessary action against the polluting industrial units as per the provision of Water (prevention and control of pollution) Act 1981 along with Municipal Act for redress of the grievances of locals./Considering the report of the health department, Mukherjee said, the factories are not at all eligible to operate in the present location and need to be shifted. On behalf of the local people, Mukherjee had requested the authority to act against these units by June. ""Since that did not happen, we are now contemplating to move the appropriate forum for justice,"" said Chinmoy Chanda, a local resident spearheading the campaign./Chanda's campaign twice led the state pollution control board to issue closure notices against Unister Galvanisers and Fabricators in 2002 and 2003. But the company kept functioning simply by changing its name to Adhunik and Industrial Perforation India./The pollution control board appeared helpless in its note - in a record of proceedings dated May 22, 2010 - ""The state board seized with the problem for a long time. Number of occasions state board issued direction to erect pollution control system and at some point of time industry was decided to shift. But subsequently, as per requests of the workers and different public representatives, the unit continued their operation in that particular area.""/After some initial enforcement, the PCB appears to have lost interest in the case. ""They now ask us to appear in the hearing whereas we requested them to carry out tests to quantify the air pollution level,"" says Debu Das, who had to close his horticulture business. ""The carbon dust burns the petals of the flowers and we suffered heavy losses and, finally, had to shut down the business.""/Again, the threat of being electrocuted hangs large, with 33KV high-tension lines hanging high over the area to feed the factories. The state electricity distribution company has already made a survey and found that the condition of the line is precarious, so the possibility of an electrical hazard is high in adverse weather conditions, especially during storms./The worst victim of pollution has been the canal - the Labanyabati river of yore and today's katakhal or Nowai canal. Once a living river, it's now a dead canal with brackish water full of industrial and human waste./""We used to see boats in its crystal-clear water regularly. Fishing, other than agriculture, was the mainstay of the people in these areas. But now, event insects cannot survive here,"" said Shyam Roy, who cannot even walk for long without his inhaler now./For Reprint Rights: timescontent.com"
"Metro Rail work adding to air pollution in Hyderabad, says Pollution Control Board","HYDERABAD: The ongoing Metro Rail construction is not only causing widespread traffic chaos in the twin cities, but is perhaps responsible for alarming rise in air pollution over the last two years, AP Pollution Control Board (APPCB) scientists said./Coinciding with the beginning of the metro construction, particulate matter containing toxic metals was 45 % higher than the standard levels set by government of India both during 2012 and 2013, APPCB officials said after analyzing the latest data./Scientists say these particulate matter contains lead, arsenic and nickel, besides other dust particles, which are harmful and trigger respiratory diseases, cancer and disorders related to the nervous system. Respiratory diseases are shooting up in the city by around 15 per cent annually./While no specific survey has been carried out to check the extent of damage on the ambient air quality caused by the Metro Rail construction, officials attribute the sudden and drastic increase in the particulate matter during 2012 and 2013 to haphazard Metro works./“We cannot deny that Metro Rail construction has led to increase in pollution levels,” said Ramesh Chandra, senior environmental scientist, APPCB./As per the national air quality standards, particulate matter 10 (dust particle) should not cross an annual average of 60 ug/m3 (micrograms per cubic meter of air), but APPCB data shows that Hyderabad recorded an all-time high of 87 ug/m3 in 2012 and 2013, when Metro work was in full swing. The 2013 annual average of 87 ug/m3 is 45% and much higher than the standard level, scientists say./Studies have shown that nearly 50% of the particulate matter is due to vehicular pollution and combustion of fuels./This, P Veeranna, a scientific officer with the APPCB, says worsened after haphazard Metro Rail works caused more bottlenecks in the city’s roads, leading to traffic congestion and in-turn contributing to higher levels of pollution. Bad roads too are further adding to the problem, he added./“We had asked Metro authorities to take precautions wherever possible,” said Veeranna./But experts say proper norms to minimize environmental damage were not followed by Metro authorities./“Metro work is supposed to begin after necessary right of way (road width) is created for free flow of traffic, but the work started even before this. Narrow streets were barricaded and works taken up with no alternative plans in place,” said professor C Ramachandraiah of the Centre for Economic and Social Sciences, a city-based think tank./Ramachandraiah, who has closely followed the Metro Rail project, said nobody bothered about vital issues of public health. “What people should expect in the next few years is increasing respiratory problems and overall degeneration of health by the time the project is completed in 2017.”/Officials suggest the urgent need for coordination between transport and roads and buildings departments as well as GHMC, HMDA, RTC and PCB to keep a tab on the rising pollution levels./When contacted, Metro Rail spokesperson Murali Mohan said there was no question of increase in pollution levels because of Metro works. He said the construction activity started in 2011 with all safeguards in place to protect the environment and added that the 72 km corridor would be completed by 2017. Another senior official said he could not comment until he analysed the APPCB data./For Reprint Rights: timescontent.com"
