headline,body
What makes Imambara a green building?,"LUCKNOW: A cool and healing calmness takes over the mind as one enters the majestic Bada Imambara from the scorching heat outside. The atmosphere inside Chhota Imambara, Dilkusha, Bibiapur Kothi, Chattar Manzil or any other Nawabi-era monument is equally cool. Besides making visitors feel good, the Nawabi buildings emphasize on the need of eco-friendly construction, something Lucknow desperately needs now./""Each of the Nawabi building suggests that the understanding about eco-friendly architecture among the makers exited much before the term was coined,"" says PK Singh, an expert at the state archaeology department. TOI explores how architect Kifayatullah raised Bada Imambara as a 'green monument' over 200 years ago./- It's vault rests on air: The Bada Imambara is a masterpiece to describe the power of 'ventilation'. ""The vault in the central hall rests literally on air, a fact proven by sonography of the walls by experts from the Netherlands. Neither has an iron or steel frame been used nor have pillars been raised for support,"" says Raushan Taqi, a historian and expert on conservation. ""The volume of air in the hall is very high because of cross ventilation which helps hold the vault,"" he explains, adding that orientation of the building was kept in the direction of the air. ""There are air passages which facilitate maintaining the volume of air in side,"" he adds./Twin walls to keep it cool: Bada Imambara is one of the few monuments in India where the double wall system was implemented. ""The outer wall of the Imambara goes up like an ordinary wall in our homes. But there's another wall right next to it separated by a slim staircase. This prevented transference of heat to the inner wall. Ventilation along the staircases traps air and facilitates cooling of the inner wall,"" Taqi says, though he believes that present day architects and builders may not find it commercially viable./Bio-binding material: The material used to raise the mammoth structure was gathered from nature. Be it the lakhauri brick or the unique masala comprising surkhi, choona, urad daal, sheera (molasses), choone ka pani or farez (a natural fevicol like substance derived from a tree); all ingredients absorb heat, unlike the currently prevalent RCC (reinforcement cement concrete). ""RCC is a non-porous substance, which repels heat, thereby adding to the latent heat quotient of the air and contributing to global warming,"" said Aasheesh Srivastava, a city-based architect. The building standing tall even after 200 years is proof of the material's strength./Green spaces: The Nawabs gave a lot of importance to open green spaces which absorb atmospheric heat. The Bada Imambara has three gardens to keep it cool. ""The general design of any building in those days included green spaces. In fact, the building was constructed in the middle of green spaces,"" shares Yogesh Praveen, an author./WHAT IS A GREEN BUILDING?/A green building refers to a structure which a uses process that is environmentally responsible and resource-efficient throughout the building's life-cycle- from design, construction, operation, maintenance, renovation, and demolition. In this way, they absorb atmospheric heat besides reducing the need for heat emitting appliances such as airconditioners (AC). Its over all impact may lower global warming./ADVANTAGES:/- It is energy efficient. The requirement of lights during the day is almost negligible because natural light keeps the home illuminated./- Water efficiency. Wastage of water is reduced to minimal by efforts like recycling of water for toilet flushing, conserving fixtures to avoid leakages etc./- Material efficiency: Green buildings are built from green, rapidly renewable, non-toxic, reusable and recyclable material as lumber, bamboo, straw, recycled metal/stone, sheep wool, compressed earth block, concrete, cork etc./- Temperature Regulation: Green buildings compensate for 'urban heat island effect' (caused by heat generated from concrete buildings, roads and ACs) by having sufficient green areas around the buildings such as green roofs and rain gardens./- Indoor air quality: Ventilation is given a lot of importance in a green structure. This minimises the chances of indoor air pollution which is 2-5 times more harmful than the outdoor pollution, especially for people with lung diseases./- Maintenance. Green buildings need less maintenance. For example most green buildings don't require exterior painting so often. Due to the use of natural resources in their construction they are not destroyed quickly./- As many as 318 buildings in the country are said to be green. The list includes/Suzlon energy limited Pune./Rajiv Gandhi International Airport, Hyderabad./ITC green center Gurgaon/Olympia technology park, Chennai/Biodiversity conservation India limited, Bangalore./- Jai Prakash International Center coming up in the city's Gomtinagar area would be the state's first green building./- State owned housing development board has announced that it would rope in green building specialists in their new projects./For Reprint Rights: timescontent.com"
What makes Imambara a green building?,"LUCKNOW: A cool and healing calmness takes over the mind as one enters the majestic Bada Imambara from the scorching heat outside. The atmosphere inside Chhota Imambara, Dilkusha, Bibiapur Kothi, Chattar Manzil or any other Nawabi-era monument is equally cool. Besides making visitors feel good, the Nawabi buildings emphasize on the need of eco-friendly construction, something Lucknow desperately needs now./""Each of the Nawabi building suggests that the understanding about eco-friendly architecture among the makers exited much before the term was coined,"" says PK Singh, an expert at the state archaeology department. TOI explores how architect Kifayatullah raised Bada Imambara as a 'green monument' over 200 years ago./- It's vault rests on air: The Bada Imambara is a masterpiece to describe the power of 'ventilation'. ""The vault in the central hall rests literally on air, a fact proven by sonography of the walls by experts from the Netherlands. Neither has an iron or steel frame been used nor have pillars been raised for support,"" says Raushan Taqi, a historian and expert on conservation. ""The volume of air in the hall is very high because of cross ventilation which helps hold the vault,"" he explains, adding that orientation of the building was kept in the direction of the air. ""There are air passages which facilitate maintaining the volume of air in side,"" he adds./Twin walls to keep it cool: Bada Imambara is one of the few monuments in India where the double wall system was implemented. ""The outer wall of the Imambara goes up like an ordinary wall in our homes. But there's another wall right next to it separated by a slim staircase. This prevented transference of heat to the inner wall. Ventilation along the staircases traps air and facilitates cooling of the inner wall,"" Taqi says, though he believes that present day architects and builders may not find it commercially viable./Bio-binding material: The material used to raise the mammoth structure was gathered from nature. Be it the lakhauri brick or the unique masala comprising surkhi, choona, urad daal, sheera (molasses), choone ka pani or farez (a natural fevicol like substance derived from a tree); all ingredients absorb heat, unlike the currently prevalent RCC (reinforcement cement concrete). ""RCC is a non-porous substance, which repels heat, thereby adding to the latent heat quotient of the air and contributing to global warming,"" said Aasheesh Srivastava, a city-based architect. The building standing tall even after 200 years is proof of the material's strength./Green spaces: The Nawabs gave a lot of importance to open green spaces which absorb atmospheric heat. The Bada Imambara has three gardens to keep it cool. ""The general design of any building in those days included green spaces. In fact, the building was constructed in the middle of green spaces,"" shares Yogesh Praveen, an author./WHAT IS A GREEN BUILDING?/A green building refers to a structure which a uses process that is environmentally responsible and resource-efficient throughout the building's life-cycle- from design, construction, operation, maintenance, renovation, and demolition. In this way, they absorb atmospheric heat besides reducing the need for heat emitting appliances such as airconditioners (AC). Its over all impact may lower global warming./ADVANTAGES:/- It is energy efficient. The requirement of lights during the day is almost negligible because natural light keeps the home illuminated./- Water efficiency. Wastage of water is reduced to minimal by efforts like recycling of water for toilet flushing, conserving fixtures to avoid leakages etc./- Material efficiency: Green buildings are built from green, rapidly renewable, non-toxic, reusable and recyclable material as lumber, bamboo, straw, recycled metal/stone, sheep wool, compressed earth block, concrete, cork etc./- Temperature Regulation: Green buildings compensate for 'urban heat island effect' (caused by heat generated from concrete buildings, roads and ACs) by having sufficient green areas around the buildings such as green roofs and rain gardens./- Indoor air quality: Ventilation is given a lot of importance in a green structure. This minimises the chances of indoor air pollution which is 2-5 times more harmful than the outdoor pollution, especially for people with lung diseases./- Maintenance. Green buildings need less maintenance. For example most green buildings don't require exterior painting so often. Due to the use of natural resources in their construction they are not destroyed quickly./- As many as 318 buildings in the country are said to be green. The list includes/Suzlon energy limited Pune./Rajiv Gandhi International Airport, Hyderabad./ITC green center Gurgaon/Olympia technology park, Chennai/Biodiversity conservation India limited, Bangalore./- Jai Prakash International Center coming up in the city's Gomtinagar area would be the state's first green building./- State owned housing development board has announced that it would rope in green building specialists in their new projects./For Reprint Rights: timescontent.com"
Heart attacks claim 80 lives per day in Mumbai,"MUMBAI: The 'Maximum City' takes a massive toll on the heart: 80 Mumbaikars died every day due to heart attacks between March 2014 and March 2015, up from 67 deaths daily during the same period the previous year./Data given out by BMC in response to a Right to Information query showed that 29,393 deaths due to heart attacks were registered in the city during the between March 2014 and March 2015. In the previous financial year, 24,603 Mumbaikars had succumbed to heart attacks./The seriousness of Mumbai's heart problem can be gauged from the fact that heart attacks account for a third of annual deaths in the city. For instance, 31% of the 93,254 deaths recorded in Mumbai in 2014-15 were due to heart attacks, showed the RTI data. ""We have been collating Mumbai's health data since 2010 and found that roughly 70,000 to 80,000 deaths occur every day. Heart attacks account for the biggest chunk,'' said Milind Mhaske from Praja Foundation, an NGO that brings out a white paper on the city's health every year./The present data was collated by RTI activist Chetan Kothari by filing an application under the Right to Information Act with the BMC's health department. ""Heart attacks have been the leading killers for the last 15 years. Tuberculosis comes a distant second and cancer is the third medical cause for deaths,'' said Kothari. The BMC data showed that in 2014-15, at least 19 Mumbaikars died due to tuberculosis while 18 others died due to cancer every day./A senior BMC official said heart-related deaths indicated the dominance of non-communicable diseases over communicable diseases in Mumbai. Dr N O Bansal, who heads the cardiology department of the state government-run JJ Hospital in Byculla, said, ""It is entirely possible that heart disease is the largest killer in Mumbai as there is better data collection in Mumbai than other places. Mumbaikars are not following good health habits, be it eating right or exercising right.''/Heart surgeon Dr Ajay Chaughule from Global Hospital, Parel, said, ""Coronary artery disease is a lifestyle disease worsened by urbanization. A person living in an urban area is more likely than a person living in a rural area to have heart disease."" The lack of open spaces where people can walk or exercise, easy availability of high-fat food items and sugary drinks as well massive mechanization makes urbanites more prone to lifestyle diseases like obesity, diabetes and heart diseases. ""Moreover, emerging research says that air pollution is a major cause for heart diseases and cancer. Another contributory factor is daily stress, be it at work, crossing the road or at school,'' said Dr Chaughule./Dr Bansal said people should include 20 minutes of exercise or walking in their daily schedule. computerization has robbed us of even the few steps that we would take at the workplace to move a file from one table to another. It is hence advisable to keep a check on one's blood sugar as well as cholesterol levels,"" he said./For Reprint Rights: timescontent.com"
Air pollution takes toll on GenY,"KOLKATA: The city's polluted air - largely a result of fume-spewing vehicles - has been taking a heavy toll on children. Around 35% of them, aged between eight and 14 years, suffer from poor lung health. It can lead to a range of disorders, according to a survey./Of the affected children, lung health of 9% affected kids has been termed 'poor' and the remaining 26% was dubbed 'bad'. While the findings have left doctors and green activists shocked, Kolkata has actually fared better than Delhi, where 40% have poor lung health, and Bengaluru, where the figure was pegged at 36%. Mumbai, with 27%, fared the best among the four metros./Conducted by Heal Foundation and Breathe Blue, the study was part of a Clean Air India Movement (CLAIM) launched across the country on Monday. It reveals that children who travel in uncovered vehicles were the worst affected. In Delhi alone, 92% of children using uncovered vehicles fared 'poor' as against just 8% of those who travelled in covered vehicles. Mumbai (79% uncovered, 21% covered), Bengaluru (86% uncovered, 14% covered) and Kolkata (65% uncovered and 35% covered) showed a similar trend. The survey was conducted among 4,000 school children./Addressing a press meet at the launch of the survey report on Monday, green activist Subhas Datta said the findings for Kolkata were not surprising since few measures have been taken to check vehicular pollution in the city. ""Less than 5% of the city's area is roadspace. A part of it is abused. So, the vehicular pollution gets concentrated in a smaller area. More than half of the city's vehicles are old and don't use clean fuel. Steps like introducing 'green channels', that involved synchronizing traffic signals that allow vehicles to cover stretches without a stop, have not been successful in Kolkata. The result has been disastrous,"" said Datta./Survey participants were put through a peak respiratory flow estimation test to detect their lung efficiency. It determines how much air the lungs can hold, how quickly one can breathe air in and out and how well the lungs receive oxygen and remove carbon dioxide./Children suffer more if they breathe polluted air for their lungs are still developing, said Parthasarathi Bhattacharya, director of the Institute of Pulmocare and Research, Kolkata. ""It has been seen that proximity to pollution increases the chances of lung disorders and reduces the efficiency of the organ. The growth in the number of vehicles in Kolkata has coincided with a spurt in the number of children with lung diseases. This can't be curbed unless we control pollution,"" said Bhattacharya./As much as 40% of Kolkata's paediatric population suffers from respiratory disorders, according to Anirban Maitra, consultant paediatric pulomologist, AMRI Hospital and RTIICS, Kolkata. ""This survey only confirms the fact that Kolkata is choking with chemicals. While it's true that vehicles are not the only source of pollution, they remain the major one in Kolkata. Pollution is a price we pay for development and we can't wish it away. But we can definitely keep it under control,"" said Maitra./For Reprint Rights: timescontent.com"
"Every 4th schoolkid in Mumbai fails lung test, finds survey","MUMBAI: One in four Mumbai schoolchildren possibly has poor lung function, according to a multi-city survey released on the eve of World Asthma Day on Monday. The outlook is grimmer if one considers the national average: 35% of the surveyed children had poor lung function./The survey, covering 2,000 children in Mumbai, Delhi, Bangalore and Kolkata, has linked poor lung function to rampant air pollution in metro cities. The World Health Organisation has long held that by reducing air pollution levels, ""countries can reduce the burden of disease from stroke, heart disease, lung cancer, and both chronic and acute respiratory diseases, including asthma""./The survey, which was conducted by the Breathe Blue and Heal Foundation, graded children's lung function as excellent, good, satisfactory, bad and poor based on various international scales. Delhi's children fared the worst, with 40% having compromised lung function: 21% had poor lung function and another 14% bad lung function./Mumbai's children fared the best with 73% of the surveyed children having good lung function. Of the remaining, 13% children had poor and 14% had poor lung function. In Bangalore and Kolkata, the affected student percentages stood at 36% and 35% respectively./""Thus, about 35% of schoolchildren across metros fared badly in lung health screening test, indicating poor air quality,'' said the Breathe Blue survey./A study conducted by chest specialist Dr Sanjeev Mehta over a decade back in Mumbai showed underperforming lungs among 30% of those tested. ""At that time, scientists were too shocked with the results to accept them. It seemed difficult that air pollution could have such effects,"" said Dr Mehta./Since then studies have shown that children born to mothers in Indian cities have poorer growth in comparison to children born to Indian mothers living in western cities. A study done in Beijing showed that children born in the run-up to the Olympics in 2009 had higher birth weight than those born later (because China had taken measures to reduce air pollution),"" said Dr Mehta./Lung function tests determine how much air the lungs can hold, how quickly one can move air in and out of his/her lungs, and how well the lungs take oxygen in and remove carbon dioxide out from the body. ""The tests can detect lung diseases and measure the severity of lung problems. Poor lung function results mean compromised lung function and high possibilities of contracting pulmonary diseases,"" said the foundation's press release./Pulmonologist Dr Sujit Rajan said prolonged exposure to environmental pollutants such as nitrogen dioxides and particulate matter can impair lung function. ""But what possibly worsens the odds for today's children is their poor nutrition levels. They consume so much of readymade foodstuff containing additives and adulterants that their risk of asthma is higher than before,'' said Dr Rajan./High levels of air pollution in India, especially in the national capital New Delhi, has been in the news in recent months. ""People who have been exposed to air pollution have an increased risk to a number of diseases, ranging from poor lung function to lung cancer,'' said Dr Mehta. ""We have a lot to worry about children being exposed to pollution because lungs keep growing till the age of 25, but pollution affects their growth,'' he said./For Reprint Rights: timescontent.com"
Clean up Kolkata air to make it inviting: US diplomat,"KOLKATA: A senior American diplomat has cautioned that Indian cities, including Kolkata and Delhi, may have difficulty in retaining and attracting talent if they do not clean up the air./Speaking to TOI, US embassy deputy minister counselor for economic, environment, science and technology Samuel Kotis said high levels of air pollution was a growing concern among expatriates./""Air pollution affects everyone because we all breathe the same air. Its adverse impact on health is definitely cause for concern. As a father, I am worried about my son who is 16. On days when the pollution level is very high in Delhi, I ask him to stay indoors. I am sure parents in Kolkata would be concerned as well because there are days when the air here is more polluted than Delhi,"" Kotis said./The Global Burden of Disease Report, considered the gold standard in global epidemiology, assessed that ambient air pollution was responsible for 630,000 premature deaths a year, or more than one death per minute. The World Health Organization 2014 report on air pollution lists Kolkata among polluted cities. Delhi tops the chart globally./A recently published report by researchers from the University of Chicago, Harvard and Yale found that ambient air pollution is on average shaving three years of life expectancy for people in India. In a metro, the loss will be higher. Also, in a study commissioned by Central Pollution Control Board, scientists found that particulate pollution caused irreversible reduction in children's lung function. ""As a parent myself, and one who is only in Delhi for a relatively short period of time, that is a conclusion that is very troubling to say the least,"" the diplomat remarked./The US embassy in Delhi and four consulates in Kolkata, Mumbai, Hyderabad and Chennai independently monitor air quality 24 X 7 and upload the data on its websites. Though the consulate in the city is located in a relatively traffic free zone (there is restriction on movement of cars on Ho Chi Minh Street due to security concerns) and the air monitoring station is located next to a lawn in the consulate compound, the air quality is poor except in summer when heat and rain contribute to its improvement./Kotis said many American cities were facing a similar problem in the 1960s and 1970s as high pollution made the cities polluted, dirty and unattractive./""Just think of smog-laden Los Angeles of the 1960s and 70s and compare it to the much cleaner skies you can experience there to know what a difference concerted, well-planned and well-executed long-term action can make. Indian cities, including Kolkata, can also transform themselves into clean urban centers with growing economies and healthy populations,"" he pointed out./But if Kolkata fails to address the concern, it would not only have to bear the incremental cost of an ailing population, companies operating out of the city may have to pay more to executives. That is a complete reversal of the current situation where salaries in Kolkata are lower than Mumbai or Dehi./""Despite an attractive package, many may not consider an assignment in a polluted city, particularly those who have school-going children,"" Kotis said, pointing out that addressing the issue of air pollution now can also mitigate climate change for future generations./For Reprint Rights: timescontent.com"
Inhalation therapy best way to treat asthma: Experts,"JAIPUR: Summer holidays are round the corner. Most of the students would head for hill stations but for 12-year-old Ravindra Singh, it's a dream which would hardly become a reality./He is asthmatic and even in slightly cold weather, his condition deteriorates. He is suffering from asthma since childhood./Singh is not the only child who has asthma. According to city-based doctors, asthma cases are on the rise among the children because of various factors like polluted environment, hereditary respiratory problems etc./Dr Virendra Singh, director, Asthma Bhawan, said, ""There is a need to identify the actual cause of asthma attack. The patient himself has to analyse what triggers asthma attack. There are blood and skin tests available which also help in identifying the factors that trigger asthma.""/The figures of people who have undergone spirometry test in Sawai Man Singh hospital paint a disturbing picture./""In 2014, as many as 10,860 people had undergone spirometry test. It is a test to check body's pulmonary functions. In 2015 so far, 2,870 persons have undergone this test. Also, a total of 30,910 patients took treatment for respiratory diseases in 2014, and of them, 60% were suffering from asthma and allergy. Similarly, in 2015 so far, 7,760 persons have turned up for treatment,"" said Dr Ajit Singh, additional superintendent, SMS Hospital./Besides, the doctors claimed that among various factors, environmental pollution is a major cause of asthma./""The air pollution due to industries and vehicles causes asthma. Recent researches have shown that environment dust, which is high in Jaipur, also causes asthma,"" said Dr Adil Aziz, assistant professor (medicine), Sawai Man Singh Hospital./The theme of World Asthma Day, which will be observed on May 5, is 'you can control your asthma'./Doctors said the best treatment for control of asthma is inhalation therapy./""Though inhalation therapy is the best treatment, there are people who doubt its effectiveness. I have observed that unmarried girls' parents don't prefer inhalation therapy because they think it will 'reveal' to people that their daughter is an asthmatic,"" Dr Aziz said./Proper medication is important for controlling asthma. ""When proper care is not given to asthma patients, it often leads to difficulties. Poor treatment could result in the death of an asthma patient,"" said Dr Deepak Yaduvanshi, chief consultant pulmonologist with a private hospital./Dr Shubhranshu, a consultant pulmonologist with another private hospital, held a camp and screened 60 children for asthma. He said general hygiene is important to prevent allergic disorders in children in the age group of 1 to 12 years. It was also noticed that most children suffer from anaemia and parasite infestations which are a precursor of asthma./Ankit Bansal, a consultant pulmonologist, said that asthma attack occurs when a person is exposed to a trigger or irritant and breathing becomes difficult. The triggers could be pollens, bugs, chemical fumes, cold air, fungus, dust, smoke, strong odours, pollution, pets and sometimes even anger, stress and exercise. Therefore, to control asthma attacks, it is important to identify and avoid the irritant./In infants, breastfeeding for at least six months prior to giving solid food can protect them from developing asthma./Box:/Things known to cause asthma/-At home: Mites, pets, moulds/-Outside: Pollens, smoke/-At workplace: Chemicals, dusts/-Medications: Aspirin, pain medications/For Reprint Rights: timescontent.com"
40% of Delhi schoolkids fail lung capacity test: Study,"NEW DELHI: More than a third of schoolchildren in four big cities of India suffer from reduced lung capacity, with Delhi showing the worst results, claims a new study whose results could be pointing to how air pollution is impacting the health of kids in urban India./In the survey, 2,373 kids in Delhi, Mumbai, Bengaluru and Kolkata underwent a lung health screening test (LHST). Of the 735 students who took the test in Delhi, 21% were found to have 'poor' lung capacity while another 19% had 'bad' capacity./This means four out of every 10 children screened in the capital failed the test. Delhi has the worst air quality among 1,600 cities around the world, according to the World Health Organization./The students were asked to inhale and then exhale forcefully into a testing device to check their lung capacity. Dr Preetaish Kaul, representative of Heal Foundation which conducted the survey, said they were shocked to find so many children not being able to exhale properly./Children in the three other cities surveyed were only marginally better off./""The survey was observational and we did not look into the cause of poor lung health in children. However, given the fact that most children were otherwise healthy, it will not be wrong completely to infer that poor air quality has a role to play in causing the reduced lung capacity,"" said Dr Preetaish Kaul, representative of Heal Foundation./In Bengaluru, 36% (14% 'poor' and 22% 'bad') were found to have reduced lung capacity, followed by 35% in Kolkata (9% 'poor' and 26% 'bad') and 27% in Mumbai (13% 'poor' and 14% 'bad')./LHST determines how much air the lungs can hold, how quickly one can move air in and out of the lungs, and how well the lungs take oxygen in and remove carbon dioxide out from the body. ""The test can detect lung diseases and measure the severity of lung problems. Poor results in LHST mean compromised lung function and high possibilities of contracting pulmonary diseases,"" said a doctor./Dr Raj Kumar, who heads the respiratory allergy and applied immunology department at Vallabhbhai Patel Chest Institute, said more scientific studies were needed to determine the impact of air pollution on children./""Although I did not participate in the study, there can be no denying that air pollution is affecting us badly. Children are worst impacted as they are yet in their growth years with vital organs of the body physiologically not mature enough to deal with it,"" he said./Another survey conducted by Heal foundation suggested that a majority of people think it is the whole and sole responsibility of the government to clean the air./The survey indicated that only 15%, 24%, 27% and 9% people in Delhi, Mumbai, Bangalore and Kolkata, respectively, thought they as individuals were also responsible for the poor quality of air in their city./Said environmental activist Kamal Meattle, ""Reckless cutting of trees, rapid urbanization and above all, a dearth of environment-friendly laws, is the cause of many illnesses. Poor lung health is one of them. It's high time we take up the issue on priority and figure out ways to control pollution.""/For Reprint Rights: timescontent.com"
40% of Delhi schoolkids fail lung capacity test: Study\xA0,"NEW DELHI: More than a third of schoolchildren in four big cities of India suffer from reduced lung capacity, with Delhi showing the worst results, claims a new study whose results could be pointing to how air pollution is impacting the health of kids in urban India./In the survey, 2,373 kids in Delhi, Mumbai, Bengaluru and Kolkata underwent a lung health screening test (LHST). Of the 735 students who took the test in Delhi, 21% were found to have 'poor' lung capacity while another 19% had 'bad' capacity./This means four out of every 10 children screened in the capital failed the test. Delhi has the worst air quality among 1,600 cities around the world, according to the World Health Organization./The students were asked to inhale and then exhale forcefully into a testing device to check their lung capacity. Dr Preetaish Kaul, representative of Heal Foundation which conducted the survey, said they were shocked to find so many children not being able to exhale properly./Children in the three other cities surveyed were only marginally better off./""The survey was observational and we did not look into the cause of poor lung health in children. However, given the fact that most children were otherwise healthy, it will not be wrong completely to infer that poor air quality has a role to play in causing the reduced lung capacity,"" said Dr Preetaish Kaul, representative of Heal Foundation./In Bengaluru, 36% (14% 'poor' and 22% 'bad') were found to have reduced lung capacity, followed by 35% in Kolkata (9% 'poor' and 26% 'bad') and 27% in Mumbai (13% 'poor' and 14% 'bad')./LHST determines how much air the lungs can hold, how quickly one can move air in and out of the lungs, and how well the lungs take oxygen in and remove carbon dioxide out from the body. ""The test can detect lung diseases and measure the severity of lung problems. Poor results in LHST mean compromised lung function and high possibilities of contracting pulmonary diseases,"" said a doctor./Dr Raj Kumar, who heads the respiratory allergy and applied immunology department at Vallabhbhai Patel Chest Institute, said more scientific studies were needed to determine the impact of air pollution on children./""Although I did not participate in the study, there can be no denying that air pollution is affecting us badly. Children are worst impacted as they are yet in their growth years with vital organs of the body physiologically not mature enough to deal with it,"" he said./Another survey conducted by Heal foundation suggested that a majority of people think it is the whole and sole responsibility of the government to clean the air./The survey indicated that only 15%, 24%, 27% and 9% people in Delhi, Mumbai, Bangalore and Kolkata, respectively, thought they as individuals were also responsible for the poor quality of air in their city./Said environmental activist Kamal Meattle, ""Reckless cutting of trees, rapid urbanization and above all, a dearth of environment-friendly laws, is the cause of many illnesses. Poor lung health is one of them. It's high time we take up the issue on priority and figure out ways to control pollution.""/For Reprint Rights: timescontent.com"
Green panel rap on govt for not using chimney at Swargadwar,"BHUBANESWAR: The National Green Tribunal (NGT) on Tuesday came down heavily on the state government for its failure to effectively run the scientific chimney at Swargadwar (crematorium) in Puri./To check pollution, the Odisha State Pollution Control Board (OSPCB) installed the chimney at the crematorium in September, 2014, and handed it over to Puri municipality for operation. But the chimney has not been put to proper use, resulting in ambient air pollution. The board recorded emission of 727 microgram per metre cube of particulate matter from the cremation ground against the permissible limit of 100./""The chimney should be made fully functional before July 30, the next date of hearing on the matter. If the officers concerned fail to comply with the direction, we will be compelled to take coercive steps against them and the state government as well,"" said the NGT order./In 2013, green campaigner Subhas Dutta filed a petition before NGT, regarding pollution in Puri due to smog emanating from the cremation ground. Earlier, the tribunal had directed the pollution board to take up plantation at the crematorium./Regional officer (Bhubaneswar) of OSPCB Hadibandhu Panigrahi said Puri municipality was not taking enough steps to encourage people to use the platform, where the chimney has been set up, to burn bodies. ""The chimney has the capacity to suck 12,000 micro gram dust and smog an hour. The emission of particulate matter will remain within the permissible limit if it is used properly,"" he said./Around 30 bodies are cremated in eight chullahs at Swargadwar every day. ""The smoke from burning body parts can cause pulmonary diseases,"" Panigrahi said./Executive officer, Puri municipality, Manish Agrawal said the chimney has not been made fully operational due to some technical problems. ""We are taking steps to convince people to burn bodies at the chullah, where the chimney has been installed. People are not keen to burn bodies there as it requires more firewood,"" said the officer./The NGT also asked the board to serve closure notices to Puri hotels, which have not applied for consent to operate./For Reprint Rights: timescontent.com"
