headline,body
"Metro work on, jams a norm on Charbagh road","Lucknow: Traffic congestion prevailing all day on the 100-metre stretch around Lucknow Metro construction work site near Charbagh railway station has disturbed Dr Faisal Ali's schedule. A resident of Lalbagh, Ali has to cross the area four times a day to reach his clinic in Alambagh for the morning and evening shifts./""I spend two to three hours caught in a jam every day as it takes 30-45 minutes to cross the area each time. It has disturbed my entire work schedule,"" said Ali, narrating his daily ordeal. Like Ali, traffic congestion outside the railway station entrance has become a challenge for thousands plying on the road. The worst hit are emergency cases or those who have to board a train or catch a flight./Charbagh witnesses heavy traffic because of railway and bus stations. Metro construction work has reduced the width of the road. The problem has been aggravated after the intercity roadways bus routes were changed. Buses from Vidhan Sabha Marg have to take U-turn from the intersection near Ravindralaya. Many buses stop at the U-turn to pick up passengers. Autos compound the problem by parking around buses./""A bus takes a turn in 10-15 minutes, resulting in a jam. By the time the jam is cleared, another bus comes and turns. As a result, congestion has become order of the day,"" said Sashi Prakash, a resident of Charbagh. Besides traffic jam, noise and air pollution too has registered an increase in the area, he added./People complained bitterly about lack of personnel to manage traffic, which, they say, along with diversion can solve the problem to some extent. Lucknow Metro had announced it will deploy traffic marshals to man roads but there are none to be seen, said Rakhi Singh, a commuter./""Police should deploy more personnel to manage traffic. Constables are rarely seen,"" she added./The trisection was chock-a-block with two and four wheelers. Rajiv Gupta was stuck in traffic jam for 45 minutes while his family which had arrived by Lucknow Mail kept waiting for him to receive him. ""Lucknow metro should appoint traffic marshals here as they did during construction at Alambagh,"" said visibly agitated Rajiv Gupta, who works in a private firm./Scene 2: 2pm/Several trains have arrived at the northern and northeastern railway stations. The number of vehicles increases. While some have to reach home from station, others are rushing to catch a train. The situation turns from bad to worse. ""I will miss my train, if I don't reach the station in five minutes,"" said a panic-struck Rajesh, who decides to leave behind his vehicle and walk all the way to the station along with the luggage. ""More traffic constables should be deployed here to manage things,"" said Samir, a bank employee, struggling through the traffic./Scene 3: 6pm/Arvind Makhija missed his train to Delhi because of the huge traffic jam at the trisection with the increase in inflow of vehicles after office hours. ""I came to board the Dibrugarh-Rajdhani Express but missed the train. I had to attend a meeting in Delhi but now I will have to think of some other way,"" said Makhija, a government officer./Scene 4: 10pm/Even in the night, there is no relief from traffic jam. Raji, who works in Air Asia, was caught in the congestion for over 40 minutes and missed the flight. ""Now I will have to forego my off day otherwise my salary will be deducted. It will also spoil my record,"" he said. Asthma patient Ashima Shourey said vehicular smoke during jam aggravates her condition./For Reprint Rights: timescontent.com"
Polluted Patna: City chokes on filthy air,"Patna: In the wake of a survey conducted by the World Health Organization in May last year, in which Patna ranked second after Delhi in the list of the most polluted cities, Bihar CM Nitish Kumar has finally agreed to implement a rule prohibiting diesel vehicles that have been operational for 15 years or more from plying the roads of the city. Kumar also said the government was planning to restrict burning of plastic and solid waste. Despite these initiatives, air pollution in the city is increasing at an alarming rate. /Even though Patna does not have any heavy industry, its level of Suspended Particulate Matter (SPM) is very high. According to the Indira Gandhi Planetarium, the SPM level in the city in April this year was as high as 355 micro-grams per cubic metre, far more than the permissible limit of 100 micro-grams per cubic metre. Arvind Mallik, an expert in science, said, ""Vehicles emit oxides of nitrogen and sulphur, besides un-burnt particles of carbon that we see as the cloud of black smoke coming from the exhaust of cars."" These gases and particulates have serious effects on the human body and cause a range of problems like irritation in the eyes to acute cases of asthma.Students and office-goers, who travel across the city, bear the brunt of air pollution. Harsh Vardhan, a student living in Kankarbagh, said, ""I became a victim of sinus (paranasal sinus) when I was 14. The doctors said the root cause of this disease is pollution."" RK Das, a resident of Pataliputra, said, ""I take my vehicle once every month for pollution check. Punitive measures should be taken against those don't.""The process of pollution check involves inserting a nozzle into the vehicle's exhaust and checking the composition of the emitted gas. The whole process costs a paltry sum of Rs 50 in service centres across the city.A graduate from Patna Women's College, Priyanka Priyadarshini, said, ""I am compelled to use scarves or a mask and sunglasses while travelling in the city as the air mixed with dust and harmful gases causes irritation, headache and nausea if these precautions are not taken."" Ajay Patel, president of an auto union, said, ""The auto drivers usually don't take their vehicle for pollution check and the maintenance is done only when the vehicle stops functioning. Even the government is blind to issue of pollution control.""Sexagenarian Indu Devi, who is an asthma patient, said, ""When I lived in the village (Chakia in Motihari district), the ailment was under control. Ever since I moved to Patna for better treatment, the condition is getting worse. I have a problem breathing whenever I go to a place where vehicular traffic is high."" Shailaja Singh, who works in the Reserve Bank of India in Mumbai, said, ""The city (Patna) should also opt for CNG like Delhi. It is eco-friendly, cheap, and convenient to use."" (The writer is a Class X student of St Paul's High School, Patna)/For Reprint Rights: timescontent.com"
Made in Chennai stoves warm up lives in Himalayas,"Chennai: At the crack of dawn, 14-year-old Dsudee begins an arduous journey to collect firewood. Shivering under her monkey cap and sweater, the Class 9 resident of Khalsa village in Uttarakhand struggles through rocky terrain and uneven paths. She repeats this trip thrice a day, walking nearly 18km in total. /Once home, she helps her grandmother make a tall stack of rotis for the family, coughing and battling tears due to the clouds of smoke from the chulha or mud stove. But her difficult lifestyle is slowly changing for the better after 'clean stoves' were distributed to houses in her village as part of the Himalayan Clean Cooking Project (HCCP).Launched by the Chennai Hub of the Global Shapers Community and the Himalayan Environment Trust in 2014, the project seeks to supply clean cooking stoves to remote mountain communities. These stoves combust the same fuels - wood and biomass - more efficiently. ""We got the idea when we were stuck in a hailstorm during a trek in Himachal Pradesh. We took shelter in a hut but the smoke was suffocating,"" says Varun Gunaseelan, project director.In an article on the World Health Organisation (WHO) site dated March 2014, an estimated 700 million people in India still rely on solid fuels and traditional cook stoves for domestic cooking. It further states that having an open fire in the kitchen equivalent to burning 400 cigarettes an hour. Women and young children are considered the first victims of smoke-related acute and chronic respiratory and cardiovascular diseases. ""According to WHO estimates, in 2012 there were close to 1.7 million premature deaths attributed to household air pollution from cooking in the Southeast Asia region with India shouldering the biggest burden,"" it says.After extensive research and surveys, the HCCP team distributed their first batch of single-burner stoves to all the 55 households in Sidri village in Uttarakhand, last year. ""We conducted road shows and live demonstrations by boiling water. On seeing that the water heated much faster, many locals placed orders,"" says Varun, adding that the stoves were provided at a discounted price of 1,000.The village headman, Ram Singh Pawar, said that households continued to use the appliance as it produced 'less smoke, cooked food faster and used lesser wood.'For the next phase of the project, the team partnered with Puducherry-based social enterprise, Prakti, to provide double-burner stoves suited for Himalayan families. The stoves accommodate wood, cow dung and agricultural wastes without processing while the steel combustion chambers ensure the fuels combust more completely. ""The stoves produce 80% to 95% less smoke compared to traditional mud stoves and three-stone fires. It also uses 40% to 80% less fuel and reduces deforestation,"" says Prakti program officer Mimi Liu, adding that cooking time is brought down by about 70%.Limited access to healthcare facilities in these remote areas makes fuel-efficient stoves the need of the hour. ""Using these stoves is crucial as early exposure to large amounts of smoke and pollutants could lead to asthma, wheezing or bronchitis in children below five years and prolonged exposure can cause lung cancer,"" says Dr Samantha Balaji, who is pursuing her masters in paediatrics.The team now conducts periodic roadshows and awareness programmes through student volunteers for various mountain communities on clean cooking methods./For Reprint Rights: timescontent.com"
Allergy conference stresses on diagnosis,"KOLKATA: Allergic diseases and asthma constitute a growing health problem with a marked socio-economic impact worldwide rightfully considered as an 'Epidemic of the 21st century'. With the changing environment and lifestyles, climate change, air pollution there is an increasing prevalence of more complex forms of allergic diseases and asthma worldwide.In order to reduce the burden of this global public health problem, there is a crucial need to establish an integrated approach to the diagnosis and management of allergic diseases, asthma and comorbidities, to develop research, health statistics, and better practice parameters and to link this to policy changes.Disseminating state-of-the-art knowledge on allergic diseases, asthma and related chronic diseases, the impact of the environment, lifestyle and early life determinants as well as increasing public awareness, enhancing scientific exchange and research is key to developing better and more effective treatment and preventive strategies.With its rich scientific program and renowned faculty, and the theme ""Expanding the Horizons of Allergic Diseases and Asthma: From Epigenetics to Treatment and Prevention"" IAACON 2016 (Indian Academy of Allergy Conference 2016), organized by the Indian Academy of Allergy presented a valuable and unique opportunity for attendees, both specialists and generalists, to update their knowledge, advance their skills as well as interact with colleagues, leaders and world experts in the field.The program included practical and hands-on workshops, plenaries, symposia, oral abstracts and poster presentations by young as well as the established experts and an industry-focused exhibit area. /Finally, as the cultural capital of India, the host city Kolkata has many things to offer - historic attractions, fabulous eating places and bustling markets in the backdrop of the Hooghly river making it an unforgettable cultural experience./For Reprint Rights: timescontent.com"
Allergy: the 21st century epidemic,"KOLKATA: With its rich scientific program and renowned faculty, and the theme ""Expanding the Horizons of Allergic Diseases and Asthma: From Epigenetics to Treatment and Prevention"" IAACON 2016 (Indian Academy of Allergy Conference 2016), organized by the Indian Academy of Allergy over the last three days in Kolkata to present a valuable and unique opportunity for attendees, both specialists and generalists, to update their knowledge, advance their skills as well as interact with colleagues, leaders and world experts in the field. The program includes practical and hands-on workshops, plenaries, symposia, oral abstracts and poster presentations by young as well as the established experts and an industry-focused exhibit area.""Allergic diseases and asthma constitute a growing health problem with a marked socio-economic impact worldwide rightfully considered as an 'Epidemic of the 21st century'. With the changing environment and lifestyles, climate change, air pollution there is an increasing prevalence of more complex forms of allergic diseases and asthma worldwide. In order to reduce the burden of this global public health problem, there is a crucial need to establish an integrated approach to the diagnosis and management of allergic diseases, asthma and comorbidities, to develop research, health statistics, and better practice parameters and to link this to policy changes,"" said Raja Dhar, executive council member, IAA and organizing chair, IAACON 2016.""Disseminating state-of-the-art knowledge on allergic diseases, asthma and related chronic diseases, the impact of the environment, lifestyle and early life determinants as well as increasing public awareness, enhancing scientific exchange and research is key to developing better and more effective treatment and preventive strategies,"" Ruby Pawankar, president, IAA, organizing chair, IAACON 2016She said as the cultural capital of India, the host city Kolkata has many things to offer - historic attractions, fabulous eating places and bustling markets in the backdrop of the Hooghly river making it an unforgettable cultural experience./For Reprint Rights: timescontent.com"
Unfit vehicles continue to poison air,"KOLHAPUR: Unfit and out-dated vehicles are adding much to the city's pollution, but not much crackdown by the Regional Transport Office (RTO) is visible.RTO officials claim that few owners approach to renew the authorisation of such vehicles even after the stipulated period of their use expires. The number of unfit and unauthorised vehicles, mostly auto-rickshaws and vehicles used for passenger transport, is increasing owing to the failure of the public transport. The RTO says it does not have adequate manpower to act against the unfit vehicles and those plying without renewing registrations. /The RTO has no data for the action taken on the unfit vehicles in the city. In July, it found 421 cases of vehicles emitting harmful gases. The civic body has allowed these vehicles to ply by merely imposing fines between Rs 100 and Rs 1,000. The RTO has collected fines of around Rs 58,800 in July.Assistant regional transport officer Ramchandra Kharade said, ""At present, there are three active squads for the entire district to check vehicular emissions. Also, we don't have the facility to scrutinize the pollution under control certificate (PUC) provided by several centres. We are trying to make the vehicle operators aware about pollution. Besides, we have simplified the processes to get the registration renewed and the tests done. This will help the vehicle owners apply in large number for renewal.""As per the rules, the private vehicles should not ply once they complete 15 years. Some vehicles get additional period on the basis of the fitness level. At the time of renewing the registrations, the operator has to undertake several tests, produce all documents and upgrade the machines in the vehicles to ensure low air pollution. According to National Ambient Air Quality Standards (NAAQS), the suspended particulate matter (SPM) concentration should not exceed 150 microgram per cubic metre. On the other hand, the respirable suspended particulate matter (RSPM) should not exceed 80 microgram per cubic metre. The data accessed from various air monitoring centres in the city such as Dabholkar Corner and Mahadwar Road shows that the SPM has been reached up to 390 micro gram/cubic meter and RSPM to 120 micro gram/cubic meter. The environmentalists claim that increasing number of unfit vehicles are more dangerous that those newly added as the later ones at least have advanced system to emit less harmful smoke. The trend of the operators to mix kerosene in petrol to make more profit out of less fuel price has made air more polluted. Uday Gaikwad, a city-based environmental expert, said, ""Vehicles that are unfit or have passed the certain number of years should be discarded. We don't remember a single drive by RTO against polluting vehicles in the near past. The RTO should make the drive schedule public each time it decides to take action.""/For Reprint Rights: timescontent.com"
"Swargadwar chimney defunct, pollution rises","Bhubaneswar: The electric chimney installed at Swargadwar in Puri has become defunct, increasing pollution at the sought-after crematorium. The Odisha State Pollution Control Board (OSPCB), which had installed the chimney two years ago, found it defunct recently and asked the Puri municipality to make it operational. But, the municipality is sitting over it.Located along the sea beach, Swargadwar witnesses cremation of at least 40 bodies every day. /Around seven bodies can be cremated below the platform where the chimney has been installed.Taking note of the air pollution beyond the permissible limit, the pollution board built the chimney and handed it over to the civic body. ""We have been receiving complaints that is not being maintained properly. The National Green Tribunal (NGT) had taken serious view of the pollution caused by the crematorium and asked us to install the chimney,"" said OSPCB regional officer (Bhubaneswar-Puri) Hadibandhu Panigrahi. The chimney has the capacity to absorb 12,000 microgram of dust and smog every hour. ""Without the chimney, we have recorded emission of particulate matter of 727 microgram per metre cube from the cremation ground as against the permissible limit of 100. If remain unchecked, the ambient air will become highly polluted. This can lead to pulmonary diseases,"" said an officer of the pollution panel.The OSPCB said that the municipality is yet to take steps to install 20 such chimneys and prevent cremation of bodies in open space. ""After the NGT asked the Puri municipality to comply pollution control norms, the latter gave it in writing, promising to set up 20 more chimneys,"" said Panigrahi.In February, Puri collector Aravind Agrawal slapped a showcause notice on the civic body for an alleged violation pertaining to use of the land meant for the expansion of Swargadwar. The municipality has constructed stalls on the 100 decimal land that was given to the municipality for expansion of Swargadwar for creation of 20 more platforms for cremation. Swargadwar was set up in 1985 with the government allotting 900 decimal. In 1988, another hundred decimal was acquired for expansion of the crematorium./For Reprint Rights: timescontent.com"
Air pollution speeds up death of lung cancer patients,"NEW DELHI: A big, population based study of lung cancer patients in California has shown that their survival is linked to the amount of air pollutants they are exposed to. Those living in areas with high levels of nitrogen dioxide (NO2) and particulate matter (both PM10 and PM2.5) live less after acquiring lung cancer. And, this is all the more true for those in early stages of the deadly disease.The researchers tracked the health outcomes up until the end of 2011 of more than 352,000 people newly diagnosed with lung cancer between 1988 and 2009, and whose details had been entered into the US California Cancer Registry. /Using data from US Environmental Protection Agency air quality monitoring stations, study participants' exposure to air pollutants was mapped to their residences. The study is published in the journal Thorax.Lung cancer is of several types and depending on when it is diagnosed, survival rates are different. For patients with early stage disease, average survival time was shortest for those with small and large cell cancers (around 1.5 years) and longest for those with adenocarcinoma (around 5 years).Almost half of the study participants (45.4%) lived more than 1500 metres away from a major interstate motorway. Less than 10% lived within a 300 metre radius of one.After taking account of these, and other potentially influential factors, the calculations showed that higher exposures to each of the four pollutants were associated with a correspondingly heightened risk of death and shorter average and 5-year survivals.But the magnitude of heightened risk was greatest for patients with early stage disease, among whom average survival was 2.4 years for those with high PM2.5 exposure (at least 16 ug/m3) and 5.7 years for those with low exposure (less than 10 ug/m3), for example.Overall, for patients with early stage disease, risk of death from any cause was 30% greater for NO2; 26% greater for PM10; and 38% greater for PM2.5. The impact of exposure to O3 was small (4%).These trends were particularly evident among patients with early stage adenocarcinoma.As might be expected, survival for patients with advanced disease was poor, irrespective of exposure to pollutants.This is an observational study so no firm conclusions can be drawn about cause and effect. And the researchers point to several caveats, including a lack of data on potentially important risk factors, such as an individual's lifestyle, smoking status, and alcohol intake; and the inability to capture road traffic pollution.The most recent figures from the World Health Organization estimate that 1.8 million new cases of cancer were diagnosed in 2012 alone./For Reprint Rights: timescontent.com"
MPCB finds fault in waste dumping,"Aurangabad: The municipal corporation may land in trouble for the alleged unscientific disposal of solid waste at the Naregaon dumping yard.Dhananjay Patil, regional officer of the Maharashtra Pollution Control Board (MPCB), submitted his affidavit-in-reply to the Aurangabad bench of the Bombay high court (HC) on Thursday stating that the municipal commissioner has not obtained necessary authorisation from the board and also not provided any facility for Municipal Solid Waste Management (and handling) Rules, 2000.He submitted the affidavit-in-reply following a PIL filed by N L Jadhav and other lawyers.Jadhav, appearing party-in-person, had approached the court seeking directions to the Aurangabad Municipal Corporation (AMC) to shift its garbage dumping yard from Naregaon. He said the yard has been causing health problems to those living in a radius of 10km. Besides, the thick smoke emanating from the dumping yard has also become a major problem for flight operation from Aurangabad airport, he said.The petition came up for hearing before justices R M Borde and K L Wadane. Lawyer Rajendra Deshmukh representing the municipal corporation told the court that the civic body has already approached the district collector seeking an alternate place for dumping garbage. /Thereafter, the court placed the placed the hearing on the PIL on August 18.The petitioner said the municipal corporation was illegally burning garbage at Naregaon because of which huge smoke emanating was causing air pollution. Jadhav said he and other petitioners reside within 10km radius of the garbage dumbing yard and have been facing health problems.He said the petitioners have made several representation to the civic body to shift the garbage yard and also urged it to stop burning of garbage. However, the civic body failed to attend to the problem. The petitioner had made the state government, the municipal commissioner, the district collector, the divisional commissioner and the regional officer of MPCB in Aurangabad respondents in the case. Following the petition, the court had issued notices to the respondents.In his affidavit-in-reply, Patil stated, ""The municipal corporation is under obligation to take steps for the management of solid waste generated in the city. It shall manage and handle it in accordance with the compliance criteria and the procedure laid in Scheduled II of the Municipal Solid Waste Management and Handling Rules, 2000. It is obligatory on every municipal corporation to carry out waste processing and disposal on their own or through an operator.""He said the AMC was generating 400 metric tonnes of solid waste in the city. The affidavit stated, ""Presently, respondent no. 2 (municipal commissioner) is dumping the collected solid waste unscientifically at Naregon. The municipal commissioner has not obtained necessary authorisation from the MPCB and also not provided any facility for municipal solid wastes management under the rules. Non-seggregated mixed municipal solid waste with bio-degradable and non-biodegradable waste is being dumped in an unscientific manner.""""Burning of waste has been observed at a few places and no responsible person was available at the site during the inspection carried out by MPCB on at least four occasions. No facility for processing was provided at the site thereby causing serious pollution in the surrounding area. The result of ambient air quality monitoring carried out at Naregaon on December 17, 2014, and January 29, 2015, exceeded the prescribed standard creating air pollution,"" Patil said./For Reprint Rights: timescontent.com"
MPCB finds fault in waste dumping,"Aurangabad: The municipal corporation may land in trouble for the alleged unscientific disposal of solid waste at the Naregaon dumping yard.Dhananjay Patil, regional officer of the Maharashtra Pollution Control Board (MPCB), submitted his affidavit-in-reply to the Aurangabad bench of the Bombay high court (HC) on Thursday stating that the municipal commissioner has not obtained necessary authorisation from the board and also not provided any facility for Municipal Solid Waste Management (and handling) Rules, 2000.He submitted the affidavit-in-reply following a PIL filed by N L Jadhav and other lawyers.Jadhav, appearing party-in-person, had approached the court seeking directions to the Aurangabad Municipal Corporation (AMC) to shift its garbage dumping yard from Naregaon. He said the yard has been causing health problems to those living in a radius of 10km. Besides, the thick smoke emanating from the dumping yard has also become a major problem for flight operation from Aurangabad airport, he said.The petition came up for hearing before justices R M Borde and K L Wadane. Lawyer Rajendra Deshmukh representing the municipal corporation told the court that the civic body has already approached the district collector seeking an alternate place for dumping garbage. /Thereafter, the court placed the placed the hearing on the PIL on August 18.The petitioner said the municipal corporation was illegally burning garbage at Naregaon because of which huge smoke emanating was causing air pollution. Jadhav said he and other petitioners reside within 10km radius of the garbage dumbing yard and have been facing health problems.He said the petitioners have made several representation to the civic body to shift the garbage yard and also urged it to stop burning of garbage. However, the civic body failed to attend to the problem. The petitioner had made the state government, the municipal commissioner, the district collector, the divisional commissioner and the regional officer of MPCB in Aurangabad respondents in the case. Following the petition, the court had issued notices to the respondents.In his affidavit-in-reply, Patil stated, ""The municipal corporation is under obligation to take steps for the management of solid waste generated in the city. It shall manage and handle it in accordance with the compliance criteria and the procedure laid in Scheduled II of the Municipal Solid Waste Management and Handling Rules, 2000. It is obligatory on every municipal corporation to carry out waste processing and disposal on their own or through an operator.""He said the AMC was generating 400 metric tonnes of solid waste in the city. The affidavit stated, ""Presently, respondent no. 2 (municipal commissioner) is dumping the collected solid waste unscientifically at Naregon. The municipal commissioner has not obtained necessary authorisation from the MPCB and also not provided any facility for municipal solid wastes management under the rules. Non-seggregated mixed municipal solid waste with bio-degradable and non-biodegradable waste is being dumped in an unscientific manner.""""Burning of waste has been observed at a few places and no responsible person was available at the site during the inspection carried out by MPCB on at least four occasions. No facility for processing was provided at the site thereby causing serious pollution in the surrounding area. The result of ambient air quality monitoring carried out at Naregaon on December 17, 2014, and January 29, 2015, exceeded the prescribed standard creating air pollution,"" Patil said./For Reprint Rights: timescontent.com"
