headline,body
"Defying law, smoking continues unchecked at public places","KANPUR: Are norms regarding smoking in public places being complied with? Not if one went by the findings of non-governmental organisations. Their survey report finds that around 50 per cent of bars and restaurants are not complying with smoke-free laws. The survey was conducted in 211 indoor places in 16 cities of 12 states. It was found that smoking was taking place in 127 out of the 211 places covered during the study period./Level of fine particles in places where smoking was observed was found to be 32 times higher than the World Health Organisation air quality guideline for particulate matter in indoor places./At a district-level advocacy workshop on tobacco control organised on Saturday in association with district tobacco control cell, Kanpur, and NGOs from Lucknow and New Delhi to generate awareness on health hazards due to passive smoking, the data presented a clear picture on how the norms were being flouted./Ashish Pandey, one of the members of the NGO from New Delhi, informed that the study demonstrated gross violation of smoke-free laws in India and provided evidence that indoor smoking caused exposure to harmful levels of air pollution./He said: ""The most alarming finding of the study is that cumulative indoor pollution level in public places across India is 324 micro gram per cubic metre which is much beyond the hazardous category of (251) micro gram per cubic metre of Air Quality Index (AQI). Therefore, non-smokers exposed to smoke at these places are at greater risk of a wide range of adverse health effects including heart attack and lung cancer.""/In Lucknow, 20 public places were visited, out of which smoking was observed at 12 such places. Similarly Kerala recorded maximum number indoor places where smoking was going on without any prohibition. Notably, out of 33 such places, smoking was going on fearlessly at 29. However, in Ahmedabad (Gujarat), only three places abided by the smoke-free laws out of 20 bars and restaurants./Moreover, at the 129 places 'No Smoking' signage was absent and smoking was taking place even at places where signages were present. It was also found that out of 45 non-smoking places, only at 28 places ashtrays were present. Notably, only four locations had designated smoking rooms but none of them were as per the guidelines of the smoke-free law./According to the law which was approved in May 2008 and came into effect on October 2, 2008 for individuals not abiding by the law, a fine of Rs 200 will be issued per violation and the individual will be subject to possible criminal sanction./The workshop, which was attended by chief medical officer (CMO) Ashok Mishra, nodal officers of the district tobacco control cell, officials from the health department and various government officials also were made aware of the fact that designated smoke room (DSR) provision of the law was being ignored. JP Sharma, executive director of the NGO, mentioned that no public policy allowing the DSRs had ever been demonstrated to eliminate the hazards of passive smoking./He appealed to government officials to modify the smoke-free law and told them to intensify the enforcement drive in public and private sectors to implement Cigarette and Other Tobacco Prevention Act (COTPA) 2003 effectively./For Reprint Rights: timescontent.com"
Guangzhou battles bad air quality ahead of Asian Games,"BEIJING: The battle against ""bad air"" quality that authorities fought before the 2008 Beijing Olympic Games is now repeated in the south China city of Guangzhou, which is hosting the Asian Games in November. Local officials have expressed worries that the atmospheric demon would not be easy to beat down./The Guangdong provincial environmental protection department has said that the Games are taking place at a time when the city goes through the worst time in terms of air quality. There are acid rains during the last quarter of each year in the Guangdong province, where the city is located./The 16th Asian Games, the world's second largest sports event, is being held between November 12 and 17 this year in Guangzhou./The entire Guangdong province saw relatively ""bad air quality"" in October and November months in the past four consecutive years. Major pollutants include PM10 (particulate matter), PM2.5 and O3 (ozone), sources said./The environment protection department found air quality slipping down to Level III or worse for 34% to 51% of the days in the last quarter of each year since 2006./Level III falls in the category of ""slightly polluted"" while the next level is regarded highly polluted and Level V is considered hazardous, according to standards set by the China Environmental Monitoring Center. Level I is excellent and Level II good./Beijing authorities fought air pollution by shifting a large number of polluting industries out of the city and its surrounding areas, curtaining the flow of vehicular traffic and causing artificial rains./Officials in Guangzhou are reporting bad air quality despite the closure of a large number of industrial units during the financial crisis, which delivered a major blow to export oriented units in the Pearl River Delta areas of the province. They may find it extremely difficult to close down more units at a time when the province is going through a major employment crisis./""We should develop a long-term effective system in the Pearl River Delta cities to ensure better air quality,"" Lin Musheng, vice governor of Guangdong, was quoted as saying by the official media. The local government has promised to ensure at least 96 percent of days have better air quality this year ahead of the Asian Games./The city saw five consecutive days of haze and dust at the end of November last year, which is the heaviest in the past decade, sources said./Some officials have claimed a dramatic improvement in atmosphere in the first half of recent years. The number of days with heavy haze and dust in the atmosphere came down from 96 in the first half of 2008 to 46 in the same period in 2009. But this may be poor consolation as the Games are being held in the second half./For Reprint Rights: timescontent.com"
Guangzhou battles bad air quality,"BEIJING: The battle against bad air quality that authorities fought before the 2008 Beijing Olympic Games is now on once more in the south China city of Guangzhou. /The city will host the Asian Games in November. Local officials have expressed worries that the atmospheric demon would not be easy to control. /The Guangdong provincial environmental protection department has said that the Games are taking place at a time when the city goes through the worst phase in terms of air quality. There are acid rains during the last quarter of each year in the Guangdong province, where the city is located./The 16th Asian Games, the world's second largest sports event, is being held between November 12 and 17 this year in Guangzhou./The entire Guangdong province saw relatively ""bad air quality"" in October and November months in the past four consecutive years. Major pollutants include PM10 (particulate matter), PM2.5 and O3 (ozone), sources said. The environment protection department found air quality slipping down to Level III or worse from 34% to 51% of the days in the last quarter of each year since 2006./Level III falls in the category of slightly polluted while the next level is regarded highly polluted and Level V is considered hazardous, according to standards set by the China Environmental Monitoring Center. Level I is excellent and Level II good. Beijing authorities fought air pollution by shifting a large number of polluting industries out of the city and its surrounding areas, curtaining the flow of vehicular traffic and causing artificial rains./Officials in Guangzhou are reporting bad air quality despite the closure of a large number of industrial units during the financial crisis, which delivered a major blow to export oriented units in the Pearl River Delta areas of the province. They may find it extremely difficult to close down more units at a time when the province is going through a major employment crisis./""We should develop a long-term effective system in the Pearl River Delta cities to ensure better air quality,"" Lin Musheng, vice governor of Guangdong, was quoted as saying by the official media. The local government has promised to ensure at least 96 per cent of days have better air quality this year ahead of the Asian Games. /The city saw five consecutive days of haze and dust at the end of November last year, which is the heaviest in the past decade, sources said.Some officials have claimed a dramatic improvement in atmosphere in the first half of recent years./For Reprint Rights: timescontent.com"
Kanpur to be one of the most polluted cities in the country,"KANPUR: ""There are nearly 65 cities and towns in the country wherein the air pollution has reached a dangerous level. The list includes cities like Kanpur, Lucknow, Govindgarh (Punjab) and others./In Kanpur alone, the PM-10 (a fine particulate matter found in air) is 200 times more than the standard which stands at 60 micrograms,"" The vehicles largely contribute to the ever-increasing air pollution which is really a cause of concern"", said B Sengupta, ex-secretary, Central Pollution Control Board (CPCB) while talking to TOI during his visit to IIT-Kanpur on Tuesday. He was here to take part in the three day-long international conference on Environmental Health and Technology./Ironically, Kanpur has once again found its name in the list of the cities having alarmingly high air pollution level. And the reasons accounted were the emission of hydrocarbons, carbon monoxide and other harmful gases./Explaining about the damage caused to the human body by PM-10 emitted in the air, Sengupta said: ""The particulate PM-10 directly enters into the human lungs and harms the body leading to heart attack, blood pressure disease and diseases of respiratory tract. Therefore, at all such places where the PM-10 is several times higher than the requisite standards, the air pollution is becoming bane for human beings.""/He further went on to add that the emission of hydrocarbons, oxides and nitrogen are also harmful for the environment. ""When hydrocarbons, oxide and nitrogen react in the air, an ozone layer is formed. This ozone (a pollutant) is both harmful to human health and agriculture.""/While speaking about the amount of sewage left untreated in the country that causes water pollution, Sengupta said: ""A total of 33,000 MLD sewage is generated in the country out of which only 7,000 MLD sewage is treated in the sewage treatment plants. The remaining is drained out in the rivers. Therefore, it can be imagined that what a large quantity of waste is directly flown into rivers, harming our rivers to the worst."" We are short of sewage treatment plants which should be commissioned in large numbers to handle the menace otherwise the situation will be very grave, he added./Giving similar data about the amount of hazardous waste which is left untreated, Sengupta said eight million tonnes of hazardous waste is generated in the country and only 10 lakh tonnes is treated. The remaining is illegally dumped that adds to the pollution both on the land surface and in the water./Suggesting reasons as to how the menace can be curbed, the ex-CPCB chief maintained that several norms made by the government should be implemented for securing better results. The shortage of skilled man-power in the state pollution boards and the lack of commitment on their part is another big reason for the tremendous growth of pollution, despite the efforts, concluded Sengupta./* The safe level of fine particulate matter (PM-10) is 60 micrograms but if it exceeds the requisite standard, the situation can become alarming./* The level of PM-10 in the city is 200 times more than the standard./* A total of 33,000 MLD of sewage is generated in the country. With the present capacity of the sewage treatment plants to treat only 7,000 MLD of sewage, the remaining is directly drained into the rivers causing water pollution./* Similarly, out of the eight million tonnes of hazardous waste generated in the country, only 10 lakh tonnes is treated. Reason: low capacity of the treatment plants. Therefore, the need is to commission more such treatment plants./Initiatives For Controlling Air Pollution Control in India/* Air quality monitoring network including continuous air quality monitoring stations/* Toxic and hazardous air pollutants assessment and control/* Declaration of new critically polluted areas/* Emission quality for air quality industry and its implementation/* Fuel quality control/* Clean coal technologies/For Reprint Rights: timescontent.com"
"MC violates own rules, burns leaves","LUDHIANA: At a time when its solid waste management project is hanging fire, it seems that municipal corporation has found a simple way to get rid of dry leaves and garbage. Employees could be seen burning the piles of dry leaves along the roadside in the open instead of allowing these to turn into compost in a park or under a tree or on a vacant plot, violating the ban imposed by the civic body itself./A municipal staff said in such dry and hot weather, even a spark could prove dangerous. The smoke emanating from rubbish is a major health hazard and could cause severe skin and respiratory problems, besides irritation in the eye, nose and throat. There is no vigil on the activities of sanitary employees, who set fire to the leaves and create pollution, he stated./Describing the MC attitude, a shopkeeper on Mall Road, Sahil, said, ""We have lodged several complaints with the department against the activity indulged in by the employees but in vain.""/Zonal commissioner (zone D) PS Ghuman brushed aside the information that MC staffers might resort to such activities. But on being quizzed further, said he would look into the matter. ""It is only during morning hours when there is slight relief from air pollution due to vehicular traffic. But the burning of leaves pollute the atmosphere and create health hazard especially for joggers. Hence, the authorities should check these practises,"" he asserted./Sources said since the burning of leaves generates carbon monoxide, nitrogen oxide, sulphur dioxide and organic matters, it might lead to serious repercussions in people who suffer from cardiovascular disease and also increase respiratory illness in children. This activity also reduces visibility and damages property./This practice is an usual affair on Mall Road, Club Road, Vishkarma Chowk, Civil Lines and Tagore Nagar./For Reprint Rights: timescontent.com"
Dust storm: Tips to stay fit and fine,"VARANASI: While most parts of the city are fast turning into dust zones increasing health hazard risks, the experts of chest and respiratory diseases are coming up with health tips and preventive measures to cut down these risks./Dr JK Samaria department of Chest and Respiratory Diseases Banaras Hindu University said: ""The increasing concentration of dust and smokes from the vehicles could definitely increase the particulate matter (PM) in the air, enough to aggravate the respiratory diseases."" The patients witnessing chronic cases like asthma and chronic obstructive pulmonary disease (COPD) need to be extra careful and cover their faces with clothes to avoid the situation, he added./It is to be mentioned here that particulate matters are tiny particles of solid or liquid suspended in a gas (air). Some particulates occur naturally originating from dust storms and others result from human activities like burning of fossil fuel in vehicles./While the health experts opine that the increased levels of fine particles in the air are linked to health hazards such as heart disease, altered lung function and even lung cancer, they also believe that chronic patients of cardiopulmonary diseases must avoid these conditions to remain indoors./""There are persistent free radicals connected to airborne fine particles that could cause cardiopulmonary disease and even odours from the garbage (dumped near roads) and sewage along with dust can raise their level,"" said Dr Samaria. One should allow proper ventilation to get rid of indoor air pollution which is more dangerous. The chronic patients especially the elderly people should never miss the puffs that dilate the breathing pipe, he added./Important health tips to avoid dust storms/# Cover your body especially facial area with handkerchief or cloth to prevent inhalation of smoke and dust/# Use helmets or other gears including masks to avoid these conditions/# Try alternative routes to avoid dusty, choked or congested roads/# Wash your body parts (facial areas) and clothes regularly and maintain good personal hygiene/# Asthamatic or COPD patients should strictly adhere to medicines and avoid going out in these conditions/For Reprint Rights: timescontent.com"
"NSI takes the lead, KU follows to protect environment","KANPUR: Taking the initiative, National Sugar Institute (NSI) chooses to go the eco-friendly way. The institute now decomposes its waste especially the dried leaves and bushes instead of directly burning it./To combat against the pollution level and protect the environment from harmful gases, at least near by Kalyanpur, where the institute is situated, NSI took the step a month ago. NSI director Prof SK Mitra said: ""The dried leaves and bushes form a major part of the waste in the institute that was earlier burnt causing air pollution. Now, the dry leaves and other decomposable waste is converted to compost.""/He went on to add: ""On an average, over 200-300 kilograms of dried leaves and waste was earlier burnt everyday. In turn, the smoke clouds that were formed enveloped the campus and also contributed to high levels of air pollution. In addition, burning of non-degradable waste like plastic led to the toxic gases like nitrogen oxide and carbon oxide into the atmosphere. Due to this, we had decided to convert these leaves into compost.""/The institute comprises of 126 quarters, three student hostels accommodating nearly 300 students. Together, the place generated about a tonne of garbage waste, claimed the officials. Besides, the vegetation waste also added up the pollution levels./""The initiative would serve dual advantages -- the air pollution caused due to the burning of leaves will be stopped and the manure will be prepared for the plants in the institute itself which will in turn save our expenses that we spent on buying the fertilisers,"" said the director./Explaining the process, Mitra said: "" Two pits, more than five feet deep are being dug and from past one month, the dried leaves and bushes are dumped into them. In addition, a huge unused water entrenchment near the student hostel would also be used in collecting the waste,"" adding that ""we are hopeful that a small effort by us would certainly reap positive and environment friendly results.""/Besides, the attention is paid towards the fact that only the bio-degradable waste are put into these trenches, separating the plastic and other non-biodegradable items from the decomposable effluent, said the officials./It is to mentioned here that apart from NSI, the Kanpur University too has been involved in converting the dried leaves (on the campus) to bacterial compost./For Reprint Rights: timescontent.com"
City's air quality `dangerous',"PATNA: Patnaites are breathing polluted air, the quality of which has reached dangerous levels./""The children are the worst-hit with pollution-related diseases like asthma, dysentery and diarrhoea becoming more rampant these days,"" said Dr Nigam Prakash Narayan who recently did a study on the impact of air pollution on health./The doctor and his team examined 1,400 Patnaites as part of the study which was carried out in collaboration with PMCH and State Pollution Control Board (SPCB). ""The situation can get more alarming,"" Dr Narayan warned./A recent report of the Central Pollution Control Board (CPCB)-New Delhi revealed higher level of Respirable Suspended Particulate Matter (RSPM) and Suspended Particulate Matter (SPM) - much more than the standards laid down by the CPCB - in the air in Patna. The RSPM level in residential areas indicates Patna is one of the country's 41 cities where the RSPM level has reached critical level. Similarly, the SPM level in Patna indicates the city is one of the country's 29 cities having critical SPM level. The SPM and RSPM levels have shown an increasing trend in Patna since 2003./""Vehicular traffic causes almost 70% of air pollution in Patna,"" said SPCB chairman Subhash Chandra Singh./SPCB monitors air pollution at two places in the state capital. The actual air quality level could be more critical at several other places where traffic and urbanization are more dense. Resource crunch is said to be the reason why the board is not setting up more monitoring units./There's a plan to open three well-equipped air pollution monitoring stations in Patna in collaboration with the Union ministry of environment. Under this plan, the static stations are to come up near the Dak Bungalow crossing, the Kargil roundabout near the Gandhi Maidan and the JP roundabout near the railway station. As has been the practice in metros, the proposed monitoring centres in Patna will also have LCD screens to display RSPM, SPM, carbon monoxide, carbon dioxide and other parameters./The three monitoring stations will be linked with the SPCB control room for creation of a database. As per the plan, the Centre and the state government have to share 50% of the cost. ""We are looking for funds for setting up these plants,"" Singh said./""The causes for air quality reaching critical levels are increase in vehicular traffic, rapid urbanization and ongoing construction activities for infrastructure development such as apartments, buildings and roads,"" said environmentalist Neeraj Jha. He suggested strict compliance of Pollution Under Control (PUC) certificate norms, switch over to alternate fuel like CNG and a better public transport system in Patna as remedial measures./For Reprint Rights: timescontent.com"
Gensets blowing pollution norms up in air,"VARANASI: Do not be surprised if you are caught amidst clouds of black smoke effusing from gensets within a few minutes of a power cut in the city. If you think that coming out on the roads or open places could save you the hazardous smoke, the clouds would not let you free and even follow you on the roads./The power back-up sources which promise to provide respite from erratic power supply are fast turning out to be prominent sources of air and sound pollutions in the city./In majority of cases, it is the non-compliance of norms like using gensets without canopies (covers that act as filters for controlling air pollution) or without acoustic chambers (which keep the sound levels within permissible limits) that has emerged as a prime reason for the spread of pollution./It is a marriage season and the dwindling power supply has made the gensets dot every nook and corner of the city. The indiscriminate use of gensets has left the health experts worried in the region./The smoke effusing from gensets contains gases like sulphur dioxide and carbon monoxide which are major air pollutants and aggravate the risk of pulmonary diseases including chronic obstructive pulmonary diseases (COPD) and asthma, said Dr JK Samaria of the department of chest diseases, Banaras Hindu University./The smoke produced by the gensets can pose major health risks. It can cause lung infections and problems in breathing, Samaria added./As per the recommendations of the committee on air pollution control constituted by the Central Pollution Control Board (CPCB), which has been also included under the Environment Protection Rules 1986, use of a canopy for a genset chimney (the part that releases smoke) is essential to control the air pollution level./As per an estimate, there are over 10,000 gensets in different parts of the city like in residential areas, shopping complexes and industrial areas. Several gensets are being used without canopies in violation of the norms. ""Who cares for canopies? Few people know that canopies are essential for gensets,"" said Dinseh Lal, a genset user in Lanka area./For Reprint Rights: timescontent.com"
PDS kerosene diversion goes unchecked,"WARANGAL: Diversion and misuse of public distribution system (PDS) kerosene has become rampant in Warangal district with the active connivance of the authorities. So much so, the BPL kerosene is diverted to RTC hired buses, which run on diesel, and autos in suburban areas and villages./Highly-placed sources said over 60 per cent of BPL kerosene is misused or diverted by the PDS dealers in the district. ""It's an open secret. They mix kerosene in huge quantity in the diesel tank, pass it off as diesel and claim the fuel amount from RTC depots,"" sources said. While the RTC runs 900 buses in the district every day, 300 are hired services./Sources said the unrestrained diversion of PDS kerosene goes on at the cost of genuine BPL beneficiaries. ""We are not given our monthly supplies on the grounds of short supply. But, kerosene is supplied illegally to the agents,"" rued Sivaratri Saramma, a BPL cardholder from Wardhannapet./In fact, blackmarketing of kerosene has seen a spurt in the last two months after the government began the exercise of weeding out the bogus cards, sources revealed./Sources said the owners of the RTC hired buses resort to use of kerosene to cover up their transport losses. While a litre of diesel costs Rs 39, kerosene is priced at Rs 20 per litre. Even as the buses/autos run on kerosene leave a plume of black smoke and cause air pollution, the pollution control board personnel nor vigilance officials have cracked the whip on the erring drivers./The racketeers have also taken advantage of the kerosene quota given to Deepam (gas) connection holders in the villages by colluding with the dealers, it is learnt./""On an average, close to five lakh litres of BPL kerosene is being siphoned off. But neither the civil supplies nor revenue officials have taken action against the culprits,"" a former official said./Complaints from villagers in mandals like Hasanparthy, Atmakur, Hanamkonda, Sangem and Wardhannapet about non-supply of BPL kerosene are pouring in./""If we question the dealer, he threatens us that he would never supply the fuel,"" a youth Marri Raju of Atmakur mandal said./In Warangal East and West constituencies alone, the month allocation is 5,79,299 litres for 1,39,309 beneficiaries. But how much of it reaches the beneficiaries is the big question doing the rounds here./For Reprint Rights: timescontent.com"
