headline,body
Prayagraj: Poor air quality in Sangam city poses health threat to residents,"India, Nov. 13 -- With the onset of winter, the side effects of air pollution have increased in Sangam city. Air pollution can cause various ailments including breathing related problems, and can even harm vital organs like heart, lungs, eyes, skin and cause acute respiratory infections./To check air quality, UP Pollution Control Board has installed automated electronic devices at three places which include Jhunsi, Motilal Nehru National Institute of Technology (MNNIT) and Prayagraj Municipal Corporation (PMC). The air quality index (AQI) at Jhunsi on Friday was at 324g/m3, at MNNIT 279g/m3 and at PMC 111g/m3, which were above the prescribed AQI standard of 50-100g/m3./As the air quality in the city is deteriorating, a number of medicos, officials of transport department and weather experts have recommended caution to the people./Former president of Allahabad Medical Association (AMA), Dr MK Madnani says, ""Asthma is a respiratory disease caused by environmental pollution wherein the person feels difficulty in breathing, a feeling of pressure in the chest and cough, causing phlegm. These are caused from allergies.""/Air pollution could also be dangerous for the eyes. Ophthalmologist Dr Kamaljeet Singh says, ""Pollution affects the cells of the eyes, due to which the problem of dryness, redness and pain increases in the eyes. Due to the presence of elements like nitric oxide, nitrogen dioxide and Sulphur dioxide in the polluted air, there is more damage to the eyes.""/According to kidney specialist Dr Anurag Singh, Environmental pollution is extremely dangerous for the kidney. Heavy metals floating in the air and reaching the body through food get trapped in the kidneys. In recent times, the prevalence of kidney diseases has increased due to pollution./""If we start getting clean air and water, then not only the kidney gets benefitted but also the spread of diseases will get reduced,"" he adds./Senior dermatologist of the city, Dr KG Singh says, ""Pollution in the air is dangerous for the skin as this makes it lose its moisture and leads to various problems, including redness, rosacea and eczema. Due to this, fine lines, wrinkles and spots start appearing before time.""/To cut air pollution from vehicles, transport office has also taken several initiatives. ""Vehicles are being checked regularly but still lot of awareness has to be spread. People should participate in the workshops conducted by us and understand how they can save the environment. The department is continuously taking action in collaboration with the Pollution Control Board,"" says regional transport officer (RTO), Prayagraj, RK Maurya./Regional environment officer RK Singh says, ""Weather is also deteriorating air quality index in the city as lack of a bit strong winds (blowing at a speed of 10 to 15 kmph) has affected the AQI.""/""However, the situation is now improving gradually as the incidents of stubble burning have come down in the district. We are also monitoring the constructions sites to check air pollution,"" he says./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:contentservices@htlive.com"">contentservices@htlive.com</a>"
"Among world's 10 most polluted cities, 3 are from India. Check full list here","India, Nov. 13 -- Mounting levels of air pollution in Delhi, exacerbated by a hazardous amalgamation of smoke from farm fires in the nearby states and the city's local pollution sources such as vehicle emissions, have triggered concerns of a health emergency. Meanwhile, the air quality and pollution city tracking service from IQAir, a Switzerland-based climate group that is also a technology partner of the United Nations Environmental Program, has shown that there are as many as three cities from India on the list of ten cities with the worst air quality indices./While Delhi tops the list with an average AQI of 556 as listed by the IQAir service, Kolkata ranks fourth and Mumbai sixth in the entire list. The cities with the worst AQI indices also include Lahore, in Pakistan, and Chengdu, in China./Here are the ten cities with the worst air quality indicators and pollution rankings, according to IQAir:/-/1. Delhi, India (AQI: 556)/2. Lahore, Pakistan (AQI: 354)/3. Sofia, Bulgaria (AQI: 178)/4. Kolkata, India (AQI: 177)/5. Zagreb, Croatia (AQI: 173)/6. Mumbai, India (AQI: 169)/7. Belgrade, Serbia (AQI: 165)/8. Chengdu, China (AQI: 165)/9. Skopje, North Macedonia (AQI: 164)/10. Krakow, Poland (AQI: 160)/-/Notably, estimates from the Indian Institute of Tropical Meteorology's (IITM) decision support system (DSS), which provide a forecast for Delhi's air quality and identify the components of the pollution, said that on Friday, Delhi also received pollutants from other cities such as Jhajjar, Gurugram, Baghpat, Ghaziabad, and Sonepat./The DSS analysis showed that on Friday, paddy stubble fires contributed to 15 per cent of Delhi's PM 2.5 (ultrafine particulate matter with diameter less than 2.5 micrometres), local vehicular emissions had a share of 25 per cent, emissions from households contributed to 7 per cent of the particulate levels and industries in Delhi and its peripheries made up 9-10 per cent of the city's pollution profile./SAFAR, the Union ministry of earth sciences' air quality monitoring station, said the stubble fires accounted for at least 35 per cent of pollutants in the air on Friday./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:contentservices@htlive.com"">contentservices@htlive.com</a>"
Farm fire smog: Bathinda sees six days with half of normal bright sunshine hours in November,"BATHINDA, Nov. 13 -- Punjab's Bathinda district in November so far has witnessed six days with no more than half of normal bright sunshine hours amid a blanket of haze as the burning of paddy stubble continues unabated in the state./Moreover, the district saw zero bright sunshine hours on Thursday, according to the observatory of Punjab Agricultural University's regional research centre./On Friday too, hazy conditions prevailed in the morning and there was no sunshine in the afternoon. The exact details of bright hours for the day will be released on Saturday./Senior agrometeorology scientist at PAU Raj Kumar said the drastically reduced sunshine time was due to heavy smog in air. ""Weather conditions are dry for over two weeks and there should have been complete bright sunshine time for average 8-10 hours per day. But as the burning of crop residue in the fields is being reported across the state, bright sunshine hours are adversely impacted,"" he said./On three days of November, bright sunshine was seen for six hours, and one day, full sunlight was recorded for seven hours. November 1 was the only day when the sunshine hour was recorded for full 8 hours./Paddy harvesting in southern Punjab gained momentum from November 1 and there has been a spike in the number of farm fires in the region since./Seven districts of the south Malwa belt have reported a daily average of 1,672 farm fire cases since November 1, adding up to the air pollution./Sunil Mittal, dean of school of environment and earth sciences at Bathinda-based Central University of Punjab, said reduced bright hours are also likely in the adjoining districts of Malwa as smog conditions are similar. A blanket of pollutant particulate matter created in the atmosphere has lowered the surface temperature by 3 degrees Celsius than the normal temperature./""Such conditions during the winter are conducive for various viral infections. Reduced sunshine hours are expected to stay for another 10 days and smog might cause serious discomfort to vulnerable sections,"" said Mittal./On Friday, 3,403 farm fires were reported in Punjab and 1,421 incidents were recorded from seven districts of south Malwa./Maximum 619 fire incidents were reported from Sangrur. Moga, Ludhiana, Patiala, Bathinda and Barnala districts reported more than 200 fire cases./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:contentservices@htlive.com"">contentservices@htlive.com</a>"
Delhi schools shut but CBSE board exams as per schedule,"India, Nov. 13 -- The Central Board of Secondary Education on Saturday said that the Term 1 board exams for Classes 10 and 12, slated to begin from Tuesday, will be held according to the schedule even as the Delhi government announced suspension of in-person classes for a week from Monday in view of the hazardous levels of air pollution in the national capital./The first of a two-part system of board examinations this year will be held in-person, starting Tuesday. There are over 2,100 CBSE-affiliated schools in Delhi. Sanyam Bhardwaj, controller of examinations of CBSE, said, ""The closure directive is for other classes and not board exams. Board exams for classes 10 and 12 will take place as scheduled. There is no change.""/Schools were shut in March last year when a nationwide lockdown was imposed to curb the spread of coronavirus disease (Covid-19). While in-person classes for students in grades 9-12 restarted in September, schools reopened for physical classes for students in all grades on November 1./School administrators said they will comply with the government's order but raised concerns about the adverse impact on the learning gap that school closure might cause. ""If the government has directed schools to suspend physical classes, we will have to comply with the orders. We are yet to receive the written order but have informed parents. Switching back to online classes will not be very difficult since online classes are already taking place in a hybrid manner,"" said Sudha Acharya, the chairperson of the National Progressive Schools' Conference which has over 120 top Delhi schools as its members./She said that the need of the hour was to find sustainable solutions since the closure of schools were not conducive. ""Closure of schools over pollution is now becoming an annual affair. This is not sustainable. One cannot keep schools closed for three months starting from November. The impact of the learning gap created through school closures will heavily impact children in the long run. We must take steps to counter pollution,"" she said./Tania Joshi, principal of The Indian School, said the school informed the parents, but was waiting for a written directive and clarity on board exams scheduled for next week. ""We have a board exam on November 19. Now, we are waiting for instructions and clarity on how the exam will be conducted. Teachers will have to be in school for the mock exam as well. We will have to work out the logistics based on what the board tells us,"" said Joshi./She said the school will have to rework its schedule in view of the closure of in-person classes. The school had planned children's day celebrations on Monday which will now take place online. ""There is a little disappointment among students now. There is uncertainty over the board practical exams as well that we had planned for next week. The only silver lining is that teaching will not be affected since we are used to online classes due to covid,"" said Joshi./Jyoti Arora, principal of Mount Abu Public School in Rohini, said that the school will revert to its old timeline based on online classes once written orders from the department of education are issued. Arora said that most schools were in the process of conducting board practicals and will need to tweak the exam schedule once written orders are issued./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:contentservices@htlive.com"">contentservices@htlive.com</a>"
Delhi pollution: Govt to hold meetings with DTC and metro officials to increase frequency of public transport,"India, Nov. 14 -- Delhi environment minister Gopal Rai told reporters that the government will hold a meeting with Delhi Transport Corporation (DTC) and Delhi Metro officials on Monday to make public transport more frequent as the national capital's air quality index (AQI) fell into the ""very poor"" category on Sunday./""Tomorrow we'll hold a meeting with Metro and DTC to increase the frequency of public transport,"" Rai told reporters on Sunday./The Delhi government has announced the closing of schools for a week and issued an advisory for government employees to start working from home. Construction work has also been ordered to stop starting from November 14 till November 17./Delhi chief minister Arvind Kejriwal said a complete lockdown of the city was likely but the decision would be taken after consultation with concerned agencies and the federal government./Confronted with a worsening AQI and a thick haze enveloping the national capital region, the Delhi government has started to push public transport and bicycles as a viable alternative to personal vehicles./Delhi deputy chief minister Manish Sisodia urged citizens to ride cycles or take the bus to curb air pollution. ""To reduce pollution, foremost responsibility lies with the government to make rules and regulations. Then the industrial sector and thirdly, we as individuals. Take out at least a day to travel via cycle or bus,"" Sisodia told reporters on Sunday./The Aam Aadmi Party (AAP) leader, who was participating in a campaign to promote safer and cleaner streets, rode a bicycle to raise awareness and insisted that ""people can ride a cycle at least once a month to prevent pollution and save the environment for future generations.""/Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:contentservices@htlive.com"">contentservices@htlive.com</a>"
"Delhi reports another death due to Covid-19 in 2 days, new cases lower than 50","India, Nov. 14 -- Delhi on Sunday reported one death due to coronavirus disease (Covid-19), according to the health bulletin data. This was the second death in two days after the city reported two deaths on Friday after a gap of 21 days./With the latest addition, the city has already reported three deaths in November. Last month, Delhi reported a total of four deaths, which was the lowest monthly toll the capital had since March 2020./As many as 36 fresh cases were reported on Sunday, which took the cumulative tally of Delhi to 14,40,424. The figures are a drop from Saturday's 56 when the city witnessed more than 50 infections for second day in a row. On Friday, Delhi recorded 62 new cases, which was the highest single-day rise since August 8, the health bulletin data revealed./The active caseload of Delhi stands at 349 with the overall case positivity rate seeing a marginal dip to 4.79 per cent from Saturday's 4.8 per cent, while the case fatality rate remained unchanged at 1.74 per cent./The total number of recovered patients in Delhi has climbed up to 14,14,981 after 47 new recoveries were registered./The capital has vaccinated 2,11,25,734 eligible beneficiaries so far, of which, 78,443 were administered the jabs in the past 24 hours. Of the total vaccinated individuals, as many as 1,32,76,215 have received the first dose while the remaining 78,49,519 were inoculated with the second shot, the bulletin data showed. A total of 26,892 beneficiaries received the first Covid-19 vaccine dose in the previous 24 hours and 51,551 got the second jab./Delhi has been battling extreme air pollution since Diwali and the Supreme Court on Saturday even pulled up both the Centre and the Delhi government on Saturday over their approach towards the issue. Following an emergency meeting with Delhi government ministers and other senior officials later in the day, chief minister Arvind Kejriwal announced the closure of schools in the capital for a week starting Monday in order to safeguard children from inhaling polluted air./All government officers were also directed to function from home, while the same suggestion was given to private firms as well. Construction activity has also been instructed to be stopped between November 14 and 17./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:contentservices@htlive.com"">contentservices@htlive.com</a>"
"As fog engulfs Kashmir, health experts advise people to avoid morning walks","Srinagar, Nov. 14 -- As Kashmir continues to witness low and sub-zero night temperature, which lead to foggy mornings, doctors have advised people to avoid going out for morning walks as it increases the risk of heart attack and stroke. Another concern is the increasing Covid cases./Jammu and Kashmir's capital Srinagar recorded the coldest night of the season on Saturday at 0.1degC while the tourist resort of Pahalgam in south Kashmir recorded a night temperature of minus 3.5degC. In the ski resort of Gulmarg, it was -2degC. The mercury went down to -1.1degC in Kupwara and -1degC in Qazigund./For the past few days, the Valley has been witnessing foggy weather conditions in the mornings./""The foggy conditions are owing to sub-zero temperatures and air pollution caused by increased traffic and burning of stubble and tree foliage. Pollution is high here at this time of the year,"" said Farooq Ahmad Bhat, meteorologist with Met department in Srinagar./He said temperatures will keep dipping till a western disturbance will change the dry weather condition./""We are expecting dry weather till November 20,"" he said./'Heart attack, stroke patients double during winter'/Owing to chilly weather conditions, doctors association Kashmir (DAK) on Saturday said winter chill increases the risk of heart attack and stroke and issued an advisory as Covid was a 'big factor' this winter./DAK president and influenza expert Dr Nisar ul Hassan said the number of heart attack and stroke patients in Kashmir hospitals double in winter./""Not only elderly people, but young and healthy individuals come to hospitals with massive heart attacks and strokes and some of them are brought dead,"" he said./Dr Hassan said frigid temperatures constrict blood vessels that increase blood pressure, which makes heart attack or stroke more likely./He said this winter Covid-19 is a big factor. ""If you catch the virus, you are at an increased risk of having a heart attack or stroke,"" he said./For the past three weeks, active cases in the union territory, particularly in Kashmir valley have been increasing. The active cases have been slowly going up, seeing a 70% increase in 23 days since October 20./What you must do/The DAK urged people to keep warm to prevent cold temperatures and perform a healthy workout inside. ""If you move out, dress in layers, wear a hat, gloves and scarf. Avoid going out in the chill for a walk and move your workout inside,"" said Dr Hassan./""Take healthy diet, rich in vegetables and fruits, and reduce your stress. If you already have cardiovascular disease, avoid strenuous activities, such as shoveling heavy snow. Get your annual flu shot, Covid-19 vaccine and don't forget to take vitamin D,"" he said./The weather is expected to change after November 20 as a western disturbance is expected to hit the region on November 21./""Weather will most likely remain dry till the 20th. A feeble Western Disturbance is likely to affect the region between November 21 and 23, which may cause light to moderate snow over higher reaches especially northern parts of Kashmir,"" said director MeT, Sonam Lotus./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:contentservices@htlive.com"">contentservices@htlive.com</a>"
Winds help improve air quality but Delhi's air stays very polluted,"India, Nov. 14 -- The smoke grey skies over Delhi opened up a little on Sunday with long-range transport level winds that bring stubble emissions slowing down, pushing the air quality back into very poor zone from the severe recorded on Saturday, even as the city registered the season's coldest morning at 10.1 degrees Celsius./The national capital is in the grip of a severe pollution episode prompting the Supreme Court on Saturday to order the central and Delhi governments to take emergent steps, including a two-day lockdown.Hours later, the Delhi government announced shutting of schools for in-person classes, a four-day ban on construction and ordered its staff to work from home for a week./Delhi recorded an average air quality index (AQI) of 330 in the very poor category, down from 437 (severe) recorded on Saturday. According to the Centra Pollution Control Board data, the air quality on seven of the first 14 days in November was in the severe zone; it was very poor on six days and remained poor for one day./Doctors have warned that even short-term exposure to such polluted air may cause irreversible damage to critical organs of even healthy individuals./Forecasting agencies said the share of stubble burning in Delhi's overall air pollution mix fell to 12% on Sunday from 31% on Saturday./Even at 'very poor', CPCB's health advisory states the air quality can cause respiratory illnesses on prolonged exposure, indicating the improvement in the air quality index was only a temporary respite. Forecasts show the AQI is expected to stay in the 'very poor' category over the next two days, despite a slight deterioration./""The air quality over Delhi improved to 'very poor' from the 'severe' category and is likely to remain in the 'very poor' category for the rest of Sunday. It will deteriorate slightly, but will remain in the 'very poor' category on Monday and Tuesday,"" the daily bulletin issued by the Early Warning System (EWS) for Delhi said. The EWS is a part of the ministry of earth sciences' forecasting model./According to the EWS, wind speeds from northwest of Delhi have slowed down and were blowing at 4 km/hr on Sunday. The wind speed expected to be remain similar on Monday as well. On Tuesday, the wind speed could reach up to 8 km/hr./The System of Air Quality and Weather Forecasting And Research (SAFAR), another government forecasting body says while the number of farm fires have increased in the last 24 hours, touching 3,445 fires as compared to 3,157 on Saturday, the stubble share has reduced, owing to a reduction in transport-level winds./It stated restrictive measures will help the air quality positively, however, the AQI could start deteriorating from Tuesday night as wind conditions once again become calm./While activities to prevent pollution from spiking further, such as the ban on construction activities in Delhi till November 17, kicked into action from Sunday onwards, other restrictive measures such as the ban on physical classes at schools and making government offices work from home will kick into place from Monday onwards./Karthik Ganesan, Fellow and Director - Research Coordination at the Council on Energy, Environment and Water (CEEW) says while the new measures are welcome, the Graded Response Action Plan (GRAP) needs to be rethought./""It must be implemented as an ex-ante emergency measure, by considering air quality forecasts and not waiting for the situation to worsen for 48 hours or longer. We have the science that gives us an indication of things to come, given how meteorology plays a significant role in the deterioration this time of year. Delayed implementation, when pollution breaches the severe level, risks the possibility of seeing little to no impact, thereby further reducing the confidence of the public in the impact of restraining economic activity,"" he said./Dr Col Vijay Dutta, Internal Medicine & Respiratory Medicine at the Indian Spinal Injuries Centre says 'very poor' may be a category slightly better than 'severe', but its impact remains quite similar. ""Pollution levels are still very high and anyone going out needs to use masks to minimize inhalation of toxic air. Any form of physical activity also needs to be avoided. Even healthy people can develop breathing, lung problems and even cancer in the long run, if there is exposure to such air,"" he said./At 10.1 degrees, Delhi's minimum temperature was three degrees below normal and the lowest so far this winter. Before this, the lowest was 11.1 degrees Celsius on Saturday. ""Mercury will continue to fall and could touch 9 degrees by November 17 as north-westerly winds continue to blow towards Delhi,"" a senior met official said./Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:contentservices@htlive.com"">contentservices@htlive.com</a>"
"Coimbatore recorded best AQI in past 24 hrs, while this city in Haryana beat Delhi in worst AQI. Check full list","India, Nov. 15 -- Several Indian cities, especially in the northern parts of the country, are currently feeling the double whammy of mounting air pollution and the ongoing coronavirus disease (Covid-19) pandemic./Delhi has consistently been choking in extremely poor air quality. The seriousness of the condition led chief minister Arvind Kejriwal to announce closure of schools, and also 100 per cent work from home in all government offices for a week./The capital's neighbouring state Haryana has also decided to shut all schools in four districts - Gurugram, Faridabad, Jhajjar and Sonipat, till November 17 due to rising pollution levels in the National Capital Region (NCR)./The category in which a city's AQI lies is recorded by the Central Pollution Control Board (CPCB). According to it, an AQI between zero and 50 is considered to be 'good', 51 and 100 'satisfactory', 101 and 200 'moderate', 201 and 300 'poor', 301 and 400 'very poor', and 401 and 500 'severe'./The central department releases 24-hour data on the AQIs recorded by Indian cities every day./List of five cities/towns that recorded the best AQIs in the 'good' category in the last 24 hours:/1. Coimbatore, Chennai at 18/2. Amaravati, Andhra Pradesh at 19/3. Bagalkot, Karnataka at 23/4. Medikeri, Karnataka at 24/5. Gadag, Karnataka and Visakhapatnam, Andhra Pradesh at 26/List of five cities/towns that recorded the worst AQIs in 'very poor' category in the last 24 hours:/1. Narnaul, Haryana at 359/2. Delhi and Kota, Rajasthan at 353/3. Muzaffarnagar, Uttar Pradesh at 351/4. Jind, Haryana at 350/5. Udaipur, Rajasthan at 348/Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:contentservices@htlive.com"">contentservices@htlive.com</a>"
Delhi govt to submit proposal on lockdown to SC today to tackle air pollution,"India, Nov. 15 -- The Aam Aadmi Party (AAP) government in Delhi will submit a proposal on imposing a lockdown and its modalities to the Supreme Court on Monday in view of the rising air pollution in the Capital./It comes days after the top court asked the central and city governments to take immediate steps to improve the air quality in Delhi and suggested measures such as stopping vehicles and clamping a lockdown in the national capital./With the onset of winters, Delhi's air quality plunges to hazardous levels every year due to stubble burnings, emissions from transport, coal-fired plants outside the city and other industries, as well as open garbage burning and dust./This year, the Air Quality Index (AQI) in and around the city has worsened to 470-499 on a scale of 500, according to federal pollution control board data. That level of pollution means the air will seriously impact people with existing diseases and even those who have healthier lungs./With the situation continuing to remain grim, the AAP government ordered the closure of schools till November 20 and asked all government offices in Delhi to work from home, starting from Monday. It has also banned construction activities till November 17./""In the order issued on late Saturday night by the department, we have clarified that those schools or educational institutions where exams are already being conducted will remain open. All other educational institutions will be closed till November 20,"" Gopal Rai, Delhi's environment minister, said on Sunday as the department issued a notification for effective implementation of the emergency measures./The AAP government has also suggested shutting down diesel generator sets and coal kilns in Delhi, increasing parking fees, increasing the frequency of metro and bus etc to mitigate the pollution./Rai also said that the main motive behind all these emergency measures is to reduce vehicular and dust pollution in the city./Meanwhile, under the containing measures, 400 tankers will be sprinkling water to settle the dust in the city. The government will complete the work of spraying bio-decomposer solutions for stubble decomposition in 4,000 acres of fields by November 20./(With agency inputs)/Published by HT Digital Content Services with permission from Hindustan Times. For any query with respect to this article or any other content requirement, please contact Editor at /<a href=""mailto:contentservices@htlive.com"">contentservices@htlive.com</a>"
