headline,body
Serious risk for India as pollution deaths rise: Report,"New estimates of the global burden of disease (GBD) released today by the US-based Health Effect Institute (HEI) paint a grim picture for India. Globally, air pollution is estimated to cause more than 4.2 million early deaths -- of these, 1.1 million deaths occur in India alone, more than a quarter of the global figure. India now nearly equals China which scores the highest number of early deaths due to PM2.5. Worse, India now tops the list of highest number of early deaths due to ozone pollution. /The rate of increase in early deaths in India is quite scary. While early deaths related to PM2.5 in China have increased by 17.22 per cent since 1990, in India these have increased by 48 per cent. Similarly, while early deaths due to ozone in China have stabilised since 1990, in India these have jumped by 148 per cent. Air pollution is the leading environmental cause of death worldwide; as many as 92 per cent of the world's population lives in areas with unhealthy air. The 2017 report presents a deeper analysis than the earlier GBD report (2015) and examines the long term trends from 1990 through 2015. The HEI has built on the GBD project of the Institute for Health Metrics and Evaluation (IHME), involving more than 2,000 researchers. These researchers enumerate and track death and disability and the influence of behavioral, dietary, and environmental risk factors for more than 300 diseases and injuries, by age and sex, from 1990 to the present, in 195 different countries and territories. ""India cannot afford to remain complacent or on denial any more. With so many people dying early and falling ill and losing productive years due to particulate and ozone pollution, it is a state of health emergency. This demands nation-wide intervention to ensure stringent mitigation and a roadmap to meet clean air standards,"" says Anumita Roychowdhury, executive director-research and advocacy, Centre for Science and Environment./For Reprint Rights: timescontent.com"
"Patna, Delhi among most polluted cities: Report","NEW DELHI: Air pollution is killing two people in India every minute, with the country's environment turning more toxic by the day, says a new study published in the journal 'The Lancet'. According to the study, some of the worst polluted cities of the world are in India. The study, released this week but based on 2010 data, estimates that, globally, 2.7-3.4 million preterm births may be associated with exposure to PM 2.5. South Asia, with 1.6 million preterm births, is the worst hit, the study addedThe review by 48 scientists and experts from 16 international institutions has warned that air pollution has adverse health effects on people even when the concentration of pollutants meets WHO standards. At the same time, it said reducing air pollution will lead to massive health benefits. /The study, called 'The Lancet Countdown: Tracking Progress on Health and Climate Change' - a review of significant scientific studies - refers to the recent International Energy Agency (IEA) report which had collated PM 2.5 exposure in lower, middle and upper income countries. In the report, Patna and Delhi figure among the most polluted cities, both having an annual PM 2.5 concentration of more than 120 micrograms per cubic metres - about 12 times the WHO guideline. The WHO annual PM 2.5 guideline is 10 micrograms per cubic metres. This IEA report had sourced data from the World Health Organisation (WHO's) urban air quality database of 2016. ""An estimated 18,000 people die every day because of exposure to ambient and household air pollution, making it the world's largest single environmental health risk. Ambient air pollution is particularly pertinent in urban areas, but it also affects non-urban populations,"" the Lancet Countdown states.""About 80% of people living in urban areas around the world are exposed to air pollution levels in excess of WHO guidelines. This number rises to 98% for urban populations in low-income and middle-income countries,"" the countdown states. The report also adds that household air pollution that results from use of solid fuels and other biomass contributes to around 4.3 million deaths annually, which are related to pneumonia, stroke, lung cancer, heart disease, and chronic obstructive pulmonary disease (COPD).The Lancet Countdown will report annually in The Lancet journal. The institutions involved in the project includes bodies such as University College London, Tsinghua University and the Centre for Climate & Security among others. They have collaborated with the World Health Organization (WHO) and the World Meteorological Organisation (WMO) too. The report underlines that air pollution and climate change are related and addressing air pollution will have climate change benefits too./For Reprint Rights: timescontent.com"
"Won't just go by foreign data, will do study on air pollution: Centre","NEW DELHI: India might have tried to downplay the recent global report which attributed nearly 1.1 million premature deaths in 2015 to air pollution, but the absence of its own study to counter such claim appears to have ruffled many feathers within the government.It prompted the environment minister Anil Madhav Dave on Tuesday to announce that the government would come out with ""its own study"" on effects of air pollution on human health.""The environment ministry is working with the health ministry to assess the trends and impact (of air pollution) in this regard"", said Dave while emphasising that the government must trust the data coming from Indian scientists.Referring to the recent global studies, Dave said, ""These reports are often based on extrapolation without due scientific validation and there is need for caution before arriving at any conclusion.""We are also not saying that we do not take note of those studies. Neither we are saying those (global) studies are correct or they are incorrect...A proud country always trusts its own data and takes action on that. We believe in our institutions"".Though India has never denied air pollution-linked health hazards, it preferred not to speak on numbers (of deaths) in absence of any scientific study in the country. The only available report on the issue relates to an epidemiological study on ambient air quality and its impact on children in Delhi. /It was brought out by the Chittranjan National Cancer Institute, Kolkata in 2010.The Institute in its report highlighted impact of air pollution on human health, but didn't speak about specific number of deaths in India linked to it. The environment ministry generally avoids sharing details of air pollution-linked deaths, but it had in August 2015 made an exception and told the Parliament that more than 35,000 people had died due to acute respiratory infections (ARI) across India in over nine years from January, 2006 to mid-2015.Without attributing these deaths directly to air pollution, it had said air pollution in general causes respiratory ailments and may affect lung function. It also noted how it acts as an ""aggravating"" factor for many respiratory ailments and cardiovascular diseases. Although global studies have attributed far more deaths to air pollution in India, sharing of such data was a rare official admission that pollution could be causing deaths. The figures, shared in Rajya Sabha in August 2015, show that West Bengal reported the maximum number of ARI deaths, followed by Andhra Pradesh (united), Uttar Pradesh, Madhya Pradesh, Karnataka and Delhi.Asked about the action being taken by the Centre to deal with the menace, Dave referred to the 42-point action plan which was issued to states for implementation and said the Centre was doing its job and constantly working on what more can be done.Seeking to shift the onus on state governments and local bodies, the minister said tackling air pollution was no ""rocket science"" and the states and local bodies have to play a ""decisive"" role as the Centre can only work like a ""philosopher and guide"" to them in a federal structure.Referring to air pollution situation in Delhi, Dave noted that 20% of the air pollution comes from dust on roads and is a major reason for PM 2.5 levels. He said vehicular emissions contributed to 20% of air pollution while another 20% contribution to the bad air is made by industries, generator sets and stubble burning and stressed on the need to work on those issues by states.He, however, pointed out that the problem was not restricted to Delhi alone. ""Since Delhi's air condition becomes worse, we see it more. But the same experience is there in Patna, Bhuvaneshwar, Mumbai -- their health is affected in a similar way,"" said Dave.Emphasising that the control and abatement of air pollution is one of the key priorities of the government, Dave said the ministry was closely monitoring the trend of various air pollutants across the country under the National Air Quality Monitoring Programme.The monitoring network comprises of 680 manual stations spread over 300 cities in 29 States and 6 Union Territories. Apart from manual stations, there are 54 continuous ambient air quality monitoring stations that cover 33 cities in 12 states. The monitoring network is being expanded to cover all metro cities and capital towns.Dave said, ""The result of the monitoring shows that while the levels of particulate matters have a fluctuating trend, the value of SO2 is generally within permissible limits. Values of NO2 are also generally within the permissible limits except in few cities. ""In case of Delhi, the values of SO2 are within the permissible limits while the values of NO2 are fluctuating and slightly above the permissible limits. It is value of particulate matter which is the main concern and the government has been taking all necessary measures to mitigate this problem in a systematic manner""./For Reprint Rights: timescontent.com"
Air watchdogs moot car-free day,"PATNA: The Bihar environment and forest department and the Bihar State Pollution Control Board have mooted a plan for Patna-based government officials and employees to observe car/bike-free day once every week -- a la car-free day in Delhi -- to curb air pollution.The state environment and forest department has in an official proposal recommended that officials and employees of all the departments in the secretariat and other government establishments operating out of the state capital can be asked to either pedal or walk their way to the workplace and use vehicles only in case of emergency.""It is quite often observed that government employees use official vehicles even for short distances. This does not only lead to wastage of resources but also adds to air pollution. Restriction on use of vehicles at least on a day every week will help them develop environment-friendly attitude and also inspire residents,"" a department official said on Thursday.According to state transport department sources, 15,000 and odd vehicles are in use by various state and central government wings in Patna. /Around 5,000 of these vehicles have been directly purchased by the government agencies whereas the rest are hired from private individuals and transport firms.The total numbers of vehicles plying in Patna is around 12 lakh. Though the number of government vehicles plying in the city is comparatively low, experts feel any check on vehicular emissions will help control air pollution.""Government vehicles are used more frequently than private ones. A brake on them will definitely create a positive impact. Senior officials walking or cycling not only once a week but more frequently will certainly prove a role model for others,"" said Ashok Ghosh of the State Level Environment Impact Assessment Authority.Patna has done little over the years to lower air pollution. The average level of PM10 - fine particulate matter that invades the lungs and triggers respiratory diseases and cancer - in the air these days has been around 350 \xB5g/m3, three-and-a-half times the corresponding daily permissible limit of 100 \xB5g/m3.Patna's air quality Index (AQI) surged to 476 on December 27 last year, the highest in the country and probably the highest ever for the city. The AQI is an assessment of the air quality taking into account eight pollutants: PM2.5 (particulate matter less than 10 micron), PM10 (particulate matter less than 10 micron), nitrogen oxides, sulphur dioxide, ozone, carbon monoxide, ammonia and lead./For Reprint Rights: timescontent.com"
Most of Delhi up for pollution fight,"NEW DELHI: About 69% of 500 respondents interviewed for a poll on air pollution said they supported a phase-out of diesel private vehicles in the capital whereas about 56% believed vehicular emissions were the single greatest source of air pollution, followed by emissions from factories (18%) and burning of garbage (16%).The poll, commissioned by a coalition of citizens and civil society groups called Help Delhi Breathe and conducted by Human Development Society, an NGO that works on health and environmental issues, shows that residents in Delhi are ready for some strong measures to counter air pollution. The poll also shows that 49% are willing to take action individually to reduce air pollution. While 72% believed that Delhiites are responsible for implementing solutions to the crisis, 49% put the onus on the local government. /Only 15% of those interviewed from five zones of Delhi said they used public transport daily and 41% used several times a week, but 8% never used it. About 52% prefer Metro followed by 26% for e-rickshaws and cycle rickshaws for short distances, about 20% prefer DTC buses but with increased frequency and number.""Asthma was identified by more than half as a main reason for concern, while almost a quarter cited tuberculosis and lung infections, which are primarily caused by bacteria and virus but aggravated by air pollution,"" said Dr Nitish Dogra, a physician associated with the coalition. ""Other serious long-term impacts of air pollution, particularly small particulates, such as lung cancer, heart disease and dementia, were not specifically mentioned."" he added""Last August, the coalition delivered a petition asking the government to place, in every district, air quality displays with health advisories in the form of symbols and text to allow people of all classes to understand how to protect themselves,"" said Reecha Upadhyay, the coalition's coordinator. ""More than 80,000 people signed the petition to health minister Satyendar Jain but despite his promise, winter is almost over and nothing has happened. The few displays that are available are complex and don't provide any health information."" The respondents identified 20 solutions, such as promotion of plantations, reduction in number of individual cars and law enforcement, for better air./For Reprint Rights: timescontent.com"
44 stone crushers make Amravati gasp for breath,"CHANDIGARH: Residents of Amravati Enclave near Panchkula have complained about air and noise pollution because of re-starting of crushers adjoining national highway 22 on PanchkulaShimla road and Burj Kotian zone in Chandimandir area.One of the oldest private townships of Panchkula districts, around 2,000 families are living in the enclave. A majority of residents are senior citizens, including military veterans, judges and other high-ranking retired of ficers. Crushers were closed since 2011 and started recently.Around 20,000 people living in Amravati, DLF area, Chandimandir, Burj Kotia, Jallaha and Surajpur village are stated to be affected from these crushers.As per the complaint given to Haryana State Pollution Control Board (HSPCB), Amravati Enclave Residents Welfare Association (AERWA) said around 44 stone crushers have recently started crushing stones because of which people of the area are suffering from air and noise pollution and chronic diseases like asthma is spreading.The complaint has also mentioned the report of Dr Rameshwar Chander, medical superintendent of the polyclinic located inside the enclave, stating that inhaling of dust particles from these crushers is causing further respiratory diseases among people living in the area. /""Chronic bronchitis and airway obstruction is a result of long term exposure to these air pollutants that also cause allergenic alveolitis in young children. Exposures to dust can lower lung respiration resulting in infections like tuberculosis. Noise caused by the crushers affects humans slowly and can finally cause noise-induced hearing loss and permanent deafness,"" the report has mentioned.The school principal located inside the enclave had also complained that dust particles from crushers are causing respiratory problems among children.Report of the doctor as well as the complaint of the school principal is attached with the complaint of the association. Besides this, two senior residents Lt Gen B S Jaswal (retd), former Army commander (Northern Command), and Justice Baldev Singh (retd), former high court judge, had also complained about the noise and air pollution caused by crushers, especially during the night time.Shamsher Sharma, president, AERWA, told TOI, ""Some crushers are just 50 metres from the national highway and adjoining our residential area but government authorities are not bothered about the health of residents. Around 20,000 people living in Amravati, DLF area, Chandimandir, Burj Kotia, Jallaha and Surajpur village in the area are suffering from the dust and noise emanating from the crushers."" Colonel Roy Avikash (retd), general secretary, AERWA, said crushers' zone is a hazardous industry, either CLU (change of land use) should not have been granted for township or crushers should be kept away. ""The area is also safe zone for wildlife and declared eco-sensitive zone but activities of crushers adversely affected them,"" Col Roy added.When contacted, S Narayanan, member secretary, HSPCB, told TOI that he was out for training for the last week and had not seen the complaint. ""However, we will examine the complaint and procedure will be followed to ascertain the noise and air pollution by taking samples.""/For Reprint Rights: timescontent.com"
Kamatipura filth mountain leaves residents stifled,"CHARMINAR: Garbage strewn across streets and the bad condition of roads are making life miserable for residents of Kamatipura and Shahgunj in the Old City.Garbage behind Kamatipura police station lane causes much inconvenience to motorists and passers-by. Locals say that the matter was brought to the notice of authorities concerned to remove the garbage, but no help has come from any quarters.""There is no transit dustbin along the lane and the garbage is always seen scattered on the road. The authorities should take note of the unhygienic condition in the lane,"" a regular commuter from Doodhbowli, Mohd Jaffer told TOI.Residents complained of a foul stink emanating from the garbage is causing breathing problems for children and the elderly. Many a times miscreants set fire to the garbage and black smoke engulfs the area leading to air pollution.Though civic body officials claim that the garbage is cleared every day, inhabitants urge that placing dustbins in each street or at prime locations would be a permanent solution./For Reprint Rights: timescontent.com"
Chimney still missing in Sapras crematorium,"Pimpri Chinchwad: Those staying near Tilak school in Khadki cantonment are a harried lot.They have to put up with foul smell and smoke emanating from the Kailas crematorium in Sapras near Holkar bridge almost throughout the day since the Khadki Cantonment Board (KCB), even after 10 years, is yet to install a chimney at the crematorium.Babulal Yelpur, who stays near Tilak school, said, ""The dead bodies here are cremated at any time of the day due to which we face the problem of smoke and foul smell almost throughout the day."" Similar view was shared by another resident, Sangeeta Gosavi.In July 2007, many students of the school suffered due to the foul smell emanating from the burning of dead bodies. The students were taken to a hospital for treatment and were later discharged. /The cantonment then took a decision to not allow cremation during school hours. The cantonment had also approved a resolution to construct a chimney at the crematorium then.Manish Anand, elected Congress member, said the cantonment had approved a resolution for installing the chimney at the crematorium in his previous term, but nothing has happened since then. Ironically, the KCB is now going ahead with a gas-based crematorium. Duryodhan Bhapkar, vice-president, KCB, said the work of constructing a gas-based crematorium will take around two years.Amol Jagtap, chief executive officer, KCB, said as per new NGT norms, chimneys with a 30-meter height have to be installed at traditional crematoriums to reduce air pollution.Brig. Dhiraj Mohan, president, KCB, said, ""It is feasible to have a common chimney for traditional and new gas-based crematorium since it will reduce the total cost of the project. The cost of the gas-based project is Rs 1.5 crore, out of which chimney would cost Rs 30 lakh. The KCB will wait for approval for the gas-based project till July. If the approval doesn't come, we will construct the chimney for the traditional crematorium.""/For Reprint Rights: timescontent.com"
"Air pollution affects antibiotics too, says new study","MUMBAI: It is well known that air pollution affects people's health and makes them more prone to a range of diseases right from heart attack to cancer, but a new research paper from the United Kingdom claims air pollution reduces the efficacy of antibiotics.Black carbon, a major component of air pollution, is produced due to the burning of fossil fuels such as diesel and biomass. The study published in the latest edition of the medical journal Environmental Microbiology looked into how air pollution -- mainly black carbon -- affects the bacteria living in our bodies, specifically in the nose, throat and lungs.``The research shows that this pollutant changes the way in which bacteria grow and form communities, which could affect how they survive on the lining of our respiratory tracts and how well they are able to hide from, and combat, our immune systems,'' said a press release sent by the University of Leicester. The research focused on Staphylococcus aureus and Streptococcus pneumoniae, both bacteria that are major causes of respiratory diseases and exhibit high levels of resistance to antibiotics. /The research team found that black carbon alters the antibiotic tolerance of Staphylococcus aureus communities and importantly increases the resistance of communities of Streptococcus pneumoniae to penicillin, the front-line treatment of bacterial pneumonia. ``It was found that black carbon caused Streptococcus pneumoniae to spread from the nose to the lower respiratory tract, which is a key step in development of disease,'' the release added. The paper's lead author Dr Julie Morrisseysaid: ""This work increases our understanding of how air pollution affects human health. It shows that the bacteria which cause respiratory infections are affected by air pollution, possibly increasing the risk of infection and the effectiveness of antibiotic treatment of these illnesses.''/For Reprint Rights: timescontent.com"
India fails to protect its Under-5 kids,"NEW DELHI: India accounts for the second highest death rate of children under 5 years due to environmental risks - mainly pollution and poor sanitation - in the WHO south east Asia region which includes Bangladesh, Indonesia and Bhutan. In fact, India fares far worse than China and is among the top 35 countries in the world with highest death rate among under-5 years children attributable to unhealthy environment.While India recorded 248.14 deaths among children under-5 years of age per lakh people, Myanmar - also part of the WHO's south east Asia region - reported over 297 deaths per lakh annually, new assessments by the UN agency shows.Globally, more than 1 in 4 deaths of children under 5 years of age are attributable to unhealthy environments. Every year, environmental risks - such as indoor and outdoor air pollution, secondhand smoke, unsafe water, lack of sanitation, and inadequate hygiene - take the lives of 1.7 million children under 5 years, claim two new WHO reports.Highlighting the need for improved sanitation in India to save children, the report said 44% of India's population defecate and urinate in open spaces, leading to greater risk of infectious diseases like diarrhoea and acute respiratory infection along with malnutrition.Lack of menstrual hygiene is also seen as a major cause of infection among young girls and mothers.""National behaviour change handwashing programmes in India and China would produce large economic gains from reduced diarrhoea and acute respiratory infections such as a 92-fold return to investment in India and a 35-fold return to investment in China,"" one of the reports said.The report also pointed at health risks from polluted drinking water, mainly presence of arsenic, which occurs naturally in ground water and causes serious risks to children's health./For Reprint Rights: timescontent.com"
