headline,body
"Indoor air pollution 10 times more harmful, say experts","Chennai: Indoor air pollution (IAP) is ten times more harmful than outdoor air pollution but more attention is given to the latter, participants from leading technology and research institutions said while discussing indoor air quality management in tropical climatic conditions on Friday.""Toxins remain trapped inside an enclosed room, depending on the ventilation, which make it worse. Factors causing IAP lead to release and accumulation of pollutants like formaldehyde, radon, asbestos, heavy metals, tobacco smoke, and those released by burning of cooking fuel and biomass,"" said Dr Chitra of Madras Medical College.She said even though LPG causes lower pollution than the burning of biomass it is not safe. ""It is slightly better. /Also, IAP depends not only on what is being burnt but also the way cooking is done,"" she added.The summit on air quality management saw the participation of scientists and leading professionals from IIT Madras, State and Central Pollution Control Board, National Environmental Engineering Research Institute and private companies in the technology sector. Issues affecting air quality in urban and rural settings were discussed.""The problem in urban settings is the dearth of open spaces. Another problem is the shortage of green cover which, to a large extent, reduces the toxins in the air,"" said Dr R Sivacoumar, principal scientist at CSIR-NEERI.He emphasised that while choosing residential spaces, one must ensure that the floor space index (FSI) is not more than 1.5. ""If FSI is more than 1.5, it shows a decrease in the open space,"" he added.Discussing the impact of air quality on the mental and physical health of humans, the panel focused on the design, development and cost of air quality monitoring systems, air quality problems in micro indoor and outdoor environment, and the impact of day-to-day household items in creating poor air quality. For Reprint Rights: timescontent.com"
Piped gas supply begins for Mandi Gobindgarh units,"FATEHGARH SAHIB: The industries in the steel town of Mandi Gobindgarh on Thursday started receiving piped natural gas (PNG) supply as fuel, giving hope that pollution levels in the town can be brought under control.Energy firm IRM Energy Private Limited started the PNG supply to Chanakya bakery unit at Mandi Gobindgarh. Mandi Gobindgarh is the second most polluted town in the state after the industrial hub of Ludhiana in terms of air pollution. /There are more than 100 rolling industries, over 40 hammers and forging units, which run on coal or other fuel.The environmentalists say introduction of PNG would help reduce air pollution levels not only in the town but in the entire district. Officials of Punjab Pollution Control Board (PPCB) would now also encourage other industries and automobile owners to use PNG for reducing air pollution.""We have initiated the supply of PNG to the industry in Mandi Gobindgarh. This is just a beginning. We are communicating with the Centre to boost the PNG suppliers so that it is cheaper for the industry to adopt cleaner fuel. Now black smoke will reduce and thus air quality will improve,"" said PPCB chief environmental engineer Karunesh Garg.""To save our coming generations from the ill effects of pollution, it has become the need of the hour to curb the menace of rising pollution levels. The pollution is rising due to burning of coal and other fuels in the industry, particularly at Mandi Gobindgarh, which is Asia's biggest steel town. We initiated the PNG supply in this town so that pollution could be brought down,"" said PPCB chairman Kahan Singh Pannu. For Reprint Rights: timescontent.com"
Piped gas supply begins for Mandi Gobindgarh units,"FATEHGARH SAHIB: The industries in the steel town of Mandi Gobindgarh on Thursday started receiving piped natural gas (PNG) supply as fuel, giving hope that pollution levels in the town can be brought under control.Energy firm IRM Energy Private Limited started the PNG supply to Chanakya bakery unit at Mandi Gobindgarh. Mandi Gobindgarh is the second most polluted town in the state after the industrial hub of Ludhiana in terms of air pollution. /There are more than 100 rolling industries, over 40 hammers and forging units, which run on coal or other fuel.The environmentalists say introduction of PNG would help reduce air pollution levels not only in the town but in the entire district. Officials of Punjab Pollution Control Board (PPCB) would now also encourage other industries and automobile owners to use PNG for reducing air pollution.""We have initiated the supply of PNG to the industry in Mandi Gobindgarh. This is just a beginning. We are communicating with the Centre to boost the PNG suppliers so that it is cheaper for the industry to adopt cleaner fuel. Now black smoke will reduce and thus air quality will improve,"" said PPCB chief environmental engineer Karunesh Garg.""To save our coming generations from the ill effects of pollution, it has become the need of the hour to curb the menace of rising pollution levels. The pollution is rising due to burning of coal and other fuels in the industry, particularly at Mandi Gobindgarh, which is Asia's biggest steel town. We initiated the PNG supply in this town so that pollution could be brought down,"" said PPCB chairman Kahan Singh Pannu. For Reprint Rights: timescontent.com"
"Indoor air pollution 10 times more harmful, say experts","CHENNAI: Indoor air pollution (IAP) is ten times more harmful than outdoor air pollution but more attention is given to the latter, participants from leading technology and research institutions said while discussing indoor air quality management in tropical climatic conditions on Friday. ""Toxins remain trapped inside an enclosed room, depending on the ventilation, which make it worse. Factors causing IAP lead to release and accumulation of pollutants like formaldehyde, radon, asbestos, heavy metals, tobacco smoke, and those released by burning of cooking fuel and biomass,"" said Dr Chitra of Madras Medical College.She said even though LPG causes lower pollution than the burning of biomass it is not safe. /""It is slightly better. Also, IAP depends not only on what is being burnt but also the way cooking is done,"" she added.The summit on air quality management saw the participation of scientists and leading professionals from IIT Madras, State and Central Pollution Control Board, National Environmental Engineering Research Institute and private companies in the technology sector. Issues affecting air quality in urban and rural settings were discussed.""The problem in urban settings is the dearth of open spaces. Another problem is the shortage of green cover which, to a large extent, reduces the toxins in the air,"" said Dr R Sivacoumar, principal scientist at CSIR-NEERI.He emphasised that while choosing residential spaces, one must ensure that the floor space index (FSI) is not more than 1.5. ""If FSI is more than 1.5, it shows a decrease in the open space,"" he added.Discussing the impact of air quality on the mental and physical health of humans, the panel focused on the design, development and cost of air quality monitoring systems, air quality problems in micro indoor and outdoor environment, and the impact of day-to-day household items in creating poor air quality. For Reprint Rights: timescontent.com"
"Indoor air pollution 10 times more harmful, say experts","CHENNAI: Indoor air pollution (IAP) is ten times more harmful than outdoor air pollution but more attention is given to the latter, participants from leading technology and research institutions said while discussing indoor air quality management in tropical climatic conditions on Friday. ""Toxins remain trapped inside an enclosed room, depending on the ventilation, which make it worse. Factors causing IAP lead to release and accumulation of pollutants like formaldehyde, radon, asbestos, heavy metals, tobacco smoke, and those released by burning of cooking fuel and biomass,"" said Dr Chitra of Madras Medical College.She said even though LPG causes lower pollution than the burning of biomass it is not safe. /""It is slightly better. Also, IAP depends not only on what is being burnt but also the way cooking is done,"" she added.The summit on air quality management saw the participation of scientists and leading professionals from IIT Madras, State and Central Pollution Control Board, National Environmental Engineering Research Institute and private companies in the technology sector. Issues affecting air quality in urban and rural settings were discussed.""The problem in urban settings is the dearth of open spaces. Another problem is the shortage of green cover which, to a large extent, reduces the toxins in the air,"" said Dr R Sivacoumar, principal scientist at CSIR-NEERI.He emphasised that while choosing residential spaces, one must ensure that the floor space index (FSI) is not more than 1.5. ""If FSI is more than 1.5, it shows a decrease in the open space,"" he added.Discussing the impact of air quality on the mental and physical health of humans, the panel focused on the design, development and cost of air quality monitoring systems, air quality problems in micro indoor and outdoor environment, and the impact of day-to-day household items in creating poor air quality. For Reprint Rights: timescontent.com"
"Nerul residents complain of rise in air pollution, MPCB to look into issue","NAVI MUMBAI: Residents of Nerul, along Dr. D Y Patil Marg, Sector 13, have been complaining of pollution issues. Due to this, residents are forced to keep their windows shut all through the day. Some locals have even complained to environmentalist D Stalin about this. ""I visited the place and was surprised to see black soot like film on the walls, curtains and flooring of flats. /This could be caused possibly due to the nearby MIDC TTC industrial zone or the quarries. This is a serious issue and needs to be reported to the Navi Mumbai office of the Maharashtra Pollution Control Board (MPCB) since it concerns the health of the citizens in Nerul,"" said Stalin.When TOI visited the affected areas, one resident said, ""The MIDC industrial units are barely a kilometer away from the main Sion-Panvel Road. Sometimes we can see black smoke emanating from the industrial chimneys. That is why we try to keep our windows shut all the time to avoid breathing this pollution.""Meanwhile, MPCB regional official P Wankhede in-charge of the Nerul area said, ""The MIDC TTC industrial zone in Nerul has been there for over three decades while the residential complexes came up much later. However, if there is any pollution problem we will look into it and also send out notices if required.""According to another MPCB official, the quarries seen beyond the MIDC TTC zone are currently inactive as they were earlier ordered to shutdown. However, since there is hardly any 'buffer zone' between the industrial region and the residential colonies, locals are likely to face some problems due to poor localized air quality index. ""Between the MIDC industrial units and residential complexes there is just the main Sion-Panvel road. So that can hardly be termed as a buffer zone. Also, while the quarries are reportedly inactive, some of the locals have said that they can hea r distant sounds of blasts from the quarry sites. Hence that too needs to be investigated,"" said Stalin.Nerul-based activist Anarjit Chauhan said, ""Under Article 47 of the Constitution of India, the state is duty bound to raise the standard of living and public health of its people. So, if in the past notices have been issued to the polluting units by MPCB then the authority must eventually shut down such units if they continue to belch out pollutants in the air."" Sometimes we can see black smoke emanating from the industrial chimneys. That is why we try to keep our windows shut all the time to avoid breathing this pollution For Reprint Rights: timescontent.com"
"Focus on indoor air too, study claims it could be far worse","NEW DELHI: You might be aware about the pollution levels outside, but do you know that the indoor air you inhale might be far worse? Track the pollution level in your city A study by the environmental studies department of Delhi University shows that poor ventilation and structural designs can trap volatile organic compounds (VOCs), bioaerosols and particulate matter inside that can lead to various health ailments, including acute respiratory illnesses and impairment of lung function.The nearly five year-long research, conducted on 900 people across several households of varied income groups, pointed out that the high and low level groups were most vulnerable to respiratory diseases due to the lifestyle and design flaw of their houses.Chirashree Ghosh, associate professor, DU environmental science department, said it is difficult to measure the actual impact of indoor air pollution owing to an absence of indoor air policy in the country.""The study aims to bust the myth that the air quality indoors is safe. In fact, it could be even worse because the outside pollutants gets trapped inside. /In addition, there are several pollutants and sources indoors that can cause pollution levels to rise gradually, unless there is proper ventilation,"" Ghosh told TOI.The research found that most houses had high volatile organic compounds - dust, radon, CO2 and high concentration of bioaerosols (organisms or dust that consists of pathogens, viruses, fungi, allergens and pollen).Poor ventilation was the primary source of indoor air pollution. ""Using any form of spray or room freshener releases high amount of volatile organic compounds in the air, which stays for several weeks without proper ventilation. VOCs are carcinogenic and can cause long-term damage to people,"" said Ghosh.The study found that in low-income households, the pollution levels were highest around evening when cooking begins and family members return home. For higher income households, mornings and nights were most polluted, Ghosh said, adding that the poor indoor air quality can lead to increased instances of chronic bronchitis, acute respiratory illnesses and impairment of lung function, among other hazards.The next phase of the study would focus on household structures within DU to analyse different sources of indoor pollution and components according to seasons. ""The ministry of earth sciences has asked us to find the source and solution to the problem. We will look at five different types of structures within DU and analyse the architectural component and design that may be causing the problem,"" said Ghosh. For Reprint Rights: timescontent.com"
Report sought on maintenance of govt buses,"Madurai: Non-maintenance of the state-run Tamil Nadu State Transport Corporation (Madurai) buses is resulting in unwanted smoke emanating from the vehicles and thus impacting the environment and public, a petition filed before the Madras high court Madurai bench has said.To this, a division bench headed by justice M Sathyanarayanan on Friday directed the additional secretary, home (transport) department to file a report before it on March 19, pertaining to steps taken to prevent air pollution caused by vehicles.The petitioner, V R Vickram from Madurai said that in Madurai 1,116 buses are in operation, for which 84,000 lt of diesel is required per day. Of those buses, many are not maintained properly. /The condition of air buses, introduced in the city in April 2010 seems to be affected the most. When the engines release a thick black smoke, it should be understood that there is some problem. The transport corporation is supposed to set them right, but is not doing it. Proper maintenance of buses will also help save fuel. Interestingly, the petitioner sought information regarding the maintenance of buses under the RTI, for which the general manager replied that maintenance takes place everyday. Seeking to maintain buses properly, the petitioner sent a representation to the managing director of TNSTC (Madurai) on January 13 and 24 this year. But, there was no action on their part. For Reprint Rights: timescontent.com"
Holika Dahan worsens city's air quality index,"Nagpur: After being ""moderately clean"" for last few weeks, the city's air quality slipped to poor level on the day of Holi, thanks to the 'Holika Dahan' fires that were burned on the previous evening. Air pollution in the city saw a significant increase on Thursday and Friday with particulate matter (PM) 2.5 rising almost five to six times more than the permissible limit of 60 microgram per cubic metre (mpcm). On the intervening night of March 1 and 2, the prominent pollutant PM2.5 entered the danger zone and was recorded 329 mpcm. Post midnight, its value spiked to 396 mpcm and kept fluctuating between 390 and 300 mpcm till about 8am on the festive day. /It was only at noon that the PM2.5 levels came under moderate levels. PM 2.5 is an atmospheric particulate matter of diameter less than 2.5 micrometers. It can easily enter the circulatory system and cause chronic diseases and respiratory problems.Due to the increase in PM2.5 levels, the overall air quality of the city deteriorated drastically. The pollutant measuring indicator air quality index (AQI), on March 1, was recorded 103 which falls under 'moderate' category. The next day, the AQI shot up to 231, bringing the city's air quality under 'poor' category. According to environmentalists, Holika Dahan bonfires have turned into a trash burning exercise. ""This time, we saw many people burning all kinds of waste including tyres, tubes and polythene bags in the name of bonfires. This not only increases the concentration of particulate matter but also emits hazardous gases like carbon dioxide and carbon monoxide in the atmosphere. Burning of wood also generates nitrogen oxide and volatile organic compounds which is very harmful for human health,"" said Kaustav Chatterjee, founder of NGO Green Vigil Foudnation. Community celebrations can help in reducing the quantum of air pollution. ""It makes no sense in having bonfires in every lane. Instead, people living in the area should gather and organize a common bonfire. Also, burning any kind of waste should be avoided. If needed, alternate options like cow dung should be used for the fires,"" added Chatterjee. For Reprint Rights: timescontent.com"
Strict building norms to curb air pollution,"Panaji: In an effort to tackle air pollution in towns and cities, the central government has set out to ensure that dust mitigation measures for construction and demolition activities are compulsorily implemented. The measures apply to projects that require environmental clearances (EC). The ministry of environment, forest and climate change (MoEFCC) on January 25 issued and notified amended rules, called the Environment (Protection) Amendment Rules 2018, seeking to lay down guidelines for mandatory implementation of dust mitigation measures.""Big projects with a built-up area of more than 20,000 sqm, such as government projects, private housing projects and others requiring EC will have to comply with the guidelines laid down by the MoEFCC,"" an official said. This suggests that promoters of all such buildings or infrastructure projects will be required to provide an environmental management plan, inclusive of dust mitigation measures, before they receive approval.As per the new serial number 107 that has been inserted in the Environment (Protection) Rules 1986, grinding and cutting of building materials in open areas will not be allowed. /It also stipulates that construction material and waste has to be deposited only within a earmarked area and that any storage of such materials by the roadside will be prohibited. Transportation of construction material and waste in an open vehicle will also be prohibited.""A construction and demolition waste processing and disposal site shall be identified and required dust mitigation measures shall be notified at the site,"" the provisions in the amended rules state.The new serial numbers 106 and 107 apply to cities and towns where the value of PM10 and PM2.5 exceed the prescribed limits in national ambient air quality standards. Essentially, PM10 denotes particulate matter that is 10 micrometres or less in diameter, while PM2.5 represents matter that is 2.5 micrometres or less in diameter. A breach in PM10 and PM2.5 limits could affect respiration in healthy people and could have serious impacts on those already afflicted with lung and heart disease.The Goa State Pollution Control Board monitors ambient air quality in Panaji, Vasco, Assonora, Amona, Bicholim, Honda, Codli, Curchorem, Kundaim, Mapusa, Margao, Ponda, Sanguem, and Tilamol (Quepem). Its annual reports indicate that the value of PM10 has exceeded the prescribed limit in some instances. For Reprint Rights: timescontent.com"
